word1,word2,word3,n,date
covid,19,vaccine,5571,2021-02-20T00:00:00Z
covid,19,pandemic,2252,2021-02-20T00:00:00Z
covid,19,vaccines,1907,2021-02-20T00:00:00Z
hancock,acted,unlawfully,1252,2021-02-20T00:00:00Z
covid,19,vaccination,1220,2021-02-20T00:00:00Z
matt,hancock,acted,1203,2021-02-20T00:00:00Z
covid,relief,bill,738,2021-02-20T00:00:00Z
covid,ー,19,561,2021-02-20T00:00:00Z
covid,matt,hancock,557,2021-02-20T00:00:00Z
covid,19,deaths,552,2021-02-20T00:00:00Z
covid,19,relief,512,2021-02-20T00:00:00Z
19,trillion,covid,454,2021-02-20T00:00:00Z
publish,covid,contracts,416,2021-02-20T00:00:00Z
covid,19,vaccinations,413,2021-02-20T00:00:00Z
sars,cov,2,405,2021-02-20T00:00:00Z
called,covid,deaths,395,2021-02-20T00:00:00Z
covid,19,patients,389,2021-02-20T00:00:00Z
control,democrat,headquarters,381,2021-02-20T00:00:00Z
democrat,headquarters,biden,381,2021-02-20T00:00:00Z
exist,people,wake,381,2021-02-20T00:00:00Z
headquarters,biden,fouci,381,2021-02-20T00:00:00Z
hospital,poison,murdersjihad,381,2021-02-20T00:00:00Z
motionthe,muslims,control,381,2021-02-20T00:00:00Z
muslims,control,democrat,381,2021-02-20T00:00:00Z
covid,19,test,368,2021-02-20T00:00:00Z
covid,19,virus,351,2021-02-20T00:00:00Z
care,home,residents,320,2021-02-20T00:00:00Z
covid,19,testing,313,2021-02-20T00:00:00Z
covid,19,restrictions,305,2021-02-20T00:00:00Z
global,covid,19,289,2021-02-20T00:00:00Z
covid,19,variant,286,2021-02-20T00:00:00Z
19,vaccine,doses,280,2021-02-20T00:00:00Z
covid,19,update,266,2021-02-20T00:00:00Z
trillion,covid,19,234,2021-02-20T00:00:00Z
covid,19,care,231,2021-02-20T00:00:00Z
19,relief,bill,226,2021-02-20T00:00:00Z
prevent,covid,transmission,222,2021-02-20T00:00:00Z
denied,federal,support,219,2021-02-20T00:00:00Z
covid,19,tests,217,2021-02-20T00:00:00Z
post,covid,world,216,2021-02-20T00:00:00Z
19,care,home,215,2021-02-20T00:00:00Z
reach,herd,immunity,215,2021-02-20T00:00:00Z
coronavirus,covid,19,213,2021-02-20T00:00:00Z
covid,19,crisis,213,2021-02-20T00:00:00Z
bbc,news,covid,209,2021-02-20T00:00:00Z
19,pandemic,beijing,206,2021-02-20T00:00:00Z
beijing,democratic,party,206,2021-02-20T00:00:00Z
conservatives,blamed,china,206,2021-02-20T00:00:00Z
conspiracy,theory,discrediting,206,2021-02-20T00:00:00Z
democratic,party,msm,206,2021-02-20T00:00:00Z
massive,disinformation,campaign,206,2021-02-20T00:00:00Z
pandemic,beijing,democratic,206,2021-02-20T00:00:00Z
us,conservatives,blamed,206,2021-02-20T00:00:00Z
bel,mooney,dad,199,2021-02-20T00:00:00Z
mooney,dad,died,199,2021-02-20T00:00:00Z
trillion,covid,relief,199,2021-02-20T00:00:00Z
covid,19,response,198,2021-02-20T00:00:00Z
daw,aung,san,198,2021-02-20T00:00:00Z
real,estate,market,191,2021-02-20T00:00:00Z
covid,19,protocols,188,2021-02-20T00:00:00Z
covid,19,related,179,2021-02-20T00:00:00Z
vaccinated,person,grab,178,2021-02-20T00:00:00Z
covid,19,variants,177,2021-02-20T00:00:00Z
covid,19,data,176,2021-02-20T00:00:00Z
covid,19,lockdown,174,2021-02-20T00:00:00Z
dedicated,knowledge,hub,172,2021-02-20T00:00:00Z
covid,19,death,170,2021-02-20T00:00:00Z
aung,san,suu,169,2021-02-20T00:00:00Z
san,suu,kyi,169,2021-02-20T00:00:00Z
covid,19,outbreak,168,2021-02-20T00:00:00Z
nursing,home,deaths,167,2021-02-20T00:00:00Z
threatening,drhtar,htar,165,2021-02-20T00:00:00Z
coronavirus,coronavirusupdate,covid19,164,2021-02-20T00:00:00Z
coronavirusupdate,covid19,coronaviruspandemic,163,2021-02-20T00:00:00Z
gmt,coronavirus,coronavirusupdate,163,2021-02-20T00:00:00Z
post,covid,19,163,2021-02-20T00:00:00Z
ted,cruzs,daughters,163,2021-02-20T00:00:00Z
covid,19,infections,162,2021-02-20T00:00:00Z
gt,gt,gt,160,2021-02-20T00:00:00Z
covid,19,aid,158,2021-02-20T00:00:00Z
amid,covid,19,157,2021-02-20T00:00:00Z
february,20,2021,157,2021-02-20T00:00:00Z
nursing,home,scandal,155,2021-02-20T00:00:00Z
health,care,workers,153,2021-02-20T00:00:00Z
nursing,homes,including,153,2021-02-20T00:00:00Z
19,aid,bill,147,2021-02-20T00:00:00Z
covid,19,infection,145,2021-02-20T00:00:00Z
covid,nursing,home,143,2021-02-20T00:00:00Z
texas,school,demand,139,2021-02-20T00:00:00Z
covid,relief,package,138,2021-02-20T00:00:00Z
daughters,exclusive,texas,138,2021-02-20T00:00:00Z
exclusive,texas,school,138,2021-02-20T00:00:00Z
cruzs,daughters,exclusive,136,2021-02-20T00:00:00Z
destitute,uk,households,132,2021-02-20T00:00:00Z
uk,households,doubles,132,2021-02-20T00:00:00Z
19,vaccine,rollout,131,2021-02-20T00:00:00Z
house,covid,19,130,2021-02-20T00:00:00Z
house,democrats,advance,130,2021-02-20T00:00:00Z
advance,19,trillion,129,2021-02-20T00:00:00Z
mental,health,issues,129,2021-02-20T00:00:00Z
democrats,advance,19,128,2021-02-20T00:00:00Z
news,covid,matt,128,2021-02-20T00:00:00Z
negative,covid,test,127,2021-02-20T00:00:00Z
mandatory,hotel,quarantine,126,2021-02-20T00:00:00Z
johns,hopkins,expert,125,2021-02-20T00:00:00Z
pharmacy,technician,covid,125,2021-02-20T00:00:00Z
minimum,wage,increase,124,2021-02-20T00:00:00Z
covid,19,rules,121,2021-02-20T00:00:00Z
pandemic,contracts,bbc,121,2021-02-20T00:00:00Z
underground,rail,project,121,2021-02-20T00:00:00Z
breaking,lockdown,rules,120,2021-02-20T00:00:00Z
contracts,bbc,news,120,2021-02-20T00:00:00Z
herd,immunity,its,120,2021-02-20T00:00:00Z
february,19,2021,119,2021-02-20T00:00:00Z
covid,19,uk,118,2021-02-20T00:00:00Z
immunity,its,complicated,117,2021-02-20T00:00:00Z
president,joe,biden,117,2021-02-20T00:00:00Z
100,fema,reimbursement,116,2021-02-20T00:00:00Z
house,democrats,unveil,116,2021-02-20T00:00:00Z
underlying,health,conditions,116,2021-02-20T00:00:00Z
public,health,officials,115,2021-02-20T00:00:00Z
robbing,government,finance,113,2021-02-20T00:00:00Z
covid,bill,includes,112,2021-02-20T00:00:00Z
support,crph,feb20coup,112,2021-02-20T00:00:00Z
crph,feb20coup,whatshappeninginmyanmar,111,2021-02-20T00:00:00Z
positive,covid,test,111,2021-02-20T00:00:00Z
threatening,responsible,manager,111,2021-02-20T00:00:00Z
house,covid,bill,110,2021-02-20T00:00:00Z
silicon,valley,underground,110,2021-02-20T00:00:00Z
