word1,word2,word3,n,date
covid,19,vaccine,5105,2021-03-27T00:00:00Z
covid,19,pandemic,1977,2021-03-27T00:00:00Z
covid,19,vaccines,1927,2021-03-27T00:00:00Z
covid,19,vaccination,1051,2021-03-27T00:00:00Z
covid,19,deaths,552,2021-03-27T00:00:00Z
house,its,due,511,2021-03-27T00:00:00Z
its,due,date,511,2021-03-27T00:00:00Z
covid,19,outbreak,507,2021-03-27T00:00:00Z
covid,19,test,469,2021-03-27T00:00:00Z
mar,27,2021,464,2021-03-27T00:00:00Z
aung,zin,phyo,459,2021-03-27T00:00:00Z
futsal,club,goalkeeper,419,2021-03-27T00:00:00Z
enhanced,community,quarantine,389,2021-03-27T00:00:00Z
zin,phyo,18,387,2021-03-27T00:00:00Z
sars,cov,2,383,2021-03-27T00:00:00Z
covid,19,vaccinations,378,2021-03-27T00:00:00Z
covid,19,variant,377,2021-03-27T00:00:00Z
tendulkar,tests,positive,370,2021-03-27T00:00:00Z
student,futsal,club,357,2021-03-27T00:00:00Z
brazils,covid,19,352,2021-03-27T00:00:00Z
sachin,tendulkar,tests,352,2021-03-27T00:00:00Z
outbreak,overwhelmed,hospitals,337,2021-03-27T00:00:00Z
19,outbreak,overwhelmed,336,2021-03-27T00:00:00Z
peacefully,protesting,crimesagainstchildren,335,2021-03-27T00:00:00Z
protesting,crimesagainstchildren,whatshappeninginmyanmar,334,2021-03-27T00:00:00Z
march,27,2021,333,2021-03-27T00:00:00Z
covid,19,rules,313,2021-03-27T00:00:00Z
covid,19,restrictions,309,2021-03-27T00:00:00Z
covid,19,patients,293,2021-03-27T00:00:00Z
walgreen,drug,store,287,2021-03-27T00:00:00Z
covid,19,update,279,2021-03-27T00:00:00Z
availability,walgreens,walgreen,274,2021-03-27T00:00:00Z
covid,19,testing,272,2021-03-27T00:00:00Z
walgreens,walgreen,drug,272,2021-03-27T00:00:00Z
covid,19,virus,267,2021-03-27T00:00:00Z
covid,relief,bill,253,2021-03-27T00:00:00Z
rite,aid,pharmacy,249,2021-03-27T00:00:00Z
covid,19,protocols,247,2021-03-27T00:00:00Z
covid,19,response,242,2021-03-27T00:00:00Z
mar,26,2021,239,2021-03-27T00:00:00Z
gt,gt,gt,233,2021-03-27T00:00:00Z
facebook,freezes,venezuela,228,2021-03-27T00:00:00Z
saturday,march,27,226,2021-03-27T00:00:00Z
covid,19,variants,219,2021-03-27T00:00:00Z
covid,19,positive,205,2021-03-27T00:00:00Z
crypto,trade,offers,203,2021-03-27T00:00:00Z
world,pandemic,inbox,203,2021-03-27T00:00:00Z
daily,covid,19,202,2021-03-27T00:00:00Z
19,vaccine,doses,201,2021-03-27T00:00:00Z
