word1,word2,word3,n,date
covid,19,vaccine,4360,2020-11-28T00:00:00Z
covid,19,pandemic,2408,2020-11-28T00:00:00Z
covid,ー,19,1367,2020-11-28T00:00:00Z
covid,19,deaths,1059,2020-11-28T00:00:00Z
anti,lockdown,protest,1055,2020-11-28T00:00:00Z
covid,19,restrictions,976,2020-11-28T00:00:00Z
covid,19,vaccines,801,2020-11-28T00:00:00Z
anti,lockdown,protesters,729,2020-11-28T00:00:00Z
covid,19,patients,674,2020-11-28T00:00:00Z
los,angeles,county,639,2020-11-28T00:00:00Z
anti,lockdown,protests,583,2020-11-28T00:00:00Z
covid,19,test,542,2020-11-28T00:00:00Z
covid,19,testing,487,2020-11-28T00:00:00Z
5,decade,legacy,441,2020-11-28T00:00:00Z
inept,gvt,vote,441,2020-11-28T00:00:00Z
covid,19,list,429,2020-11-28T00:00:00Z
sars,cov,2,426,2020-11-28T00:00:00Z
johns,hopkins,study,413,2020-11-28T00:00:00Z
positive,covid,19,403,2020-11-28T00:00:00Z
covid,19,crisis,402,2020-11-28T00:00:00Z
covid,19,tests,392,2020-11-28T00:00:00Z
covid,19,outbreak,354,2020-11-28T00:00:00Z
forgotten,literally,power,347,2020-11-28T00:00:00Z
green,renewable,power,347,2020-11-28T00:00:00Z
people,green,renewable,347,2020-11-28T00:00:00Z
health,care,workers,330,2020-11-28T00:00:00Z
black,friday,shopping,326,2020-11-28T00:00:00Z
covid,19,relief,324,2020-11-28T00:00:00Z
pfizers,covid,19,322,2020-11-28T00:00:00Z
anti,lockdown,song,319,2020-11-28T00:00:00Z
lockdown,protest,london,315,2020-11-28T00:00:00Z
covid,19,death,313,2020-11-28T00:00:00Z
covid,19,virus,312,2020-11-28T00:00:00Z
amid,covid,19,298,2020-11-28T00:00:00Z
foxnews,oann,newsmax,294,2020-11-28T00:00:00Z
realdonaldtrump,foxnews,oann,290,2020-11-28T00:00:00Z
19,deaths,projected,286,2020-11-28T00:00:00Z
covid,19,update,270,2020-11-28T00:00:00Z
reserve,covid,19,262,2020-11-28T00:00:00Z
amy,covid,barrett,261,2020-11-28T00:00:00Z
