word1,word2,word3,n,date
prisonerswithcovidneedrx,whatshappeninginmyanmar,july22coup,8159,2021-07-22T00:00:00Z
prisonerswithcovidneedrx,july22coup,whatshappeninginmyanmar,8060,2021-07-22T00:00:00Z
covid,19,vaccine,5266,2021-07-22T00:00:00Z
weapons,myanmarcovidsos,stoparrestingdoctors,4920,2021-07-22T00:00:00Z
myanmarcovidsos,stoparrestingdoctors,sacwantscoviduncontrollable,4868,2021-07-22T00:00:00Z
weapons,prisonerswithcovidneedrx,whatshappeninginmyanmar,4012,2021-07-22T00:00:00Z
covid,19,patients,3410,2021-07-22T00:00:00Z
covid,19,pandemic,2772,2021-07-22T00:00:00Z
covid,19,vaccines,2483,2021-07-22T00:00:00Z
stoparrestingdoctors,sacwantscoviduncontrollable,myanmarneedso2,2472,2021-07-22T00:00:00Z
team,donated,chicken,2278,2021-07-22T00:00:00Z
myc,team,donated,2277,2021-07-22T00:00:00Z
team,myc,team,2277,2021-07-22T00:00:00Z
whatshappeninginmyanmar,july22coup,prisonerswithcovidneedrx,2160,2021-07-22T00:00:00Z
weapons,july21coup,whatshappeninginmyanmar,2066,2021-07-22T00:00:00Z
covid,19,information,1998,2021-07-22T00:00:00Z
thayet,chaung,township,1977,2021-07-22T00:00:00Z
22,covid,19,1970,2021-07-22T00:00:00Z
july,22,covid,1970,2021-07-22T00:00:00Z
19,information,leaflets,1957,2021-07-22T00:00:00Z
theme,protect,covid,1957,2021-07-22T00:00:00Z
covid,19,prisonerswithcovidneedrx,1926,2021-07-22T00:00:00Z
covid,19,whatshappeninginmyanmar,1872,2021-07-22T00:00:00Z
weapons,whatshappeninginmyanmar,july21coup,1862,2021-07-22T00:00:00Z
military,regime,due,1817,2021-07-22T00:00:00Z
19,prisonerswithcovidneedrx,whatshappeninginmyanmar,1815,2021-07-22T00:00:00Z
anti,coup,strike,1811,2021-07-22T00:00:00Z
dictatorship,prisonerswithcovidneedrx,whatshappeninginmyanmar,1722,2021-07-22T00:00:00Z
july22coup,whatshappeninginmyanmar,prisonerswithcovidneedrx,1716,2021-07-22T00:00:00Z
buddist,monks,held,1658,2021-07-22T00:00:00Z
myanmar,july22coup,whatshappeninginmyanmar,1653,2021-07-22T00:00:00Z
persistent,anti,coup,1646,2021-07-22T00:00:00Z
donated,chicken,soup,1616,2021-07-22T00:00:00Z
mandalay,youths,c19volunteer,1606,2021-07-22T00:00:00Z
youths,c19volunteer,team,1606,2021-07-22T00:00:00Z
c19volunteer,team,myc,1605,2021-07-22T00:00:00Z
covid,19,vaccination,1562,2021-07-22T00:00:00Z
domestic,paper,strike,1555,2021-07-22T00:00:00Z
slogan,protect,covid,1490,2021-07-22T00:00:00Z
dictatorship,prisonerswithcovidneedrx,july22coup,1485,2021-07-22T00:00:00Z
covid,19,info,1473,2021-07-22T00:00:00Z
distributed,covid,19,1469,2021-07-22T00:00:00Z
thayetchaung,tsp,distributed,1468,2021-07-22T00:00:00Z
19,info,booklets,1462,2021-07-22T00:00:00Z
tsp,distributed,covid,1461,2021-07-22T00:00:00Z
tonight,buddist,monks,1137,2021-07-22T00:00:00Z
fight,covid,19,1112,2021-07-22T00:00:00Z
organisations,fight,covid,1011,2021-07-22T00:00:00Z
covid,19,related,999,2021-07-22T00:00:00Z
weapons,prisonerswithcovidneedrx,july22coup,980,2021-07-22T00:00:00Z
19,whatshappeninginmyanmar,dreadfulcovidamidmilitarycoup,972,2021-07-22T00:00:00Z
weapon,prisonerswithcovidneedrx,july22coup,953,2021-07-22T00:00:00Z
whatshappeninginmyanmar,july22coup,sacwantcoviduncontrollable,948,2021-07-22T00:00:00Z
myanmarcovidsos,prisonerswithcovidneedrx,july22coup,947,2021-07-22T00:00:00Z
july22coup,sacwantcoviduncontrollable,junta,941,2021-07-22T00:00:00Z
weapon,myanmarcovidsos,prisonerswithcovidneedrx,927,2021-07-22T00:00:00Z
jail,prisonerswithcovidneedrx,july22coup,903,2021-07-22T00:00:00Z
19,whatshappeninginmyanmar,sacwantscoviduncontrollable,861,2021-07-22T00:00:00Z
whatshappeninginmyanmar,sacwantscoviduncontrollable,stoparrestingdoctors,850,2021-07-22T00:00:00Z
covid,19,deaths,847,2021-07-22T00:00:00Z
covid,19,crisis,844,2021-07-22T00:00:00Z
anti,dictatorship,protest,816,2021-07-22T00:00:00Z
dying,covid,patients,809,2021-07-22T00:00:00Z
junta,terrorists,cut,807,2021-07-22T00:00:00Z
19,related,medical,804,2021-07-22T00:00:00Z
related,medical,equipments,803,2021-07-22T00:00:00Z
medical,equipments,whatshappeninginmyanmar,794,2021-07-22T00:00:00Z
equipments,whatshappeninginmyanmar,july22coup,793,2021-07-22T00:00:00Z
covid,19,origins,780,2021-07-22T00:00:00Z
covid19,coronavirus,covid19,688,2021-07-22T00:00:00Z
coviddata,smcanalytics,covid19,684,2021-07-22T00:00:00Z
covidvislualizations,coviddata,smcanalytics,684,2021-07-22T00:00:00Z
smcanalytics,covid19,coronavirus,684,2021-07-22T00:00:00Z
usafacts,covidvislualizations,coviddata,684,2021-07-22T00:00:00Z
2021,07,19,681,2021-07-22T00:00:00Z
covid,19,outbreak,678,2021-07-22T00:00:00Z
late,alabama,doctor,678,2021-07-22T00:00:00Z
07,19,covid,677,2021-07-22T00:00:00Z
19,covid,visualizations,677,2021-07-22T00:00:00Z
covid,19,volunteer,674,2021-07-22T00:00:00Z
volunteer,team,myc,672,2021-07-22T00:00:00Z
youths,covid,19,672,2021-07-22T00:00:00Z
19,volunteer,team,671,2021-07-22T00:00:00Z
mandalay,youths,covid,671,2021-07-22T00:00:00Z
donated,chicken,soups,663,2021-07-22T00:00:00Z
sars,cov,2,656,2021-07-22T00:00:00Z
covid,19,infections,618,2021-07-22T00:00:00Z
phakant,whatshappeninginmyanmar,july22coup,609,2021-07-22T00:00:00Z
mogaung,phakant,whatshappeninginmyanmar,608,2021-07-22T00:00:00Z
july,22,prisonerswithcovidneedrx,600,2021-07-22T00:00:00Z
unvaccinated,dying,covid,590,2021-07-22T00:00:00Z
22,prisonerswithcovidneedrx,whatshappeninginmyanmar,566,2021-07-22T00:00:00Z
covid,19,patient,564,2021-07-22T00:00:00Z
19,patients,villagers,540,2021-07-22T00:00:00Z
monywa,staged,protest,539,2021-07-22T00:00:00Z
treating,unvaccinated,dying,536,2021-07-22T00:00:00Z
aug,5,sign,532,2021-07-22T00:00:00Z
stop,tigraymassarrest,tigraygenocide,519,2021-07-22T00:00:00Z
tigraygenocide,canadaethiopia,secblinken,519,2021-07-22T00:00:00Z
tigraymassarrest,tigraygenocide,canadaethiopia,519,2021-07-22T00:00:00Z
ap,found,stop,518,2021-07-22T00:00:00Z
charges,ap,found,518,2021-07-22T00:00:00Z
found,stop,tigraymassarrest,518,2021-07-22T00:00:00Z
junta,terrorists,unlawfully,511,2021-07-22T00:00:00Z
seek,oxygen,refill,511,2021-07-22T00:00:00Z
terrorists,unlawfully,abducted,511,2021-07-22T00:00:00Z
july21,whatshappeninginmyanmar,july22coup,509,2021-07-22T00:00:00Z
covid,19,vaccinations,470,2021-07-22T00:00:00Z
covid,19,virus,429,2021-07-22T00:00:00Z
covid,19,app,421,2021-07-22T00:00:00Z
covid,19,outbreaks,394,2021-07-22T00:00:00Z
covid,19,origin,388,2021-07-22T00:00:00Z
covid,19,testing,384,2021-07-22T00:00:00Z
nhs,covid,19,380,2021-07-22T00:00:00Z
covid,19,restrictions,364,2021-07-22T00:00:00Z
covid,19,delta,361,2021-07-22T00:00:00Z
marjorie,taylor,greene,351,2021-07-22T00:00:00Z
covid,19,test,350,2021-07-22T00:00:00Z
rugby,league,world,345,2021-07-22T00:00:00Z
league,world,cup,343,2021-07-22T00:00:00Z
19,origins,study,341,2021-07-22T00:00:00Z
positive,covid,19,314,2021-07-22T00:00:00Z
covid,19,update,310,2021-07-22T00:00:00Z
july,22,2021,309,2021-07-22T00:00:00Z
health,care,workers,301,2021-07-22T00:00:00Z
covid,delta,variant,294,2021-07-22T00:00:00Z
nhs,covid,app,294,2021-07-22T00:00:00Z
covid,19,response,290,2021-07-22T00:00:00Z
19,delta,variant,282,2021-07-22T00:00:00Z
800,925,4733,277,2021-07-22T00:00:00Z
walgreens,duane,reade,277,2021-07-22T00:00:00Z
covid,19,infection,271,2021-07-22T00:00:00Z
cnn,town,hall,269,2021-07-22T00:00:00Z
weapons,whatshappeninginmyanmar,july22coup,267,2021-07-22T00:00:00Z
negative,covid,test,259,2021-07-22T00:00:00Z
lab,leak,theory,254,2021-07-22T00:00:00Z
severe,covid,19,252,2021-07-22T00:00:00Z
covid,19,relief,247,2021-07-22T00:00:00Z
covid,19,variant,233,2021-07-22T00:00:00Z
dictatorship,whatshappeninginmyanmar,july22coup,224,2021-07-22T00:00:00Z
post,pandemic,world,223,2021-07-22T00:00:00Z
covid,19,misinformation,222,2021-07-22T00:00:00Z
witnessing,englands,response,218,2021-07-22T00:00:00Z
world,health,organization,217,2021-07-22T00:00:00Z
coronavirus,covid,19,216,2021-07-22T00:00:00Z
military,dictatorship,junta,216,2021-07-22T00:00:00Z
city,development,committee,215,2021-07-22T00:00:00Z
mingin,city,development,215,2021-07-22T00:00:00Z
proper,treatment,junta,215,2021-07-22T00:00:00Z
weapons,july21coup,myanmarcovidsos,215,2021-07-22T00:00:00Z
juntas,brutality,junta,214,2021-07-22T00:00:00Z
post,covid,19,214,2021-07-22T00:00:00Z
required,rolling,stone,214,2021-07-22T00:00:00Z
9000,covid,19,213,2021-07-22T00:00:00Z
post,jab,falls,212,2021-07-22T00:00:00Z
positive,covid,test,210,2021-07-22T00:00:00Z
08,05,age,208,2021-07-22T00:00:00Z
gt,gt,gt,208,2021-07-22T00:00:00Z
salingyi,township,continued,206,2021-07-22T00:00:00Z
gop,supporters,die,205,2021-07-22T00:00:00Z
covid,19,tests,204,2021-07-22T00:00:00Z
july22coup,prisonerswithcovidneedrx,myanmarcovidsos,202,2021-07-22T00:00:00Z
party,remains,split,202,2021-07-22T00:00:00Z
prisonerswithcovidneedrx,myanmarcovidsos,genocideinmyanmar,201,2021-07-22T00:00:00Z
2,weeks,amid,198,2021-07-22T00:00:00Z
cancel,cbse,private,192,2021-07-22T00:00:00Z
eric,clapton,refuses,191,2021-07-22T00:00:00Z
abduct,permission,cardholder,190,2021-07-22T00:00:00Z
permission,cardholder,civilians,190,2021-07-22T00:00:00Z
weapons,myanmarcovidsos,sacwantscoviduncontrollable,190,2021-07-22T00:00:00Z
wont,abduct,permission,190,2021-07-22T00:00:00Z
cbse,private,compartment,189,2021-07-22T00:00:00Z
covid,19,breakthrough,188,2021-07-22T00:00:00Z
weeks,amid,misinformation,186,2021-07-22T00:00:00Z
public,health,officials,185,2021-07-22T00:00:00Z
child,soldiers,unityforethiopia,184,2021-07-22T00:00:00Z
