word1,word2,word3,n,date
reveals,future,covid,5029,2022-02-16T00:00:00Z
future,covid,policy,5019,2022-02-16T00:00:00Z
mass,streaming,mass,4808,2022-02-16T00:00:00Z
streaming,mass,streaming,4808,2022-02-16T00:00:00Z
cam,reveals,future,4257,2022-02-16T00:00:00Z
hidden,cam,reveals,4257,2022-02-16T00:00:00Z
usfda,executive,officer,4195,2022-02-16T00:00:00Z
breaking,usfda,executive,4112,2022-02-16T00:00:00Z
covid,policy,joebiden,4086,2022-02-16T00:00:00Z
covid,19,vaccine,1908,2022-02-16T00:00:00Z
covid,19,pandemic,1734,2022-02-16T00:00:00Z
covid,19,restrictions,911,2022-02-16T00:00:00Z
covid,19,vaccination,886,2022-02-16T00:00:00Z
covid,19,vaccines,772,2022-02-16T00:00:00Z
covid,policy,biden,741,2022-02-16T00:00:00Z
camera,reveals,future,736,2022-02-16T00:00:00Z
03,00pm,03,679,2022-02-16T00:00:00Z
analytics,health,data,652,2022-02-16T00:00:00Z
covid,omicron,globalhealth,652,2022-02-16T00:00:00Z
covid19,publichealth,covid,652,2022-02-16T00:00:00Z
data,covid19,publichealth,652,2022-02-16T00:00:00Z
datascience,analytics,health,652,2022-02-16T00:00:00Z
datavisualization,datascience,analytics,652,2022-02-16T00:00:00Z
health,data,covid19,652,2022-02-16T00:00:00Z
publichealth,covid,omicron,652,2022-02-16T00:00:00Z
usafacts,datavisualization,datascience,652,2022-02-16T00:00:00Z
2022,02,14,651,2022-02-16T00:00:00Z
02,14,covid,646,2022-02-16T00:00:00Z
14,covid,insights,646,2022-02-16T00:00:00Z
03,30pm,03,622,2022-02-16T00:00:00Z
lockdown,mass,streaming,622,2022-02-16T00:00:00Z
teuland,lockdown,mass,616,2022-02-16T00:00:00Z
jungkook,stayalive,prod,544,2022-02-16T00:00:00Z
stayalive,prod,suga,544,2022-02-16T00:00:00Z
prod,suga,lockdown,540,2022-02-16T00:00:00Z
free,covid,tests,466,2022-02-16T00:00:00Z
covid,19,testing,458,2022-02-16T00:00:00Z
sars,cov,2,446,2022-02-16T00:00:00Z
02,30pm,02,439,2022-02-16T00:00:00Z
12,00pm,12,434,2022-02-16T00:00:00Z
02,50pm,03,423,2022-02-16T00:00:00Z
03,20pm,03,418,2022-02-16T00:00:00Z
covid,19,deaths,412,2022-02-16T00:00:00Z
30pm,03,45pm,369,2022-02-16T00:00:00Z
03,50pm,04,349,2022-02-16T00:00:00Z
11,15am,11,344,2022-02-16T00:00:00Z
labor,market,shifts,338,2022-02-16T00:00:00Z
term,care,costs,336,2022-02-16T00:00:00Z
continued,covid,19,335,2022-02-16T00:00:00Z
12,50pm,01,334,2022-02-16T00:00:00Z
covid,19,pressure,331,2022-02-16T00:00:00Z
12,30pm,12,329,2022-02-16T00:00:00Z
19,pressure,affect,327,2022-02-16T00:00:00Z
pressure,affect,future,324,2022-02-16T00:00:00Z
02,45pm,03,321,2022-02-16T00:00:00Z
15am,11,30am,321,2022-02-16T00:00:00Z
affect,future,costs,315,2022-02-16T00:00:00Z
03,40pm,03,308,2022-02-16T00:00:00Z
01,00pm,01,305,2022-02-16T00:00:00Z
11,30am,11,304,2022-02-16T00:00:00Z
11,50am,12,304,2022-02-16T00:00:00Z
covid,19,test,301,2022-02-16T00:00:00Z
40pm,03,50pm,299,2022-02-16T00:00:00Z
03,10pm,03,285,2022-02-16T00:00:00Z
04,00pm,04,281,2022-02-16T00:00:00Z
45pm,03,00pm,280,2022-02-16T00:00:00Z
children,aged,5,276,2022-02-16T00:00:00Z
