word1,word2,word3,n,date
covid,19,vaccine,5903,2021-06-14T00:00:00Z
covid,19,pandemic,2757,2021-06-14T00:00:00Z
covid,19,vaccination,2465,2021-06-14T00:00:00Z
dv2020,dv2021,housedemocrats,2282,2021-06-14T00:00:00Z
dv2021,housedemocrats,whitehouse,2279,2021-06-14T00:00:00Z
housedemocrats,whitehouse,supporthr3548,2250,2021-06-14T00:00:00Z
covid,19,vaccines,1781,2021-06-14T00:00:00Z
dv2017,dv2018,dv2019,1703,2021-06-14T00:00:00Z
dv2018,dv2019,dv2020,1703,2021-06-14T00:00:00Z
dv2019,dv2020,dv2021,1703,2021-06-14T00:00:00Z
support,dv2017,dv2018,1703,2021-06-14T00:00:00Z
covid,19,impacts,1435,2021-06-14T00:00:00Z
consular,processing,supporthr3548,1407,2021-06-14T00:00:00Z
limiting,consular,processing,1407,2021-06-14T00:00:00Z
eo13780,muslim,ban,1406,2021-06-14T00:00:00Z
2017,2021,selectees,1403,2021-06-14T00:00:00Z
covid,19,justice,1279,2021-06-14T00:00:00Z
diversity,visa,immigrants,1243,2021-06-14T00:00:00Z
visa,immigrants,matter,1243,2021-06-14T00:00:00Z
19,vaccination,program,1084,2021-06-14T00:00:00Z
covid,19,measures,1078,2021-06-14T00:00:00Z
accusations,releasethedetainees,immediately,1056,2021-06-14T00:00:00Z
releasethedetainees,immediately,stop,1056,2021-06-14T00:00:00Z
immediately,stop,arresting,1055,2021-06-14T00:00:00Z
doctors,whatshappeninginmyanmar,june14coup,1054,2021-06-14T00:00:00Z
falsely,accusations,releasethedetainees,1053,2021-06-14T00:00:00Z
covid,19,restrictions,1051,2021-06-14T00:00:00Z
whatshappeninginmyanmar,june14coup,endsexualviolence,1028,2021-06-14T00:00:00Z
myanmar,whatshappeninginmyanmar,june14coup,1015,2021-06-14T00:00:00Z
19,measures,diversity,1006,2021-06-14T00:00:00Z
cosponsor,keepingourpromiseact,hr3548,1006,2021-06-14T00:00:00Z
measures,diversity,visa,1006,2021-06-14T00:00:00Z
processing,supporthr3548,dv2021,916,2021-06-14T00:00:00Z
jun,18,sign,871,2021-06-14T00:00:00Z
supporthr3548,dv2021,dv2020,693,2021-06-14T00:00:00Z
dv2017,dv2020,dv2021,581,2021-06-14T00:00:00Z
support,dv2017,dv2020,581,2021-06-14T00:00:00Z
covid,lockdown,easing,570,2021-06-14T00:00:00Z
novavax,covid,19,556,2021-06-14T00:00:00Z
whitehouse,supporthr3548,savediversityvisa,539,2021-06-14T00:00:00Z
covid,19,deaths,538,2021-06-14T00:00:00Z
sars,cov,2,536,2021-06-14T00:00:00Z
kgeorgieva,mesandbu,beichengreen,521,2021-06-14T00:00:00Z
mesandbu,beichengreen,unosaa1,521,2021-06-14T00:00:00Z
imfnews,kgeorgieva,mesandbu,520,2021-06-14T00:00:00Z
covid,19,shot,490,2021-06-14T00:00:00Z
covid,19,infections,478,2021-06-14T00:00:00Z
processing,supporthr3548,savediversityvisa,454,2021-06-14T00:00:00Z
anti,lockdown,protest,442,2021-06-14T00:00:00Z
covid,19,patients,424,2021-06-14T00:00:00Z
june,14,2021,397,2021-06-14T00:00:00Z
mask,vacation,dine,388,2021-06-14T00:00:00Z
covid,19,vaccinations,369,2021-06-14T00:00:00Z
19,nanofiber,filter,342,2021-06-14T00:00:00Z
coronavirus,aerosols,transmissions,342,2021-06-14T00:00:00Z
covid,19,nanofiber,342,2021-06-14T00:00:00Z
nanofiber,filter,captures,342,2021-06-14T00:00:00Z
covid,19,ugandaisbleeding,333,2021-06-14T00:00:00Z
covid,19,outbreak,332,2021-06-14T00:00:00Z
sponsoring,dictator,museveni,325,2021-06-14T00:00:00Z
covid,19,situation,318,2021-06-14T00:00:00Z
06,18,total,312,2021-06-14T00:00:00Z
18,total,appointments,312,2021-06-14T00:00:00Z
sushant,justice,matters,312,2021-06-14T00:00:00Z
phase,3,trial,306,2021-06-14T00:00:00Z
coronavirus,infections,dropping,297,2021-06-14T00:00:00Z
19,ugandaisbleeding,stoploaninguganda,295,2021-06-14T00:00:00Z
19,vaccine,doses,293,2021-06-14T00:00:00Z
covid,19,update,293,2021-06-14T00:00:00Z
covid,19,variant,291,2021-06-14T00:00:00Z
ugandaisbleeding,stoploaninguganda,kgeorgieva,291,2021-06-14T00:00:00Z
g7,worldbank,emmanuelmacron,289,2021-06-14T00:00:00Z
imfspokesperson,g7,worldbank,289,2021-06-14T00:00:00Z
stoploaninguganda,kgeorgieva,imfspokesperson,289,2021-06-14T00:00:00Z
kgeorgieva,imfspokesperson,g7,288,2021-06-14T00:00:00Z
hospitalized,covid,patients,278,2021-06-14T00:00:00Z
strong,covid,19,278,2021-06-14T00:00:00Z
aung,san,suu,277,2021-06-14T00:00:00Z
covid,19,testing,274,2021-06-14T00:00:00Z
wuhan,lab,partner,274,2021-06-14T00:00:00Z
fourth,strong,covid,273,2021-06-14T00:00:00Z
post,covid,19,273,2021-06-14T00:00:00Z
novavax,offers,us,272,2021-06-14T00:00:00Z
90,percent,effective,267,2021-06-14T00:00:00Z
san,suu,kyis,259,2021-06-14T00:00:00Z
hitting,myanmar,comparison,258,2021-06-14T00:00:00Z
4months,time,sac,257,2021-06-14T00:00:00Z
current,military,regime,257,2021-06-14T00:00:00Z
drain,whatshappeninginmyanmar,june14coup,257,2021-06-14T00:00:00Z
employee,vaccination,inquiries,257,2021-06-14T00:00:00Z
myanmar,comparison,picture,257,2021-06-14T00:00:00Z
daw,aung,san,256,2021-06-14T00:00:00Z
suu,kyis,government,256,2021-06-14T00:00:00Z
vaccine,maker,novavax,255,2021-06-14T00:00:00Z
covid,19,lockdown,253,2021-06-14T00:00:00Z
covid,19,test,252,2021-06-14T00:00:00Z
covid,19,virus,252,2021-06-14T00:00:00Z
immigrants,matter,supporthr3548,251,2021-06-14T00:00:00Z
lab,leak,theory,249,2021-06-14T00:00:00Z
covid,19,restriction,247,2021-06-14T00:00:00Z
19,restriction,diversity,236,2021-06-14T00:00:00Z
restriction,diversity,visa,236,2021-06-14T00:00:00Z
prime,minister,boris,232,2021-06-14T00:00:00Z
central,london,boris,227,2021-06-14T00:00:00Z
london,boris,johnson,227,2021-06-14T00:00:00Z
post,pandemic,world,224,2021-06-14T00:00:00Z
novavax,covid,vaccine,223,2021-06-14T00:00:00Z
covid,19,death,222,2021-06-14T00:00:00Z
minister,boris,johnson,220,2021-06-14T00:00:00Z
wuhan,lab,leak,217,2021-06-14T00:00:00Z
footage,proves,bats,213,2021-06-14T00:00:00Z
covid,19,related,212,2021-06-14T00:00:00Z
late,stage,study,212,2021-06-14T00:00:00Z
gt,gt,gt,206,2021-06-14T00:00:00Z
pandemic,storm,speaks,204,2021-06-14T00:00:00Z
covid,19,infection,201,2021-06-14T00:00:00Z
covid,vaccine,doses,200,2021-06-14T00:00:00Z
exclusive,footage,proves,198,2021-06-14T00:00:00Z
world,exclusive,footage,198,2021-06-14T00:00:00Z
avail,free,treatment,195,2021-06-14T00:00:00Z
covid,19,response,195,2021-06-14T00:00:00Z
esi,scheme,hospitals,193,2021-06-14T00:00:00Z
run,esi,scheme,193,2021-06-14T00:00:00Z
21,esic,hospitals,192,2021-06-14T00:00:00Z
vaccine,highly,effective,187,2021-06-14T00:00:00Z
daily,covid,19,186,2021-06-14T00:00:00Z
dasimmigration,housedemocrats,whitehouse,185,2021-06-14T00:00:00Z
boris,johnson,confirms,183,2021-06-14T00:00:00Z
post,covid,world,181,2021-06-14T00:00:00Z
battles,covid,19,180,2021-06-14T00:00:00Z
covid,19,relief,180,2021-06-14T00:00:00Z
boris,johnson,delays,178,2021-06-14T00:00:00Z
19,dictator,museveni,177,2021-06-14T00:00:00Z
corruption,luxurious,lifestyle,177,2021-06-14T00:00:00Z
countries,taxpayers,ugandaisbleeding,177,2021-06-14T00:00:00Z
covid,19,dictator,177,2021-06-14T00:00:00Z
western,countries,taxpayers,177,2021-06-14T00:00:00Z
world,battles,covid,177,2021-06-14T00:00:00Z
anti,vaccine,activists,171,2021-06-14T00:00:00Z
coronavirus,covid,19,171,2021-06-14T00:00:00Z
covid,19,updates,171,2021-06-14T00:00:00Z
covid,19,crisis,169,2021-06-14T00:00:00Z
free,covid,19,167,2021-06-14T00:00:00Z
worldbank,emmanuelmacron,inclusivegrowth,167,2021-06-14T00:00:00Z
monday,june,14,166,2021-06-14T00:00:00Z
covid,19,delta,164,2021-06-14T00:00:00Z
novavaxs,coronavirus,vaccine,164,2021-06-14T00:00:00Z
19,death,toll,163,2021-06-14T00:00:00Z
percent,effective,study,161,2021-06-14T00:00:00Z
blood,donor,day,159,2021-06-14T00:00:00Z
delta,covid,variant,159,2021-06-14T00:00:00Z
chinas,bat,woman,158,2021-06-14T00:00:00Z
19,delta,variant,156,2021-06-14T00:00:00Z
covid,19,origins,155,2021-06-14T00:00:00Z
variant,doubles,risk,152,2021-06-14T00:00:00Z
dr,ralph,baric,149,2021-06-14T00:00:00Z
world,blood,donor,148,2021-06-14T00:00:00Z
bsybjp,mlasudhakar,dhfwka,146,2021-06-14T00:00:00Z
june,26th,1pm,146,2021-06-14T00:00:00Z
4,week,delay,145,2021-06-14T00:00:00Z
42,crore,people,145,2021-06-14T00:00:00Z
financial,assistance,helping,145,2021-06-14T00:00:00Z
garib,kalyan,yojana,145,2021-06-14T00:00:00Z
pandemic,42,crore,145,2021-06-14T00:00:00Z
pm,garib,kalyan,145,2021-06-14T00:00:00Z
free,lpg,refills,144,2021-06-14T00:00:00Z
jan,dhan,account,144,2021-06-14T00:00:00Z
lockdown,easing,delayed,144,2021-06-14T00:00:00Z
women,jan,dhan,144,2021-06-14T00:00:00Z
20,crore,women,143,2021-06-14T00:00:00Z
crore,women,jan,143,2021-06-14T00:00:00Z
dhan,account,holders,143,2021-06-14T00:00:00Z
pandemic,rs,30952,143,2021-06-14T00:00:00Z
rs,30952,crore,143,2021-06-14T00:00:00Z
14,crore,free,142,2021-06-14T00:00:00Z
crore,free,lpg,142,2021-06-14T00:00:00Z
doctorsdemandclarityonruralservice,bsybjp,mlasudhakar,142,2021-06-14T00:00:00Z
rs,68903,crore,139,2021-06-14T00:00:00Z
14,june,2021,138,2021-06-14T00:00:00Z
low,vaccination,rates,138,2021-06-14T00:00:00Z
england,lockdown,easing,136,2021-06-14T00:00:00Z
los,angeles,ca,136,2021-06-14T00:00:00Z
amid,covid,19,135,2021-06-14T00:00:00Z
empowermentofall,pm,garib,134,2021-06-14T00:00:00Z
us,covid,19,133,2021-06-14T00:00:00Z
18,45,0,131,2021-06-14T00:00:00Z
covid,19,positive,131,2021-06-14T00:00:00Z
jun,14,2021,131,2021-06-14T00:00:00Z
sdiversityvisa,housedemocrats,whitehouse,131,2021-06-14T00:00:00Z
vaccination,rates,expert,130,2021-06-14T00:00:00Z
covid,spreading,rapidly,128,2021-06-14T00:00:00Z
till,july,1,128,2021-06-14T00:00:00Z
covid,19,data,127,2021-06-14T00:00:00Z
million,covid,19,127,2021-06-14T00:00:00Z
till,7,pm,127,2021-06-14T00:00:00Z
covid,19,coronavirus,126,2021-06-14T00:00:00Z
worsening,covid,19,126,2021-06-14T00:00:00Z
dose1,18,45,124,2021-06-14T00:00:00Z
dose2,18,45,124,2021-06-14T00:00:00Z
drlimengyan1,闫,丽,124,2021-06-14T00:00:00Z
fight,covid,19,124,2021-06-14T00:00:00Z
june,13,2021,124,2021-06-14T00:00:00Z
social,distancing,rules,124,2021-06-14T00:00:00Z
闫,丽,梦,124,2021-06-14T00:00:00Z
curfew,period,june14coup,123,2021-06-14T00:00:00Z
ebook,paperback,selling,123,2021-06-14T00:00:00Z
love,ebook,paperback,123,2021-06-14T00:00:00Z
paperback,selling,worldwide,123,2021-06-14T00:00:00Z
pressuring,shop,owners,123,2021-06-14T00:00:00Z
丽,梦,郭,123,2021-06-14T00:00:00Z
文,贵,limengyan,123,2021-06-14T00:00:00Z
梦,郭,文,123,2021-06-14T00:00:00Z
郭,文,贵,123,2021-06-14T00:00:00Z
covid,delta,variant,122,2021-06-14T00:00:00Z
mon,jun,14,122,2021-06-14T00:00:00Z
period,june14coup,whatshappeninginmyanmar,122,2021-06-14T00:00:00Z
bannon,drlimengyan1,闫,121,2021-06-14T00:00:00Z
easing,covid,19,121,2021-06-14T00:00:00Z
stopaapihate,bannon,drlimengyan1,121,2021-06-14T00:00:00Z
stopasianhate,stopaapihate,bannon,121,2021-06-14T00:00:00Z
stopasianhatecrimes,stopasianhate,stopaapihate,121,2021-06-14T00:00:00Z
boris,johnsons,covid,120,2021-06-14T00:00:00Z
contracting,covid,19,120,2021-06-14T00:00:00Z
digital,covid,certificate,120,2021-06-14T00:00:00Z
shelby,stone,travels,120,2021-06-14T00:00:00Z
covid,19,symptoms,119,2021-06-14T00:00:00Z
covid,19,warns,119,2021-06-14T00:00:00Z
covid,19,wave,119,2021-06-14T00:00:00Z
los,angeles,doctor,119,2021-06-14T00:00:00Z
vaccinated,los,angeles,119,2021-06-14T00:00:00Z
jacksonleetx18,housedpcc,housedemocrats,118,2021-06-14T00:00:00Z
corona,spread,death,117,2021-06-14T00:00:00Z
empowermentofall,labourers,insured,117,2021-06-14T00:00:00Z
negative,covid,test,117,2021-06-14T00:00:00Z
tv9kannada,indiatoday,thbengaluru,117,2021-06-14T00:00:00Z
death,toll,nears,116,2021-06-14T00:00:00Z
angeles,doctor,diagnosed,115,2021-06-14T00:00:00Z
covid,19,protocols,115,2021-06-14T00:00:00Z
covid,19,tests,115,2021-06-14T00:00:00Z
past,24,hours,115,2021-06-14T00:00:00Z
public,health,officials,115,2021-06-14T00:00:00Z
toll,nears,600000,115,2021-06-14T00:00:00Z
14,06,2021,114,2021-06-14T00:00:00Z
covid,19,recovery,114,2021-06-14T00:00:00Z
severe,covid,19,114,2021-06-14T00:00:00Z
delta,covid,19,113,2021-06-14T00:00:00Z
june,21,lockdown,113,2021-06-14T00:00:00Z
racial,gaps,persist,113,2021-06-14T00:00:00Z
delays,lockdown,easing,112,2021-06-14T00:00:00Z
600000,racial,gaps,111,2021-06-14T00:00:00Z
confirmed,covid,19,111,2021-06-14T00:00:00Z
cross,painful,600000,111,2021-06-14T00:00:00Z
deaths,cross,painful,111,2021-06-14T00:00:00Z
government,advisers,politicians,111,2021-06-14T00:00:00Z
lower,vaccination,rates,111,2021-06-14T00:00:00Z
mental,health,covid,111,2021-06-14T00:00:00Z
nears,600000,racial,111,2021-06-14T00:00:00Z
delta,variant,covid,110,2021-06-14T00:00:00Z
19,deaths,cross,109,2021-06-14T00:00:00Z
covid,19,safety,109,2021-06-14T00:00:00Z
mandatory,hotel,quarantine,109,2021-06-14T00:00:00Z
painful,600000,milestone,109,2021-06-14T00:00:00Z
struggle,financially,due,109,2021-06-14T00:00:00Z
15junedeadline,cancelboardexam,imrankhanpti,108,2021-06-14T00:00:00Z
allah,dekh,raha,108,2021-06-14T00:00:00Z
cancelboardexam,imrankhanpti,drmuradpti,108,2021-06-14T00:00:00Z
covid,19,shots,108,2021-06-14T00:00:00Z
covid,itni,tension,108,2021-06-14T00:00:00Z
dekh,raha,hai,108,2021-06-14T00:00:00Z
drmuradpti,shafqatmahmood,officialncoc,108,2021-06-14T00:00:00Z
garmi,incomplete,syllabus,108,2021-06-14T00:00:00Z
hai,reham,kha,108,2021-06-14T00:00:00Z
health,covid,itni,108,2021-06-14T00:00:00Z
hum,pr,15junedeadline,108,2021-06-14T00:00:00Z
