word1,word2,word3,n,date
covid,19,vaccine,5707,2020-11-24T00:00:00Z
covid,19,pandemic,4771,2020-11-24T00:00:00Z
covid,19,vaccines,1837,2020-11-24T00:00:00Z
realdonaldtrump,victoensing,newsmax,1741,2020-11-24T00:00:00Z
covid,19,testing,1317,2020-11-24T00:00:00Z
covid,19,test,1232,2020-11-24T00:00:00Z
covid,19,patients,1110,2020-11-24T00:00:00Z
covid,19,deaths,1085,2020-11-24T00:00:00Z
covid,19,restrictions,950,2020-11-24T00:00:00Z
covid,19,update,781,2020-11-24T00:00:00Z
covid,19,tests,647,2020-11-24T00:00:00Z
gt,gt,gt,643,2020-11-24T00:00:00Z
positive,covid,19,631,2020-11-24T00:00:00Z
covid,19,crisis,603,2020-11-24T00:00:00Z
heiermanrobert,lmakowski3,rosiewearamask,600,2020-11-24T00:00:00Z
health,care,workers,597,2020-11-24T00:00:00Z
covid,19,relief,592,2020-11-24T00:00:00Z
covid,19,response,592,2020-11-24T00:00:00Z
sars,cov,2,589,2020-11-24T00:00:00Z
covid,vaccine,shots,557,2020-11-24T00:00:00Z
katibug817,wifeyspice90,bmcarthur17,557,2020-11-24T00:00:00Z
lmakowski3,rosiewearamask,myhellokitten,553,2020-11-24T00:00:00Z
maddog4biden,katibug817,wifeyspice90,536,2020-11-24T00:00:00Z
lanceusa70,maddog4biden,katibug817,529,2020-11-24T00:00:00Z
amid,covid,19,527,2020-11-24T00:00:00Z
covid,vaccine,cdc,527,2020-11-24T00:00:00Z
14,day,quarantine,503,2020-11-24T00:00:00Z
covid,19,virus,502,2020-11-24T00:00:00Z
covid,19,infection,500,2020-11-24T00:00:00Z
covid,19,outbreak,491,2020-11-24T00:00:00Z
msdesignerlady,sonyatn,peatches66,479,2020-11-24T00:00:00Z
peatches66,heiermanrobert,lmakowski3,477,2020-11-24T00:00:00Z
sonyatn,peatches66,heiermanrobert,477,2020-11-24T00:00:00Z
missmelissast,covid,safe,468,2020-11-24T00:00:00Z
post,covid,19,445,2020-11-24T00:00:00Z
covid,relief,bill,442,2020-11-24T00:00:00Z
covid,19,related,434,2020-11-24T00:00:00Z
rosiewearamask,myhellokitten,breaultcrow,431,2020-11-24T00:00:00Z
covid,19,death,425,2020-11-24T00:00:00Z
covid,19,vaccination,417,2020-11-24T00:00:00Z
