word1,word2,word3,n,date
covid,19,vaccine,4019,2021-04-04T00:00:00Z
covid,19,pandemic,1782,2021-04-04T00:00:00Z
covid,19,vaccines,1040,2021-04-04T00:00:00Z
covid,19,vaccination,923,2021-04-04T00:00:00Z
800,925,4733,836,2021-04-04T00:00:00Z
walgreens,duane,reade,836,2021-04-04T00:00:00Z
covid,ー,19,581,2021-04-04T00:00:00Z
availability,kroger,king,473,2021-04-04T00:00:00Z
kroger,king,soopers,473,2021-04-04T00:00:00Z
its,worst,government,456,2021-04-04T00:00:00Z
situation,wasnt,bad,455,2021-04-04T00:00:00Z
duane,reade,pfizer,452,2021-04-04T00:00:00Z
covid,19,vaccinations,399,2021-04-04T00:00:00Z
duane,reade,moderna,383,2021-04-04T00:00:00Z
covid,19,restrictions,375,2021-04-04T00:00:00Z
covid,19,deaths,371,2021-04-04T00:00:00Z
covid,19,measures,329,2021-04-04T00:00:00Z
blackness,blackness,hurts,327,2021-04-04T00:00:00Z
blackness,hurts,black,327,2021-04-04T00:00:00Z
hurts,black,people,327,2021-04-04T00:00:00Z
pandemic,black,masculinity,326,2021-04-04T00:00:00Z
toxic,abolish,blackness,326,2021-04-04T00:00:00Z
covid,19,patients,324,2021-04-04T00:00:00Z
daily,covid,19,321,2021-04-04T00:00:00Z
covid,19,surge,319,2021-04-04T00:00:00Z
shafqatunclemaanjayen,imrankhanpti,shafqatmahmood,302,2021-04-04T00:00:00Z
million,covid,19,292,2021-04-04T00:00:00Z
covid,19,relief,290,2021-04-04T00:00:00Z
virus,variants,threaten,284,2021-04-04T00:00:00Z
apr,9,sign,279,2021-04-04T00:00:00Z
sars,cov,2,279,2021-04-04T00:00:00Z
masks,christians,mark,277,2021-04-04T00:00:00Z
covid,19,positive,272,2021-04-04T00:00:00Z
19,vaccine,doses,266,2021-04-04T00:00:00Z
covid,19,passports,266,2021-04-04T00:00:00Z
covid,19,situation,258,2021-04-04T00:00:00Z
availability,kroger,city,254,2021-04-04T00:00:00Z
kroger,city,market,254,2021-04-04T00:00:00Z
pcr,test,abdistanbul,251,2021-04-04T00:00:00Z
students,cancelboardexams2021,novoteforpti,251,2021-04-04T00:00:00Z
slams,weapons,spending,250,2021-04-04T00:00:00Z
test,abdistanbul,usembassyturkey,250,2021-04-04T00:00:00Z
christians,mark,pandemic,248,2021-04-04T00:00:00Z
april,05,monday,247,2021-04-04T00:00:00Z
mark,pandemic,easter,247,2021-04-04T00:00:00Z
covid,19,test,244,2021-04-04T00:00:00Z
easter,message,slams,239,2021-04-04T00:00:00Z
message,slams,weapons,239,2021-04-04T00:00:00Z
abdistanbul,usembassyturkey,ecaatstate,233,2021-04-04T00:00:00Z
apr,8,sign,233,2021-04-04T00:00:00Z
usembassyturkey,ecaatstate,senatormenendez,232,2021-04-04T00:00:00Z
its,peak,university,231,2021-04-04T00:00:00Z
penalties,including,death,231,2021-04-04T00:00:00Z
severe,penalties,including,231,2021-04-04T00:00:00Z
contracting,covid,19,229,2021-04-04T00:00:00Z
ecaatstate,senatormenendez,potus,228,2021-04-04T00:00:00Z
senatormenendez,potus,statedept,228,2021-04-04T00:00:00Z
statedept,uschamber,commercegov,227,2021-04-04T00:00:00Z
gt,gt,gt,226,2021-04-04T00:00:00Z
potus,statedept,uschamber,226,2021-04-04T00:00:00Z
walgreens,saint,louis,224,2021-04-04T00:00:00Z
west,bengal,report,219,2021-04-04T00:00:00Z
akshay,kumar,tests,218,2021-04-04T00:00:00Z
muslims,snatch,land,218,2021-04-04T00:00:00Z
covid,19,update,215,2021-04-04T00:00:00Z
happyeaster,easterbunny,eastereggs,209,2021-04-04T00:00:00Z
president,tests,positive,208,2021-04-04T00:00:00Z
easter,happyeaster,easterbunny,205,2021-04-04T00:00:00Z
vaccine,removes,astrazeneca,205,2021-04-04T00:00:00Z
botched,covid,vaccine,203,2021-04-04T00:00:00Z
19,pandemic,continues,202,2021-04-04T00:00:00Z
05,monday,asadumar,201,2021-04-04T00:00:00Z
covid,19,virus,201,2021-04-04T00:00:00Z
kumar,tests,positive,200,2021-04-04T00:00:00Z
covid,vaccine,removes,198,2021-04-04T00:00:00Z
imrankhanpti,shafqatmahmood,drmuradpti,198,2021-04-04T00:00:00Z
covid,19,testing,197,2021-04-04T00:00:00Z
create,significant,health,195,2021-04-04T00:00:00Z
hasnt,abiyahmedalis,warontigray,195,2021-04-04T00:00:00Z
significant,health,social,195,2021-04-04T00:00:00Z
monday,asadumar,hecpkofficial,193,2021-04-04T00:00:00Z
save,peoples,lives,191,2021-04-04T00:00:00Z
covid,19,protocols,185,2021-04-04T00:00:00Z
covid,19,related,184,2021-04-04T00:00:00Z
easterbunny,eastereggs,love,182,2021-04-04T00:00:00Z
negative,covid,test,181,2021-04-04T00:00:00Z
covid,19,guidelines,180,2021-04-04T00:00:00Z
covid,19,infections,180,2021-04-04T00:00:00Z
eastereggs,love,spring,179,2021-04-04T00:00:00Z
lives,wenbin,zhao,178,2021-04-04T00:00:00Z
peoples,lives,wenbin,178,2021-04-04T00:00:00Z
mo,vaccine,appointments,173,2021-04-04T00:00:00Z
gate,city,24251,171,2021-04-04T00:00:00Z
avenue,manhattan,ny,169,2021-04-04T00:00:00Z
covid,19,crisis,168,2021-04-04T00:00:00Z
spring,stayhome,eastersunday,168,2021-04-04T00:00:00Z
stayhome,eastersunday,covid,165,2021-04-04T00:00:00Z
love,spring,stayhome,164,2021-04-04T00:00:00Z
uk,eyes,testing,164,2021-04-04T00:00:00Z
covid,19,outbreak,163,2021-04-04T00:00:00Z
04,09,total,162,2021-04-04T00:00:00Z
09,total,appointments,162,2021-04-04T00:00:00Z
covid,19,variant,162,2021-04-04T00:00:00Z
covid,vaccine,passports,162,2021-04-04T00:00:00Z
eastersunday,covid,bunny,162,2021-04-04T00:00:00Z
cancelboardexams2021,novoteforpti,shafqatunclemaanjayen,160,2021-04-04T00:00:00Z
bengal,report,standwithbengalhindus,159,2021-04-04T00:00:00Z
novoteforpti,shafqatunclemaanjayen,imrankhanpti,158,2021-04-04T00:00:00Z
4,million,covid,157,2021-04-04T00:00:00Z
covid,19,tests,157,2021-04-04T00:00:00Z
april,4,2021,156,2021-04-04T00:00:00Z
covid,19,response,156,2021-04-04T00:00:00Z
argentinas,president,tests,155,2021-04-04T00:00:00Z
covid,passport,trials,154,2021-04-04T00:00:00Z
easter,speech,pope,154,2021-04-04T00:00:00Z
king,soopers,marketplace,149,2021-04-04T00:00:00Z
15,million,doses,148,2021-04-04T00:00:00Z
pope,calls,wars,148,2021-04-04T00:00:00Z
amid,covid,19,146,2021-04-04T00:00:00Z
maximum,loan,amount,146,2021-04-04T00:00:00Z
speech,pope,calls,145,2021-04-04T00:00:00Z
coronavirus,covid,19,144,2021-04-04T00:00:00Z
hits,4,million,144,2021-04-04T00:00:00Z
lt,lt,lt,144,2021-04-04T00:00:00Z
cancelboardexams2021,shafqatunclemaanjayen,imrankhanpti,143,2021-04-04T00:00:00Z
confirmed,covid,19,143,2021-04-04T00:00:00Z
mexican,tragedy,countrys,142,2021-04-04T00:00:00Z
students,cancelboardexams2021,shafqatunclemaanjayen,142,2021-04-04T00:00:00Z
tragedy,countrys,crippling,142,2021-04-04T00:00:00Z
countrys,crippling,covid,141,2021-04-04T00:00:00Z
crippling,covid,crisis,141,2021-04-04T00:00:00Z
zealands,covid,success,140,2021-04-04T00:00:00Z
19,vaccine,passports,139,2021-04-04T00:00:00Z
covid,19,infection,139,2021-04-04T00:00:00Z
qr,code,system,139,2021-04-04T00:00:00Z
national,lockdown,amid,138,2021-04-04T00:00:00Z
tested,covid,positive,137,2021-04-04T00:00:00Z
colonial,heights,23834,136,2021-04-04T00:00:00Z
amid,icu,surge,134,2021-04-04T00:00:00Z
lockdown,amid,icu,134,2021-04-04T00:00:00Z
brings,alarming,rise,132,2021-04-04T00:00:00Z
covid,19,lockdown,132,2021-04-04T00:00:00Z
lockdown,brings,alarming,132,2021-04-04T00:00:00Z
24251,p56,hampton,131,2021-04-04T00:00:00Z
city,24251,p56,131,2021-04-04T00:00:00Z
p56,hampton,23663,131,2021-04-04T00:00:00Z
richlands,24641,m144,131,2021-04-04T00:00:00Z
coronavirus,coronavirusupdate,covid19,128,2021-04-04T00:00:00Z
coronavirusupdate,covid19,coronaviruspandemic,128,2021-04-04T00:00:00Z
covid,19,france,128,2021-04-04T00:00:00Z
gmt,coronavirus,coronavirusupdate,128,2021-04-04T00:00:00Z
covid,19,protocol,127,2021-04-04T00:00:00Z
19,france,enters,125,2021-04-04T00:00:00Z
asadumar,hecpkofficial,sir,125,2021-04-04T00:00:00Z
covid,19,rules,125,2021-04-04T00:00:00Z
pm,modi,chairs,125,2021-04-04T00:00:00Z
post,pandemic,world,123,2021-04-04T00:00:00Z
19,vaccine,support,121,2021-04-04T00:00:00Z
lakh,daily,covid,121,2021-04-04T00:00:00Z
pharmacy,technician,covid,121,2021-04-04T00:00:00Z
30,lakh,daily,120,2021-04-04T00:00:00Z
vaccines,protect,people,120,2021-04-04T00:00:00Z
