word1,word2,word3,n,date
nasser,mohammed,al,3863,2022-02-11T00:00:00Z
mohammed,al,yamani,3862,2022-02-11T00:00:00Z
imam,nasser,mohammed,3465,2022-02-11T00:00:00Z
al,yamani,08,3205,2022-02-11T00:00:00Z
yamani,08,rajab,3205,2022-02-11T00:00:00Z
08,rajab,1443ah,3026,2022-02-11T00:00:00Z
rajab,1443ah,09,3019,2022-02-11T00:00:00Z
covid,19,vaccine,2703,2022-02-11T00:00:00Z
09,2,2022,2370,2022-02-11T00:00:00Z
2,2022,ad,2124,2022-02-11T00:00:00Z
1443ah,09,2,2021,2022-02-11T00:00:00Z
covid,19,pandemic,1544,2022-02-11T00:00:00Z
covid,19,vaccines,1030,2022-02-11T00:00:00Z
09,february,2022,1029,2022-02-11T00:00:00Z
february,2022,ad,1005,2022-02-11T00:00:00Z
1443ah,09,february,998,2022-02-11T00:00:00Z
03,00pm,03,851,2022-02-11T00:00:00Z
03,30pm,03,807,2022-02-11T00:00:00Z
covid,19,restrictions,807,2022-02-11T00:00:00Z
02,30pm,02,763,2022-02-11T00:00:00Z
2022,02,08,719,2022-02-11T00:00:00Z
analytics,health,data,717,2022-02-11T00:00:00Z
covid,omicron,globalhealth,717,2022-02-11T00:00:00Z
covid19,publichealth,covid,717,2022-02-11T00:00:00Z
data,covid19,publichealth,717,2022-02-11T00:00:00Z
datascience,analytics,health,717,2022-02-11T00:00:00Z
datavisualization,datascience,analytics,717,2022-02-11T00:00:00Z
health,data,covid19,717,2022-02-11T00:00:00Z
publichealth,covid,omicron,717,2022-02-11T00:00:00Z
usafacts,datavisualization,datascience,717,2022-02-11T00:00:00Z
02,50pm,03,710,2022-02-11T00:00:00Z
02,08,covid,709,2022-02-11T00:00:00Z
08,covid,insights,709,2022-02-11T00:00:00Z
03,20pm,03,673,2022-02-11T00:00:00Z
covid,19,vaccination,653,2022-02-11T00:00:00Z
russian,covid,test,650,2022-02-11T00:00:00Z
imam,mahdi,nasser,649,2022-02-11T00:00:00Z
covid,19,test,582,2022-02-11T00:00:00Z
mohamed,bin,salman,581,2022-02-11T00:00:00Z
12,00pm,12,543,2022-02-11T00:00:00Z
12,30pm,12,539,2022-02-11T00:00:00Z
mohamed,al,yamani,527,2022-02-11T00:00:00Z
nasser,mohamed,al,527,2022-02-11T00:00:00Z
02,40pm,02,485,2022-02-11T00:00:00Z
40pm,02,50pm,485,2022-02-11T00:00:00Z
01,00pm,01,481,2022-02-11T00:00:00Z
03,10pm,03,481,2022-02-11T00:00:00Z
covid,19,testing,480,2022-02-11T00:00:00Z
03,50pm,04,454,2022-02-11T00:00:00Z
02,45pm,03,449,2022-02-11T00:00:00Z
sars,cov,2,444,2022-02-11T00:00:00Z
10pm,03,20pm,435,2022-02-11T00:00:00Z
30pm,03,45pm,432,2022-02-11T00:00:00Z
instax,mini,9,413,2022-02-11T00:00:00Z
win,instax,mini,413,2022-02-11T00:00:00Z
treasure,valentinesbudol,shopeechooseyourheartsdesire,412,2022-02-11T00:00:00Z
03,40pm,03,408,2022-02-11T00:00:00Z
40pm,03,50pm,403,2022-02-11T00:00:00Z
20pm,03,30pm,395,2022-02-11T00:00:00Z
30pm,02,45pm,391,2022-02-11T00:00:00Z
prince,mohamed,bin,383,2022-02-11T00:00:00Z
04,20pm,04,382,2022-02-11T00:00:00Z
50pm,03,00pm,372,2022-02-11T00:00:00Z
mahdi,nasser,mohammed,372,2022-02-11T00:00:00Z
11,30am,11,370,2022-02-11T00:00:00Z
45pm,03,00pm,370,2022-02-11T00:00:00Z
03,15pm,03,369,2022-02-11T00:00:00Z
30pm,03,40pm,368,2022-02-11T00:00:00Z
12,20pm,12,367,2022-02-11T00:00:00Z
covid,19,deaths,365,2022-02-11T00:00:00Z
00pm,03,10pm,363,2022-02-11T00:00:00Z
11,15am,11,359,2022-02-11T00:00:00Z
02,00pm,02,357,2022-02-11T00:00:00Z
12,15pm,12,357,2022-02-11T00:00:00Z
12,50pm,01,357,2022-02-11T00:00:00Z
15pm,02,30pm,353,2022-02-11T00:00:00Z
15pm,03,30pm,350,2022-02-11T00:00:00Z
30pm,02,40pm,349,2022-02-11T00:00:00Z
mrna,covid,shots,349,2022-02-11T00:00:00Z
free,covid,tests,340,2022-02-11T00:00:00Z
15am,11,30am,332,2022-02-11T00:00:00Z
refused,russian,covid,332,2022-02-11T00:00:00Z
00pm,03,15pm,327,2022-02-11T00:00:00Z
04,00pm,04,326,2022-02-11T00:00:00Z
macron,refused,russian,326,2022-02-11T00:00:00Z
11,45am,12,324,2022-02-11T00:00:00Z
11,50am,12,323,2022-02-11T00:00:00Z
02,20pm,02,318,2022-02-11T00:00:00Z
04,10pm,04,315,2022-02-11T00:00:00Z
covid,19,update,313,2022-02-11T00:00:00Z
15pm,12,30pm,310,2022-02-11T00:00:00Z
12,40pm,12,306,2022-02-11T00:00:00Z
