word1,word2,word3,n,date
covid,19,vaccine,5104,2021-10-21T00:00:00Z
covid,19,pandemic,2233,2021-10-21T00:00:00Z
covid,19,vaccines,1959,2021-10-21T00:00:00Z
covid,19,vaccination,1736,2021-10-21T00:00:00Z
100,crore,covid,1362,2021-10-21T00:00:00Z
100,crore,vaccine,940,2021-10-21T00:00:00Z
covid,19,booster,932,2021-10-21T00:00:00Z
crore,covid,19,882,2021-10-21T00:00:00Z
19,vaccine,doses,813,2021-10-21T00:00:00Z
vaccine,doses,administered,769,2021-10-21T00:00:00Z
crore,vaccine,doses,758,2021-10-21T00:00:00Z
winter,covid,plan,736,2021-10-21T00:00:00Z
covid,19,deaths,668,2021-10-21T00:00:00Z
covid,19,infections,634,2021-10-21T00:00:00Z
oct,21,2021,611,2021-10-21T00:00:00Z
1,billion,covid,589,2021-10-21T00:00:00Z
covid,19,vaccinations,548,2021-10-21T00:00:00Z
covid,vaccine,doses,482,2021-10-21T00:00:00Z
billion,covid,19,455,2021-10-21T00:00:00Z
sars,cov,2,443,2021-10-21T00:00:00Z
10,days,ago,424,2021-10-21T00:00:00Z
days,ago,infections,408,2021-10-21T00:00:00Z
ago,infections,hv,406,2021-10-21T00:00:00Z
oct21coup,whatshappeninginmyanmar,candlestrike,392,2021-10-21T00:00:00Z
100,crore,doses,384,2021-10-21T00:00:00Z
admits,funding,gain,384,2021-10-21T00:00:00Z
covid,19,testing,362,2021-10-21T00:00:00Z
covid,19,patients,343,2021-10-21T00:00:00Z
convivial,fraternal,spirit,324,2021-10-21T00:00:00Z
covid,19,update,323,2021-10-21T00:00:00Z
health,care,workers,321,2021-10-21T00:00:00Z
administering,100,crore,317,2021-10-21T00:00:00Z
modi,ji,vaccinecentury,307,2021-10-21T00:00:00Z
coronavirus,covid,19,305,2021-10-21T00:00:00Z
corrects,false,statements,294,2021-10-21T00:00:00Z
fauci,admits,funding,284,2021-10-21T00:00:00Z
contradicts,fauci,admits,283,2021-10-21T00:00:00Z
nih,contradicts,fauci,283,2021-10-21T00:00:00Z
covid,19,test,273,2021-10-21T00:00:00Z
covid,vaccine,boosters,265,2021-10-21T00:00:00Z
covid19,coronavirus,covid19,258,2021-10-21T00:00:00Z
doses,administered,congratulations,258,2021-10-21T00:00:00Z
covid,data,insights,257,2021-10-21T00:00:00Z
dataanalysis,datascience,dataanalytics,257,2021-10-21T00:00:00Z
dataanalytics,datavisualizations,covid19,257,2021-10-21T00:00:00Z
datascience,dataanalytics,datavisualizations,257,2021-10-21T00:00:00Z
datavisualizations,covid19,coronavirus,257,2021-10-21T00:00:00Z
negative,covid,test,257,2021-10-21T00:00:00Z
usafacts,dataanalysis,datascience,257,2021-10-21T00:00:00Z
1,billion,doses,256,2021-10-21T00:00:00Z
covid,19,restrictions,256,2021-10-21T00:00:00Z
10,19,covid,255,2021-10-21T00:00:00Z
19,covid,data,255,2021-10-21T00:00:00Z
2021,10,19,255,2021-10-21T00:00:00Z
ecohealth,violated,reporting,255,2021-10-21T00:00:00Z
violated,reporting,requirements,254,2021-10-21T00:00:00Z
19,vaccine,mandate,251,2021-10-21T00:00:00Z
coronavirus,100,crore,251,2021-10-21T00:00:00Z
covid,19,lockdown,251,2021-10-21T00:00:00Z
inevitable,100,crore,250,2021-10-21T00:00:00Z
amazing,feat,vaccinecentury,248,2021-10-21T00:00:00Z
covid,19,outbreak,248,2021-10-21T00:00:00Z
free,covid,vaccination,246,2021-10-21T00:00:00Z
covid,19,india,244,2021-10-21T00:00:00Z
vaccinecentury,narendramodi,amitshah,242,2021-10-21T00:00:00Z
100,cr,covid,239,2021-10-21T00:00:00Z
british,medical,association,234,2021-10-21T00:00:00Z
covid,19,boosters,232,2021-10-21T00:00:00Z
narendramodi,amitshah,crpaatil,231,2021-10-21T00:00:00Z
covid,19,related,228,2021-10-21T00:00:00Z
october,21,2021,220,2021-10-21T00:00:00Z
covid,100,crore,219,2021-10-21T00:00:00Z
covid,19,shots,219,2021-10-21T00:00:00Z
india,surges,ahead,219,2021-10-21T00:00:00Z
covid,vaccine,mandate,216,2021-10-21T00:00:00Z
public,health,system,216,2021-10-21T00:00:00Z
crpaatil,niranjanzazmera,bjp4suratcity,215,2021-10-21T00:00:00Z
crore,covid,vaccine,213,2021-10-21T00:00:00Z
19,vaccine,mandates,211,2021-10-21T00:00:00Z
vaccinecentury,india,surges,208,2021-10-21T00:00:00Z
19,vaccine,booster,205,2021-10-21T00:00:00Z
amitshah,crpaatil,niranjanzazmera,205,2021-10-21T00:00:00Z
100,crore,vaccination,204,2021-10-21T00:00:00Z
pm,narendramodi,ji,204,2021-10-21T00:00:00Z
covid,19,infection,203,2021-10-21T00:00:00Z
billion,covid,vaccine,202,2021-10-21T00:00:00Z
phase,3,trial,199,2021-10-21T00:00:00Z
covid,booster,shot,194,2021-10-21T00:00:00Z
children,ages,5,193,2021-10-21T00:00:00Z
vaccine,task,force,193,2021-10-21T00:00:00Z
enabling,vaccine,research,192,2021-10-21T00:00:00Z
healthcare,workers,govt,192,2021-10-21T00:00:00Z
19,booster,shot,190,2021-10-21T00:00:00Z
govt,frontline,workers,190,2021-10-21T00:00:00Z
mixing,covid,vaccines,189,2021-10-21T00:00:00Z
135,billion,people,188,2021-10-21T00:00:00Z
workers,govt,frontline,188,2021-10-21T00:00:00Z
billion,people,stood,187,2021-10-21T00:00:00Z
indias,vaccination,process,187,2021-10-21T00:00:00Z
defeat,covid,19,183,2021-10-21T00:00:00Z
vaccinecentury,indias,vaccination,183,2021-10-21T00:00:00Z
wuhan,fauci,lied,181,2021-10-21T00:00:00Z
100,crore,vaccinations,179,2021-10-21T00:00:00Z
admits,fauci,lied,179,2021-10-21T00:00:00Z
covid,19,treatment,177,2021-10-21T00:00:00Z
covid,vaccination,drive,177,2021-10-21T00:00:00Z
unemployment,claims,fall,176,2021-10-21T00:00:00Z
post,covid,19,174,2021-10-21T00:00:00Z
supply,chain,issues,174,2021-10-21T00:00:00Z
covid,19,crisis,171,2021-10-21T00:00:00Z
niranjanzazmera,bjp4suratcity,isiddharthpatel,170,2021-10-21T00:00:00Z
19,booster,shots,169,2021-10-21T00:00:00Z
nih,admits,fauci,169,2021-10-21T00:00:00Z
21,10,2021,168,2021-10-21T00:00:00Z
100,crore,vaccines,165,2021-10-21T00:00:00Z
funding,wuhan,gain,163,2021-10-21T00:00:00Z
covid,19,relief,162,2021-10-21T00:00:00Z
bbc,news,covid,161,2021-10-21T00:00:00Z
pfizer,covid,19,161,2021-10-21T00:00:00Z
55000,visas,allocation,160,2021-10-21T00:00:00Z
american,laws,save,160,2021-10-21T00:00:00Z
covid,19,restrict,160,2021-10-21T00:00:00Z
decided,55000,visas,160,2021-10-21T00:00:00Z
laws,save,dv2021,160,2021-10-21T00:00:00Z
reconciliation,bill,60002,160,2021-10-21T00:00:00Z
bjp4suratcity,isiddharthpatel,manandanibjp,153,2021-10-21T00:00:00Z
oks,mixing,covid,151,2021-10-21T00:00:00Z
19,vaccine,boosters,150,2021-10-21T00:00:00Z
funded,wuhan,experiment,148,2021-10-21T00:00:00Z
match,covid,19,148,2021-10-21T00:00:00Z
fda,oks,mixing,147,2021-10-21T00:00:00Z
free,covid,19,147,2021-10-21T00:00:00Z
covid,19,virus,146,2021-10-21T00:00:00Z
18,oct,21,145,2021-10-21T00:00:00Z
ages,5,11,145,2021-10-21T00:00:00Z
johnson,covid,19,145,2021-10-21T00:00:00Z
post,pandemic,world,145,2021-10-21T00:00:00Z
2,centers,oct,144,2021-10-21T00:00:00Z
age,18,oct,144,2021-10-21T00:00:00Z
bkc,covid,center,144,2021-10-21T00:00:00Z
center,mum,suburban,144,2021-10-21T00:00:00Z
centers,oct,21,144,2021-10-21T00:00:00Z
covid,19,shot,144,2021-10-21T00:00:00Z
covid,center,mum,144,2021-10-21T00:00:00Z
godrej,memorial,hospital,144,2021-10-21T00:00:00Z
honble,pm,narendramodi,144,2021-10-21T00:00:00Z
hospital,mum,oct,144,2021-10-21T00:00:00Z
memorial,hospital,mum,144,2021-10-21T00:00:00Z
mum,oct,21,144,2021-10-21T00:00:00Z
billion,vaccination,doses,143,2021-10-21T00:00:00Z
covid,doctors,call,141,2021-10-21T00:00:00Z
ensure,india,remains,141,2021-10-21T00:00:00Z
india,remains,covid,141,2021-10-21T00:00:00Z
remains,covid,safe,141,2021-10-21T00:00:00Z
crore,vaccine,administration,140,2021-10-21T00:00:00Z
jobless,claims,fall,140,2021-10-21T00:00:00Z
180k,health,workers,139,2021-10-21T00:00:00Z
covid,19,variant,138,2021-10-21T00:00:00Z
covid,vaccination,mark,137,2021-10-21T00:00:00Z
covid,19,death,136,2021-10-21T00:00:00Z
covid,19,delta,136,2021-10-21T00:00:00Z
covid,safe,vaccinecentury,136,2021-10-21T00:00:00Z
crore,covid,vaccination,136,2021-10-21T00:00:00Z
feat,100,crore,136,2021-10-21T00:00:00Z
newsmax,travistritt,ericbolling,136,2021-10-21T00:00:00Z
vaccinecentury,govt,approach,136,2021-10-21T00:00:00Z
80k,180k,health,135,2021-10-21T00:00:00Z
cancelled,schools,closed,135,2021-10-21T00:00:00Z
supreme,court,judge,135,2021-10-21T00:00:00Z
wonderful,feat,100,135,2021-10-21T00:00:00Z
flights,cancelled,schools,134,2021-10-21T00:00:00Z
killed,80k,180k,134,2021-10-21T00:00:00Z
world,health,organization,133,2021-10-21T00:00:00Z
168,slots,found,132,2021-10-21T00:00:00Z
2021,168,slots,132,2021-10-21T00:00:00Z
21,2021,168,132,2021-10-21T00:00:00Z
covid,19,list,132,2021-10-21T00:00:00Z
covid,19,protocols,131,2021-10-21T00:00:00Z
covid,19,response,131,2021-10-21T00:00:00Z
100,crore,covid19,129,2021-10-21T00:00:00Z
coronavirus,coronavirusupdate,covid19,129,2021-10-21T00:00:00Z
coronavirusupdate,covid19,coronaviruspandemic,129,2021-10-21T00:00:00Z
gmt,coronavirus,coronavirusupdate,129,2021-10-21T00:00:00Z
100,crore,mark,128,2021-10-21T00:00:00Z
boris,johnsons,covid,127,2021-10-21T00:00:00Z
doses,administered,vaccinecentury,127,2021-10-21T00:00:00Z
jacob,rees,mogg,127,2021-10-21T00:00:00Z
catch,covid,19,126,2021-10-21T00:00:00Z
covid,booster,shots,126,2021-10-21T00:00:00Z
fda,authorizes,moderna,126,2021-10-21T00:00:00Z
pfizer,biontech,covid,126,2021-10-21T00:00:00Z
outstanding,achievement,vaccinecentury,125,2021-10-21T00:00:00Z
covid,booster,jab,123,2021-10-21T00:00:00Z
winning,covid,war,123,2021-10-21T00:00:00Z
worlds,largest,vaccination,123,2021-10-21T00:00:00Z
deaths,fake,news,121,2021-10-21T00:00:00Z
largest,vaccination,drive,121,2021-10-21T00:00:00Z
support,fading,fast,121,2021-10-21T00:00:00Z
1,billion,vaccine,120,2021-10-21T00:00:00Z
rules,dominic,cummings,120,2021-10-21T00:00:00Z
covid,vaccine,mandates,119,2021-10-21T00:00:00Z
covid,19,updates,118,2021-10-21T00:00:00Z
covid,19,data,117,2021-10-21T00:00:00Z
positive,covid,test,117,2021-10-21T00:00:00Z
bidens,support,fading,116,2021-10-21T00:00:00Z
covid,19,uk,116,2021-10-21T00:00:00Z
pm,shri,narendramodi,116,2021-10-21T00:00:00Z
covid,19,vaccinecentury,115,2021-10-21T00:00:00Z
endorsed,extra,doses,115,2021-10-21T00:00:00Z
uk,supreme,court,115,2021-10-21T00:00:00Z
covid,19,originated,114,2021-10-21T00:00:00Z
nih,admits,funding,114,2021-10-21T00:00:00Z
covid,19,rules,113,2021-10-21T00:00:00Z
distancing,lockdown,rules,113,2021-10-21T00:00:00Z
frontline,workers,planners,113,2021-10-21T00:00:00Z
johnsons,covid,restrictions,113,2021-10-21T00:00:00Z
planners,vaccine,manufacturers,113,2021-10-21T00:00:00Z
workers,planners,vaccine,113,2021-10-21T00:00:00Z
21,october,2021,112,2021-10-21T00:00:00Z
government,advisers,politicians,112,2021-10-21T00:00:00Z
social,distancing,lockdown,112,2021-10-21T00:00:00Z
social,distancing,rules,112,2021-10-21T00:00:00Z
country,lord,sumption,111,2021-10-21T00:00:00Z
covid,19,recovery,111,2021-10-21T00:00:00Z
free,country,lord,111,2021-10-21T00:00:00Z
daily,covid,19,110,2021-10-21T00:00:00Z
linked,disinformation,campaign,110,2021-10-21T00:00:00Z
shri,narendramodi,ji,110,2021-10-21T00:00:00Z
thu,oct,21,110,2021-10-21T00:00:00Z
19,vaccines,vaccinecentury,108,2021-10-21T00:00:00Z
covid,19,daily,108,2021-10-21T00:00:00Z
covid,death,rate,108,2021-10-21T00:00:00Z
covid19,vaccine,doses,108,2021-10-21T00:00:00Z
lockdown,social,distancing,108,2021-10-21T00:00:00Z
200m,covid,19,107,2021-10-21T00:00:00Z
china,linked,disinformation,107,2021-10-21T00:00:00Z
india,crosses,100,107,2021-10-21T00:00:00Z
covid,19,jab,106,2021-10-21T00:00:00Z
crosses,100,crore,106,2021-10-21T00:00:00Z
past,24,hours,106,2021-10-21T00:00:00Z
virus,related,deaths,106,2021-10-21T00:00:00Z
complete,immunisation,vaccinecentury,105,2021-10-21T00:00:00Z
covid,19,current,105,2021-10-21T00:00:00Z
total,covid,death,105,2021-10-21T00:00:00Z
billion,vaccine,doses,104,2021-10-21T00:00:00Z
birx,testimony,confirms,104,2021-10-21T00:00:00Z
gt,gt,gt,104,2021-10-21T00:00:00Z
october,20,2021,104,2021-10-21T00:00:00Z
people,tested,positive,104,2021-10-21T00:00:00Z
testimony,confirms,world,104,2021-10-21T00:00:00Z
total,confirmed,covid,104,2021-10-21T00:00:00Z
19,current,stats,103,2021-10-21T00:00:00Z
closed,door,birx,102,2021-10-21T00:00:00Z
covid,death,distribution,102,2021-10-21T00:00:00Z
doctors,criticise,ministers,102,2021-10-21T00:00:00Z
door,birx,testimony,102,2021-10-21T00:00:00Z
positive,covid,19,102,2021-10-21T00:00:00Z
public,health,measures,102,2021-10-21T00:00:00Z
bannon,yan,limeng,101,2021-10-21T00:00:00Z
campaign,blames,covid,101,2021-10-21T00:00:00Z
covid,vaccine,booster,101,2021-10-21T00:00:00Z
disinformation,campaign,blames,101,2021-10-21T00:00:00Z
ferguson,rosie,duffield,101,2021-10-21T00:00:00Z
neil,ferguson,rosie,101,2021-10-21T00:00:00Z
politicians,government,advisers,101,2021-10-21T00:00:00Z
thursday,endorsed,extra,101,2021-10-21T00:00:00Z
biontech,covid,19,100,2021-10-21T00:00:00Z
covid,related,deaths,100,2021-10-21T00:00:00Z
cummings,neil,ferguson,100,2021-10-21T00:00:00Z
front,line,workers,100,2021-10-21T00:00:00Z
recruits,chicago,cops,100,2021-10-21T00:00:00Z
115000,health,workers,99,2021-10-21T00:00:00Z
covid,doctors,criticise,99,2021-10-21T00:00:00Z
cr,covid,vaccination,99,2021-10-21T00:00:00Z
fox,news,host,99,2021-10-21T00:00:00Z
indiana,recruits,chicago,99,2021-10-21T00:00:00Z
mandatory,mask,wearing,99,2021-10-21T00:00:00Z
19,shots,shared,98,2021-10-21T00:00:00Z
19,vaccination,mark,98,2021-10-21T00:00:00Z
8,panda,nfts,98,2021-10-21T00:00:00Z
covid,19,situation,98,2021-10-21T00:00:00Z
follow,tag,3,98,2021-10-21T00:00:00Z
nft,nftdrop,nftcommunity,98,2021-10-21T00:00:00Z
nftdrop,nftcommunity,nftartist,98,2021-10-21T00:00:00Z
panda,nfts,created,98,2021-10-21T00:00:00Z
retweet,nft,nftdrop,98,2021-10-21T00:00:00Z
tag,3,friends,98,2021-10-21T00:00:00Z
cdc,advisory,panel,97,2021-10-21T00:00:00Z
age,5,11,96,2021-10-21T00:00:00Z
covid,19,tests,96,2021-10-21T00:00:00Z
booster,shot,restores,95,2021-10-21T00:00:00Z
covid,19,breakthrough,95,2021-10-21T00:00:00Z
covid19,21,10,95,2021-10-21T00:00:00Z
crore,vaccinations,administered,95,2021-10-21T00:00:00Z
federal,covid,19,95,2021-10-21T00:00:00Z
covid,19,guidelines,94,2021-10-21T00:00:00Z
ferguson,catherine,calderwood,94,2021-10-21T00:00:00Z
info,covid19,21,94,2021-10-21T00:00:00Z
mandatory,covid,19,94,2021-10-21T00:00:00Z
neil,ferguson,catherine,94,2021-10-21T00:00:00Z
covid,19,health,93,2021-10-21T00:00:00Z
covid,climate,con,93,2021-10-21T00:00:00Z
post,covid,world,93,2021-10-21T00:00:00Z
quarantine,free,travel,93,2021-10-21T00:00:00Z
sophisticated,con,built,93,2021-10-21T00:00:00Z
ban,christmas,mixing,92,2021-10-21T00:00:00Z
brazils,bolsonaro,accused,92,2021-10-21T00:00:00Z
covidinfo,info,covid19,92,2021-10-21T00:00:00Z
ensuring,covid,safety,92,2021-10-21T00:00:00Z
globalist,pod,covid,92,2021-10-21T00:00:00Z
100,covid,19,91,2021-10-21T00:00:00Z
2021,10,21,91,2021-10-21T00:00:00Z
blank,check,company,91,2021-10-21T00:00:00Z
citizens,100,crore,91,2021-10-21T00:00:00Z
covid,19,lockdowns,91,2021-10-21T00:00:00Z
covid,19,protocol,91,2021-10-21T00:00:00Z
diversity,visa,winners,91,2021-10-21T00:00:00Z
pre,existing,conditions,91,2021-10-21T00:00:00Z
vaccinations,administered,vaccinecentury,91,2021-10-21T00:00:00Z
amid,covid,19,90,2021-10-21T00:00:00Z
corona,spread,death,90,2021-10-21T00:00:00Z
function,covid,experiments,90,2021-10-21T00:00:00Z
thursday,october,21,90,2021-10-21T00:00:00Z
active,covid,19,89,2021-10-21T00:00:00Z
contagious,covid,19,89,2021-10-21T00:00:00Z
crore,covid,vaccinations,89,2021-10-21T00:00:00Z
fda,clears,moderna,89,2021-10-21T00:00:00Z
