word1,word2,word3,n,date
covid,19,vaccine,1487,2022-02-13T00:00:00Z
covid,19,pandemic,862,2022-02-13T00:00:00Z
takeindianstudentsbacktochina,pmsaveindianstudentsofchina,takeusbacktochina,721,2022-02-13T00:00:00Z
03,00pm,03,659,2022-02-13T00:00:00Z
02,30pm,02,611,2022-02-13T00:00:00Z
03,30pm,03,583,2022-02-13T00:00:00Z
analytics,health,data,548,2022-02-13T00:00:00Z
covid,omicron,globalhealth,548,2022-02-13T00:00:00Z
covid19,publichealth,covid,548,2022-02-13T00:00:00Z
data,covid19,publichealth,548,2022-02-13T00:00:00Z
datascience,analytics,health,548,2022-02-13T00:00:00Z
datavisualization,datascience,analytics,548,2022-02-13T00:00:00Z
health,data,covid19,548,2022-02-13T00:00:00Z
publichealth,covid,omicron,548,2022-02-13T00:00:00Z
usafacts,datavisualization,datascience,548,2022-02-13T00:00:00Z
2022,02,10,547,2022-02-13T00:00:00Z
02,10,covid,543,2022-02-13T00:00:00Z
10,covid,insights,543,2022-02-13T00:00:00Z
covid,19,vaccines,496,2022-02-13T00:00:00Z
02,00pm,02,464,2022-02-13T00:00:00Z
02,20pm,02,462,2022-02-13T00:00:00Z
02,50pm,03,456,2022-02-13T00:00:00Z
warn,scientists,ahead,449,2022-02-13T00:00:00Z
covid,19,restrictions,443,2022-02-13T00:00:00Z
12,00pm,12,427,2022-02-13T00:00:00Z
02,40pm,02,424,2022-02-13T00:00:00Z
40pm,02,50pm,419,2022-02-13T00:00:00Z
03,20pm,03,409,2022-02-13T00:00:00Z
02,10pm,02,403,2022-02-13T00:00:00Z
12,30pm,12,383,2022-02-13T00:00:00Z
10pm,02,20pm,380,2022-02-13T00:00:00Z
20pm,02,30pm,378,2022-02-13T00:00:00Z
30pm,02,40pm,378,2022-02-13T00:00:00Z
covid,19,vaccination,361,2022-02-13T00:00:00Z
03,10pm,03,355,2022-02-13T00:00:00Z
01,00pm,01,348,2022-02-13T00:00:00Z
30pm,03,45pm,345,2022-02-13T00:00:00Z
sars,cov,2,321,2022-02-13T00:00:00Z
10pm,03,20pm,314,2022-02-13T00:00:00Z
01,20pm,02,311,2022-02-13T00:00:00Z
00pm,02,10pm,302,2022-02-13T00:00:00Z
12,20pm,12,301,2022-02-13T00:00:00Z
12,40pm,12,293,2022-02-13T00:00:00Z
50pm,03,00pm,290,2022-02-13T00:00:00Z
12,50pm,01,289,2022-02-13T00:00:00Z
40pm,12,50pm,287,2022-02-13T00:00:00Z
00pm,03,10pm,279,2022-02-13T00:00:00Z
02,45pm,03,276,2022-02-13T00:00:00Z
covid,19,deaths,276,2022-02-13T00:00:00Z
20pm,03,30pm,271,2022-02-13T00:00:00Z
supply,chain,issues,271,2022-02-13T00:00:00Z
11,15am,11,270,2022-02-13T00:00:00Z
01,10pm,01,269,2022-02-13T00:00:00Z
10pm,01,20pm,269,2022-02-13T00:00:00Z
global,food,crisis,266,2022-02-13T00:00:00Z
impending,global,food,266,2022-02-13T00:00:00Z
news,impending,global,266,2022-02-13T00:00:00Z
urgent,news,impending,266,2022-02-13T00:00:00Z
15am,11,30am,260,2022-02-13T00:00:00Z
