word1,word2,word3,n,date
covid,19,vaccine,2281,2021-12-29T00:00:00Z
covid,19,pandemic,1791,2021-12-29T00:00:00Z
basilireton,theouroboros,davidtayloryork,1627,2021-12-29T00:00:00Z
guygadboisguyg1,thisisnothappen,basilireton,1627,2021-12-29T00:00:00Z
kblvi,stephen04880258,guygadboisguyg1,1627,2021-12-29T00:00:00Z
stephen04880258,guygadboisguyg1,thisisnothappen,1627,2021-12-29T00:00:00Z
thisisnothappen,basilireton,theouroboros,1627,2021-12-29T00:00:00Z
davidtayloryork,gordondhg,ericwil06256732,1625,2021-12-29T00:00:00Z
theouroboros,davidtayloryork,gordondhg,1625,2021-12-29T00:00:00Z
l0sts0ulforever,moderna5g666,sandcastle1975,1609,2021-12-29T00:00:00Z
moderna5g666,sandcastle1975,halbrow68884227,1606,2021-12-29T00:00:00Z
bigrakadoc,organicdot,ingersolrobert,1597,2021-12-29T00:00:00Z
91996340e81d45a,ponycar06,dawntj90,1587,2021-12-29T00:00:00Z
crispycx,chimera414,91996340e81d45a,1536,2021-12-29T00:00:00Z
chimera414,91996340e81d45a,ponycar06,1517,2021-12-29T00:00:00Z
bolzmannmichael,crispycx,chimera414,1499,2021-12-29T00:00:00Z
tragiicomedy,covidparent,dan613,1482,2021-12-29T00:00:00Z
ejwwest,tragiicomedy,covidparent,1434,2021-12-29T00:00:00Z
gordondhg,ericwil06256732,wildweatherdan,1234,2021-12-29T00:00:00Z
organicdot,ingersolrobert,oscarswild1,1203,2021-12-29T00:00:00Z
oscarswild1,bolzmannmichael,crispycx,1182,2021-12-29T00:00:00Z
robhon,ejwwest,tragiicomedy,1158,2021-12-29T00:00:00Z
ingersolrobert,oscarswild1,bolzmannmichael,1145,2021-12-29T00:00:00Z
aristotlemrs,kblvi,stephen04880258,1053,2021-12-29T00:00:00Z
halbrow68884227,aristotlemrs,kblvi,1050,2021-12-29T00:00:00Z
sandcastle1975,halbrow68884227,aristotlemrs,1047,2021-12-29T00:00:00Z
covid,19,testing,1033,2021-12-29T00:00:00Z
covid,19,list,1025,2021-12-29T00:00:00Z
covid,19,vaccines,967,2021-12-29T00:00:00Z
ponycar06,dawntj90,bluepittie,957,2021-12-29T00:00:00Z
ericwil06256732,wildweatherdan,robhon,955,2021-12-29T00:00:00Z
covid,19,test,925,2021-12-29T00:00:00Z
bluepittie,keithamccluskey,l0sts0ulforever,918,2021-12-29T00:00:00Z
dawntj90,bluepittie,keithamccluskey,918,2021-12-29T00:00:00Z
keithamccluskey,l0sts0ulforever,moderna5g666,918,2021-12-29T00:00:00Z
wildweatherdan,robhon,ejwwest,909,2021-12-29T00:00:00Z
rlnnelson,bigrakadoc,organicdot,851,2021-12-29T00:00:00Z
sars,cov,2,818,2021-12-29T00:00:00Z
covidparent,dan613,boeing74,797,2021-12-29T00:00:00Z
covid,19,vaccination,762,2021-12-29T00:00:00Z
negative,covid,test,654,2021-12-29T00:00:00Z
positive,covid,test,648,2021-12-29T00:00:00Z
covid,19,protocols,645,2021-12-29T00:00:00Z
bubbasranch,4clearsky,plhartungrn,642,2021-12-29T00:00:00Z
ponycar06,dawntj90,l0sts0ulforever,639,2021-12-29T00:00:00Z
dawntj90,l0sts0ulforever,moderna5g666,638,2021-12-29T00:00:00Z
4clearsky,plhartungrn,robmeekel,633,2021-12-29T00:00:00Z
iandjbrown2,bubbasranch,4clearsky,629,2021-12-29T00:00:00Z
covid,19,infections,617,2021-12-29T00:00:00Z
hughcaperton,bluepittie,narvuntien,615,2021-12-29T00:00:00Z
home,covid,tests,609,2021-12-29T00:00:00Z
glenncarr6,hughcaperton,bluepittie,608,2021-12-29T00:00:00Z
jimdtweet,bubbasranch,kenneth72712993,607,2021-12-29T00:00:00Z
plhartungrn,robmeekel,canadianworker2,604,2021-12-29T00:00:00Z
covid,19,patients,596,2021-12-29T00:00:00Z
robmeekel,iandjbrown2,canadianworker2,595,2021-12-29T00:00:00Z
covid,19,isolation,586,2021-12-29T00:00:00Z
covid,19,tests,582,2021-12-29T00:00:00Z
halbrow68884227,kblvi,stephen04880258,572,2021-12-29T00:00:00Z
sandcastle1975,halbrow68884227,kblvi,572,2021-12-29T00:00:00Z
amcelha3,rlnnelson,johndublin10,571,2021-12-29T00:00:00Z
daily,covid,19,554,2021-12-29T00:00:00Z
home,covid,test,550,2021-12-29T00:00:00Z
plague,spreader,dies,550,2021-12-29T00:00:00Z
twtthisisnow,glenncarr6,hughcaperton,550,2021-12-29T00:00:00Z
keithamccluskey,iandjbrown2,bubbasranch,543,2021-12-29T00:00:00Z
reserve,covid,19,542,2021-12-29T00:00:00Z
canadianworker2,rlnnelson,bigrakadoc,536,2021-12-29T00:00:00Z
covid,19,booster,527,2021-12-29T00:00:00Z
merphie77,amcelha3,rlnnelson,524,2021-12-29T00:00:00Z
health,care,workers,518,2021-12-29T00:00:00Z
try2golf,keithamccluskey,iandjbrown2,513,2021-12-29T00:00:00Z
covid,19,omicron,510,2021-12-29T00:00:00Z
5,day,quarantine,508,2021-12-29T00:00:00Z
bluepittie,narvuntien,kenneth72712993,506,2021-12-29T00:00:00Z
covid,19,infection,503,2021-12-29T00:00:00Z
