word1,word2,word3,n,date
covid,19,pandemic,4312,2020-09-28T00:00:00Z
covid,19,vaccine,1414,2020-09-28T00:00:00Z
coronavirus,task,force,1285,2020-09-28T00:00:00Z
task,force,adviser,1147,2020-09-28T00:00:00Z
covid,19,tests,1066,2020-09-28T00:00:00Z
covid,19,test,1019,2020-09-28T00:00:00Z
covid,19,testing,983,2020-09-28T00:00:00Z
covid,19,deaths,961,2020-09-28T00:00:00Z
redfield,voices,alarm,940,2020-09-28T00:00:00Z
covid,19,app,900,2020-09-28T00:00:00Z
nhs,covid,19,814,2020-09-28T00:00:00Z
covid,19,crisis,776,2020-09-28T00:00:00Z
covid,ー,19,748,2020-09-28T00:00:00Z
covid,19,restrictions,738,2020-09-28T00:00:00Z
covid,19,patients,700,2020-09-28T00:00:00Z
covid,19,update,620,2020-09-28T00:00:00Z
post,covid,19,582,2020-09-28T00:00:00Z
covid,19,response,540,2020-09-28T00:00:00Z
positive,covid,19,496,2020-09-28T00:00:00Z
amid,covid,19,473,2020-09-28T00:00:00Z
covid,19,virus,472,2020-09-28T00:00:00Z
covid,19,outbreak,457,2020-09-28T00:00:00Z
therock,joebiden,kamalaharris,420,2020-09-28T00:00:00Z
bbc,news,covid,411,2020-09-28T00:00:00Z
september,28,2020,411,2020-09-28T00:00:00Z
coronavirus,covid,19,407,2020-09-28T00:00:00Z
stop,covid,19,406,2020-09-28T00:00:00Z
sars,cov,2,405,2020-09-28T00:00:00Z
covid,19,death,399,2020-09-28T00:00:00Z
covid,19,related,371,2020-09-28T00:00:00Z
covid,19,lockdown,348,2020-09-28T00:00:00Z
covid,19,infections,337,2020-09-28T00:00:00Z
coronavirus,testing,strategy,335,2020-09-28T00:00:00Z
covid,19,relief,330,2020-09-28T00:00:00Z
beckyadenton,msanonymousme,theresaroets911,327,2020-09-28T00:00:00Z
diamondlady7827,justanurse99,pursehousedavid,327,2020-09-28T00:00:00Z
exoticaardvark,beckyadenton,msanonymousme,327,2020-09-28T00:00:00Z
jeffalex65,tranquilityruse,droverlord,327,2020-09-28T00:00:00Z
justanurse99,pursehousedavid,lepapillonblu,327,2020-09-28T00:00:00Z
kelleyrose20,mnniceterese,dewaynetwitche1,327,2020-09-28T00:00:00Z
pursehousedavid,lepapillonblu,stayceespeaks,327,2020-09-28T00:00:00Z
