word1,word2,word3,n,date
covid,19,vaccine,2679,2022-01-21T00:00:00Z
covid,19,pandemic,1929,2022-01-21T00:00:00Z
covid,19,vaccines,1480,2022-01-21T00:00:00Z
covid,19,vaccination,954,2022-01-21T00:00:00Z
free,covid,tests,904,2022-01-21T00:00:00Z
covid,19,restrictions,842,2022-01-21T00:00:00Z
covid,19,testing,779,2022-01-21T00:00:00Z
covid,19,tests,758,2022-01-21T00:00:00Z
analytics,health,data,715,2022-01-21T00:00:00Z
2022,01,18,714,2022-01-21T00:00:00Z
covid,omicron,globalhealth,714,2022-01-21T00:00:00Z
covid19,publichealth,covid,714,2022-01-21T00:00:00Z
data,covid19,publichealth,714,2022-01-21T00:00:00Z
datascience,analytics,health,714,2022-01-21T00:00:00Z
datavisualization,datascience,analytics,714,2022-01-21T00:00:00Z
health,data,covid19,714,2022-01-21T00:00:00Z
publichealth,covid,omicron,714,2022-01-21T00:00:00Z
usafacts,datavisualization,datascience,714,2022-01-21T00:00:00Z
01,18,covid,708,2022-01-21T00:00:00Z
18,covid,insights,708,2022-01-21T00:00:00Z
las,vegas,residency,706,2022-01-21T00:00:00Z
covid,19,test,575,2022-01-21T00:00:00Z
covid,19,infection,571,2022-01-21T00:00:00Z
covid,vaccine,mandate,550,2022-01-21T00:00:00Z
sars,cov,2,530,2022-01-21T00:00:00Z
4,covid,tests,519,2022-01-21T00:00:00Z
covid,19,deaths,482,2022-01-21T00:00:00Z
home,covid,tests,477,2022-01-21T00:00:00Z
home,covid,19,455,2022-01-21T00:00:00Z
judge,blocks,biden,455,2022-01-21T00:00:00Z
free,covid,19,452,2022-01-21T00:00:00Z
mohammed,al,yamani,445,2022-01-21T00:00:00Z
nasser,mohammed,al,445,2022-01-21T00:00:00Z
covid,19,update,424,2022-01-21T00:00:00Z
19,vaccine,mandate,407,2022-01-21T00:00:00Z
postpones,las,vegas,401,2022-01-21T00:00:00Z
vegas,residency,due,399,2022-01-21T00:00:00Z
imam,nasser,mohammed,393,2022-01-21T00:00:00Z
12,jumada,ii,391,2022-01-21T00:00:00Z
al,yamani,12,391,2022-01-21T00:00:00Z
jumada,ii,1443,391,2022-01-21T00:00:00Z
ii,1443,ah,390,2022-01-21T00:00:00Z
yamani,12,jumada,390,2022-01-21T00:00:00Z
15,january,2022,382,2022-01-21T00:00:00Z
january,2022,ad,379,2022-01-21T00:00:00Z
1443,ah,15,378,2022-01-21T00:00:00Z
ah,15,january,378,2022-01-21T00:00:00Z
4,free,covid,365,2022-01-21T00:00:00Z
meat,loaf,died,348,2022-01-21T00:00:00Z
meat,loaf,dead,336,2022-01-21T00:00:00Z
covid,19,infections,329,2022-01-21T00:00:00Z
covid,19,vaccinations,323,2022-01-21T00:00:00Z
covid,19,patients,321,2022-01-21T00:00:00Z
blocks,biden,federal,319,2022-01-21T00:00:00Z
covid,19,booster,309,2022-01-21T00:00:00Z
federal,employee,covid,308,2022-01-21T00:00:00Z
biden,federal,employee,306,2022-01-21T00:00:00Z
us,judge,blocks,304,2022-01-21T00:00:00Z
43,billion,lost,303,2022-01-21T00:00:00Z
billion,lost,sacksunak,302,2022-01-21T00:00:00Z
jimharrahmrc,torycorruption,sirgrahambrady,302,2022-01-21T00:00:00Z
lost,sacksunak,sunakout,302,2022-01-21T00:00:00Z
sacksunak,sunakout,jimharrahmrc,302,2022-01-21T00:00:00Z
sunakout,jimharrahmrc,torycorruption,302,2022-01-21T00:00:00Z
adele,postpones,las,301,2022-01-21T00:00:00Z
havens,hold,sunak,301,2022-01-21T00:00:00Z
tax,havens,hold,301,2022-01-21T00:00:00Z
govts,lockdown,parties,279,2022-01-21T00:00:00Z
real,world,patients,276,2022-01-21T00:00:00Z
torycorruption,sirgrahambrady,fraud,270,2022-01-21T00:00:00Z
prevented,covid,19,267,2022-01-21T00:00:00Z
january,21,2022,265,2022-01-21T00:00:00Z
sirgrahambrady,fraud,pmqs,264,2022-01-21T00:00:00Z
oral,cbd,prevented,263,2022-01-21T00:00:00Z
spurned,covid,rules,263,2022-01-21T00:00:00Z
cbd,prevented,covid,262,2022-01-21T00:00:00Z
loaf,spurned,covid,260,2022-01-21T00:00:00Z
meat,loaf,spurned,260,2022-01-21T00:00:00Z
negative,covid,test,258,2022-01-21T00:00:00Z
die,meat,loaf,246,2022-01-21T00:00:00Z
covid,19,related,242,2022-01-21T00:00:00Z
positive,covid,test,239,2022-01-21T00:00:00Z
covid,covid,covid,224,2022-01-21T00:00:00Z
underlying,health,conditions,221,2022-01-21T00:00:00Z
hospitality,hotels,kindly,220,2022-01-21T00:00:00Z
covid,19,hospitalizations,217,2022-01-21T00:00:00Z
supply,chain,issues,215,2022-01-21T00:00:00Z
home,covid,test,212,2022-01-21T00:00:00Z
covid,19,omicron,210,2022-01-21T00:00:00Z
covid,19,response,210,2022-01-21T00:00:00Z
covid,19,virus,202,2022-01-21T00:00:00Z
health,care,workers,202,2022-01-21T00:00:00Z
covid,19,outbreak,199,2022-01-21T00:00:00Z
employee,covid,vaccine,199,2022-01-21T00:00:00Z
daily,covid,19,198,2022-01-21T00:00:00Z
catching,covid,19,197,2022-01-21T00:00:00Z
freddy,youre,supposed,195,2022-01-21T00:00:00Z
covid,test,kits,194,2022-01-21T00:00:00Z
free,covid,test,191,2022-01-21T00:00:00Z
father,lost,job,190,2022-01-21T00:00:00Z
pay,school,fee,190,2022-01-21T00:00:00Z
covid,19,positive,188,2022-01-21T00:00:00Z
positive,covid,19,185,2022-01-21T00:00:00Z
covid,19,protocols,183,2022-01-21T00:00:00Z
28th,april,2022,182,2022-01-21T00:00:00Z
18th,march,2022,180,2022-01-21T00:00:00Z
fraud,pmqs,sunak,179,2022-01-21T00:00:00Z
38,million,voters,175,2022-01-21T00:00:00Z
