word1,word2,word3,n,date
election,covid,attempt,2897,2021-12-26T00:00:00Z
pmoindia,narendramodi,amitshah,2152,2021-12-26T00:00:00Z
narendramodi,amitshah,gssjodhpur,2124,2021-12-26T00:00:00Z
amitshah,gssjodhpur,myogiadityanath,2115,2021-12-26T00:00:00Z
covid,attempt,upscextraattempt,2114,2021-12-26T00:00:00Z
attempt,upscextraattempt,extraattemptforall,1942,2021-12-26T00:00:00Z
myogiadityanath,drdineshbjp,abvpvoice,1717,2021-12-26T00:00:00Z
jpnadda,bjp4up,doptgoi,1713,2021-12-26T00:00:00Z
gssjodhpur,myogiadityanath,drdineshbjp,1712,2021-12-26T00:00:00Z
drdineshbjp,abvpvoice,jpnadda,1710,2021-12-26T00:00:00Z
abvpvoice,jpnadda,bjp4up,1691,2021-12-26T00:00:00Z
bjp4up,doptgoi,drjitendrasingh,1639,2021-12-26T00:00:00Z
upscextraattempt,extraattemptforall,pmoindia,1610,2021-12-26T00:00:00Z
covid,19,vaccine,1605,2021-12-26T00:00:00Z
extraattemptforall,pmoindia,narendramodi,1527,2021-12-26T00:00:00Z
doptgoi,drjitendrasingh,swatantrabjp,1504,2021-12-26T00:00:00Z
drjitendrasingh,swatantrabjp,kpmaurya1,1418,2021-12-26T00:00:00Z
getwellsoonrm,getwellsoonnamjoon,rm,1166,2021-12-26T00:00:00Z
getwellsoonnamjoon,rm,방탄소년단,1164,2021-12-26T00:00:00Z
rm,방탄소년단,rm,1162,2021-12-26T00:00:00Z
covid,19,pandemic,839,2021-12-26T00:00:00Z
pandemic,situation,rising,717,2021-12-26T00:00:00Z
3,pandemic,situation,656,2021-12-26T00:00:00Z
months,3,pandemic,656,2021-12-26T00:00:00Z
incomplete,syllabus,2,654,2021-12-26T00:00:00Z
6,months,3,651,2021-12-26T00:00:00Z
syllabus,2,sem,649,2021-12-26T00:00:00Z
2,sem,exam,645,2021-12-26T00:00:00Z
1,incomplete,syllabus,636,2021-12-26T00:00:00Z
basilireton,theouroboros,davidtayloryork,509,2021-12-26T00:00:00Z
thisisnothappen,basilireton,theouroboros,509,2021-12-26T00:00:00Z
ejwwest,tragiicomedy,covidparent,501,2021-12-26T00:00:00Z
gordondhg,ericwil06256732,wildweatherdan,494,2021-12-26T00:00:00Z
covid,19,test,481,2021-12-26T00:00:00Z
covid,19,outbreak,477,2021-12-26T00:00:00Z
guygadboisguyg1,thisisnothappen,basilireton,475,2021-12-26T00:00:00Z
kblvi,stephen04880258,guygadboisguyg1,475,2021-12-26T00:00:00Z
