word1,word2,word3,n,date
covid,19,vaccine,6180,2021-01-02T00:00:00Z
covid,19,pandemic,2197,2021-01-02T00:00:00Z
covid,19,vaccines,1857,2021-01-02T00:00:00Z
covid,19,deaths,973,2021-01-02T00:00:00Z
covid,19,vaccination,921,2021-01-02T00:00:00Z
health,care,workers,866,2021-01-02T00:00:00Z
breaking,covid,rules,715,2021-01-02T00:00:00Z
catherine,austin,fitts,674,2021-01-02T00:00:00Z
vaccinations,confounding,experts,657,2021-01-02T00:00:00Z
match,vaccinations,confounding,653,2021-01-02T00:00:00Z
covid,19,patients,652,2021-01-02T00:00:00Z
barstool,sports,dave,648,2021-01-02T00:00:00Z
sports,dave,portnoy,648,2021-01-02T00:00:00Z
covid,19,test,641,2021-01-02T00:00:00Z
500,tip,torch,640,2021-01-02T00:00:00Z
500000,diner,leaves,640,2021-01-02T00:00:00Z
dave,portnoy,serves,640,2021-01-02T00:00:00Z
diner,leaves,500,640,2021-01-02T00:00:00Z
leaves,500,tip,640,2021-01-02T00:00:00Z
passed,barstool,sports,640,2021-01-02T00:00:00Z
interview,planet,lockdown,611,2021-01-02T00:00:00Z
realdonaldtrump,sendavidperdue,kloeffler,583,2021-01-02T00:00:00Z
sars,cov,2,569,2021-01-02T00:00:00Z
sen,ben,chafin,471,2021-01-02T00:00:00Z
covid,covid,covid,463,2021-01-02T00:00:00Z
contracting,covid,19,454,2021-01-02T00:00:00Z
covid,19,testing,445,2021-01-02T00:00:00Z
covid,19,restrictions,431,2021-01-02T00:00:00Z
covid,19,complications,392,2021-01-02T00:00:00Z
people,started,breaking,389,2021-01-02T00:00:00Z
started,breaking,covid,381,2021-01-02T00:00:00Z
20,million,covid,377,2021-01-02T00:00:00Z
covid,19,variant,355,2021-01-02T00:00:00Z
positive,covid,19,355,2021-01-02T00:00:00Z
covid,19,virus,353,2021-01-02T00:00:00Z
covid,19,list,333,2021-01-02T00:00:00Z
covid,19,update,331,2021-01-02T00:00:00Z
refusing,covid,19,330,2021-01-02T00:00:00Z
covid,19,vaccinations,323,2021-01-02T00:00:00Z
surpasses,20,million,318,2021-01-02T00:00:00Z
larry,king,hospitalized,315,2021-01-02T00:00:00Z
covid,19,tests,314,2021-01-02T00:00:00Z
covid,19,relief,313,2021-01-02T00:00:00Z
covid,19,outbreak,309,2021-01-02T00:00:00Z
million,covid,19,305,2021-01-02T00:00:00Z
covid,19,protocols,303,2021-01-02T00:00:00Z
14,day,quarantine,299,2021-01-02T00:00:00Z
amid,covid,19,297,2021-01-02T00:00:00Z
covid,19,infections,288,2021-01-02T00:00:00Z
covid,19,death,286,2021-01-02T00:00:00Z
ben,chafin,dies,285,2021-01-02T00:00:00Z
positive,covid,test,278,2021-01-02T00:00:00Z
negative,covid,test,273,2021-01-02T00:00:00Z
covid,relief,bill,267,2021-01-02T00:00:00Z
covid,19,rules,265,2021-01-02T00:00:00Z
coronavirus,covid,19,257,2021-01-02T00:00:00Z
gt,gt,gt,257,2021-01-02T00:00:00Z
vaccine,dry,run,255,2021-01-02T00:00:00Z
tier,4,lockdown,252,2021-01-02T00:00:00Z
mixing,coronavirus,vaccines,241,2021-01-02T00:00:00Z
larry,king,87,234,2021-01-02T00:00:00Z
covid,19,crisis,230,2021-01-02T00:00:00Z
health,agency,warns,227,2021-01-02T00:00:00Z
anti,lockdown,protest,226,2021-01-02T00:00:00Z
dr,anthony,fauci,226,2021-01-02T00:00:00Z
recommended,health,agency,226,2021-01-02T00:00:00Z
covid,19,related,221,2021-01-02T00:00:00Z
covid,safety,measures,220,2021-01-02T00:00:00Z
crazy,dr,fauci,220,2021-01-02T00:00:00Z
super,spreader,event,217,2021-01-02T00:00:00Z
union,health,minister,214,2021-01-02T00:00:00Z
vaccine,crazy,dr,211,2021-01-02T00:00:00Z
reserve,covid,19,207,2021-01-02T00:00:00Z
995,recovery,rate,206,2021-01-02T00:00:00Z
israel,leads,vaccine,205,2021-01-02T00:00:00Z
coronavirus,israel,leads,204,2021-01-02T00:00:00Z
covid,19,spread,204,2021-01-02T00:00:00Z
leads,vaccine,race,204,2021-01-02T00:00:00Z
vote,blue,georgia,202,2021-01-02T00:00:00Z
covid,19,mixing,201,2021-01-02T00:00:00Z
19,mixing,coronavirus,200,2021-01-02T00:00:00Z
2000,relief,retroactive,200,2021-01-02T00:00:00Z
blocked,2000,relief,200,2021-01-02T00:00:00Z
blue,georgia,evictions,200,2021-01-02T00:00:00Z
georgia,evictions,30m,200,2021-01-02T00:00:00Z
gop,blocked,2000,200,2021-01-02T00:00:00Z
ongoing,pandemic,gop,200,2021-01-02T00:00:00Z
pandemic,gop,blocked,200,2021-01-02T00:00:00Z
provide,timely,economic,200,2021-01-02T00:00:00Z
relief,retroactive,pua,200,2021-01-02T00:00:00Z
stimulus,vote,blue,200,2021-01-02T00:00:00Z
timely,economic,relief,200,2021-01-02T00:00:00Z
underlying,health,conditions,198,2021-01-02T00:00:00Z
abandoned,science,completely,195,2021-01-02T00:00:00Z
