word1,word2,word3,n,date
covid,19,vaccine,5526,2021-10-29T00:00:00Z
covid,19,pandemic,2080,2021-10-29T00:00:00Z
karol,govrondesantis,nypost,1517,2021-10-29T00:00:00Z
covid,19,vaccines,1390,2021-10-29T00:00:00Z
covid,19,vaccination,1130,2021-10-29T00:00:00Z
pfizer,covid,19,821,2021-10-29T00:00:00Z
pfizers,covid,19,820,2021-10-29T00:00:00Z
children,ages,5,732,2021-10-29T00:00:00Z
analytics,data,covid19,584,2021-10-29T00:00:00Z
covid19,coronavirus,covid19,584,2021-10-29T00:00:00Z
data,covid19,coronavirus,584,2021-10-29T00:00:00Z
datascience,analytics,data,584,2021-10-29T00:00:00Z
datavisualization,datascience,analytics,584,2021-10-29T00:00:00Z
updated,covid,insights,584,2021-10-29T00:00:00Z
usafacts,datavisualization,datascience,584,2021-10-29T00:00:00Z
2021,10,26,583,2021-10-29T00:00:00Z
10,26,updated,577,2021-10-29T00:00:00Z
26,updated,covid,577,2021-10-29T00:00:00Z
covid,19,vaccinations,540,2021-10-29T00:00:00Z
covid,19,booster,516,2021-10-29T00:00:00Z
covid,19,deaths,516,2021-10-29T00:00:00Z
sars,cov,2,432,2021-10-29T00:00:00Z
kids,ages,5,409,2021-10-29T00:00:00Z
covid,19,protocols,398,2021-10-29T00:00:00Z
life,saving,vaccines,373,2021-10-29T00:00:00Z
fda,authorizes,pfizers,369,2021-10-29T00:00:00Z
warcrimesofjunta,oct29coup,whatshappeninginmyanmar,368,2021-10-29T00:00:00Z
hoarding,covid,vaccines,365,2021-10-29T00:00:00Z
covid,vaccine,mandate,363,2021-10-29T00:00:00Z
3,months,warcrimesofjunta,361,2021-10-29T00:00:00Z
discovered,including,2,361,2021-10-29T00:00:00Z
including,2,deaths,361,2021-10-29T00:00:00Z
stop,hoarding,covid,359,2021-10-29T00:00:00Z
months,warcrimesofjunta,oct29coup,358,2021-10-29T00:00:00Z
authorizes,pfizers,covid,357,2021-10-29T00:00:00Z
saving,vaccines,testing,355,2021-10-29T00:00:00Z
covid,19,test,351,2021-10-29T00:00:00Z
ages,5,11,343,2021-10-29T00:00:00Z
