word1,word2,word3,n,date
covid,19,vaccine,8415,2020-12-20T00:00:00Z
covid,19,pandemic,2485,2020-12-20T00:00:00Z
covid,19,vaccines,1932,2020-12-20T00:00:00Z
tier,4,lockdown,1586,2020-12-20T00:00:00Z
covid,19,relief,1535,2020-12-20T00:00:00Z
covid,19,strain,1281,2020-12-20T00:00:00Z
covid,relief,bill,1220,2020-12-20T00:00:00Z
covid,19,deaths,1157,2020-12-20T00:00:00Z
netherlands,ban,flights,857,2020-12-20T00:00:00Z
covid,19,vaccination,838,2020-12-20T00:00:00Z
pandemics,dark,winter,830,2020-12-20T00:00:00Z
sars,cov,2,830,2020-12-20T00:00:00Z
covid,19,virus,747,2020-12-20T00:00:00Z
covid,19,restrictions,702,2020-12-20T00:00:00Z
magical,thinking,led,672,2020-12-20T00:00:00Z
trumps,denial,mismanagement,666,2020-12-20T00:00:00Z
covid,19,patients,647,2020-12-20T00:00:00Z
health,care,workers,638,2020-12-20T00:00:00Z
frontline,essential,workers,553,2020-12-20T00:00:00Z
covid,19,stimulus,535,2020-12-20T00:00:00Z
19,vaccine,authorized,528,2020-12-20T00:00:00Z
900,billion,covid,527,2020-12-20T00:00:00Z
900,billion,coronavirus,502,2020-12-20T00:00:00Z
covid,19,outbreak,500,2020-12-20T00:00:00Z
covid,19,mutation,492,2020-12-20T00:00:00Z
covid,relief,package,487,2020-12-20T00:00:00Z
bbc,news,covid,484,2020-12-20T00:00:00Z
front,line,workers,465,2020-12-20T00:00:00Z
covid,19,variant,450,2020-12-20T00:00:00Z
realdonaldtrump,kloeffler,sendavidperdue,436,2020-12-20T00:00:00Z
19,relief,package,431,2020-12-20T00:00:00Z
dover,port,halts,423,2020-12-20T00:00:00Z
moderna,covid,19,423,2020-12-20T00:00:00Z
economic,relief,package,420,2020-12-20T00:00:00Z
19,dover,port,419,2020-12-20T00:00:00Z
covid,19,dover,418,2020-12-20T00:00:00Z
covid,19,test,416,2020-12-20T00:00:00Z
covid,19,economic,409,2020-12-20T00:00:00Z
covid,19,testing,407,2020-12-20T00:00:00Z
19,economic,relief,397,2020-12-20T00:00:00Z
