word1,word2,word3,n,date
covid,19,vaccine,3524,2021-11-23T00:00:00Z
covid,19,pandemic,1955,2021-11-23T00:00:00Z
covid,19,vaccines,1164,2021-11-23T00:00:00Z
covid,19,vaccination,1059,2021-11-23T00:00:00Z
covid19,coronavirus,covid19,695,2021-11-23T00:00:00Z
analytics,health,data,692,2021-11-23T00:00:00Z
data,covid19,coronavirus,692,2021-11-23T00:00:00Z
datascience,analytics,health,692,2021-11-23T00:00:00Z
datavisualization,datascience,analytics,692,2021-11-23T00:00:00Z
health,data,covid19,692,2021-11-23T00:00:00Z
usafacts,datavisualization,datascience,692,2021-11-23T00:00:00Z
2021,11,18,691,2021-11-23T00:00:00Z
covid,19,booster,596,2021-11-23T00:00:00Z
covid,19,deaths,497,2021-11-23T00:00:00Z
covid,19,patients,442,2021-11-23T00:00:00Z
sars,cov,2,413,2021-11-23T00:00:00Z
doctors,contract,covid,352,2021-11-23T00:00:00Z
anti,vaccine,summit,338,2021-11-23T00:00:00Z
attending,florida,anti,333,2021-11-23T00:00:00Z
florida,anti,vaccine,333,2021-11-23T00:00:00Z
anti,vax,doctors,311,2021-11-23T00:00:00Z
covid,19,update,310,2021-11-23T00:00:00Z
davejohn0175,thedisproof,rvrsman,306,2021-11-23T00:00:00Z
dawntj90,sniemn,barbaragirouard,306,2021-11-23T00:00:00Z
fillmorewhite,robinlarder,realbeeologist,306,2021-11-23T00:00:00Z
massimassian,davejohn0175,thedisproof,306,2021-11-23T00:00:00Z
narvuntien,dan613,boeing74,306,2021-11-23T00:00:00Z
priscian,fillmorewhite,robinlarder,306,2021-11-23T00:00:00Z
realbeeologist,dawntj90,sniemn,306,2021-11-23T00:00:00Z
robinlarder,realbeeologist,dawntj90,306,2021-11-23T00:00:00Z
rockandroll432,massimassian,davejohn0175,306,2021-11-23T00:00:00Z
rvrsman,shinedown1911,priscian,306,2021-11-23T00:00:00Z
shinedown1911,priscian,fillmorewhite,306,2021-11-23T00:00:00Z
thedisproof,rvrsman,shinedown1911,306,2021-11-23T00:00:00Z
robmeekel,25cycle,sunsnowflowers,305,2021-11-23T00:00:00Z
robhon,try2golf,ejwwest,304,2021-11-23T00:00:00Z
wildweatherdan,robhon,try2golf,304,2021-11-23T00:00:00Z
bridgetholmstro,rockandroll432,massimassian,303,2021-11-23T00:00:00Z
dan613,boeing74,organicdot,303,2021-11-23T00:00:00Z
covid,19,testing,300,2021-11-23T00:00:00Z
barbaragirouard,rlnnelson,jaisans,298,2021-11-23T00:00:00Z
canadianworker2,iandjbrown2,ingersolrobert,298,2021-11-23T00:00:00Z
conference,fall,sick,298,2021-11-23T00:00:00Z
covidparent,canadianworker2,iandjbrown2,298,2021-11-23T00:00:00Z
sniemn,barbaragirouard,rlnnelson,298,2021-11-23T00:00:00Z
tragiicomedy,covidparent,canadianworker2,298,2021-11-23T00:00:00Z
covid,conference,fall,297,2021-11-23T00:00:00Z
doctors,covid,conference,297,2021-11-23T00:00:00Z
vax,doctors,covid,296,2021-11-23T00:00:00Z
25cycle,sunsnowflowers,oscarswild1,289,2021-11-23T00:00:00Z
oscarswild1,bridgetholmstro,rockandroll432,287,2021-11-23T00:00:00Z
rlnnelson,jaisans,extinct55021670,287,2021-11-23T00:00:00Z
sunsnowflowers,oscarswild1,bridgetholmstro,287,2021-11-23T00:00:00Z
keithamccluskey,robmeekel,25cycle,284,2021-11-23T00:00:00Z
try2golf,ejwwest,halbrow68884227,282,2021-11-23T00:00:00Z
boeing74,organicdot,oakdenwolf,279,2021-11-23T00:00:00Z
covid,19,infections,268,2021-11-23T00:00:00Z
twtthisisnow,tragiicomedy,covidparent,268,2021-11-23T00:00:00Z
oakdenwolf,keithamccluskey,robmeekel,264,2021-11-23T00:00:00Z
organicdot,oakdenwolf,keithamccluskey,262,2021-11-23T00:00:00Z
jaisans,extinct55021670,geraldkutney,257,2021-11-23T00:00:00Z
covid,19,surge,252,2021-11-23T00:00:00Z
covid,19,test,251,2021-11-23T00:00:00Z
gordondhg,narvuntien,dan613,251,2021-11-23T00:00:00Z
covid,booster,shot,240,2021-11-23T00:00:00Z
ericwil06256732,guygadboisguyg1,wildweatherdan,237,2021-11-23T00:00:00Z
guygadboisguyg1,wildweatherdan,robhon,237,2021-11-23T00:00:00Z
7,day,covid,228,2021-11-23T00:00:00Z
covid,19,vaccinations,220,2021-11-23T00:00:00Z
iandjbrown2,ingersolrobert,glenncarr6,219,2021-11-23T00:00:00Z
negative,covid,test,212,2021-11-23T00:00:00Z
covid,19,restrictions,209,2021-11-23T00:00:00Z
covid,affected,family,209,2021-11-23T00:00:00Z
managed,office,home,209,2021-11-23T00:00:00Z
office,home,studies,209,2021-11-23T00:00:00Z
pmoindia,doptgoi,upscextraattempt,209,2021-11-23T00:00:00Z
preparation,managed,office,209,2021-11-23T00:00:00Z
upsc,preparation,managed,209,2021-11-23T00:00:00Z
19,vaccine,mandate,207,2021-11-23T00:00:00Z
