word1,word2,word3,n,date
covid,19,vaccine,9050,2021-01-16T00:00:00Z
covid,19,vaccination,4217,2021-01-16T00:00:00Z
covid,19,vaccines,2556,2021-01-16T00:00:00Z
covid,19,pandemic,2177,2021-01-16T00:00:00Z
19,vaccination,drive,1897,2021-01-16T00:00:00Z
pfizer,covid,19,923,2021-01-16T00:00:00Z
covid,19,deaths,882,2021-01-16T00:00:00Z
pan,india,rollout,816,2021-01-16T00:00:00Z
receiving,pfizer,covid,704,2021-01-16T00:00:00Z
covid,19,patients,697,2021-01-16T00:00:00Z
happiest,hot,dog,641,2021-01-16T00:00:00Z
hot,dog,vendor,641,2021-01-16T00:00:00Z
covid,19,test,538,2021-01-16T00:00:00Z
sars,cov,2,529,2021-01-16T00:00:00Z
covid,19,vaccinations,505,2021-01-16T00:00:00Z
karl,anthony,towns,486,2021-01-16T00:00:00Z
worlds,largest,covid,478,2021-01-16T00:00:00Z
covid,19,death,448,2021-01-16T00:00:00Z
launches,pan,india,424,2021-01-16T00:00:00Z
covid,19,variant,422,2021-01-16T00:00:00Z
largest,covid,19,418,2021-01-16T00:00:00Z
pm,shri,narendramodi,418,2021-01-16T00:00:00Z
19,vaccine,officials,407,2021-01-16T00:00:00Z
covid,19,testing,387,2021-01-16T00:00:00Z
joebiden,ablinken,samanthajpower,375,2021-01-16T00:00:00Z
ablinken,samanthajpower,yohannesabraham,374,2021-01-16T00:00:00Z
public,private,looting,372,2021-01-16T00:00:00Z
nonfunctional,unhindered,humanitariancorridor,370,2021-01-16T00:00:00Z
covid,19,outbreak,360,2021-01-16T00:00:00Z
health,care,workers,354,2021-01-16T00:00:00Z
covid,19,update,349,2021-01-16T00:00:00Z
covid,vaccination,drive,344,2021-01-16T00:00:00Z
covid,19,tests,343,2021-01-16T00:00:00Z
stop,tigarygenocide,joebiden,342,2021-01-16T00:00:00Z
tigarygenocide,joebiden,ablinken,342,2021-01-16T00:00:00Z
biggest,vaccination,drive,339,2021-01-16T00:00:00Z
worlds,largest,vaccination,336,2021-01-16T00:00:00Z
negative,covid,test,335,2021-01-16T00:00:00Z
worlds,biggest,vaccination,334,2021-01-16T00:00:00Z
covid,19,virus,332,2021-01-16T00:00:00Z
shri,narendramodi,ji,317,2021-01-16T00:00:00Z
covid,ー,19,315,2021-01-16T00:00:00Z
positive,covid,19,315,2021-01-16T00:00:00Z
president,elect,joe,312,2021-01-16T00:00:00Z
covid,19,begins,306,2021-01-16T00:00:00Z
covid,19,relief,305,2021-01-16T00:00:00Z
massive,community,transmission,304,2021-01-16T00:00:00Z
jakejsullivan,ablinken,lindatg,293,2021-01-16T00:00:00Z
covid,19,infection,291,2021-01-16T00:00:00Z
covid,19,restrictions,290,2021-01-16T00:00:00Z
crore,frontline,workers,267,2021-01-16T00:00:00Z
covid,19,lockdown,266,2021-01-16T00:00:00Z
phase,3,crore,265,2021-01-16T00:00:00Z
3,crore,frontline,264,2021-01-16T00:00:00Z
14,day,quarantine,255,2021-01-16T00:00:00Z
pm,narendramodi,ji,250,2021-01-16T00:00:00Z
covid,19,protocols,247,2021-01-16T00:00:00Z
bidentakeaction,jakejsullivan,ablinken,246,2021-01-16T00:00:00Z
covid,19,response,246,2021-01-16T00:00:00Z
tigraygenocide,bidentakeaction,jakejsullivan,246,2021-01-16T00:00:00Z
ablinken,lindatg,ronaldklain,245,2021-01-16T00:00:00Z
ice,cream,tests,244,2021-01-16T00:00:00Z
lindatg,ronaldklain,jeffzients,244,2021-01-16T00:00:00Z
ronaldklain,jeffzients,yohannesabraham,244,2021-01-16T00:00:00Z
cream,tests,positive,242,2021-01-16T00:00:00Z
elect,joe,biden,241,2021-01-16T00:00:00Z
real,time,information,241,2021-01-16T00:00:00Z
covid,19,crisis,240,2021-01-16T00:00:00Z
127000,confirmed,infections,239,2021-01-16T00:00:00Z
confirmed,infections,humanitarian,238,2021-01-16T00:00:00Z
covid,19,caseloads,238,2021-01-16T00:00:00Z
infections,humanitarian,access,238,2021-01-16T00:00:00Z
entering,tigray,drtedros,236,2021-01-16T00:00:00Z
vaccination,drive,largestvaccinedrive,236,2021-01-16T00:00:00Z
coronavirus,covid,19,233,2021-01-16T00:00:00Z
gt,gt,gt,231,2021-01-16T00:00:00Z
joebiden,bidenactnow,tigraygenocide,230,2021-01-16T00:00:00Z
19,vaccine,rollout,226,2021-01-16T00:00:00Z
covid,relief,plan,226,2021-01-16T00:00:00Z
dwuhlfelderlaw,loewshotels,hawleymo,224,2021-01-16T00:00:00Z
largest,vaccination,drive,223,2021-01-16T00:00:00Z
pm,modi,launches,223,2021-01-16T00:00:00Z
amid,covid,19,220,2021-01-16T00:00:00Z
covid,19,related,219,2021-01-16T00:00:00Z
receive,covid,19,217,2021-01-16T00:00:00Z
19,death,toll,216,2021-01-16T00:00:00Z
india,begins,worlds,214,2021-01-16T00:00:00Z
peoplesvaccine,im,calling,214,2021-01-16T00:00:00Z
unlawful,killing,charges,214,2021-01-16T00:00:00Z
receives,covid,19,211,2021-01-16T00:00:00Z
19,vaccination,campaign,209,2021-01-16T00:00:00Z
britains,lockdown,sceptics,209,2021-01-16T00:00:00Z
january,16,2021,209,2021-01-16T00:00:00Z
covid,19,protect,205,2021-01-16T00:00:00Z
16,january,2021,204,2021-01-16T00:00:00Z
19,vaccine,doses,203,2021-01-16T00:00:00Z
bbc,news,covid,202,2021-01-16T00:00:00Z
prime,minister,narendra,201,2021-01-16T00:00:00Z
aa,driving,school,200,2021-01-16T00:00:00Z
causing,anxiety,depression,199,2021-01-16T00:00:00Z
defeat,covid,19,199,2021-01-16T00:00:00Z
demanding,franchise,fees,199,2021-01-16T00:00:00Z
driving,instructors,unable,199,2021-01-16T00:00:00Z
19,vaccine,jab,197,2021-01-16T00:00:00Z
killing,charges,medics,196,2021-01-16T00:00:00Z
covid19,vaccination,drive,195,2021-01-16T00:00:00Z
minister,narendra,modi,195,2021-01-16T00:00:00Z
nursing,home,patients,195,2021-01-16T00:00:00Z
covid,19,epidemic,193,2021-01-16T00:00:00Z
19,vaccine,distribution,192,2021-01-16T00:00:00Z
covid,19,infections,192,2021-01-16T00:00:00Z
2,million,people,191,2021-01-16T00:00:00Z
dr,randeep,guleria,188,2021-01-16T00:00:00Z
honble,pm,shri,186,2021-01-16T00:00:00Z
19,vaccines,administered,185,2021-01-16T00:00:00Z
fears,massive,community,183,2021-01-16T00:00:00Z
operation,warp,speed,183,2021-01-16T00:00:00Z
receiving,covid,19,182,2021-01-16T00:00:00Z
ethiopias,troubled,tigray,180,2021-01-16T00:00:00Z
tigray,region,fueled,180,2021-01-16T00:00:00Z
troubled,tigray,region,180,2021-01-16T00:00:00Z
fema,national,guard,179,2021-01-16T00:00:00Z
health,services,tigraygenocide,179,2021-01-16T00:00:00Z
positive,covid,test,179,2021-01-16T00:00:00Z
3,crore,priority,177,2021-01-16T00:00:00Z
deploy,fema,national,177,2021-01-16T00:00:00Z
covid,19,positive,176,2021-01-16T00:00:00Z
crore,priority,population,176,2021-01-16T00:00:00Z
launch,pan,india,176,2021-01-16T00:00:00Z
measures,international,study,176,2021-01-16T00:00:00Z
voluntary,measures,international,176,2021-01-16T00:00:00Z
negative,covid,19,175,2021-01-16T00:00:00Z
aiims,director,dr,174,2021-01-16T00:00:00Z
begins,worlds,biggest,174,2021-01-16T00:00:00Z
coronavirus,death,toll,174,2021-01-16T00:00:00Z
director,dr,randeep,174,2021-01-16T00:00:00Z
vaccination,drive,begins,174,2021-01-16T00:00:00Z
campaign,covid19,control,171,2021-01-16T00:00:00Z
global,death,toll,171,2021-01-16T00:00:00Z
tigraygenocide,campaign,covid19,171,2021-01-16T00:00:00Z
pm,narendra,modi,170,2021-01-16T00:00:00Z
narendramodi,ji,launches,169,2021-01-16T00:00:00Z
19,vaccine,drive,168,2021-01-16T00:00:00Z
covid,related,deaths,168,2021-01-16T00:00:00Z
gst,late,fees,168,2021-01-16T00:00:00Z
online,digital,platform,168,2021-01-16T00:00:00Z
facilitate,real,time,167,2021-01-16T00:00:00Z
stocks,storage,temperature,167,2021-01-16T00:00:00Z
vaccine,stocks,storage,166,2021-01-16T00:00:00Z
covid,19,victims,165,2021-01-16T00:00:00Z
federal,troops,bidenactnow,163,2021-01-16T00:00:00Z
union,health,minister,163,2021-01-16T00:00:00Z
bidenactnow,joebiden,stopwarontigray,162,2021-01-16T00:00:00Z
free,covid,19,162,2021-01-16T00:00:00Z
fuel,huge,spikes,162,2021-01-16T00:00:00Z
towns,tests,positive,162,2021-01-16T00:00:00Z
troops,bidenactnow,joebiden,162,2021-01-16T00:00:00Z
55,lakh,doses,161,2021-01-16T00:00:00Z
anthony,towns,tests,160,2021-01-16T00:00:00Z
ji,launches,pan,160,2021-01-16T00:00:00Z
13,billion,people,159,2021-01-16T00:00:00Z
covid,19,symptoms,159,2021-01-16T00:00:00Z
front,line,workers,159,2021-01-16T00:00:00Z
post,covid,19,159,2021-01-16T00:00:00Z
bharat,biotech,vaccine,158,2021-01-16T00:00:00Z
19,vaccine,13,156,2021-01-16T00:00:00Z
destroyed,tigraygenocide,bidentakeaction,156,2021-01-16T00:00:00Z
reportedly,destroyed,tigraygenocide,156,2021-01-16T00:00:00Z
bow,wow,concert,155,2021-01-16T00:00:00Z
trump,administration,accused,153,2021-01-16T00:00:00Z
5,40,hospitals,152,2021-01-16T00:00:00Z
covid,19,coronavirus,151,2021-01-16T00:00:00Z
covid,testing,centers,151,2021-01-16T00:00:00Z
1,crore,doses,150,2021-01-16T00:00:00Z
19,vaccines,28,150,2021-01-16T00:00:00Z
covid,19,data,150,2021-01-16T00:00:00Z
covid,test,results,150,2021-01-16T00:00:00Z
news,sky,news,150,2021-01-16T00:00:00Z
shun,covid,tests,150,2021-01-16T00:00:00Z
vaccines,28,days,150,2021-01-16T00:00:00Z
covid,19,situation,149,2021-01-16T00:00:00Z
low,paid,shun,149,2021-01-16T00:00:00Z
aa,bsm,instructors,148,2021-01-16T00:00:00Z
confirmed,covid,19,148,2021-01-16T00:00:00Z
covid,vaccine,72,148,2021-01-16T00:00:00Z
jab,uk,survey,148,2021-01-16T00:00:00Z
paid,shun,covid,148,2021-01-16T00:00:00Z
president,elect,biden,148,2021-01-16T00:00:00Z
tigray,asap,tigraygenocide,148,2021-01-16T00:00:00Z
worlds,biggest,covid,148,2021-01-16T00:00:00Z
19,vaccine,shot,147,2021-01-16T00:00:00Z
indias,covid,19,147,2021-01-16T00:00:00Z
covid,19,shots,146,2021-01-16T00:00:00Z
los,angeles,county,146,2021-01-16T00:00:00Z
sars,cov2,covid,146,2021-01-16T00:00:00Z
caught,coronavirus,incessant,144,2021-01-16T00:00:00Z
coronavirus,incessant,lies,144,2021-01-16T00:00:00Z
foments,violence,1,144,2021-01-16T00:00:00Z
greek,tragedy,grump,144,2021-01-16T00:00:00Z
grump,represents,worst,144,2021-01-16T00:00:00Z
grumps,nonsensical,contradictory,144,2021-01-16T00:00:00Z
incessant,lies,foments,144,2021-01-16T00:00:00Z
lies,foments,violence,144,2021-01-16T00:00:00Z
mankind,grump,legacy,144,2021-01-16T00:00:00Z
nonsensical,contradictory,rant,144,2021-01-16T00:00:00Z
represents,worst,qualities,144,2021-01-16T00:00:00Z
save,grumps,nonsensical,144,2021-01-16T00:00:00Z
tragedy,grump,represents,144,2021-01-16T00:00:00Z
violence,1,term,144,2021-01-16T00:00:00Z
largestvaccinedrive,1,crore,143,2021-01-16T00:00:00Z
released,5,hours,142,2021-01-16T00:00:00Z
surprise,released,single,142,2021-01-16T00:00:00Z
covid,19,shot,140,2021-01-16T00:00:00Z
fight,covid19,destroyed,140,2021-01-16T00:00:00Z
january,15,2021,140,2021-01-16T00:00:00Z
negative,covid,tests,140,2021-01-16T00:00:00Z
send,medical,aid,140,2021-01-16T00:00:00Z
solo,spanish,surprise,139,2021-01-16T00:00:00Z
spanish,surprise,released,139,2021-01-16T00:00:00Z
19,vaccination,programme,138,2021-01-16T00:00:00Z
india,starts,worlds,138,2021-01-16T00:00:00Z
starts,worlds,largest,137,2021-01-16T00:00:00Z
mexican,american,woman,136,2021-01-16T00:00:00Z
guy,covid,helmet,135,2021-01-16T00:00:00Z
randeep,guleria,receives,135,2021-01-16T00:00:00Z
rich,guy,covid,135,2021-01-16T00:00:00Z
president,elect,joebidens,134,2021-01-16T00:00:00Z
kamalaharris,joebiden,bidenactnow,133,2021-01-16T00:00:00Z
super,spreader,event,133,2021-01-16T00:00:00Z
playlisting,wbk,legendary,132,2021-01-16T00:00:00Z
covid,vaccine,clinics,131,2021-01-16T00:00:00Z
joebidens,covid,relief,131,2021-01-16T00:00:00Z
minimal,playlisting,wbk,130,2021-01-16T00:00:00Z
117,sars,cov2,129,2021-01-16T00:00:00Z
elect,joebidens,covid,129,2021-01-16T00:00:00Z
prioritize,president,elect,129,2021-01-16T00:00:00Z
sign,momsrisings,letter,129,2021-01-16T00:00:00Z
past,24,hours,128,2021-01-16T00:00:00Z
covid,19,variants,127,2021-01-16T00:00:00Z
covid,vaccine,rollout,127,2021-01-16T00:00:00Z
23,people,died,126,2021-01-16T00:00:00Z
launches,worlds,largest,126,2021-01-16T00:00:00Z
uk,coronavirus,variant,126,2021-01-16T00:00:00Z
19,vaccination,program,125,2021-01-16T00:00:00Z
cov2,covid,sequences,124,2021-01-16T00:00:00Z
covid,death,toll,124,2021-01-16T00:00:00Z
taking,pfizer,covid,124,2021-01-16T00:00:00Z
coronavirus,disease,2019,123,2021-01-16T00:00:00Z
covid,19,safety,123,2021-01-16T00:00:00Z
covid,vaccination,programme,123,2021-01-16T00:00:00Z
news,covid,19,123,2021-01-16T00:00:00Z
severe,covid,19,122,2021-01-16T00:00:00Z
15,minimum,wage,121,2021-01-16T00:00:00Z
childrens,screen,time,121,2021-01-16T00:00:00Z
covid19,surveillance,control,121,2021-01-16T00:00:00Z
facilitated,massive,community,121,2021-01-16T00:00:00Z
surveillance,control,interruption,121,2021-01-16T00:00:00Z
fake,covid,19,120,2021-01-16T00:00:00Z
require,updated,vaccines,120,2021-01-16T00:00:00Z
honble,pm,narendramodi,119,2021-01-16T00:00:00Z
reinfections,require,updated,119,2021-01-16T00:00:00Z
breaking,lockdown,rules,118,2021-01-16T00:00:00Z
14,days,quarantine,117,2021-01-16T00:00:00Z
fight,covid,19,117,2021-01-16T00:00:00Z
pfizer,covid,vaccine,117,2021-01-16T00:00:00Z
global,covid,19,116,2021-01-16T00:00:00Z
kamalaharris,mbachelet,tigraygenocide,116,2021-01-16T00:00:00Z
talkradio,clarkemicah,dpjhodges,116,2021-01-16T00:00:00Z
joebiden,kamalaharris,mbachelet,115,2021-01-16T00:00:00Z
total,covid,19,115,2021-01-16T00:00:00Z
400000,covid,deaths,114,2021-01-16T00:00:00Z
covid,19,exposure,114,2021-01-16T00:00:00Z
drive,rapid,growth,114,2021-01-16T00:00:00Z
covid,uk,variant,113,2021-01-16T00:00:00Z
mbachelet,tigraygenocide,bidenactnow,112,2021-01-16T00:00:00Z
saturday,january,16,112,2021-01-16T00:00:00Z
xinjiang,urumqis,battle,112,2021-01-16T00:00:00Z
covid,19,treatment,111,2021-01-16T00:00:00Z
day,marina,hyde,111,2021-01-16T00:00:00Z
pandemic,alarming,parents,111,2021-01-16T00:00:00Z
world,health,organization,111,2021-01-16T00:00:00Z
contagious,coronavirus,variant,110,2021-01-16T00:00:00Z
covid,relief,bill,110,2021-01-16T00:00:00Z
martin,luther,king,110,2021-01-16T00:00:00Z
spread,covid,19,109,2021-01-16T00:00:00Z
guleria,receives,covid,108,2021-01-16T00:00:00Z
modi,launches,pan,108,2021-01-16T00:00:00Z
coronavirus,vaccine,india,107,2021-01-16T00:00:00Z
