word1,word2,word3,n,date
covid,19,vaccine,4771,2021-06-29T00:00:00Z
covid,19,pandemic,2805,2021-06-29T00:00:00Z
dreadfulcovidamidmilitarycoup,june29coup,whatshappeninginmyanmar,2555,2021-06-29T00:00:00Z
covid,19,vaccines,1778,2021-06-29T00:00:00Z
covid,19,vaccination,1391,2021-06-29T00:00:00Z
breaking,covid,19,1327,2021-06-29T00:00:00Z
record,breaking,covid,1292,2021-06-29T00:00:00Z
covid,19,disease,1290,2021-06-29T00:00:00Z
genocides,record,breaking,1289,2021-06-29T00:00:00Z
record,breaking,crimesagainsthumanity,1289,2021-06-29T00:00:00Z
record,breaking,deaths,1289,2021-06-29T00:00:00Z
hitting,myanmar,sac,1253,2021-06-29T00:00:00Z
myanmar,sac,dont,1253,2021-06-29T00:00:00Z
19,disease,crimesagainstwomen,1252,2021-06-29T00:00:00Z
crimesagainstwomen,womenspeacenw,unwomenwatch,1252,2021-06-29T00:00:00Z
womenspeacenw,unwomenwatch,whatshappeninginmyanmar,1252,2021-06-29T00:00:00Z
disease,crimesagainstwomen,womenspeacenw,1250,2021-06-29T00:00:00Z
covid,19,education,814,2021-06-29T00:00:00Z
anti,fascist,military,811,2021-06-29T00:00:00Z
fascist,military,protest,811,2021-06-29T00:00:00Z
military,protest,movement,811,2021-06-29T00:00:00Z
northern,salingyi,villages,811,2021-06-29T00:00:00Z
sagaing,region,residents,811,2021-06-29T00:00:00Z
salingyi,villages,gathered,811,2021-06-29T00:00:00Z
19,education,dreadfulcovidamidmilitarycoup,809,2021-06-29T00:00:00Z
education,dreadfulcovidamidmilitarycoup,june29coup,809,2021-06-29T00:00:00Z
covid,19,patients,733,2021-06-29T00:00:00Z
jul,13,sign,665,2021-06-29T00:00:00Z
covid,19,restrictions,561,2021-06-29T00:00:00Z
3,day,lockdown,560,2021-06-29T00:00:00Z
situation,whatshappeninginmyanmar,june29coup,554,2021-06-29T00:00:00Z
sars,cov,2,510,2021-06-29T00:00:00Z
covid,19,deaths,508,2021-06-29T00:00:00Z
covid,19,response,506,2021-06-29T00:00:00Z
covid,19,delta,503,2021-06-29T00:00:00Z
19,delta,variant,420,2021-06-29T00:00:00Z
covid,19,vaccinations,420,2021-06-29T00:00:00Z
ngapali,tsp,sac,418,2021-06-29T00:00:00Z
tsp,sac,doesnt,411,2021-06-29T00:00:00Z
jun27,dreadfulcovidamidmilitarycoup,june29coup,410,2021-06-29T00:00:00Z
covid,delta,variant,404,2021-06-29T00:00:00Z
covid,19,measures,397,2021-06-29T00:00:00Z
covid,19,update,384,2021-06-29T00:00:00Z
covid,19,testing,377,2021-06-29T00:00:00Z
modernas,covid,19,358,2021-06-29T00:00:00Z
6,months,due,354,2021-06-29T00:00:00Z
covid,19,test,346,2021-06-29T00:00:00Z
covid,19,variant,334,2021-06-29T00:00:00Z
jul,12,sign,333,2021-06-29T00:00:00Z
level,4,lockdown,327,2021-06-29T00:00:00Z
june,29,2021,322,2021-06-29T00:00:00Z
sen,ron,johnson,320,2021-06-29T00:00:00Z
rethink,covid,19,319,2021-06-29T00:00:00Z
covid,19,outbreak,317,2021-06-29T00:00:00Z
masks,upgrade,cuts,310,2021-06-29T00:00:00Z
13,covid,19,305,2021-06-29T00:00:00Z
covid,19,infection,304,2021-06-29T00:00:00Z
covid,19,lockdown,304,2021-06-29T00:00:00Z
measures,theyre,deliberately,301,2021-06-29T00:00:00Z
proper,measures,theyre,301,2021-06-29T00:00:00Z
100,people,including,298,2021-06-29T00:00:00Z
covid,situation,whatshappeninginmyanmar,298,2021-06-29T00:00:00Z
people,including,prisoners,298,2021-06-29T00:00:00Z
military,terrorists,sac,295,2021-06-29T00:00:00Z
terrorists,sac,didnt,295,2021-06-29T00:00:00Z
cuts,infection,risk,294,2021-06-29T00:00:00Z
upgrade,cuts,infection,292,2021-06-29T00:00:00Z
infection,risk,research,289,2021-06-29T00:00:00Z
covid,masks,upgrade,286,2021-06-29T00:00:00Z
moderna,covid,19,279,2021-06-29T00:00:00Z
top,medical,body,275,2021-06-29T00:00:00Z
australias,top,medical,272,2021-06-29T00:00:00Z
covid,19,infections,270,2021-06-29T00:00:00Z
50642010017668,ifsc,cnrb0015481,267,2021-06-29T00:00:00Z
amarjeet,singh,bhogal,267,2021-06-29T00:00:00Z
balance,recovery,people,267,2021-06-29T00:00:00Z
people,call,daily,267,2021-06-29T00:00:00Z
recovery,people,call,267,2021-06-29T00:00:00Z
post,pandemic,world,266,2021-06-29T00:00:00Z
covid,19,death,261,2021-06-29T00:00:00Z
covid,19,relief,256,2021-06-29T00:00:00Z
covid,19,situation,253,2021-06-29T00:00:00Z
delta,coronavirus,variant,250,2021-06-29T00:00:00Z
delta,variant,spreads,248,2021-06-29T00:00:00Z
covid,19,virus,244,2021-06-29T00:00:00Z
barnaby,joyce,fined,237,2021-06-29T00:00:00Z
covid,19,health,232,2021-06-29T00:00:00Z
nirmala,sitharaman,announces,225,2021-06-29T00:00:00Z
june29coup,milkteaalliance,whatshappeninginmyanmar,222,2021-06-29T00:00:00Z
delta,covid,19,220,2021-06-29T00:00:00Z
coup,june29coup,milkteaalliance,219,2021-06-29T00:00:00Z
purpose,built,quarantine,217,2021-06-29T00:00:00Z
post,covid,19,216,2021-06-29T00:00:00Z
sitharaman,announces,rs,213,2021-06-29T00:00:00Z
covid,19,related,212,2021-06-29T00:00:00Z
covid,19,crisis,203,2021-06-29T00:00:00Z
produce,lasting,immunity,203,2021-06-29T00:00:00Z
contagious,delta,variant,202,2021-06-29T00:00:00Z
endorse,pms,announcement,197,2021-06-29T00:00:00Z
medical,body,refuses,196,2021-06-29T00:00:00Z
coronavirus,covid,19,195,2021-06-29T00:00:00Z
held,night,strike,194,2021-06-29T00:00:00Z
lasting,immunity,study,194,2021-06-29T00:00:00Z
night,strike,whatshappeninginmyanmar,194,2021-06-29T00:00:00Z
strike,whatshappeninginmyanmar,june29coup,194,2021-06-29T00:00:00Z
gt,gt,gt,192,2021-06-29T00:00:00Z
significant,economic,benefit,192,2021-06-29T00:00:00Z
covid,vaccine,shattered,190,2021-06-29T00:00:00Z
19,death,toll,185,2021-06-29T00:00:00Z
delta,covid,variant,185,2021-06-29T00:00:00Z
disabled,daughter,breaks,185,2021-06-29T00:00:00Z
negative,covid,test,184,2021-06-29T00:00:00Z
covid,19,updates,183,2021-06-29T00:00:00Z
johnson,hearing,mother,183,2021-06-29T00:00:00Z
ron,johnson,hearing,183,2021-06-29T00:00:00Z
covid,19,shots,179,2021-06-29T00:00:00Z
loan,guarantee,scheme,176,2021-06-29T00:00:00Z
daughters,life,video,175,2021-06-29T00:00:00Z
covid,affected,sectors,173,2021-06-29T00:00:00Z
post,covid,world,173,2021-06-29T00:00:00Z
11,lakh,crore,172,2021-06-29T00:00:00Z
crore,loan,guarantee,169,2021-06-29T00:00:00Z
lakh,crore,loan,169,2021-06-29T00:00:00Z
rs,11,lakh,168,2021-06-29T00:00:00Z
import,modernas,covid,160,2021-06-29T00:00:00Z
joyce,fined,200,157,2021-06-29T00:00:00Z
pfizer,moderna,vaccines,157,2021-06-29T00:00:00Z
white,house,covid,156,2021-06-29T00:00:00Z
29,june,2021,155,2021-06-29T00:00:00Z
amid,covid,19,155,2021-06-29T00:00:00Z
hong,kong,bans,154,2021-06-29T00:00:00Z
lab,leak,theory,152,2021-06-29T00:00:00Z
highly,contagious,delta,151,2021-06-29T00:00:00Z
transmissible,delta,variant,151,2021-06-29T00:00:00Z
tuesday,june,29,149,2021-06-29T00:00:00Z
detect,covid,19,148,2021-06-29T00:00:00Z
19,vaccine,doses,146,2021-06-29T00:00:00Z
house,covid,taskforce,145,2021-06-29T00:00:00Z
world,health,organization,145,2021-06-29T00:00:00Z
crore,covid,19,141,2021-06-29T00:00:00Z
covid,taskforce,revealed,137,2021-06-29T00:00:00Z
total,doses,administered,137,2021-06-29T00:00:00Z
3236,crore,covid,135,2021-06-29T00:00:00Z
lockdown,level,4,135,2021-06-29T00:00:00Z
19,vaccinations,india,133,2021-06-29T00:00:00Z
astrazeneca,covid,19,133,2021-06-29T00:00:00Z
lisbon,court,rules,133,2021-06-29T00:00:00Z
school,isolation,rules,133,2021-06-29T00:00:00Z
vaccinations,india,overtakes,133,2021-06-29T00:00:00Z
covid,19,tests,132,2021-06-29T00:00:00Z
covid,19,variants,132,2021-06-29T00:00:00Z
covid,19,guidelines,131,2021-06-29T00:00:00Z
announces,rs,11,130,2021-06-29T00:00:00Z
digital,covid,certificate,130,2021-06-29T00:00:00Z
lorry,driver,shortage,130,2021-06-29T00:00:00Z
wuhan,lab,funding,130,2021-06-29T00:00:00Z
dedicated,quarantine,facilities,129,2021-06-29T00:00:00Z
june,28,2021,128,2021-06-29T00:00:00Z
chief,medical,officer,127,2021-06-29T00:00:00Z
henry,ford,health,127,2021-06-29T00:00:00Z
jun,29,2021,127,2021-06-29T00:00:00Z
pandemic,stupid,morrison,126,2021-06-29T00:00:00Z
south,east,queensland,126,2021-06-29T00:00:00Z
free,covid,19,125,2021-06-29T00:00:00Z
health,care,workers,124,2021-06-29T00:00:00Z
