word1,word2,word3,n,date
covid,19,vaccine,3989,2021-11-30T00:00:00Z
covid,19,variant,2521,2021-11-30T00:00:00Z
covid,19,pandemic,2178,2021-11-30T00:00:00Z
omicron,covid,variant,1624,2021-11-30T00:00:00Z
covid,19,vaccines,1608,2021-11-30T00:00:00Z
omicron,covid,19,1180,2021-11-30T00:00:00Z
basilireton,theouroboros,davidtayloryork,1138,2021-11-30T00:00:00Z
sunsnowflowers,bridgetholmstro,rockandroll432,1138,2021-11-30T00:00:00Z
boeing74,organicdot,oakdenwolf,1135,2021-11-30T00:00:00Z
guygadboisguyg1,thisisnothappen,basilireton,1135,2021-11-30T00:00:00Z
thisisnothappen,basilireton,theouroboros,1135,2021-11-30T00:00:00Z
25cycle,sunsnowflowers,bridgetholmstro,1134,2021-11-30T00:00:00Z
dan613,boeing74,organicdot,1128,2021-11-30T00:00:00Z
kblvi,stephen04880258,guygadboisguyg1,1127,2021-11-30T00:00:00Z
stephen04880258,guygadboisguyg1,thisisnothappen,1124,2021-11-30T00:00:00Z
gordondhg,ericwil06256732,wildweatherdan,1093,2021-11-30T00:00:00Z
covid,19,vaccination,1076,2021-11-30T00:00:00Z
keithamccluskey,gordondhg,ericwil06256732,1073,2021-11-30T00:00:00Z
bolzmannmichael,rlnnelson,halbrow68884227,1070,2021-11-30T00:00:00Z
twtthisisnow,tragiicomedy,covidparent,1064,2021-11-30T00:00:00Z
ericwil06256732,wildweatherdan,robhon,1063,2021-11-30T00:00:00Z
ejwwest,twtthisisnow,tragiicomedy,1059,2021-11-30T00:00:00Z
chimera414,kblvi,stephen04880258,1053,2021-11-30T00:00:00Z
try2golf,ejwwest,twtthisisnow,1009,2021-11-30T00:00:00Z
narvuntien,dan613,boeing74,989,2021-11-30T00:00:00Z
omicron,coronavirus,variant,988,2021-11-30T00:00:00Z
iandjbrown2,narvuntien,dan613,985,2021-11-30T00:00:00Z
robhon,try2golf,ejwwest,958,2021-11-30T00:00:00Z
organicdot,oakdenwolf,robmeekel,956,2021-11-30T00:00:00Z
wildweatherdan,robhon,try2golf,955,2021-11-30T00:00:00Z
oakdenwolf,robmeekel,25cycle,952,2021-11-30T00:00:00Z
robmeekel,25cycle,sunsnowflowers,952,2021-11-30T00:00:00Z
covid,19,booster,950,2021-11-30T00:00:00Z
dawntj90,keithamccluskey,gordondhg,930,2021-11-30T00:00:00Z
covid,19,omicron,911,2021-11-30T00:00:00Z
theouroboros,davidtayloryork,glenncarr6,852,2021-11-30T00:00:00Z
bridgetholmstro,rockandroll432,massimassian,835,2021-11-30T00:00:00Z
rlnnelson,halbrow68884227,aristotlemrs,833,2021-11-30T00:00:00Z
rockandroll432,massimassian,davejohn0175,815,2021-11-30T00:00:00Z
covidparent,canadianworker2,iandjbrown2,798,2021-11-30T00:00:00Z
tragiicomedy,covidparent,canadianworker2,780,2021-11-30T00:00:00Z
19,omicron,variant,759,2021-11-30T00:00:00Z
covid,19,pill,703,2021-11-30T00:00:00Z
davidtayloryork,glenncarr6,dawntj90,697,2021-11-30T00:00:00Z
glenncarr6,dawntj90,keithamccluskey,672,2021-11-30T00:00:00Z
canadianworker2,iandjbrown2,narvuntien,664,2021-11-30T00:00:00Z
sars,cov,2,572,2021-11-30T00:00:00Z
health,care,workers,563,2021-11-30T00:00:00Z
halbrow68884227,aristotlemrs,bigrakadoc,521,2021-11-30T00:00:00Z
covid,omicron,variant,519,2021-11-30T00:00:00Z
massimassian,davejohn0175,thedisproof,513,2021-11-30T00:00:00Z
aristotlemrs,bigrakadoc,chimera414,509,2021-11-30T00:00:00Z
bigrakadoc,chimera414,kblvi,500,2021-11-30T00:00:00Z
ingersolrobert,oscarswild1,bolzmannmichael,499,2021-11-30T00:00:00Z
oscarswild1,bolzmannmichael,rlnnelson,490,2021-11-30T00:00:00Z
19,variant,omicron,448,2021-11-30T00:00:00Z
covid,19,test,442,2021-11-30T00:00:00Z
4clearsky,bubbasranch,moderna5g666,415,2021-11-30T00:00:00Z
