word1,word2,word3,n,date
coronavirus,covid,19,2336,2020-02-28T00:00:00Z
covid,ー,19,2251,2020-02-28T00:00:00Z
cnn,trishregan,foxnews,1554,2020-02-28T00:00:00Z
realdonaldtrump,cnn,trishregan,1511,2020-02-28T00:00:00Z
covid,19,outbreak,1229,2020-02-28T00:00:00Z
coronavirus,task,force,1180,2020-02-28T00:00:00Z
amid,coronavirus,fears,1119,2020-02-28T00:00:00Z
covid,19,coronavirus,1095,2020-02-28T00:00:00Z
world,health,organization,1040,2020-02-28T00:00:00Z
amid,coronavirus,outbreak,969,2020-02-28T00:00:00Z
covid,19,virus,957,2020-02-28T00:00:00Z
coronavirus,live,updates,899,2020-02-28T00:00:00Z
bbc,news,coronavirus,898,2020-02-28T00:00:00Z
assisted,coronavirus,evacuees,874,2020-02-28T00:00:00Z
donald,trump,jr,866,2020-02-28T00:00:00Z
diamond,princess,cruise,807,2020-02-28T00:00:00Z
coronavirus,press,conference,667,2020-02-28T00:00:00Z
princess,cruise,ship,657,2020-02-28T00:00:00Z
trump,derangement,syndrome,654,2020-02-28T00:00:00Z
buy,corona,beer,614,2020-02-28T00:00:00Z
dog,tests,positive,608,2020-02-28T00:00:00Z
amid,coronavirus,concerns,556,2020-02-28T00:00:00Z
cnns,coronavirus,coverage,529,2020-02-28T00:00:00Z
coronavirus,coverage,criticized,525,2020-02-28T00:00:00Z
derangement,syndrome,strikes,524,2020-02-28T00:00:00Z
coverage,criticized,trump,519,2020-02-28T00:00:00Z
criticized,trump,derangement,519,2020-02-28T00:00:00Z
real,time,updates,508,2020-02-28T00:00:00Z
china,real,time,487,2020-02-28T00:00:00Z
diamond,princess,ship,483,2020-02-28T00:00:00Z
coronavirus,disease,2019,482,2020-02-28T00:00:00Z
ap,confirms,democrats,476,2020-02-28T00:00:00Z
protective,gear,assisted,471,2020-02-28T00:00:00Z
princess,ship,dies,461,2020-02-28T00:00:00Z
coronavirus,evacuees,hhs,458,2020-02-28T00:00:00Z
gear,assisted,coronavirus,457,2020-02-28T00:00:00Z
realdonaldtrump,hhsgov,usaid,446,2020-02-28T00:00:00Z
us,health,workers,445,2020-02-28T00:00:00Z
evacuees,hhs,whistleblower,444,2020-02-28T00:00:00Z
senwarren,realdonaldtrump,hhsgov,444,2020-02-28T00:00:00Z
hong,kong,tests,431,2020-02-28T00:00:00Z
coronavirus,covid,ー,422,2020-02-28T00:00:00Z
avoiding,corona,beer,414,2020-02-28T00:00:00Z
creating,coronavirus,vaccine,411,2020-02-28T00:00:00Z
training,assisted,coronavirus,411,2020-02-28T00:00:00Z
disease,covid,19,408,2020-02-28T00:00:00Z
monitoring,8400,people,402,2020-02-28T00:00:00Z
distort,coronavirus,readiness,394,2020-02-28T00:00:00Z
kong,tests,positive,394,2020-02-28T00:00:00Z
health,workers,responding,389,2020-02-28T00:00:00Z
news,israeli,researchers,388,2020-02-28T00:00:00Z
raises,global,risk,388,2020-02-28T00:00:00Z
coronavirus,lacked,training,387,2020-02-28T00:00:00Z
breaking,news,israeli,386,2020-02-28T00:00:00Z
huge,breaking,news,386,2020-02-28T00:00:00Z
california,monitoring,8400,382,2020-02-28T00:00:00Z
democrats,distort,coronavirus,382,2020-02-28T00:00:00Z
check,democrats,distort,376,2020-02-28T00:00:00Z
corona,beer,amid,370,2020-02-28T00:00:00Z
sars,cov,2,368,2020-02-28T00:00:00Z
coronavirus,test,kits,365,2020-02-28T00:00:00Z
stock,market,crash,361,2020-02-28T00:00:00Z
protective,gear,whistle,358,2020-02-28T00:00:00Z
beer,amid,coronavirus,357,2020-02-28T00:00:00Z
gear,whistle,blower,357,2020-02-28T00:00:00Z
coronavirus,threat,assessment,353,2020-02-28T00:00:00Z
raises,coronavirus,threat,351,2020-02-28T00:00:00Z
facebook,cancels,f8,347,2020-02-28T00:00:00Z
covid,19,patient,346,2020-02-28T00:00:00Z
coronavirus,disease,covid,344,2020-02-28T00:00:00Z
2019,covid,19,342,2020-02-28T00:00:00Z
covid,19,vaccine,338,2020-02-28T00:00:00Z
disease,2019,covid,335,2020-02-28T00:00:00Z
global,financial,crisis,334,2020-02-28T00:00:00Z
santa,clara,county,333,2020-02-28T00:00:00Z
us,coronavirus,response,327,2020-02-28T00:00:00Z
aboard,diamond,princess,326,2020-02-28T00:00:00Z
wipes,5,trillion,317,2020-02-28T00:00:00Z
white,house,chief,316,2020-02-28T00:00:00Z
f8,developer,conference,314,2020-02-28T00:00:00Z
covid,19,pandemic,311,2020-02-28T00:00:00Z
coronavirus,death,toll,305,2020-02-28T00:00:00Z
vice,president,mike,302,2020-02-28T00:00:00Z
unknown,origin,confirmed,300,2020-02-28T00:00:00Z
ー,19,coronavirus,299,2020-02-28T00:00:00Z
threatens,don,jr,290,2020-02-28T00:00:00Z
coronavirus,outbreak,survey,286,2020-02-28T00:00:00Z
democrat,rips,trumps,286,2020-02-28T00:00:00Z
rips,trumps,response,286,2020-02-28T00:00:00Z
president,donald,trump,281,2020-02-28T00:00:00Z
false,coronavirus,claims,278,2020-02-28T00:00:00Z
paid,sick,leave,274,2020-02-28T00:00:00Z
top,story,pence,273,2020-02-28T00:00:00Z
coronavirus,experts,quickly,272,2020-02-28T00:00:00Z
drink,corona,beer,269,2020-02-28T00:00:00Z
vice,president,pence,268,2020-02-28T00:00:00Z
coronavirus,crash,wipes,266,2020-02-28T00:00:00Z
patient,shot,dead,266,2020-02-28T00:00:00Z
gt,gt,gt,264,2020-02-28T00:00:00Z
2008,financial,crisis,262,2020-02-28T00:00:00Z
democrats,hope,coronavirus,261,2020-02-28T00:00:00Z
coronavirus,poses,evolving,259,2020-02-28T00:00:00Z
received,coronavirus,evacuees,259,2020-02-28T00:00:00Z
public,health,officials,258,2020-02-28T00:00:00Z
virus,fears,mount,258,2020-02-28T00:00:00Z
crash,wipes,5,257,2020-02-28T00:00:00Z
