word1,word2,word3,n,date
covid,relief,bill,11903,2020-12-22T00:00:00Z
covid,19,vaccine,11144,2020-12-22T00:00:00Z
covid,19,relief,5487,2020-12-22T00:00:00Z
covid,19,pandemic,3526,2020-12-22T00:00:00Z
19,relief,bill,2674,2020-12-22T00:00:00Z
covid,19,vaccines,2613,2020-12-22T00:00:00Z
900,billion,covid,1964,2020-12-22T00:00:00Z
covid,relief,package,1933,2020-12-22T00:00:00Z
coronavirus,relief,bill,1560,2020-12-22T00:00:00Z
covid,19,strain,1356,2020-12-22T00:00:00Z
covid,19,stimulus,1344,2020-12-22T00:00:00Z
19,relief,package,1260,2020-12-22T00:00:00Z
billion,covid,19,1198,2020-12-22T00:00:00Z
covid,19,vaccination,1100,2020-12-22T00:00:00Z
covid,19,testing,1079,2020-12-22T00:00:00Z
covid,stimulus,bill,993,2020-12-22T00:00:00Z
president,elect,joe,934,2020-12-22T00:00:00Z
covid,19,deaths,927,2020-12-22T00:00:00Z
covid,19,restrictions,897,2020-12-22T00:00:00Z
elect,joe,biden,865,2020-12-22T00:00:00Z
coronavirus,relief,package,855,2020-12-22T00:00:00Z
covid,19,test,840,2020-12-22T00:00:00Z
covid,19,variant,809,2020-12-22T00:00:00Z
health,care,workers,799,2020-12-22T00:00:00Z
covid,19,bill,790,2020-12-22T00:00:00Z
19,stimulus,bill,788,2020-12-22T00:00:00Z
covid,19,patients,736,2020-12-22T00:00:00Z
sars,cov,2,723,2020-12-22T00:00:00Z
passes,900,billion,715,2020-12-22T00:00:00Z
uk,coronavirus,variant,643,2020-12-22T00:00:00Z
covid,19,update,616,2020-12-22T00:00:00Z
plague,island,britain,614,2020-12-22T00:00:00Z
helped,covid,19,610,2020-12-22T00:00:00Z
government,helped,covid,606,2020-12-22T00:00:00Z
british,government,helped,605,2020-12-22T00:00:00Z
billion,covid,relief,597,2020-12-22T00:00:00Z
covid,19,virus,592,2020-12-22T00:00:00Z
moderna,covid,19,576,2020-12-22T00:00:00Z
dr,anthony,fauci,539,2020-12-22T00:00:00Z
covid,19,vaccinations,533,2020-12-22T00:00:00Z
omnibus,spending,bill,533,2020-12-22T00:00:00Z
tier,4,lockdown,526,2020-12-22T00:00:00Z
covid,19,response,510,2020-12-22T00:00:00Z
covid,19,outbreak,491,2020-12-22T00:00:00Z
covid,19,tests,481,2020-12-22T00:00:00Z
pandemic,relief,package,480,2020-12-22T00:00:00Z
900b,covid,relief,448,2020-12-22T00:00:00Z
paid,sick,leave,439,2020-12-22T00:00:00Z
negative,covid,test,421,2020-12-22T00:00:00Z
relief,bill,includes,420,2020-12-22T00:00:00Z
covid,19,related,411,2020-12-22T00:00:00Z
front,line,workers,410,2020-12-22T00:00:00Z
900,billion,coronavirus,404,2020-12-22T00:00:00Z
900,billion,pandemic,398,2020-12-22T00:00:00Z
covid,19,crisis,388,2020-12-22T00:00:00Z
top,3,million,380,2020-12-22T00:00:00Z
mandatory,paid,leave,378,2020-12-22T00:00:00Z
house,passes,900,375,2020-12-22T00:00:00Z
pandemic,relief,bill,374,2020-12-22T00:00:00Z
receives,covid,19,374,2020-12-22T00:00:00Z
covid,stimulus,package,371,2020-12-22T00:00:00Z
gt,gt,gt,371,2020-12-22T00:00:00Z
mutate,anthony,costello,367,2020-12-22T00:00:00Z
billion,pandemic,relief,365,2020-12-22T00:00:00Z
blocked,mandatory,paid,364,2020-12-22T00:00:00Z
coronavirus,covid,19,364,2020-12-22T00:00:00Z
amid,covid,19,362,2020-12-22T00:00:00Z
receive,covid,19,362,2020-12-22T00:00:00Z
successfully,blocked,mandatory,348,2020-12-22T00:00:00Z
december,22,2020,347,2020-12-22T00:00:00Z
pfizer,covid,19,347,2020-12-22T00:00:00Z
government,funding,bill,339,2020-12-22T00:00:00Z
pfizers,covid,19,339,2020-12-22T00:00:00Z
mcconnell,successfully,blocked,338,2020-12-22T00:00:00Z
mitch,mcconnell,successfully,337,2020-12-22T00:00:00Z
14,day,quarantine,336,2020-12-22T00:00:00Z
billion,coronavirus,relief,335,2020-12-22T00:00:00Z
covid,19,uk,335,2020-12-22T00:00:00Z
joe,biden,receives,335,2020-12-22T00:00:00Z
post,covid,19,327,2020-12-22T00:00:00Z
congress,passes,900,316,2020-12-22T00:00:00Z
province,wide,lockdown,316,2020-12-22T00:00:00Z
covid,19,infections,315,2020-12-22T00:00:00Z
gov,ron,desantis,315,2020-12-22T00:00:00Z
downplayed,coronavirus,concerns,311,2020-12-22T00:00:00Z
emergency,coronavirus,relief,305,2020-12-22T00:00:00Z
covid,19,death,302,2020-12-22T00:00:00Z
covid,covid,covid,302,2020-12-22T00:00:00Z
dover,tiffany,dover,302,2020-12-22T00:00:00Z
tiffany,dover,tiffany,302,2020-12-22T00:00:00Z
covid,19,aid,299,2020-12-22T00:00:00Z
relief,bill,passed,294,2020-12-22T00:00:00Z
covid,19,catastrophe,285,2020-12-22T00:00:00Z
covid,relief,funds,284,2020-12-22T00:00:00Z
covid,19,protocols,282,2020-12-22T00:00:00Z
florida,standards,gov,280,2020-12-22T00:00:00Z
standards,gov,ron,277,2020-12-22T00:00:00Z
pakistani,gender,programs,274,2020-12-22T00:00:00Z
covid,19,infection,270,2020-12-22T00:00:00Z
congress,passes,covid,269,2020-12-22T00:00:00Z
ellyanne86,scottxcarey,fmwales,269,2020-12-22T00:00:00Z
600,stimulus,checks,266,2020-12-22T00:00:00Z
biontech,covid,19,262,2020-12-22T00:00:00Z
covid,19,positive,262,2020-12-22T00:00:00Z
