word1,word2,word3,n,date
diamond,princess,cruise,617,2020-02-16T00:00:00Z
princess,cruise,ship,553,2020-02-16T00:00:00Z
coronavirus,live,updates,429,2020-02-16T00:00:00Z
quarantined,cruise,ship,413,2020-02-16T00:00:00Z
chinese,government,laboratory,412,2020-02-16T00:00:00Z
coronavirus,death,toll,403,2020-02-16T00:00:00Z
mao,style,social,373,2020-02-16T00:00:00Z
style,social,control,373,2020-02-16T00:00:00Z
bbc,news,coronavirus,369,2020-02-16T00:00:00Z
control,blankets,china,364,2020-02-16T00:00:00Z
social,control,blankets,364,2020-02-16T00:00:00Z
china,announces,drop,362,2020-02-16T00:00:00Z
coronavirus,mao,style,356,2020-02-16T00:00:00Z
tame,coronavirus,mao,356,2020-02-16T00:00:00Z
coronavirus,china,announces,353,2020-02-16T00:00:00Z
covid,ー,19,343,2020-02-16T00:00:00Z
coronavirus,covid,19,319,2020-02-16T00:00:00Z
sen,tom,cotton,292,2020-02-16T00:00:00Z
covid19,truth,china,267,2020-02-16T00:00:00Z
coronavirus,covid19,truth,266,2020-02-16T00:00:00Z
level,4,super,262,2020-02-16T00:00:00Z
4,super,lab,261,2020-02-16T00:00:00Z
wuhan,animal,market,259,2020-02-16T00:00:00Z
tom,cotton,drops,245,2020-02-16T00:00:00Z
cruise,ship,docked,244,2020-02-16T00:00:00Z
deadlier,coronavirus,reinfection,241,2020-02-16T00:00:00Z
coronavirus,reinfection,causing,240,2020-02-16T00:00:00Z
coronavirus,cruise,ship,234,2020-02-16T00:00:00Z
sunday,morning,futures,233,2020-02-16T00:00:00Z
morning,futures,video,227,2020-02-16T00:00:00Z
sudden,heart,attacks,227,2020-02-16T00:00:00Z
causing,sudden,heart,225,2020-02-16T00:00:00Z
reinfection,causing,sudden,225,2020-02-16T00:00:00Z
hubei,doctors,warn,221,2020-02-16T00:00:00Z
ship,tests,positive,220,2020-02-16T00:00:00Z
animal,market,chinas,214,2020-02-16T00:00:00Z
japan,cruise,ship,214,2020-02-16T00:00:00Z
cruise,ship,tests,213,2020-02-16T00:00:00Z
japanese,cruise,ship,209,2020-02-16T00:00:00Z
cruise,ship,criticise,193,2020-02-16T00:00:00Z
led,coronavirus,fight,187,2020-02-16T00:00:00Z
covid,19,outbreak,186,2020-02-16T00:00:00Z
cruise,ship,westerdam,180,2020-02-16T00:00:00Z
people,test,positive,180,2020-02-16T00:00:00Z
covid,19,coronavirus,176,2020-02-16T00:00:00Z
