word1,word2,word3,n,date
covid,ー,19,5473,2020-02-27T00:00:00Z
coronavirus,covid,19,1656,2020-02-27T00:00:00Z
coronavirus,task,force,1647,2020-02-27T00:00:00Z
coronavirus,covid,ー,1534,2020-02-27T00:00:00Z
covid,19,outbreak,1166,2020-02-27T00:00:00Z
amid,coronavirus,fears,1104,2020-02-27T00:00:00Z
coronavirus,press,conference,1083,2020-02-27T00:00:00Z
coronavirus,live,updates,922,2020-02-27T00:00:00Z
assisted,coronavirus,evacuees,887,2020-02-27T00:00:00Z
saudi,arabia,suspends,863,2020-02-27T00:00:00Z
covid,19,coronavirus,861,2020-02-27T00:00:00Z
lead,coronavirus,response,776,2020-02-27T00:00:00Z
vice,president,mike,757,2020-02-27T00:00:00Z
covid,19,virus,730,2020-02-27T00:00:00Z
president,mike,pence,717,2020-02-27T00:00:00Z
protective,gear,assisted,716,2020-02-27T00:00:00Z
amid,coronavirus,outbreak,706,2020-02-27T00:00:00Z
gear,assisted,coronavirus,696,2020-02-27T00:00:00Z
bbc,news,coronavirus,683,2020-02-27T00:00:00Z
coronavirus,evacuees,hhs,680,2020-02-27T00:00:00Z
evacuees,hhs,whistleblower,680,2020-02-27T00:00:00Z
ー,19,coronavirus,642,2020-02-27T00:00:00Z
vice,president,pence,611,2020-02-27T00:00:00Z
realdonaldtrump,cnn,cdcgov,604,2020-02-27T00:00:00Z
world,health,organization,594,2020-02-27T00:00:00Z
community,spread,coronavirus,590,2020-02-27T00:00:00Z
us,coronavirus,response,562,2020-02-27T00:00:00Z
realdonaldtrump,hhsgov,usaid,556,2020-02-27T00:00:00Z
arabia,suspends,entry,553,2020-02-27T00:00:00Z
senwarren,realdonaldtrump,hhsgov,551,2020-02-27T00:00:00Z
false,coronavirus,claims,531,2020-02-27T00:00:00Z
irans,vice,president,531,2020-02-27T00:00:00Z
president,donald,trump,491,2020-02-27T00:00:00Z
check,dings,democrats,476,2020-02-27T00:00:00Z
real,time,updates,476,2020-02-27T00:00:00Z
china,real,time,456,2020-02-27T00:00:00Z
facebook,cancels,f8,456,2020-02-27T00:00:00Z
coronavirus,disease,2019,454,2020-02-27T00:00:00Z
secretary,alex,azar,450,2020-02-27T00:00:00Z
california,coronavirus,patient,448,2020-02-27T00:00:00Z
vp,mike,pence,434,2020-02-27T00:00:00Z
us,health,workers,409,2020-02-27T00:00:00Z
saudi,arabia,temporarily,375,2020-02-27T00:00:00Z
monitoring,8400,people,374,2020-02-27T00:00:00Z
f8,developer,conference,367,2020-02-27T00:00:00Z
health,workers,responding,359,2020-02-27T00:00:00Z
iranian,vice,president,350,2020-02-27T00:00:00Z
unknown,origin,confirmed,347,2020-02-27T00:00:00Z
coronavirus,lacked,training,345,2020-02-27T00:00:00Z
ap,confirms,democrats,333,2020-02-27T00:00:00Z
protective,gear,whistle,332,2020-02-27T00:00:00Z
gear,whistle,blower,331,2020-02-27T00:00:00Z
woman,tests,positive,331,2020-02-27T00:00:00Z
coronavirusupdates,coronavirus,covid,321,2020-02-27T00:00:00Z
covid,19,pandemic,315,2020-02-27T00:00:00Z
2019,covid,19,314,2020-02-27T00:00:00Z
coronavirus,death,toll,309,2020-02-27T00:00:00Z
amid,coronavirus,concerns,306,2020-02-27T00:00:00Z
sars,cov,2,305,2020-02-27T00:00:00Z
pope,francis,sick,301,2020-02-27T00:00:00Z
facial,hair,dangers,297,2020-02-27T00:00:00Z
scientists,discover,hiv,293,2020-02-27T00:00:00Z
indiana’s,hiv,outbreak,292,2020-02-27T00:00:00Z
supporting,coronavirus,sufferers,292,2020-02-27T00:00:00Z
coronavirus,extremely,infectious,291,2020-02-27T00:00:00Z
makes,coronavirus,extremely,290,2020-02-27T00:00:00Z
disease,2019,covid,289,2020-02-27T00:00:00Z
california,monitoring,8400,288,2020-02-27T00:00:00Z
ー,19,covid2019,281,2020-02-27T00:00:00Z
coronavirus,news,conference,281,2020-02-27T00:00:00Z
covid,19,vaccine,278,2020-02-27T00:00:00Z
ー,19,covid19,276,2020-02-27T00:00:00Z
trump,appoints,pence,272,2020-02-27T00:00:00Z
south,korea,reports,267,2020-02-27T00:00:00Z
deputy,health,minister,265,2020-02-27T00:00:00Z
bans,religious,visits,260,2020-02-27T00:00:00Z
temporarily,bans,religious,260,2020-02-27T00:00:00Z
ranking,female,official,258,2020-02-27T00:00:00Z
trumpvirus,coronavirusupdates,coronavirus,256,2020-02-27T00:00:00Z
arabia,temporarily,bans,255,2020-02-27T00:00:00Z
female,official,contracts,254,2020-02-27T00:00:00Z
cpac2020,trumpvirus,coronavirusupdates,250,2020-02-27T00:00:00Z
kingdom,amid,coronavirus,249,2020-02-27T00:00:00Z
chief,investment,officer,247,2020-02-27T00:00:00Z
diamond,princess,cruise,247,2020-02-27T00:00:00Z
san,francisco,declares,246,2020-02-27T00:00:00Z
public,health,experts,245,2020-02-27T00:00:00Z
iran’s,vice,president,243,2020-02-27T00:00:00Z
coronavirus,spreads,faster,242,2020-02-27T00:00:00Z
cancels,f8,developer,240,2020-02-27T00:00:00Z
uc,davis,medical,239,2020-02-27T00:00:00Z
coronavirus,pandemic,fears,235,2020-02-27T00:00:00Z
covid,19,response,235,2020-02-27T00:00:00Z
investment,officer,mike,235,2020-02-27T00:00:00Z
officer,mike,wilson,235,2020-02-27T00:00:00Z
week,increasingly,concerned,235,2020-02-27T00:00:00Z
ー,19,coronavirusoutbreak,234,2020-02-27T00:00:00Z
davis,medical,center,233,2020-02-27T00:00:00Z
infectious,disease,control,233,2020-02-27T00:00:00Z
covid,19,patient,231,2020-02-27T00:00:00Z
pandemic,response,team,231,2020-02-27T00:00:00Z
saudi,arabia,halts,231,2020-02-27T00:00:00Z
hhs,secretary,alex,230,2020-02-27T00:00:00Z
vice,president,masoumeh,227,2020-02-27T00:00:00Z
coronavirusoutbreak,covid,ー,226,2020-02-27T00:00:00Z
public,health,crisis,226,2020-02-27T00:00:00Z
princess,cruise,ship,225,2020-02-27T00:00:00Z
gt,gt,gt,223,2020-02-27T00:00:00Z
death,toll,rises,222,2020-02-27T00:00:00Z
public,health,officials,222,2020-02-27T00:00:00Z
conference,amid,coronavirus,220,2020-02-27T00:00:00Z
coronavirusupdates,covid,ー,220,2020-02-27T00:00:00Z
president,masoumeh,ebtekar,220,2020-02-27T00:00:00Z
indiana,hiv,outbreak,217,2020-02-27T00:00:00Z
pope,francis,falls,217,2020-02-27T00:00:00Z
fund,coronavirus,response,215,2020-02-27T00:00:00Z
putting,mike,pence,215,2020-02-27T00:00:00Z
world,health,org,212,2020-02-27T00:00:00Z
oversee,coronavirus,response,211,2020-02-27T00:00:00Z
1979,hostage,takers,210,2020-02-27T00:00:00Z
trump’s,press,conference,209,2020-02-27T00:00:00Z
coronavirus,infects,woman,208,2020-02-27T00:00:00Z
emergency,response,plan,206,2020-02-27T00:00:00Z
vice,president,diagnosed,206,2020-02-27T00:00:00Z
