word1,word2,word3,n,date
covid,19,pandemic,7601,2020-06-30T00:00:00Z
covid,19,vaccine,2272,2020-06-30T00:00:00Z
covid,19,patients,2019,2020-06-30T00:00:00Z
covid,19,crisis,1967,2020-06-30T00:00:00Z
covid,19,testing,1516,2020-06-30T00:00:00Z
covid,19,deaths,1457,2020-06-30T00:00:00Z
post,covid,19,1320,2020-06-30T00:00:00Z
covid,19,test,1251,2020-06-30T00:00:00Z
bbc,news,coronavirus,1243,2020-06-30T00:00:00Z
covid,19,drug,1194,2020-06-30T00:00:00Z
bradley,county,jail,1119,2020-06-30T00:00:00Z
amid,covid,19,1107,2020-06-30T00:00:00Z
dr,anthony,fauci,1105,2020-06-30T00:00:00Z
covid,19,outbreak,1097,2020-06-30T00:00:00Z
covid,19,response,1073,2020-06-30T00:00:00Z
covid,ー,19,807,2020-06-30T00:00:00Z
positive,covid,19,785,2020-06-30T00:00:00Z
covid,19,update,769,2020-06-30T00:00:00Z
key,covid,19,766,2020-06-30T00:00:00Z
covid,19,virus,727,2020-06-30T00:00:00Z
june,30,2020,718,2020-06-30T00:00:00Z
coronavirus,covid,19,699,2020-06-30T00:00:00Z
coronavirus,live,updates,659,2020-06-30T00:00:00Z
covid,19,tests,650,2020-06-30T00:00:00Z
covid,19,infections,626,2020-06-30T00:00:00Z
covid,19,positive,617,2020-06-30T00:00:00Z
covid,19,lockdown,613,2020-06-30T00:00:00Z
black,lives,matter,612,2020-06-30T00:00:00Z
sars,cov,2,596,2020-06-30T00:00:00Z
covid,19,situation,594,2020-06-30T00:00:00Z
covid,19,supplies,576,2020-06-30T00:00:00Z
covid,19,death,575,2020-06-30T00:00:00Z
proper,covid,19,575,2020-06-30T00:00:00Z
covid,19,relief,573,2020-06-30T00:00:00Z
county,jail,proper,566,2020-06-30T00:00:00Z
jail,proper,covid,566,2020-06-30T00:00:00Z
masks,cleaning,supplies,566,2020-06-30T00:00:00Z
19,supplies,masks,565,2020-06-30T00:00:00Z
supplies,masks,cleaning,565,2020-06-30T00:00:00Z
covid,19,related,557,2020-06-30T00:00:00Z
19,drug,remdesivir,549,2020-06-30T00:00:00Z
city,county,mayor,549,2020-06-30T00:00:00Z
cleveland,tn,city,549,2020-06-30T00:00:00Z
cleveland,tn,district,549,2020-06-30T00:00:00Z
county,jail,cleveland,549,2020-06-30T00:00:00Z
jail,cleveland,tn,549,2020-06-30T00:00:00Z
lawson,cleveland,tn,549,2020-06-30T00:00:00Z
tn,city,county,549,2020-06-30T00:00:00Z
tn,district,attorney,549,2020-06-30T00:00:00Z
county,mayor,sherriff,548,2020-06-30T00:00:00Z
mayor,sherriff,lawson,548,2020-06-30T00:00:00Z
sherriff,lawson,cleveland,548,2020-06-30T00:00:00Z
district,attorney,aclu,543,2020-06-30T00:00:00Z
covid,19,impact,521,2020-06-30T00:00:00Z
akeredolu,tests,positive,476,2020-06-30T00:00:00Z
covid,19,recovery,472,2020-06-30T00:00:00Z
covid,19,restrictions,460,2020-06-30T00:00:00Z
fight,covid,19,460,2020-06-30T00:00:00Z
covid,19,infection,454,2020-06-30T00:00:00Z
19,vaccine,candidate,451,2020-06-30T00:00:00Z
covid,19,treatment,427,2020-06-30T00:00:00Z
covid,19,spread,418,2020-06-30T00:00:00Z
covid,19,spike,415,2020-06-30T00:00:00Z
covid,19,world,411,2020-06-30T00:00:00Z
confirmed,covid,19,389,2020-06-30T00:00:00Z
gt,gt,gt,377,2020-06-30T00:00:00Z
positive,test,rate,370,2020-06-30T00:00:00Z
post,covid,world,366,2020-06-30T00:00:00Z
