word1,word2,word3,n,date
covid,19,pandemic,7345,2020-04-26T00:00:00Z
covid,19,patients,4439,2020-04-26T00:00:00Z
covid,19,crisis,2920,2020-04-26T00:00:00Z
covid,19,deaths,2515,2020-04-26T00:00:00Z
bbc,news,coronavirus,2136,2020-04-26T00:00:00Z
covid,19,lockdown,2008,2020-04-26T00:00:00Z
fight,covid,19,1783,2020-04-26T00:00:00Z
covid,19,briefing,1737,2020-04-26T00:00:00Z
dr,erickson,covid,1558,2020-04-26T00:00:00Z
erickson,covid,19,1551,2020-04-26T00:00:00Z
coronavirus,death,toll,1526,2020-04-26T00:00:00Z
covid,19,vaccine,1377,2020-04-26T00:00:00Z
amid,covid,19,1312,2020-04-26T00:00:00Z
covid,19,death,1309,2020-04-26T00:00:00Z
covid,19,outbreak,1291,2020-04-26T00:00:00Z
covid,19,response,1219,2020-04-26T00:00:00Z
coronavirus,covid,19,1167,2020-04-26T00:00:00Z
covid,ー,19,1145,2020-04-26T00:00:00Z
post,covid,19,1145,2020-04-26T00:00:00Z
covid,19,virus,1134,2020-04-26T00:00:00Z
covid,19,relief,1078,2020-04-26T00:00:00Z
covid,19,testing,1045,2020-04-26T00:00:00Z
covid,19,treatment,971,2020-04-26T00:00:00Z
covid,19,test,851,2020-04-26T00:00:00Z
covid,19,update,816,2020-04-26T00:00:00Z
covid,19,related,783,2020-04-26T00:00:00Z
food,bank,demand,763,2020-04-26T00:00:00Z
coronavirus,task,force,757,2020-04-26T00:00:00Z
treat,covid,19,742,2020-04-26T00:00:00Z
covid,19,coronavirus,731,2020-04-26T00:00:00Z
bank,demand,soared,724,2020-04-26T00:00:00Z
coronavirus,live,updates,724,2020-04-26T00:00:00Z
april,26,2020,711,2020-04-26T00:00:00Z
covid,19,situation,675,2020-04-26T00:00:00Z
rampal,ji,maharaj,667,2020-04-26T00:00:00Z
global,coronavirus,death,665,2020-04-26T00:00:00Z
covid,19,positive,658,2020-04-26T00:00:00Z
covid,19,patient,655,2020-04-26T00:00:00Z
sars,cov,2,653,2020-04-26T00:00:00Z
confirmed,covid,19,645,2020-04-26T00:00:00Z
covid,19,tests,634,2020-04-26T00:00:00Z
created,covid,19,623,2020-04-26T00:00:00Z
covid,19,download,608,2020-04-26T00:00:00Z
saint,rampal,ji,607,2020-04-26T00:00:00Z
twitter,suspends,account,599,2020-04-26T00:00:00Z
19,download,covidsafe,598,2020-04-26T00:00:00Z
covid19,coronavirusaustralia,stayhomesavelives,595,2020-04-26T00:00:00Z
government,covid19,coronavirusaustralia,585,2020-04-26T00:00:00Z
australian,government,covid19,583,2020-04-26T00:00:00Z
youtube,removes,video,578,2020-04-26T00:00:00Z
covid,19,expert,558,2020-04-26T00:00:00Z
tech,tyranny,twitter,549,2020-04-26T00:00:00Z
tyranny,twitter,suspends,549,2020-04-26T00:00:00Z
evil,guy,crippling,536,2020-04-26T00:00:00Z
cure,covid,19,524,2020-04-26T00:00:00Z
germanys,covid,19,524,2020-04-26T00:00:00Z
multiple,covid,19,522,2020-04-26T00:00:00Z
covid,19,bombshells,515,2020-04-26T00:00:00Z
drops,multiple,covid,512,2020-04-26T00:00:00Z
health,care,workers,512,2020-04-26T00:00:00Z
er,physician,drops,509,2020-04-26T00:00:00Z
physician,drops,multiple,509,2020-04-26T00:00:00Z
world,health,organization,505,2020-04-26T00:00:00Z
fighting,covid,19,486,2020-04-26T00:00:00Z
covid,19,symptoms,462,2020-04-26T00:00:00Z
president,donald,trump,460,2020-04-26T00:00:00Z
combat,covid,19,457,2020-04-26T00:00:00Z
global,death,toll,448,2020-04-26T00:00:00Z
ndtv,httweets,republic,445,2020-04-26T00:00:00Z
httweets,republic,pmoindia,444,2020-04-26T00:00:00Z
dr,anthony,fauci,443,2020-04-26T00:00:00Z
republic,pmoindia,hmoindia,438,2020-04-26T00:00:00Z
contact,tracing,app,437,2020-04-26T00:00:00Z
amid,coronavirus,pandemic,429,2020-04-26T00:00:00Z
mann,ki,baat,428,2020-04-26T00:00:00Z
boris,johnsons,return,426,2020-04-26T00:00:00Z
covid,19,infection,424,2020-04-26T00:00:00Z
coronavirus,boris,johnsons,415,2020-04-26T00:00:00Z
recovered,covid,19,415,2020-04-26T00:00:00Z
rape,charge,report,414,2020-04-26T00:00:00Z
dr,tony,fauci,413,2020-04-26T00:00:00Z
niaid,director,dr,409,2020-04-26T00:00:00Z
director,dr,tony,408,2020-04-26T00:00:00Z
rudy,giuliani,drops,406,2020-04-26T00:00:00Z
19,death,toll,396,2020-04-26T00:00:00Z
positive,covid,19,390,2020-04-26T00:00:00Z
coronavirus,racial,inequality,388,2020-04-26T00:00:00Z
covid,19,restrictions,381,2020-04-26T00:00:00Z
people,barely,sick,378,2020-04-26T00:00:00Z
inequality,task,force,376,2020-04-26T00:00:00Z
uk,coronavirus,response,373,2020-04-26T00:00:00Z
ycpcovidiots,ndtv,httweets,369,2020-04-26T00:00:00Z
racial,inequality,task,368,2020-04-26T00:00:00Z
response,utterly,hypocritical,368,2020-04-26T00:00:00Z
white,house,coronavirus,368,2020-04-26T00:00:00Z
coronavirus,response,utterly,367,2020-04-26T00:00:00Z
middle,aged,people,360,2020-04-26T00:00:00Z
stay,home,stay,357,2020-04-26T00:00:00Z
covid,19,infections,355,2020-04-26T00:00:00Z
covid,19,updates,354,2020-04-26T00:00:00Z
home,stay,safe,349,2020-04-26T00:00:00Z
prevent,covid,19,348,2020-04-26T00:00:00Z
realdonaldtrump,cardinaldolan,stpatsnyc,346,2020-04-26T00:00:00Z
aged,people,barely,343,2020-04-26T00:00:00Z
coronavirus,vaccine,trial,342,2020-04-26T00:00:00Z
death,toll,rises,340,2020-04-26T00:00:00Z
covid,19,recovery,338,2020-04-26T00:00:00Z
april,25,2020,334,2020-04-26T00:00:00Z
wuhan,health,organization,331,2020-04-26T00:00:00Z
