word1,word2,word3,n,date
covid,19,pandemic,6219,2020-06-19T00:00:00Z
covid,19,crisis,1625,2020-06-19T00:00:00Z
covid,19,patients,1569,2020-06-19T00:00:00Z
covid,19,deaths,1362,2020-06-19T00:00:00Z
post,covid,19,1253,2020-06-19T00:00:00Z
covid,19,outbreak,1135,2020-06-19T00:00:00Z
bbc,news,coronavirus,1125,2020-06-19T00:00:00Z
covid,19,alert,1070,2020-06-19T00:00:00Z
uk,ministers,accused,1070,2020-06-19T00:00:00Z
covid,19,peak,1066,2020-06-19T00:00:00Z
day,uk,ministers,1058,2020-06-19T00:00:00Z
downplaying,covid,19,1054,2020-06-19T00:00:00Z
covid,19,testing,1053,2020-06-19T00:00:00Z
19,alert,level,1019,2020-06-19T00:00:00Z
covid,19,vaccine,889,2020-06-19T00:00:00Z
covid,19,response,883,2020-06-19T00:00:00Z
covid,19,update,848,2020-06-19T00:00:00Z
covid,19,virus,798,2020-06-19T00:00:00Z
trumps,tulsa,rally,789,2020-06-19T00:00:00Z
amid,covid,19,754,2020-06-19T00:00:00Z
covid,19,test,739,2020-06-19T00:00:00Z
coronavirus,covid,19,717,2020-06-19T00:00:00Z
june,19,2020,706,2020-06-19T00:00:00Z
coronavirus,task,force,671,2020-06-19T00:00:00Z
covid,19,lockdown,667,2020-06-19T00:00:00Z
contact,tracing,app,620,2020-06-19T00:00:00Z
alert,level,reduced,600,2020-06-19T00:00:00Z
covid,19,death,591,2020-06-19T00:00:00Z
covid,19,positive,584,2020-06-19T00:00:00Z
covid,19,infections,574,2020-06-19T00:00:00Z
uks,covid,19,572,2020-06-19T00:00:00Z
covid,19,relief,548,2020-06-19T00:00:00Z
amc,theatres,plans,540,2020-06-19T00:00:00Z
covid,19,impact,537,2020-06-19T00:00:00Z
amidst,covid,19,527,2020-06-19T00:00:00Z
aircraft,carrier,captain,526,2020-06-19T00:00:00Z
covid,19,restrictions,523,2020-06-19T00:00:00Z
covid,19,related,517,2020-06-19T00:00:00Z
bay,experts,watch,512,2020-06-19T00:00:00Z
black,lives,matter,507,2020-06-19T00:00:00Z
experts,watch,us,502,2020-06-19T00:00:00Z
covid,19,tests,496,2020-06-19T00:00:00Z
coronavirus,alert,level,490,2020-06-19T00:00:00Z
navy,upholds,firing,490,2020-06-19T00:00:00Z
overwhelmingly,hispanic,workers,480,2020-06-19T00:00:00Z
covid,19,situation,464,2020-06-19T00:00:00Z
positive,covid,19,459,2020-06-19T00:00:00Z
sars,cov,2,456,2020-06-19T00:00:00Z
covid,19,symptoms,454,2020-06-19T00:00:00Z
blames,coronavirus,rise,447,2020-06-19T00:00:00Z
gov,blames,coronavirus,423,2020-06-19T00:00:00Z
florida,gov,blames,421,2020-06-19T00:00:00Z
music,amidst,covid,416,2020-06-19T00:00:00Z
waste,water,study,412,2020-06-19T00:00:00Z
anti,science,bias,410,2020-06-19T00:00:00Z
confirmed,covid,19,405,2020-06-19T00:00:00Z
covid,19,spread,393,2020-06-19T00:00:00Z
fight,covid,19,393,2020-06-19T00:00:00Z
catch,covid,19,392,2020-06-19T00:00:00Z
covid,19,exposure,392,2020-06-19T00:00:00Z
december,waste,water,380,2020-06-19T00:00:00Z
covid,19,infection,369,2020-06-19T00:00:00Z
florida,hospitals,run,368,2020-06-19T00:00:00Z
