word1,word2,word3,n,date
covid,19,vaccine,1937,2022-02-07T00:00:00Z
covid,19,pandemic,1719,2022-02-07T00:00:00Z
administer,dna,vaccine,1112,2022-02-07T00:00:00Z
covid,19,gyanbuzz7jan,1101,2022-02-07T00:00:00Z
03,00pm,03,964,2022-02-07T00:00:00Z
03,30pm,03,857,2022-02-07T00:00:00Z
02,30pm,02,798,2022-02-07T00:00:00Z
covid,19,vaccines,753,2022-02-07T00:00:00Z
covid,19,vaccination,734,2022-02-07T00:00:00Z
2022,02,03,672,2022-02-07T00:00:00Z
analytics,health,data,672,2022-02-07T00:00:00Z
covid,omicron,globalhealth,672,2022-02-07T00:00:00Z
covid19,publichealth,covid,672,2022-02-07T00:00:00Z
data,covid19,publichealth,672,2022-02-07T00:00:00Z
datascience,analytics,health,672,2022-02-07T00:00:00Z
datavisualization,datascience,analytics,672,2022-02-07T00:00:00Z
health,data,covid19,672,2022-02-07T00:00:00Z
publichealth,covid,omicron,672,2022-02-07T00:00:00Z
usafacts,datavisualization,datascience,672,2022-02-07T00:00:00Z
02,03,covid,665,2022-02-07T00:00:00Z
03,covid,insights,665,2022-02-07T00:00:00Z
instax,mini,9,624,2022-02-07T00:00:00Z
treasure,valentinesbudol,shopeechooseyourheartsdesire,624,2022-02-07T00:00:00Z
win,instax,mini,624,2022-02-07T00:00:00Z
02,50pm,03,618,2022-02-07T00:00:00Z
03,20pm,03,608,2022-02-07T00:00:00Z
12,00pm,12,599,2022-02-07T00:00:00Z
12,30pm,12,580,2022-02-07T00:00:00Z
covid,19,restrictions,557,2022-02-07T00:00:00Z
01,00pm,01,537,2022-02-07T00:00:00Z
covid,19,patients,500,2022-02-07T00:00:00Z
03,10pm,03,484,2022-02-07T00:00:00Z
03,50pm,04,481,2022-02-07T00:00:00Z
30pm,03,45pm,479,2022-02-07T00:00:00Z
covid,19,test,475,2022-02-07T00:00:00Z
02,45pm,03,474,2022-02-07T00:00:00Z
skater,vincent,zhou,466,2022-02-07T00:00:00Z
02,40pm,02,462,2022-02-07T00:00:00Z
40pm,02,50pm,459,2022-02-07T00:00:00Z
11,15am,11,453,2022-02-07T00:00:00Z
11,30am,11,450,2022-02-07T00:00:00Z
covid,19,deaths,444,2022-02-07T00:00:00Z
10pm,03,20pm,440,2022-02-07T00:00:00Z
03,40pm,03,433,2022-02-07T00:00:00Z
40pm,03,50pm,431,2022-02-07T00:00:00Z
30pm,02,45pm,420,2022-02-07T00:00:00Z
15am,11,30am,408,2022-02-07T00:00:00Z
sars,cov,2,398,2022-02-07T00:00:00Z
20pm,03,30pm,397,2022-02-07T00:00:00Z
positive,covid,test,395,2022-02-07T00:00:00Z
12,45pm,01,380,2022-02-07T00:00:00Z
figure,skater,vincent,377,2022-02-07T00:00:00Z
01,15pm,02,372,2022-02-07T00:00:00Z
11,45am,12,372,2022-02-07T00:00:00Z
45pm,03,00pm,372,2022-02-07T00:00:00Z
15pm,02,30pm,369,2022-02-07T00:00:00Z
50pm,03,00pm,369,2022-02-07T00:00:00Z
30pm,03,40pm,367,2022-02-07T00:00:00Z
00pm,03,10pm,362,2022-02-07T00:00:00Z
30pm,02,40pm,356,2022-02-07T00:00:00Z
12,50pm,01,354,2022-02-07T00:00:00Z
30pm,12,45pm,353,2022-02-07T00:00:00Z
12,40pm,12,346,2022-02-07T00:00:00Z
12,15pm,12,343,2022-02-07T00:00:00Z
40pm,12,50pm,341,2022-02-07T00:00:00Z
45pm,01,00pm,338,2022-02-07T00:00:00Z
covid,19,tests,338,2022-02-07T00:00:00Z
covid,19,testing,331,2022-02-07T00:00:00Z
00pm,01,15pm,330,2022-02-07T00:00:00Z
03,15pm,03,330,2022-02-07T00:00:00Z
11,50am,12,326,2022-02-07T00:00:00Z
00pm,03,15pm,325,2022-02-07T00:00:00Z
15pm,03,30pm,323,2022-02-07T00:00:00Z
01,20pm,02,312,2022-02-07T00:00:00Z
15pm,12,30pm,312,2022-02-07T00:00:00Z
12,20pm,12,307,2022-02-07T00:00:00Z
04,20pm,04,306,2022-02-07T00:00:00Z
covid,19,protests,304,2022-02-07T00:00:00Z
04,10pm,04,303,2022-02-07T00:00:00Z
50pm,04,00pm,298,2022-02-07T00:00:00Z
04,00pm,04,297,2022-02-07T00:00:00Z
30am,11,45am,293,2022-02-07T00:00:00Z
00pm,04,10pm,278,2022-02-07T00:00:00Z
covid,19,update,271,2022-02-07T00:00:00Z
11,00am,11,269,2022-02-07T00:00:00Z
20pm,02,30pm,264,2022-02-07T00:00:00Z
00pm,03,30pm,250,2022-02-07T00:00:00Z
10pm,01,20pm,249,2022-02-07T00:00:00Z
01,10pm,01,248,2022-02-07T00:00:00Z
10,45am,11,248,2022-02-07T00:00:00Z
00pm,12,15pm,245,2022-02-07T00:00:00Z
mohammed,al,yamani,244,2022-02-07T00:00:00Z
nasser,mohammed,al,244,2022-02-07T00:00:00Z
45am,12,00pm,239,2022-02-07T00:00:00Z
10pm,04,20pm,238,2022-02-07T00:00:00Z
03,45pm,04,236,2022-02-07T00:00:00Z
04,30pm,05,232,2022-02-07T00:00:00Z
mahdi,nasser,mohammed,231,2022-02-07T00:00:00Z
imam,mahdi,nasser,230,2022-02-07T00:00:00Z
covid,19,infection,229,2022-02-07T00:00:00Z
26,jan,2022,228,2022-02-07T00:00:00Z
al,yamani,26,228,2022-02-07T00:00:00Z
yamani,26,jan,228,2022-02-07T00:00:00Z
45pm,04,30pm,224,2022-02-07T00:00:00Z
school,mask,mandate,222,2022-02-07T00:00:00Z
30pm,12,40pm,216,2022-02-07T00:00:00Z
12,10pm,12,215,2022-02-07T00:00:00Z
50pm,01,00pm,215,2022-02-07T00:00:00Z
00am,11,15am,213,2022-02-07T00:00:00Z
us,figure,skater,213,2022-02-07T00:00:00Z
covid,test,results,209,2022-02-07T00:00:00Z
12,30pm,01,208,2022-02-07T00:00:00Z
30pm,05,00pm,206,2022-02-07T00:00:00Z
free,covid,tests,205,2022-02-07T00:00:00Z
zhou,tests,positive,205,2022-02-07T00:00:00Z
covid,19,disinformation,204,2022-02-07T00:00:00Z
00pm,12,30pm,203,2022-02-07T00:00:00Z
11,30am,12,203,2022-02-07T00:00:00Z
covid,19,hospitalizations,201,2022-02-07T00:00:00Z
11,40am,11,199,2022-02-07T00:00:00Z
40am,11,50am,197,2022-02-07T00:00:00Z
positive,covid,19,197,2022-02-07T00:00:00Z
01,00pm,03,195,2022-02-07T00:00:00Z
vincent,zhou,tests,193,2022-02-07T00:00:00Z
05,30pm,06,192,2022-02-07T00:00:00Z
covid,19,virus,192,2022-02-07T00:00:00Z
10,30am,10,191,2022-02-07T00:00:00Z
covid,19,origins,191,2022-02-07T00:00:00Z
00pm,01,10pm,188,2022-02-07T00:00:00Z
10,30am,11,185,2022-02-07T00:00:00Z
11,20am,11,185,2022-02-07T00:00:00Z
johns,hopkins,study,185,2022-02-07T00:00:00Z
covid,19,booster,184,2022-02-07T00:00:00Z
00pm,06,30pm,182,2022-02-07T00:00:00Z
30pm,01,00pm,181,2022-02-07T00:00:00Z
joe,rogan,experience,181,2022-02-07T00:00:00Z
10,00am,10,180,2022-02-07T00:00:00Z
covid,death,toll,180,2022-02-07T00:00:00Z
20pm,12,30pm,179,2022-02-07T00:00:00Z
30pm,06,00pm,179,2022-02-07T00:00:00Z
30am,12,00pm,177,2022-02-07T00:00:00Z
daily,covid,deaths,176,2022-02-07T00:00:00Z
covid,covid,covid,175,2022-02-07T00:00:00Z
05,00pm,05,173,2022-02-07T00:00:00Z
06,00pm,06,172,2022-02-07T00:00:00Z
20pm,04,30pm,172,2022-02-07T00:00:00Z
45am,11,00am,172,2022-02-07T00:00:00Z
pminloksabha,pm,modi,172,2022-02-07T00:00:00Z
00pm,05,30pm,168,2022-02-07T00:00:00Z
30am,10,45am,168,2022-02-07T00:00:00Z
10pm,12,20pm,165,2022-02-07T00:00:00Z
public,health,measures,165,2022-02-07T00:00:00Z
04,30pm,04,162,2022-02-07T00:00:00Z
ottawa,declares,emergency,162,2022-02-07T00:00:00Z
promote,covid,19,162,2022-02-07T00:00:00Z
advertisers,pull,ads,161,2022-02-07T00:00:00Z
demand,advertisers,pull,161,2022-02-07T00:00:00Z
february,7,2022,160,2022-02-07T00:00:00Z
home,covid,19,158,2022-02-07T00:00:00Z
00pm,03,00pm,156,2022-02-07T00:00:00Z
30am,11,15am,155,2022-02-07T00:00:00Z
covid,19,infections,155,2022-02-07T00:00:00Z
covid,19,related,155,2022-02-07T00:00:00Z
joe,rogans,covid,155,2022-02-07T00:00:00Z
free,covid,19,154,2022-02-07T00:00:00Z
negative,covid,test,153,2022-02-07T00:00:00Z
probe,covid,19,153,2022-02-07T00:00:00Z
covid,19,mandates,150,2022-02-07T00:00:00Z
daily,covid,19,150,2022-02-07T00:00:00Z
30pm,07,00pm,149,2022-02-07T00:00:00Z
rogans,covid,lies,149,2022-02-07T00:00:00Z
top,spotify,artists,148,2022-02-07T00:00:00Z
complex,puzzle,israeli,147,2022-02-07T00:00:00Z
coronavirus,coronavirusupdate,covid19,147,2022-02-07T00:00:00Z
