word1,word2,word3,n,date
covid,19,vaccine,2522,2022-01-03T00:00:00Z
quarantine,lets,celebrate,2149,2022-01-03T00:00:00Z
covid,19,testing,1826,2022-01-03T00:00:00Z
covid,19,pandemic,1798,2022-01-03T00:00:00Z
covid,19,vaccination,1357,2022-01-03T00:00:00Z
secretary,lloyd,austin,899,2022-01-03T00:00:00Z
austin,tests,positive,877,2022-01-03T00:00:00Z
defense,secretary,lloyd,877,2022-01-03T00:00:00Z
covid,19,test,865,2022-01-03T00:00:00Z
covid,19,booster,864,2022-01-03T00:00:00Z
marjorie,taylor,greene,855,2022-01-03T00:00:00Z
covid,19,vaccines,720,2022-01-03T00:00:00Z
covid,19,misinformation,701,2022-01-03T00:00:00Z
health,care,workers,680,2022-01-03T00:00:00Z
covid,19,surge,673,2022-01-03T00:00:00Z
2021,12,30,672,2022-01-03T00:00:00Z
analytics,health,data,669,2022-01-03T00:00:00Z
covid,omicron,globalhealth,669,2022-01-03T00:00:00Z
covid19,publichealth,covid,669,2022-01-03T00:00:00Z
data,covid19,publichealth,669,2022-01-03T00:00:00Z
datascience,analytics,health,669,2022-01-03T00:00:00Z
datavisualization,datascience,analytics,669,2022-01-03T00:00:00Z
health,data,covid19,669,2022-01-03T00:00:00Z
publichealth,covid,omicron,669,2022-01-03T00:00:00Z
usafacts,datavisualization,datascience,669,2022-01-03T00:00:00Z
12,30,covid,665,2022-01-03T00:00:00Z
covid,19,tests,664,2022-01-03T00:00:00Z
30,covid,insights,663,2022-01-03T00:00:00Z
lloyd,austin,tests,575,2022-01-03T00:00:00Z
sars,cov,2,531,2022-01-03T00:00:00Z
gov,greg,abbott,499,2022-01-03T00:00:00Z
covid,19,boosters,484,2022-01-03T00:00:00Z
negative,covid,test,481,2022-01-03T00:00:00Z
covid,19,patients,479,2022-01-03T00:00:00Z
marjorie,taylor,greenes,474,2022-01-03T00:00:00Z
texas,gov,greg,468,2022-01-03T00:00:00Z
covid,19,infections,462,2022-01-03T00:00:00Z
positive,covid,test,448,2022-01-03T00:00:00Z
covid,19,list,426,2022-01-03T00:00:00Z
covid,19,update,425,2022-01-03T00:00:00Z
