word1,word2,word3,n,date
covid,19,vaccine,7694,2021-04-16T00:00:00Z
covid,19,pandemic,3335,2021-04-16T00:00:00Z
covid,19,vaccines,2751,2021-04-16T00:00:00Z
walgreen,drug,store,1636,2021-04-16T00:00:00Z
appointments,detected,provider,1617,2021-04-16T00:00:00Z
covid,19,vaccination,1469,2021-04-16T00:00:00Z
detected,provider,walgreens,1459,2021-04-16T00:00:00Z
provider,walgreens,location,1459,2021-04-16T00:00:00Z
walgreens,location,walgreens,1459,2021-04-16T00:00:00Z
covid,19,patients,882,2021-04-16T00:00:00Z
covid,19,restrictions,788,2021-04-16T00:00:00Z
covid,19,infections,693,2021-04-16T00:00:00Z
covid,ー,19,619,2021-04-16T00:00:00Z
covid,vaccine,dose,595,2021-04-16T00:00:00Z
apr,21,sign,591,2021-04-16T00:00:00Z
availability,walgreens,walgreen,591,2021-04-16T00:00:00Z
walgreens,walgreen,drug,590,2021-04-16T00:00:00Z
covid,19,infection,566,2021-04-16T00:00:00Z
april,16,2021,564,2021-04-16T00:00:00Z
actor,park,chanyeol,525,2021-04-16T00:00:00Z
lead,actor,park,521,2021-04-16T00:00:00Z
sars,cov,2,503,2021-04-16T00:00:00Z
daily,covid,19,497,2021-04-16T00:00:00Z
covid,19,deaths,491,2021-04-16T00:00:00Z
covid,19,virus,486,2021-04-16T00:00:00Z
covid,19,vaccinations,475,2021-04-16T00:00:00Z
covid,19,update,470,2021-04-16T00:00:00Z
cmomaharashtra,officeofut,pawarspeaks,463,2021-04-16T00:00:00Z
officeofut,pawarspeaks,bbthorat,462,2021-04-16T00:00:00Z
aimraindia,cmomaharashtra,officeofut,460,2021-04-16T00:00:00Z
bbthorat,dwalsepatil,vijaywadettiwar,457,2021-04-16T00:00:00Z
dwalsepatil,vijaywadettiwar,rajeshtope11,457,2021-04-16T00:00:00Z
news18lokmat,sakalmedianews,lspmaharashtra,457,2021-04-16T00:00:00Z
pawarspeaks,bbthorat,dwalsepatil,457,2021-04-16T00:00:00Z
rajeshtope11,reutersindia,news18lokmat,457,2021-04-16T00:00:00Z
reutersindia,news18lokmat,sakalmedianews,457,2021-04-16T00:00:00Z
sakalmedianews,lspmaharashtra,caitindia,457,2021-04-16T00:00:00Z
vijaywadettiwar,rajeshtope11,reutersindia,457,2021-04-16T00:00:00Z
covid,19,variants,453,2021-04-16T00:00:00Z
covid,19,test,449,2021-04-16T00:00:00Z
covid,19,situation,432,2021-04-16T00:00:00Z
location,walgreens,houston,419,2021-04-16T00:00:00Z
covid,19,testing,409,2021-04-16T00:00:00Z
paid,sick,days,394,2021-04-16T00:00:00Z
covid,19,related,379,2021-04-16T00:00:00Z
covid,19,death,360,2021-04-16T00:00:00Z
surplus,covid,19,358,2021-04-16T00:00:00Z
covid,19,outbreak,355,2021-04-16T00:00:00Z
covid,19,positive,355,2021-04-16T00:00:00Z
drashwathcn,drrpnishank,bsybjp,344,2021-04-16T00:00:00Z
covid,19,response,339,2021-04-16T00:00:00Z
indian,double,mutation,338,2021-04-16T00:00:00Z
drrpnishank,bsybjp,tv9kannada,324,2021-04-16T00:00:00Z
dr,zaw,wai,319,2021-04-16T00:00:00Z
zaw,wai,soe,319,2021-04-16T00:00:00Z
covid,19,surge,312,2021-04-16T00:00:00Z
covid,19,crisis,303,2021-04-16T00:00:00Z
paid,sick,leave,302,2021-04-16T00:00:00Z
bsybjp,tv9kannada,publictvnews,299,2021-04-16T00:00:00Z
covid,19,trends,298,2021-04-16T00:00:00Z
tv9kannada,publictvnews,btvnewslive,295,2021-04-16T00:00:00Z
gt,gt,gt,293,2021-04-16T00:00:00Z
rite,aid,pharmacy,288,2021-04-16T00:00:00Z
publictvnews,btvnewslive,ani,283,2021-04-16T00:00:00Z
thenewsminute,ndtv,ndtvindia,283,2021-04-16T00:00:00Z
ani,thenewsminute,ndtv,282,2021-04-16T00:00:00Z
covid,19,booster,282,2021-04-16T00:00:00Z
astrazeneca,covid,19,281,2021-04-16T00:00:00Z
btvnewslive,ani,thenewsminute,278,2021-04-16T00:00:00Z
double,mutation,variant,274,2021-04-16T00:00:00Z
tpr,l7d,avg,271,2021-04-16T00:00:00Z
savevtustudents,drashwathcn,drrpnishank,269,2021-04-16T00:00:00Z
amid,covid,19,263,2021-04-16T00:00:00Z
astrazeneca,covid,vaccine,262,2021-04-16T00:00:00Z
covid,19,shot,262,2021-04-16T00:00:00Z
chinas,economy,grows,261,2021-04-16T00:00:00Z
mutation,variant,arrives,252,2021-04-16T00:00:00Z
fight,covid,19,250,2021-04-16T00:00:00Z
friday,april,16,249,2021-04-16T00:00:00Z
severe,covid,19,249,2021-04-16T00:00:00Z
covid,19,indian,247,2021-04-16T00:00:00Z
covid,19,variant,247,2021-04-16T00:00:00Z
johnson,covid,19,246,2021-04-16T00:00:00Z
walgreens,saint,louis,246,2021-04-16T00:00:00Z
covid,vaccine,shot,239,2021-04-16T00:00:00Z
share,surplus,covid,237,2021-04-16T00:00:00Z
19,indian,double,236,2021-04-16T00:00:00Z
covid,19,recovered,236,2021-04-16T00:00:00Z
pfizer,covid,19,235,2021-04-16T00:00:00Z
rapid,covid,testing,231,2021-04-16T00:00:00Z
800,925,4733,228,2021-04-16T00:00:00Z
covid,19,guidelines,227,2021-04-16T00:00:00Z
walgreens,duane,reade,226,2021-04-16T00:00:00Z
location,walgreens,san,224,2021-04-16T00:00:00Z
tested,covid,positive,223,2021-04-16T00:00:00Z
19,infection,rate,221,2021-04-16T00:00:00Z
post,covid,19,221,2021-04-16T00:00:00Z
covid,19,protocols,220,2021-04-16T00:00:00Z
19,death,toll,218,2021-04-16T00:00:00Z
india,imports,1800111950,216,2021-04-16T00:00:00Z
bangla,pioneer,bengal,215,2021-04-16T00:00:00Z
change,cop26,saffren,215,2021-04-16T00:00:00Z
climate,change,cop26,215,2021-04-16T00:00:00Z
cop26,saffren,sonar,215,2021-04-16T00:00:00Z
manifesto,juggernaut,electioneering,215,2021-04-16T00:00:00Z
nations,climate,change,215,2021-04-16T00:00:00Z
saffren,sonar,bangla,215,2021-04-16T00:00:00Z
sonar,bangla,pioneer,215,2021-04-16T00:00:00Z
united,nations,climate,215,2021-04-16T00:00:00Z
walgreens,san,antonio,214,2021-04-16T00:00:00Z
economy,grows,183,213,2021-04-16T00:00:00Z
post,pandemic,world,213,2021-04-16T00:00:00Z
contracted,covid,19,212,2021-04-16T00:00:00Z
health,care,workers,209,2021-04-16T00:00:00Z
covid,19,relief,207,2021-04-16T00:00:00Z
drrpnishank,narendramodi,pmoindia,207,2021-04-16T00:00:00Z
l7d,avg,132,206,2021-04-16T00:00:00Z
post,covid,comeback,204,2021-04-16T00:00:00Z
