word1,word2,word3,n,date
covid,19,vaccine,2949,2021-12-13T00:00:00Z
covid,19,pandemic,1814,2021-12-13T00:00:00Z
covid,19,vaccination,1219,2021-12-13T00:00:00Z
basilireton,theouroboros,davidtayloryork,1163,2021-12-13T00:00:00Z
thisisnothappen,basilireton,theouroboros,1163,2021-12-13T00:00:00Z
covid,19,vaccines,1157,2021-12-13T00:00:00Z
aristotlemrs,kblvi,stephen04880258,1134,2021-12-13T00:00:00Z
guygadboisguyg1,thisisnothappen,basilireton,1130,2021-12-13T00:00:00Z
kblvi,stephen04880258,guygadboisguyg1,1130,2021-12-13T00:00:00Z
stephen04880258,guygadboisguyg1,thisisnothappen,1130,2021-12-13T00:00:00Z
gordondhg,ericwil06256732,wildweatherdan,1114,2021-12-13T00:00:00Z
ericwil06256732,wildweatherdan,robhon,1113,2021-12-13T00:00:00Z
keithamccluskey,l0sts0ulforever,91996340e81d45a,1090,2021-12-13T00:00:00Z
narvuntien,dan613,boeing74,1087,2021-12-13T00:00:00Z
robhon,try2golf,ejwwest,1078,2021-12-13T00:00:00Z
wildweatherdan,robhon,try2golf,1075,2021-12-13T00:00:00Z
tragiicomedy,covidparent,iandjbrown2,1054,2021-12-13T00:00:00Z
plhartungrn,keithamccluskey,l0sts0ulforever,1034,2021-12-13T00:00:00Z
moderna5g666,sandcastle1975,ingersolrobert,1033,2021-12-13T00:00:00Z
l0sts0ulforever,91996340e81d45a,bubbasranch,1017,2021-12-13T00:00:00Z
iandjbrown2,narvuntien,dan613,994,2021-12-13T00:00:00Z
covidparent,iandjbrown2,narvuntien,993,2021-12-13T00:00:00Z
dan613,boeing74,organicdot,978,2021-12-13T00:00:00Z
canadianworker2,bluepittie,bigrakadoc,968,2021-12-13T00:00:00Z
boeing74,organicdot,oakdenwolf,958,2021-12-13T00:00:00Z
covid,19,booster,924,2021-12-13T00:00:00Z
sandcastle1975,ingersolrobert,oscarswild1,908,2021-12-13T00:00:00Z
crispycx,moderna5g666,sandcastle1975,893,2021-12-13T00:00:00Z
91996340e81d45a,bubbasranch,crispycx,892,2021-12-13T00:00:00Z
oscarswild1,bolzmannmichael,rlnnelson,890,2021-12-13T00:00:00Z
bubbasranch,crispycx,moderna5g666,859,2021-12-13T00:00:00Z
ingersolrobert,oscarswild1,bolzmannmichael,827,2021-12-13T00:00:00Z
theouroboros,davidtayloryork,glenncarr6,798,2021-12-13T00:00:00Z
ejwwest,twtthisisnow,tragiicomedy,758,2021-12-13T00:00:00Z
twtthisisnow,tragiicomedy,covidparent,758,2021-12-13T00:00:00Z
try2golf,ejwwest,twtthisisnow,739,2021-12-13T00:00:00Z
organicdot,oakdenwolf,robmeekel,737,2021-12-13T00:00:00Z
covid,19,deaths,733,2021-12-13T00:00:00Z
south,african,president,726,2021-12-13T00:00:00Z
call,116,123,721,2021-12-13T00:00:00Z
listening,call,116,719,2021-12-13T00:00:00Z
covid,19,outbreak,718,2021-12-13T00:00:00Z
analytics,health,data,711,2021-12-13T00:00:00Z
covid,omicron,globalhealth,711,2021-12-13T00:00:00Z
covid19,publichealth,covid,711,2021-12-13T00:00:00Z
data,covid19,publichealth,711,2021-12-13T00:00:00Z
datascience,analytics,health,711,2021-12-13T00:00:00Z
