word1,word2,word3,n,date
covid,19,pandemic,7015,2020-06-15T00:00:00Z
covid,19,crisis,1865,2020-06-15T00:00:00Z
covid,19,patients,1661,2020-06-15T00:00:00Z
post,covid,19,1474,2020-06-15T00:00:00Z
covid,19,testing,1313,2020-06-15T00:00:00Z
covid,19,deaths,1305,2020-06-15T00:00:00Z
covid,19,outbreak,1209,2020-06-15T00:00:00Z
covid,19,vaccine,1111,2020-06-15T00:00:00Z
covid,19,test,936,2020-06-15T00:00:00Z
amid,covid,19,918,2020-06-15T00:00:00Z
covid,19,update,901,2020-06-15T00:00:00Z
coronavirus,covid,19,847,2020-06-15T00:00:00Z
fda,revokes,emergency,830,2020-06-15T00:00:00Z
june,15,2020,816,2020-06-15T00:00:00Z
covid,19,lockdown,774,2020-06-15T00:00:00Z
covid,19,response,762,2020-06-15T00:00:00Z
covid,19,situation,731,2020-06-15T00:00:00Z
black,lives,matter,715,2020-06-15T00:00:00Z
bbc,news,coronavirus,652,2020-06-15T00:00:00Z
covid,19,virus,645,2020-06-15T00:00:00Z
covid,19,treatment,633,2020-06-15T00:00:00Z
fda,pulls,emergency,627,2020-06-15T00:00:00Z
covid,19,tests,589,2020-06-15T00:00:00Z
covid,19,infections,552,2020-06-15T00:00:00Z
covid,19,positive,545,2020-06-15T00:00:00Z
covid,19,related,545,2020-06-15T00:00:00Z
fight,covid,19,541,2020-06-15T00:00:00Z
treat,covid,19,535,2020-06-15T00:00:00Z
covid,19,restrictions,515,2020-06-15T00:00:00Z
covid,19,death,512,2020-06-15T00:00:00Z
treating,covid,19,502,2020-06-15T00:00:00Z
covid,19,impact,492,2020-06-15T00:00:00Z
covid,19,relief,472,2020-06-15T00:00:00Z
players,test,positive,466,2020-06-15T00:00:00Z
sars,cov,2,437,2020-06-15T00:00:00Z
post,covid,world,393,2020-06-15T00:00:00Z
covid,19,updates,371,2020-06-15T00:00:00Z
covid,19,recovery,364,2020-06-15T00:00:00Z
positive,covid,19,359,2020-06-15T00:00:00Z
covid,19,read,358,2020-06-15T00:00:00Z
covid,19,infection,345,2020-06-15T00:00:00Z
confirmed,covid,19,343,2020-06-15T00:00:00Z
covid,19,coronavirus,343,2020-06-15T00:00:00Z
coronavirus,live,updates,342,2020-06-15T00:00:00Z
0208,090,2121,341,2020-06-15T00:00:00Z
empower,educate,talk,341,2020-06-15T00:00:00Z
entertain,empower,educate,341,2020-06-15T00:00:00Z
fantasticradiocouk,fantasticradiouk,homeofpossibilities,341,2020-06-15T00:00:00Z
fantasticradiouk,homeofpossibilities,believeyourpossibilities,341,2020-06-15T00:00:00Z
homeofpossibilities,believeyourpossibilities,stayhomesafelives,341,2020-06-15T00:00:00Z
covid,ー,19,326,2020-06-15T00:00:00Z
worlds,poorest,countries,322,2020-06-15T00:00:00Z
covid,19,world,316,2020-06-15T00:00:00Z
covid,19,contact,313,2020-06-15T00:00:00Z
fight,coronavirus,add,313,2020-06-15T00:00:00Z
covid,19,wave,308,2020-06-15T00:00:00Z
monday,june,15,308,2020-06-15T00:00:00Z
covid,19,data,298,2020-06-15T00:00:00Z
0301,1116,114,296,2020-06-15T00:00:00Z
enters,phase,4,291,2020-06-15T00:00:00Z
millionsmilespk,msfoundationpk,zatalks,287,2020-06-15T00:00:00Z
15,june,2020,286,2020-06-15T00:00:00Z
florida,data,scientist,284,2020-06-15T00:00:00Z
city,enters,phase,282,2020-06-15T00:00:00Z
covid,19,risk,282,2020-06-15T00:00:00Z
free,covid,19,280,2020-06-15T00:00:00Z
1116,114,5,279,2020-06-15T00:00:00Z
contract,covid,19,277,2020-06-15T00:00:00Z
covid,19,era,277,2020-06-15T00:00:00Z
fired,florida,data,276,2020-06-15T00:00:00Z
covid,19,hospitalizations,275,2020-06-15T00:00:00Z
covid,19,antibodies,274,2020-06-15T00:00:00Z
covid,19,spread,274,2020-06-15T00:00:00Z
texans,players,test,274,2020-06-15T00:00:00Z
attended,blm,protests,268,2020-06-15T00:00:00Z
data,scientist,launches,266,2020-06-15T00:00:00Z
drug,trump,touted,266,2020-06-15T00:00:00Z
covid,19,patient,264,2020-06-15T00:00:00Z
msfoundationpk,zatalks,blackninjatalks,260,2020-06-15T00:00:00Z
zatalks,blackninjatalks,theasifshahzad,255,2020-06-15T00:00:00Z
malaria,drugs,promoted,254,2020-06-15T00:00:00Z
coronavirus,covid19,protests,253,2020-06-15T00:00:00Z
fda,revokes,authorization,253,2020-06-15T00:00:00Z
spreading,covid,19,253,2020-06-15T00:00:00Z
global,pandemic,news,252,2020-06-15T00:00:00Z
news,coronavirus,covid19,252,2020-06-15T00:00:00Z
pandemic,news,coronavirus,252,2020-06-15T00:00:00Z
public,health,experts,252,2020-06-15T00:00:00Z
coronavirus,death,toll,246,2020-06-15T00:00:00Z
cowboys,texans,players,246,2020-06-15T00:00:00Z
trumps,tulsa,rally,246,2020-06-15T00:00:00Z
chinese,scientist,escorted,243,2020-06-15T00:00:00Z
catch,covid,19,240,2020-06-15T00:00:00Z
elliott,tests,positive,239,2020-06-15T00:00:00Z
daily,covid,19,238,2020-06-15T00:00:00Z
fake,news,media,237,2020-06-15T00:00:00Z
president,donald,trump,237,2020-06-15T00:00:00Z
current,covid,19,235,2020-06-15T00:00:00Z
amid,coronavirus,pandemic,234,2020-06-15T00:00:00Z
