word1,word2,word3,n,date
covid,19,vaccine,6370,2020-12-24T00:00:00Z
covid,relief,bill,6166,2020-12-24T00:00:00Z
covid,19,pandemic,2657,2020-12-24T00:00:00Z
covid,19,relief,2194,2020-12-24T00:00:00Z
covid,19,vaccines,1360,2020-12-24T00:00:00Z
black,doctor,dies,1189,2020-12-24T00:00:00Z
19,relief,bill,1049,2020-12-24T00:00:00Z
covid,relief,package,819,2020-12-24T00:00:00Z
covid,19,restrictions,752,2020-12-24T00:00:00Z
covid,19,deaths,706,2020-12-24T00:00:00Z
health,care,workers,564,2020-12-24T00:00:00Z
sars,cov,2,555,2020-12-24T00:00:00Z
covid,19,patients,553,2020-12-24T00:00:00Z
covid,19,test,535,2020-12-24T00:00:00Z
covid,19,patient,534,2020-12-24T00:00:00Z
merry,christmas,eve,529,2020-12-24T00:00:00Z
covid,19,vaccination,509,2020-12-24T00:00:00Z
covid,19,variant,485,2020-12-24T00:00:00Z
covid,19,stimulus,473,2020-12-24T00:00:00Z
gopleader,realdonaldtrump,robwittman,471,2020-12-24T00:00:00Z
covid,19,testing,468,2020-12-24T00:00:00Z
dr,susan,moore,446,2020-12-24T00:00:00Z
covid,19,outbreak,433,2020-12-24T00:00:00Z
covid,19,strain,433,2020-12-24T00:00:00Z
covid,stimulus,bill,397,2020-12-24T00:00:00Z
coronavirus,relief,bill,386,2020-12-24T00:00:00Z
covid,19,virus,382,2020-12-24T00:00:00Z
covid,19,update,371,2020-12-24T00:00:00Z
covid,19,protocols,368,2020-12-24T00:00:00Z
توقفالدراسهفيمصر,توقفالدراسهفيمصر,توقفالدراسهفيمصر,365,2020-12-24T00:00:00Z
omnibus,spending,bill,358,2020-12-24T00:00:00Z
covid,19,crisis,351,2020-12-24T00:00:00Z
covid,19,tests,343,2020-12-24T00:00:00Z
december,24,2020,337,2020-12-24T00:00:00Z
moderna,covid,19,334,2020-12-24T00:00:00Z
covid,19,vaccinations,333,2020-12-24T00:00:00Z
amid,covid,19,331,2020-12-24T00:00:00Z
negative,covid,test,330,2020-12-24T00:00:00Z
covid,19,outbreaks,327,2020-12-24T00:00:00Z
10000,covid,tests,295,2020-12-24T00:00:00Z
tier,4,lockdown,293,2020-12-24T00:00:00Z
dr,anthony,fauci,289,2020-12-24T00:00:00Z
lawmakers,block,trumps,289,2020-12-24T00:00:00Z
covid,crisis,tnrejectsadmk,287,2020-12-24T00:00:00Z
pfizer,covid,19,284,2020-12-24T00:00:00Z
coronavirus,covid,19,283,2020-12-24T00:00:00Z
1,million,people,277,2020-12-24T00:00:00Z
gopleader,realdonaldtrump,housegop,272,2020-12-24T00:00:00Z
