word1,word2,word3,n,date
covid,19,pandemic,3841,2021-06-28T00:00:00Z
covid,19,vaccine,3650,2021-06-28T00:00:00Z
illegitimate,military,junta,2931,2021-06-28T00:00:00Z
whatshappeninginmyanmar,june28coup,recognizenug,2332,2021-06-28T00:00:00Z
sac,education,department,2306,2021-06-28T00:00:00Z
recognizenug,june28coup,whatshappeninginmyanmar,2293,2021-06-28T00:00:00Z
learning,forcing,students,2212,2021-06-28T00:00:00Z
online,learning,forcing,2212,2021-06-28T00:00:00Z
employ,online,learning,2210,2021-06-28T00:00:00Z
person,recognizenug,june28coup,2201,2021-06-28T00:00:00Z
covid,19,loans,1975,2021-06-28T00:00:00Z
cdm,government,servants,1967,2021-06-28T00:00:00Z
nug,june27coup,whatshappeninginmyanmar,1930,2021-06-28T00:00:00Z
recognizenug,june28coup,whatshappeninginmyanmarg,1920,2021-06-28T00:00:00Z
covid,19,vaccines,1880,2021-06-28T00:00:00Z
atrocious,military,coup,1387,2021-06-28T00:00:00Z
inhumane,atrocious,military,1387,2021-06-28T00:00:00Z
myanmar,whatshappeninginmyanmar,june28coup,1383,2021-06-28T00:00:00Z
june28coup,recognizenug,milkteaalliance,1374,2021-06-28T00:00:00Z
covid,19,vaccination,1314,2021-06-28T00:00:00Z
civilians,government,managed,915,2021-06-28T00:00:00Z
government,managed,whatshappeninginmyanmar,905,2021-06-28T00:00:00Z
managed,whatshappeninginmyanmar,june28coup,905,2021-06-28T00:00:00Z
covid,19,restrictions,827,2021-06-28T00:00:00Z
incomplete,entry,tests,540,2021-06-28T00:00:00Z
rehantofficial,asadumar,29junencoc,540,2021-06-28T00:00:00Z
udarofficial,rehantofficial,asadumar,540,2021-06-28T00:00:00Z
asadumar,29junencoc,cancelallboardexams,536,2021-06-28T00:00:00Z
exams,udarofficial,rehantofficial,536,2021-06-28T00:00:00Z
level,4,lockdown,510,2021-06-28T00:00:00Z
sars,cov,2,502,2021-06-28T00:00:00Z
jul,12,sign,498,2021-06-28T00:00:00Z
covid,19,deaths,493,2021-06-28T00:00:00Z
lasting,immunity,study,458,2021-06-28T00:00:00Z
jul,11,sign,454,2021-06-28T00:00:00Z
19,infection,rate,428,2021-06-28T00:00:00Z
covid,19,variant,410,2021-06-28T00:00:00Z
risk,whatshappeninginmyanmar,june28coup,405,2021-06-28T00:00:00Z
schools,brainless,junta,398,2021-06-28T00:00:00Z
covid,19,update,378,2021-06-28T00:00:00Z
covid,delta,variant,378,2021-06-28T00:00:00Z
busy,funding,museveni,373,2021-06-28T00:00:00Z
myaungmyacovid,19,infection,367,2021-06-28T00:00:00Z
covid,19,patients,364,2021-06-28T00:00:00Z
wuhan,lab,speaks,363,2021-06-28T00:00:00Z
delta,covid,variant,361,2021-06-28T00:00:00Z
covid,19,test,359,2021-06-28T00:00:00Z
covid,19,ugandaisbleeding,355,2021-06-28T00:00:00Z
covid,19,vaccinations,355,2021-06-28T00:00:00Z
19,ugandaisbleeding,stoploaninguganda,345,2021-06-28T00:00:00Z
ugandaisbleeding,stoploaninguganda,billgates,343,2021-06-28T00:00:00Z
29junencoc,cancelallboardexams,ptisoldstudentsfor300millions,342,2021-06-28T00:00:00Z
moderna,covid,19,338,2021-06-28T00:00:00Z
stoploaninguganda,billgates,unhcruganda,336,2021-06-28T00:00:00Z
produce,lasting,immunity,327,2021-06-28T00:00:00Z
delta,covid,19,319,2021-06-28T00:00:00Z
delta,coronavirus,variant,317,2021-06-28T00:00:00Z
billgates,unhcruganda,refugees,313,2021-06-28T00:00:00Z
unhcruganda,refugees,hrw,313,2021-06-28T00:00:00Z
covid,19,lockdown,304,2021-06-28T00:00:00Z
june,28,2021,303,2021-06-28T00:00:00Z
covid,19,testing,301,2021-06-28T00:00:00Z
lab,leak,theory,300,2021-06-28T00:00:00Z
covid,19,infections,298,2021-06-28T00:00:00Z
highly,contagious,delta,293,2021-06-28T00:00:00Z
rs,11,lakh,292,2021-06-28T00:00:00Z
covid,19,delta,291,2021-06-28T00:00:00Z
lockdown,level,4,289,2021-06-28T00:00:00Z
covid,19,outbreak,286,2021-06-28T00:00:00Z
june28coup,recognizenug,whatshappeninginmyanmar,286,2021-06-28T00:00:00Z
covid19,update,june,285,2021-06-28T00:00:00Z
post,pandemic,world,285,2021-06-28T00:00:00Z
coup,june28coup,recognizenug,284,2021-06-28T00:00:00Z
covid,affected,sectors,281,2021-06-28T00:00:00Z
covid,19,infection,277,2021-06-28T00:00:00Z
4,day,lockdown,272,2021-06-28T00:00:00Z
covid,19,virus,272,2021-06-28T00:00:00Z
aged,care,workers,270,2021-06-28T00:00:00Z
loan,guarantee,scheme,263,2021-06-28T00:00:00Z
11,lakh,crore,250,2021-06-28T00:00:00Z
refugees,hrw,gatesafrica,250,2021-06-28T00:00:00Z
health,secretary,sajid,246,2021-06-28T00:00:00Z
secretary,sajid,javid,244,2021-06-28T00:00:00Z
negative,covid,test,241,2021-06-28T00:00:00Z
19,delta,variant,237,2021-06-28T00:00:00Z
covid,19,crisis,230,2021-06-28T00:00:00Z
covid,19,response,226,2021-06-28T00:00:00Z
post,covid,19,225,2021-06-28T00:00:00Z
lisbon,court,rules,210,2021-06-28T00:00:00Z
wuhan,lab,leak,210,2021-06-28T00:00:00Z
coronavirus,covid,19,202,2021-06-28T00:00:00Z
covid,19,related,201,2021-06-28T00:00:00Z
mixing,covid,vaccines,197,2021-06-28T00:00:00Z
contract,covid,19,192,2021-06-28T00:00:00Z
covid,19,situation,192,2021-06-28T00:00:00Z
crore,loan,guarantee,192,2021-06-28T00:00:00Z
30th,june,2021,191,2021-06-28T00:00:00Z
immunity,study,suggests,191,2021-06-28T00:00:00Z
purpose,built,quarantine,190,2021-06-28T00:00:00Z
19,vaccine,doses,189,2021-06-28T00:00:00Z
pandemic,firm,collaborating,188,2021-06-28T00:00:00Z
covid,19,economic,187,2021-06-28T00:00:00Z
lakh,crore,loan,187,2021-06-28T00:00:00Z
covid,19,variants,186,2021-06-28T00:00:00Z
hunter,biden,invested,182,2021-06-28T00:00:00Z
covid,19,helpline,181,2021-06-28T00:00:00Z
pfizer,moderna,covid,180,2021-06-28T00:00:00Z
vaccine,doses,administered,180,2021-06-28T00:00:00Z
covid,19,relief,177,2021-06-28T00:00:00Z
contact,hmrcs,covid,175,2021-06-28T00:00:00Z
