word1,word2,word3,n,date
covid,19,vaccine,10662,2021-01-19T00:00:00Z
covid,19,pandemic,3877,2021-01-19T00:00:00Z
covid,19,vaccines,3252,2021-01-19T00:00:00Z
covid,19,vaccination,2153,2021-01-19T00:00:00Z
covid,19,deaths,1685,2021-01-19T00:00:00Z
covid,19,memorial,1518,2021-01-19T00:00:00Z
covid,death,rate,914,2021-01-19T00:00:00Z
covid,19,test,872,2021-01-19T00:00:00Z
president,elect,joe,856,2021-01-19T00:00:00Z
covid,19,testing,818,2021-01-19T00:00:00Z
covid,19,travel,686,2021-01-19T00:00:00Z
covid,19,vaccinations,667,2021-01-19T00:00:00Z
sars,cov,2,663,2021-01-19T00:00:00Z
elect,joe,biden,662,2021-01-19T00:00:00Z
catastrophic,moral,failure,657,2021-01-19T00:00:00Z
covid,19,patients,656,2021-01-19T00:00:00Z
covid,19,victims,628,2021-01-19T00:00:00Z
covid,19,update,606,2021-01-19T00:00:00Z
uks,covid,19,606,2021-01-19T00:00:00Z
19,vaccine,programme,603,2021-01-19T00:00:00Z
400000,covid,deaths,602,2021-01-19T00:00:00Z
covid,19,related,602,2021-01-19T00:00:00Z
400000,covid,19,556,2021-01-19T00:00:00Z
covid,19,outbreak,545,2021-01-19T00:00:00Z
vaccine,programme,sign,520,2021-01-19T00:00:00Z
piersmorgan,brandonlewis,gmb,514,2021-01-19T00:00:00Z
covid,19,death,510,2021-01-19T00:00:00Z
19,travel,restrictions,507,2021-01-19T00:00:00Z
covid,19,variant,499,2021-01-19T00:00:00Z
covid,vaccine,dose,451,2021-01-19T00:00:00Z
covid,19,restrictions,443,2021-01-19T00:00:00Z
lift,covid,19,439,2021-01-19T00:00:00Z
covid,19,protocols,438,2021-01-19T00:00:00Z
covid,19,relief,433,2021-01-19T00:00:00Z
president,elect,biden,432,2021-01-19T00:00:00Z
covid,19,crisis,429,2021-01-19T00:00:00Z
coronavirus,death,toll,427,2021-01-19T00:00:00Z
gmb,piersmorgan,susannareid100,422,2021-01-19T00:00:00Z
covid,19,virus,408,2021-01-19T00:00:00Z
negative,covid,test,407,2021-01-19T00:00:00Z
covid,19,tests,402,2021-01-19T00:00:00Z
400000,lives,lost,396,2021-01-19T00:00:00Z
single,covid,vaccine,394,2021-01-19T00:00:00Z
covid,19,response,387,2021-01-19T00:00:00Z
related,travel,restrictions,376,2021-01-19T00:00:00Z
covid,positive,patients,361,2021-01-19T00:00:00Z
january,19,2021,361,2021-01-19T00:00:00Z
post,covid,19,348,2021-01-19T00:00:00Z
covid,related,deaths,347,2021-01-19T00:00:00Z
vice,president,elect,347,2021-01-19T00:00:00Z
covid,travel,restrictions,341,2021-01-19T00:00:00Z
disliking,covid,19,340,2021-01-19T00:00:00Z
gt,gt,gt,340,2021-01-19T00:00:00Z
5,30,pm,335,2021-01-19T00:00:00Z
covid,19,data,335,2021-01-19T00:00:00Z
nationwide,covid,19,330,2021-01-19T00:00:00Z
coronavirus,covid,19,324,2021-01-19T00:00:00Z
19,vaccine,rollout,317,2021-01-19T00:00:00Z
national,covid,19,315,2021-01-19T00:00:00Z
health,care,workers,311,2021-01-19T00:00:00Z
covid,death,toll,310,2021-01-19T00:00:00Z
president,donald,trump,306,2021-01-19T00:00:00Z
400000,coronavirus,deaths,294,2021-01-19T00:00:00Z
bbc,news,covid,293,2021-01-19T00:00:00Z
americans,support,mandatory,290,2021-01-19T00:00:00Z
consumer,reports,survey,290,2021-01-19T00:00:00Z
covid,19,lockdown,290,2021-01-19T00:00:00Z
support,mandatory,vaccination,290,2021-01-19T00:00:00Z
covid,19,infection,284,2021-01-19T00:00:00Z
covid,19,infections,281,2021-01-19T00:00:00Z
covid,uk,records,275,2021-01-19T00:00:00Z
covid,vaccine,rollout,274,2021-01-19T00:00:00Z
viruses,covid,19,273,2021-01-19T00:00:00Z
3,viruses,covid,268,2021-01-19T00:00:00Z
covid,19,white,265,2021-01-19T00:00:00Z
positive,covid,test,265,2021-01-19T00:00:00Z
19,white,supremacy,264,2021-01-19T00:00:00Z
block,trumps,plan,259,2021-01-19T00:00:00Z
positive,covid,19,254,2021-01-19T00:00:00Z
19,vaccine,distribution,252,2021-01-19T00:00:00Z
johns,hopkins,university,243,2021-01-19T00:00:00Z
lincoln,memorial,reflecting,240,2021-01-19T00:00:00Z
19,death,toll,239,2021-01-19T00:00:00Z
world,health,organization,239,2021-01-19T00:00:00Z
memorial,reflecting,pool,237,2021-01-19T00:00:00Z
19,vaccine,doses,235,2021-01-19T00:00:00Z
19,related,travel,231,2021-01-19T00:00:00Z
400k,covid,deaths,231,2021-01-19T00:00:00Z
contracting,covid,19,231,2021-01-19T00:00:00Z
covid,19,european,231,2021-01-19T00:00:00Z
post,covid,world,229,2021-01-19T00:00:00Z
bidens,covid,19,228,2021-01-19T00:00:00Z
covid,19,challenge,228,2021-01-19T00:00:00Z
los,angeles,county,226,2021-01-19T00:00:00Z
secretary,matt,hancock,226,2021-01-19T00:00:00Z
challenge,mutations,rise,225,2021-01-19T00:00:00Z
european,travel,restrictions,225,2021-01-19T00:00:00Z
health,secretary,matt,225,2021-01-19T00:00:00Z
martin,luther,king,225,2021-01-19T00:00:00Z
death,toll,tops,224,2021-01-19T00:00:00Z
pfizer,covid,19,224,2021-01-19T00:00:00Z
amid,covid,19,223,2021-01-19T00:00:00Z
covid,19,quarantine,223,2021-01-19T00:00:00Z
19,european,travel,221,2021-01-19T00:00:00Z
covid,19,rapid,219,2021-01-19T00:00:00Z
14,day,quarantine,215,2021-01-19T00:00:00Z
19,challenge,mutations,215,2021-01-19T00:00:00Z
elect,joe,bidens,214,2021-01-19T00:00:00Z
uk,records,1610,214,2021-01-19T00:00:00Z
us,death,toll,214,2021-01-19T00:00:00Z
elect,kamala,harris,212,2021-01-19T00:00:00Z
toll,tops,400000,212,2021-01-19T00:00:00Z
biden,quickly,rejects,209,2021-01-19T00:00:00Z
daily,covid,19,206,2021-01-19T00:00:00Z
worst,covid,death,206,2021-01-19T00:00:00Z
american,lives,lost,205,2021-01-19T00:00:00Z
scientist,rebekah,jones,205,2021-01-19T00:00:00Z
covid,ー,19,204,2021-01-19T00:00:00Z
government,bond,markets,204,2021-01-19T00:00:00Z
move,biden,quickly,204,2021-01-19T00:00:00Z
covid,19,recovery,203,2021-01-19T00:00:00Z
trump,lifts,covid,202,2021-01-19T00:00:00Z
data,scientist,rebekah,201,2021-01-19T00:00:00Z
negative,covid,19,201,2021-01-19T00:00:00Z
moderna,covid,19,199,2021-01-19T00:00:00Z
post,pandemic,world,199,2021-01-19T00:00:00Z
covid,19,uk,193,2021-01-19T00:00:00Z
luther,king,jr,193,2021-01-19T00:00:00Z
world,war,ii,193,2021-01-19T00:00:00Z
free,covid,19,192,2021-01-19T00:00:00Z
confirmed,covid,19,190,2021-01-19T00:00:00Z
covid,19,positive,190,2021-01-19T00:00:00Z
care,home,residents,189,2021-01-19T00:00:00Z
florida,data,scientist,189,2021-01-19T00:00:00Z
president,elect,kamala,186,2021-01-19T00:00:00Z
receive,covid,19,186,2021-01-19T00:00:00Z
covid,19,plan,185,2021-01-19T00:00:00Z
covid,19,safety,184,2021-01-19T00:00:00Z
lifts,covid,19,184,2021-01-19T00:00:00Z
400000,americans,dead,182,2021-01-19T00:00:00Z
covid,19,symptoms,182,2021-01-19T00:00:00Z
lt,lt,lt,182,2021-01-19T00:00:00Z
daily,covid,tests,181,2021-01-19T00:00:00Z
helping,retailers,connect,181,2021-01-19T00:00:00Z
b2b,merchandising,platform,180,2021-01-19T00:00:00Z
merchandising,platform,helping,180,2021-01-19T00:00:00Z
platform,helping,retailers,180,2021-01-19T00:00:00Z
president,trumps,term,178,2021-01-19T00:00:00Z
fight,covid,19,177,2021-01-19T00:00:00Z
joe,bidens,inauguration,173,2021-01-19T00:00:00Z
real,world,analysis,173,2021-01-19T00:00:00Z
public,health,experts,172,2021-01-19T00:00:00Z
covid,19,coronavirus,171,2021-01-19T00:00:00Z
covid,19,guidelines,170,2021-01-19T00:00:00Z
public,health,measures,169,2021-01-19T00:00:00Z
worst,death,rate,169,2021-01-19T00:00:00Z
biden,harris,transition46,168,2021-01-19T00:00:00Z
covid,19,real,167,2021-01-19T00:00:00Z
covid,19,rules,167,2021-01-19T00:00:00Z
ans,immediately,joebiden,166,2021-01-19T00:00:00Z
destroyed,health,facilities,166,2021-01-19T00:00:00Z
immediately,joebiden,drbiden,166,2021-01-19T00:00:00Z
medical,supplies,demand,166,2021-01-19T00:00:00Z
prominent,anti,vaccine,166,2021-01-19T00:00:00Z
tigray,ans,immediately,166,2021-01-19T00:00:00Z
air,quality,limits,165,2021-01-19T00:00:00Z
coronavirus,coronavirusupdate,covid19,165,2021-01-19T00:00:00Z
coronavirusupdate,covid19,coronaviruspandemic,165,2021-01-19T00:00:00Z
covid,19,situation,165,2021-01-19T00:00:00Z
gmt,coronavirus,coronavirusupdate,165,2021-01-19T00:00:00Z
supplies,demand,abiyahmedali,165,2021-01-19T00:00:00Z
tuesday,january,19,165,2021-01-19T00:00:00Z
israel,raises,questions,162,2021-01-19T00:00:00Z
joebiden,drbiden,bidenactnow,161,2021-01-19T00:00:00Z
drbiden,bidenactnow,tigraygenocide,160,2021-01-19T00:00:00Z
coronavirus,travel,restrictions,159,2021-01-19T00:00:00Z
19,real,world,158,2021-01-19T00:00:00Z
covid,19,exposure,158,2021-01-19T00:00:00Z
europe,uk,brazil,157,2021-01-19T00:00:00Z
severe,covid,19,157,2021-01-19T00:00:00Z
surpasses,400000,covid,157,2021-01-19T00:00:00Z
coronavirus,disease,2019,156,2021-01-19T00:00:00Z
documented,144,misleading,156,2021-01-19T00:00:00Z
county,health,department,154,2021-01-19T00:00:00Z
covid,19,impact,153,2021-01-19T00:00:00Z
news,sky,news,153,2021-01-19T00:00:00Z
lifting,covid,19,152,2021-01-19T00:00:00Z
400000,dead,americans,151,2021-01-19T00:00:00Z
biden,harris,inauguration,150,2021-01-19T00:00:00Z
body,counts,caused,150,2021-01-19T00:00:00Z
crisis,response,sadly,150,2021-01-19T00:00:00Z
daily,moms,dads,150,2021-01-19T00:00:00Z
kids,body,counts,150,2021-01-19T00:00:00Z
rapid,response,register,150,2021-01-19T00:00:00Z
michelle,obama,elon,149,2021-01-19T00:00:00Z
obama,elon,musk,149,2021-01-19T00:00:00Z
covid,memorial,service,148,2021-01-19T00:00:00Z
death,total,408623,148,2021-01-19T00:00:00Z
million,covid,19,147,2021-01-19T00:00:00Z
total,covid,19,147,2021-01-19T00:00:00Z
trump,administration,bailed,147,2021-01-19T00:00:00Z
covid,19,updates,144,2021-01-19T00:00:00Z
mental,health,issues,144,2021-01-19T00:00:00Z
us,surpasses,400000,143,2021-01-19T00:00:00Z
past,24,hours,142,2021-01-19T00:00:00Z
chief,medical,officer,141,2021-01-19T00:00:00Z
dr,rachel,levine,141,2021-01-19T00:00:00Z
jan,19,2021,141,2021-01-19T00:00:00Z
covid,19,infected,140,2021-01-19T00:00:00Z
paid,sick,days,140,2021-01-19T00:00:00Z
breaking,covid,19,139,2021-01-19T00:00:00Z
coronavirus,relief,package,138,2021-01-19T00:00:00Z
us,coronavirus,death,138,2021-01-19T00:00:00Z
19,rapid,response,135,2021-01-19T00:00:00Z
trump,lifting,covid,135,2021-01-19T00:00:00Z
2019,covid,19,134,2021-01-19T00:00:00Z
fired,florida,data,133,2021-01-19T00:00:00Z
mental,health,crisis,133,2021-01-19T00:00:00Z
covid,test,results,132,2021-01-19T00:00:00Z
covid,vaccine,doses,132,2021-01-19T00:00:00Z
players,test,positive,132,2021-01-19T00:00:00Z
surpasses,400000,deaths,132,2021-01-19T00:00:00Z
covid,19,health,131,2021-01-19T00:00:00Z
disease,2019,covid,131,2021-01-19T00:00:00Z
post,abc,poll,131,2021-01-19T00:00:00Z
