word1,word2,word3,n,date
covid,19,vaccine,4079,2021-07-02T00:00:00Z
covid,19,pandemic,2278,2021-07-02T00:00:00Z
covid,19,infections,1749,2021-07-02T00:00:00Z
covid,19,vaccines,1483,2021-07-02T00:00:00Z
funds,ugandaisbleeding,stoploaninguganda,1435,2021-07-02T00:00:00Z
kgeorgieva,imfnews,davidmalpasswbg,1285,2021-07-02T00:00:00Z
covid,19,vaccination,1272,2021-07-02T00:00:00Z
19,infections,amidst,1067,2021-07-02T00:00:00Z
davidmalpasswbg,worldbank,uganda,814,2021-07-02T00:00:00Z
ugandaisbleeding,stoploaninguganda,kgeorgieva,813,2021-07-02T00:00:00Z
stoploaninguganda,kgeorgieva,imfnews,744,2021-07-02T00:00:00Z
imfnews,davidmalpasswbg,unicef,722,2021-07-02T00:00:00Z
precautionary,arrangements,whatshappeninginmyanmar,702,2021-07-02T00:00:00Z
arrangements,whatshappeninginmyanmar,july2coup,695,2021-07-02T00:00:00Z
2,mahabharat,3,591,2021-07-02T00:00:00Z
ugandaisbleeding,stoploaninguganda,sanctionuganda,586,2021-07-02T00:00:00Z
sanctionuganda,kgeorgieva,imfnews,585,2021-07-02T00:00:00Z
stoploaninguganda,sanctionuganda,kgeorgieva,585,2021-07-02T00:00:00Z
myntra,1,ludo,556,2021-07-02T00:00:00Z
quarantine,travel,challenge,542,2021-07-02T00:00:00Z
jul,16,sign,517,2021-07-02T00:00:00Z
covid,19,deaths,514,2021-07-02T00:00:00Z
myntraeorsstartsatmidnight,3julyonmyntraeors,myntra,507,2021-07-02T00:00:00Z
800,925,4733,459,2021-07-02T00:00:00Z
walgreens,duane,reade,459,2021-07-02T00:00:00Z
sars,cov,2,434,2021-07-02T00:00:00Z
delta,variant,company,425,2021-07-02T00:00:00Z
covid,19,delta,424,2021-07-02T00:00:00Z
johnson,vaccine,protects,414,2021-07-02T00:00:00Z
1,ludo,king,399,2021-07-02T00:00:00Z
variant,company,reports,399,2021-07-02T00:00:00Z
gangaw,magway,protesters,398,2021-07-02T00:00:00Z
hnankhar,village,staged,398,2021-07-02T00:00:00Z
ludo,king,2,398,2021-07-02T00:00:00Z
staged,flower,strike,398,2021-07-02T00:00:00Z
village,staged,flower,398,2021-07-02T00:00:00Z
4,quarantine,travel,383,2021-07-02T00:00:00Z
travel,challenge,5,375,2021-07-02T00:00:00Z
covid,19,restrictions,371,2021-07-02T00:00:00Z
covid,19,patients,369,2021-07-02T00:00:00Z
jul,15,sign,355,2021-07-02T00:00:00Z
amidst,vaccine,shortage,343,2021-07-02T00:00:00Z
infections,amidst,vaccine,343,2021-07-02T00:00:00Z
king,2,mahabharat,326,2021-07-02T00:00:00Z
19,delta,variant,323,2021-07-02T00:00:00Z
july2coup,milkteaalliance,whatshappeninginmyanmar,307,2021-07-02T00:00:00Z
covid,19,update,305,2021-07-02T00:00:00Z
9,online,workout,304,2021-07-02T00:00:00Z
coup,july2coup,milkteaalliance,303,2021-07-02T00:00:00Z
19,infections,amid,302,2021-07-02T00:00:00Z
covid,19,testing,302,2021-07-02T00:00:00Z
covid,19,vaccinations,299,2021-07-02T00:00:00Z
1,ludo,2,291,2021-07-02T00:00:00Z
duane,reade,pfizer,290,2021-07-02T00:00:00Z
ludo,2,mahabharat,284,2021-07-02T00:00:00Z
online,workout,sessions,280,2021-07-02T00:00:00Z
8,home,grooming,278,2021-07-02T00:00:00Z
home,grooming,9,277,2021-07-02T00:00:00Z
3,house,party,275,2021-07-02T00:00:00Z
sessions,myntraeorsstartsatmidnight,3julyonmyntraeors,270,2021-07-02T00:00:00Z
mahabharat,3,house,269,2021-07-02T00:00:00Z
workout,sessions,myntraeorsstartsatmidnight,267,2021-07-02T00:00:00Z
covid,19,test,265,2021-07-02T00:00:00Z
delta,variant,spreads,252,2021-07-02T00:00:00Z
covid,19,variant,250,2021-07-02T00:00:00Z
gt,gt,gt,250,2021-07-02T00:00:00Z
covid,19,infection,249,2021-07-02T00:00:00Z
covid,19,virus,246,2021-07-02T00:00:00Z
covid,19,response,244,2021-07-02T00:00:00Z
vaccine,doses,administered,238,2021-07-02T00:00:00Z
covid,delta,variant,234,2021-07-02T00:00:00Z
grooming,9,online,227,2021-07-02T00:00:00Z
covid,19,related,226,2021-07-02T00:00:00Z
challenge,5,pubg,223,2021-07-02T00:00:00Z
covid,19,shots,221,2021-07-02T00:00:00Z
ko,soe,san,220,2021-07-02T00:00:00Z
covid,vaccine,doses,217,2021-07-02T00:00:00Z
school,whatshappeninginmyanmar,july2coup,217,2021-07-02T00:00:00Z
abducted,ko,soe,216,2021-07-02T00:00:00Z
june29,night,tortured,216,2021-07-02T00:00:00Z
nld,community,chairman,216,2021-07-02T00:00:00Z
sac,abducted,ko,216,2021-07-02T00:00:00Z
san,nld,community,216,2021-07-02T00:00:00Z
soe,san,nld,216,2021-07-02T00:00:00Z
terrorists,sac,abducted,216,2021-07-02T00:00:00Z
thaesu,village,wuntwin,216,2021-07-02T00:00:00Z
village,wuntwin,tsp,216,2021-07-02T00:00:00Z
