word1,word2,word3,n,date
covid,covid,covid,6661,2020-11-01T00:00:00Z
covid,19,pandemic,2539,2020-11-01T00:00:00Z
covid,19,deaths,1769,2020-11-01T00:00:00Z
18,trump,rallies,1311,2020-11-01T00:00:00Z
covid,19,surge,1226,2020-11-01T00:00:00Z
offers,blunt,assessment,1135,2020-11-01T00:00:00Z
surge,offers,blunt,1129,2020-11-01T00:00:00Z
19,surge,offers,1099,2020-11-01T00:00:00Z
white,house,coronavirus,1088,2020-11-01T00:00:00Z
exempt,golf,courses,977,2020-11-01T00:00:00Z
covid,19,patients,897,2020-11-01T00:00:00Z
covid,19,vaccine,880,2020-11-01T00:00:00Z
30000,covid,19,878,2020-11-01T00:00:00Z
petition,exempt,golf,867,2020-11-01T00:00:00Z
neunions,call,close,860,2020-11-01T00:00:00Z
trump,rallies,led,839,2020-11-01T00:00:00Z
hurt,fauci,warns,804,2020-11-01T00:00:00Z
house,coronavirus,approach,768,2020-11-01T00:00:00Z
trump,campaign,rallies,721,2020-11-01T00:00:00Z
petition,reclose,schools,711,2020-11-01T00:00:00Z
4,week,lockdown,697,2020-11-01T00:00:00Z
national,lockdown,closetheschools,682,2020-11-01T00:00:00Z
700,covid,deaths,676,2020-11-01T00:00:00Z
stanford,study,estimates,615,2020-11-01T00:00:00Z
trumps,campaign,rallies,600,2020-11-01T00:00:00Z
covid,death,toll,587,2020-11-01T00:00:00Z
coronavirus,approach,days,572,2020-11-01T00:00:00Z
covid,19,lockdown,565,2020-11-01T00:00:00Z
gt,gt,gt,543,2020-11-01T00:00:00Z
covid,19,restrictions,516,2020-11-01T00:00:00Z
trumps,pandemic,response,507,2020-11-01T00:00:00Z
covid,19,infections,501,2020-11-01T00:00:00Z
super,spreader,events,496,2020-11-01T00:00:00Z
covid,19,death,491,2020-11-01T00:00:00Z
700,covid,19,489,2020-11-01T00:00:00Z
covid,19,test,489,2020-11-01T00:00:00Z
study,links,trump,488,2020-11-01T00:00:00Z
links,trump,rallies,481,2020-11-01T00:00:00Z
covid,19,testing,470,2020-11-01T00:00:00Z
30000,coronavirus,infections,446,2020-11-01T00:00:00Z
president,trumps,campaign,444,2020-11-01T00:00:00Z
stanford,university,study,442,2020-11-01T00:00:00Z
trump,rallies,resulted,437,2020-11-01T00:00:00Z
jack,nicklaus,questions,433,2020-11-01T00:00:00Z
covid,19,covid,432,2020-11-01T00:00:00Z
