word1,word2,word3,n,date
supportpdfformyanmar,july31coup,whatshappeninginmyanmar,4438,2021-07-31T00:00:00Z
covid,19,vaccine,3279,2021-07-31T00:00:00Z
supportpdfformyanmar,whatshappeninginmyanmar,july31coup,1943,2021-07-31T00:00:00Z
covid,19,pandemic,1687,2021-07-31T00:00:00Z
distributed,covid,19,1673,2021-07-31T00:00:00Z
whatshappeninginmyanmar,july31coup,supportpdfformyanmar,1666,2021-07-31T00:00:00Z
covid,19,patients,1507,2021-07-31T00:00:00Z
people,testing,positive,1331,2021-07-31T00:00:00Z
covid,19,vaccines,1298,2021-07-31T00:00:00Z
40,people,testing,1296,2021-07-31T00:00:00Z
food,supplies,supportpdfformyanmar,1289,2021-07-31T00:00:00Z
supplies,supportpdfformyanmar,july31coup,1289,2021-07-31T00:00:00Z
covid,19,infection,1247,2021-07-31T00:00:00Z
fight,covid,19,1217,2021-07-31T00:00:00Z
covid,19,awareness,1179,2021-07-31T00:00:00Z
organisations,fight,covid,1123,2021-07-31T00:00:00Z
covid,19,vaccination,1122,2021-07-31T00:00:00Z
19,awareness,leaflets,1100,2021-07-31T00:00:00Z
northernshanstate,distributed,covid,1084,2021-07-31T00:00:00Z
kutkhine,tsp,northernshanstate,1082,2021-07-31T00:00:00Z
tsp,northernshanstate,distributed,1082,2021-07-31T00:00:00Z
people,couldnt,buy,1024,2021-07-31T00:00:00Z
killing,people,intentionally,1022,2021-07-31T00:00:00Z
4am,people,couldnt,1021,2021-07-31T00:00:00Z
magyun,maw,village,1016,2021-07-31T00:00:00Z
dispersed,people,lining,1015,2021-07-31T00:00:00Z
intentionally,supportpdfformyanmar,july31coup,1014,2021-07-31T00:00:00Z
people,intentionally,supportpdfformyanmar,1014,2021-07-31T00:00:00Z
sac,dispersed,people,1012,2021-07-31T00:00:00Z
maw,village,launglon,999,2021-07-31T00:00:00Z
village,launglon,township,998,2021-07-31T00:00:00Z
covid,19,supportpdfformyanmar,990,2021-07-31T00:00:00Z
19,supportpdfformyanmar,july31coup,989,2021-07-31T00:00:00Z
launglon,township,distributed,980,2021-07-31T00:00:00Z
township,distributed,food,979,2021-07-31T00:00:00Z
mineyiulay,village,khutkai,906,2021-07-31T00:00:00Z
village,khutkai,tsp,905,2021-07-31T00:00:00Z
dying,everyday,killed,889,2021-07-31T00:00:00Z
aids,supportpdfformyanmar,july31coup,888,2021-07-31T00:00:00Z
humanitarian,aids,supportpdfformyanmar,888,2021-07-31T00:00:00Z
combat,covid,19,855,2021-07-31T00:00:00Z
robert,baptist,orphanage,847,2021-07-31T00:00:00Z
myanmarcovidsos,july31coup,sacwantscoviduncontrollable,841,2021-07-31T00:00:00Z
weapons,myanmarcovidsos,july31coup,840,2021-07-31T00:00:00Z
medical,supplies,whatshappeninginmyanmar,830,2021-07-31T00:00:00Z
supplies,whatshappeninginmyanmar,july31coup,823,2021-07-31T00:00:00Z
covid,19,delta,801,2021-07-31T00:00:00Z
weapons,supportpdfformyanmar,whatshappeninginmyanmar,789,2021-07-31T00:00:00Z
covid,19,outbreak,781,2021-07-31T00:00:00Z
covid,19,related,734,2021-07-31T00:00:00Z
sars,cov,2,677,2021-07-31T00:00:00Z
covid,19,crisis,666,2021-07-31T00:00:00Z
amid,covid,crisis,657,2021-07-31T00:00:00Z
30,whatshappeninginmyanmar,july31coup,656,2021-07-31T00:00:00Z
july,30,whatshappeninginmyanmar,656,2021-07-31T00:00:00Z
medicines,amid,covid,648,2021-07-31T00:00:00Z
sac,appointed,administrator,648,2021-07-31T00:00:00Z
white,flag,seeking,648,2021-07-31T00:00:00Z
kyankhinsu,ward,mingalardon,645,2021-07-31T00:00:00Z
