word1,word2,word3,n,date
covid,19,vaccine,2397,2021-11-14T00:00:00Z
covid,19,pandemic,1273,2021-11-14T00:00:00Z
covid,19,vaccines,660,2021-11-14T00:00:00Z
covid,19,list,555,2021-11-14T00:00:00Z
covid,19,vaccination,535,2021-11-14T00:00:00Z
covid19,coronavirus,covid19,376,2021-11-14T00:00:00Z
analytics,data,covid19,374,2021-11-14T00:00:00Z
data,covid19,coronavirus,374,2021-11-14T00:00:00Z
datascience,analytics,data,374,2021-11-14T00:00:00Z
datavisualization,datascience,analytics,374,2021-11-14T00:00:00Z
updated,covid,insights,374,2021-11-14T00:00:00Z
usafacts,datavisualization,datascience,374,2021-11-14T00:00:00Z
reserve,covid,19,344,2021-11-14T00:00:00Z
sars,cov,2,342,2021-11-14T00:00:00Z
trump,white,house,297,2021-11-14T00:00:00Z
oklahoma,national,guard,286,2021-11-14T00:00:00Z
19,vaccine,mandate,265,2021-11-14T00:00:00Z
snow,leopards,die,263,2021-11-14T00:00:00Z
covid,19,booster,260,2021-11-14T00:00:00Z
covid,19,deaths,252,2021-11-14T00:00:00Z
qb,ben,roethlisberger,248,2021-11-14T00:00:00Z
2021,11,12,215,2021-11-14T00:00:00Z
white,house,interference,215,2021-11-14T00:00:00Z
11,12,updated,214,2021-11-14T00:00:00Z
12,updated,covid,214,2021-11-14T00:00:00Z
low,admiral,stavridisj,214,2021-11-14T00:00:00Z
steelers,qb,ben,214,2021-11-14T00:00:00Z
cdc,covid,planning,213,2021-11-14T00:00:00Z
nonegotiationwithtplf,tplfsurrendernow,tplfiswarcriminal,213,2021-11-14T00:00:00Z
feltmans,arm,twisting,212,2021-11-14T00:00:00Z
nomore,nonegotiationwithtplf,tplfsurrendernow,212,2021-11-14T00:00:00Z
shameful,nomore,nonegotiationwithtplf,212,2021-11-14T00:00:00Z
covid,19,lockdown,209,2021-11-14T00:00:00Z
covid,vaccine,mandate,209,2021-11-14T00:00:00Z
naturally,immune,transmitting,187,2021-11-14T00:00:00Z
covid,19,complications,186,2021-11-14T00:00:00Z
covid,19,patients,180,2021-11-14T00:00:00Z
covid,19,vaccinations,166,2021-11-14T00:00:00Z
supply,chain,issues,165,2021-11-14T00:00:00Z
transmitting,covid,19,165,2021-11-14T00:00:00Z
negative,covid,test,162,2021-11-14T00:00:00Z
covid,19,infections,161,2021-11-14T00:00:00Z
2021,11,09,159,2021-11-14T00:00:00Z
covid,19,test,158,2021-11-14T00:00:00Z
nebraska,zoo,die,158,2021-11-14T00:00:00Z
09,updated,covid,157,2021-11-14T00:00:00Z
11,09,updated,157,2021-11-14T00:00:00Z
covid,booster,shot,157,2021-11-14T00:00:00Z
immune,transmitting,covid,156,2021-11-14T00:00:00Z
alter,expert,scientific,155,2021-11-14T00:00:00Z
expert,scientific,reports,154,2021-11-14T00:00:00Z
admin,silenced,cdc,152,2021-11-14T00:00:00Z
trump,admin,silenced,148,2021-11-14T00:00:00Z
3,snow,leopards,146,2021-11-14T00:00:00Z
covid,19,testing,143,2021-11-14T00:00:00Z
criticized,vaccine,mandates,137,2021-11-14T00:00:00Z
covid,19,infection,136,2021-11-14T00:00:00Z
nov,14,2021,135,2021-11-14T00:00:00Z
covid,19,update,131,2021-11-14T00:00:00Z
battle,covid,19,129,2021-11-14T00:00:00Z
house,committee,releases,127,2021-11-14T00:00:00Z
covid,misinformation,spreads,126,2021-11-14T00:00:00Z
nurses,battle,covid,124,2021-11-14T00:00:00Z
school,nurses,battle,124,2021-11-14T00:00:00Z
covid,19,virus,123,2021-11-14T00:00:00Z
trump,administration,interference,123,2021-11-14T00:00:00Z
coronavirus,coronavirusupdate,covid19,121,2021-11-14T00:00:00Z
coronavirusupdate,covid19,coronaviruspandemic,121,2021-11-14T00:00:00Z
gmt,coronavirus,coronavirusupdate,121,2021-11-14T00:00:00Z
coronavirus,covid,19,117,2021-11-14T00:00:00Z
coronavirus,vaccine,mandate,116,2021-11-14T00:00:00Z
covid,19,response,114,2021-11-14T00:00:00Z
lincoln,childrens,zoo,114,2021-11-14T00:00:00Z
us,nbc,news,114,2021-11-14T00:00:00Z
1st,home,buyers,113,2021-11-14T00:00:00Z
buyers,its,totally,113,2021-11-14T00:00:00Z
home,buyers,its,113,2021-11-14T00:00:00Z
include,1st,home,113,2021-11-14T00:00:00Z
sun,nov,14,110,2021-11-14T00:00:00Z
total,covid,death,107,2021-11-14T00:00:00Z
7,day,covid,106,2021-11-14T00:00:00Z
covid,19,related,106,2021-11-14T00:00:00Z
caring,social,distancing,105,2021-11-14T00:00:00Z
died,medical,staff,105,2021-11-14T00:00:00Z
fake,trump,lied,105,2021-11-14T00:00:00Z
folks,died,medical,105,2021-11-14T00:00:00Z
heroes,mask,wearing,105,2021-11-14T00:00:00Z
life,heroes,mask,105,2021-11-14T00:00:00Z
real,fox,news,105,2021-11-14T00:00:00Z
real,life,heroes,105,2021-11-14T00:00:00Z
total,confirmed,covid,105,2021-11-14T00:00:00Z
19,current,stats,104,2021-11-14T00:00:00Z
admin,undermined,cdc,104,2021-11-14T00:00:00Z
covid,19,current,104,2021-11-14T00:00:00Z
covid,vaccine,waning,104,2021-11-14T00:00:00Z
vaccine,waning,immunity,104,2021-11-14T00:00:00Z
covid,19,delta,103,2021-11-14T00:00:00Z
