word1,word2,word3,n,date
public,health,emergency,3191,2020-01-31T00:00:00Z
global,health,emergency,3087,2020-01-31T00:00:00Z
world,health,organization,1552,2020-01-31T00:00:00Z
amid,coronavirus,outbreak,1170,2020-01-31T00:00:00Z
coronavirus,death,toll,920,2020-01-31T00:00:00Z
coronavirus,task,force,869,2020-01-31T00:00:00Z
coronavirus,live,updates,844,2020-01-31T00:00:00Z
coronavirus,2019,ncov,828,2020-01-31T00:00:00Z
coronavirus,declared,global,807,2020-01-31T00:00:00Z
declared,global,health,777,2020-01-31T00:00:00Z
death,toll,rises,757,2020-01-31T00:00:00Z
bbc,news,coronavirus,733,2020-01-31T00:00:00Z
china,amid,coronavirus,727,2020-01-31T00:00:00Z
declares,coronavirus,outbreak,699,2020-01-31T00:00:00Z
health,organization,declares,524,2020-01-31T00:00:00Z
declares,global,emergency,508,2020-01-31T00:00:00Z
declares,public,health,497,2020-01-31T00:00:00Z
china,travel,advisory,482,2020-01-31T00:00:00Z
world,health,organisation,418,2020-01-31T00:00:00Z
santa,clara,county,412,2020-01-31T00:00:00Z
artists,staff,fans,398,2020-01-31T00:00:00Z
upcoming,fansigns,due,393,2020-01-31T00:00:00Z
chief,medical,officer,387,2020-01-31T00:00:00Z
death,toll,hits,356,2020-01-31T00:00:00Z
organization,declares,coronavirus,335,2020-01-31T00:00:00Z
suspend,china,flights,332,2020-01-31T00:00:00Z
declared,public,health,321,2020-01-31T00:00:00Z
toll,hits,213,311,2020-01-31T00:00:00Z
coronavirus,declared,public,301,2020-01-31T00:00:00Z
global,public,health,294,2020-01-31T00:00:00Z
airlines,suspend,china,283,2020-01-31T00:00:00Z
14,day,quarantine,281,2020-01-31T00:00:00Z
declares,coronavirus,global,278,2020-01-31T00:00:00Z
6,key,factors,274,2020-01-31T00:00:00Z
declares,global,health,272,2020-01-31T00:00:00Z
coronavirus,outbreak,spreads,266,2020-01-31T00:00:00Z
trumps,coronavirus,task,265,2020-01-31T00:00:00Z
china,japan,vietnam,252,2020-01-31T00:00:00Z
news,coronavirus,declared,252,2020-01-31T00:00:00Z
coronavirus,outbreak,ygentofficial,244,2020-01-31T00:00:00Z
outbreak,ygentofficial,ygepostponefansigns,239,2020-01-31T00:00:00Z
coronavirus,global,emergency,231,2020-01-31T00:00:00Z
citing,coronavirus,outbreak,226,2020-01-31T00:00:00Z
taiwan,coronavirus,taiwan,224,2020-01-31T00:00:00Z
coronavirus,conspiracy,theories,222,2020-01-31T00:00:00Z
raises,china,travel,214,2020-01-31T00:00:00Z
amid,coronavirus,fears,207,2020-01-31T00:00:00Z
wuhan,coronavirus,outbreak,207,2020-01-31T00:00:00Z
department,citing,coronavirus,205,2020-01-31T00:00:00Z
outbreak,raises,china,205,2020-01-31T00:00:00Z
coronavirus,outbreak,raises,204,2020-01-31T00:00:00Z
elevates,china,travel,203,2020-01-31T00:00:00Z
2003,sars,outbreak,198,2020-01-31T00:00:00Z
deadly,coronavirus,outbreak,195,2020-01-31T00:00:00Z
secretary,wilbur,ross,193,2020-01-31T00:00:00Z
condemning,trumps,coronavirus,191,2020-01-31T00:00:00Z
department,elevates,china,191,2020-01-31T00:00:00Z
international,public,health,191,2020-01-31T00:00:00Z
wuhan,coronavirus,crisis,191,2020-01-31T00:00:00Z
us,declares,public,190,2020-01-31T00:00:00Z
commerce,secretary,wilbur,189,2020-01-31T00:00:00Z
raf,brize,norton,189,2020-01-31T00:00:00Z
virus,hit,wuhan,189,2020-01-31T00:00:00Z
coronavirus,patient,discharged,178,2020-01-31T00:00:00Z
china,flights,amid,176,2020-01-31T00:00:00Z
health,organization,declared,173,2020-01-31T00:00:00Z
coronavirus,global,health,167,2020-01-31T00:00:00Z
surpass,sars,outbreak,162,2020-01-31T00:00:00Z
air,india,flight,161,2020-01-31T00:00:00Z
breaking,foxnews,alert,159,2020-01-31T00:00:00Z
flights,amid,coronavirus,157,2020-01-31T00:00:00Z
declared,global,emergency,156,2020-01-31T00:00:00Z
singapore,closes,borders,156,2020-01-31T00:00:00Z
live,updates,china,154,2020-01-31T00:00:00Z
overtake,2003,sars,153,2020-01-31T00:00:00Z
international,health,emergency,152,2020-01-31T00:00:00Z
secretary,alex,azar,151,2020-01-31T00:00:00Z
declares,international,emergency,149,2020-01-31T00:00:00Z
anti,chinese,sentiment,148,2020-01-31T00:00:00Z
detail,coronavirus,outbreak,148,2020-01-31T00:00:00Z
wuhan,detail,coronavirus,148,2020-01-31T00:00:00Z
artificially,created,bioweapon,147,2020-01-31T00:00:00Z
hiv,insertions,stoking,146,2020-01-31T00:00:00Z
insertions,stoking,fears,146,2020-01-31T00:00:00Z
raises,travel,warning,146,2020-01-31T00:00:00Z
china,flights,due,145,2020-01-31T00:00:00Z
coronavirus,spreads,fear,145,2020-01-31T00:00:00Z
american,airlines,pilots,144,2020-01-31T00:00:00Z
delta,air,lines,143,2020-01-31T00:00:00Z
google,launches,sos,141,2020-01-31T00:00:00Z
january,31,2020,140,2020-01-31T00:00:00Z
bill,gates,predicted,138,2020-01-31T00:00:00Z
coronavirus,doctors,arrested,138,2020-01-31T00:00:00Z
air,india,special,137,2020-01-31T00:00:00Z
launches,sos,alert,137,2020-01-31T00:00:00Z
india,special,flight,132,2020-01-31T00:00:00Z
arrowe,park,hospital,130,2020-01-31T00:00:00Z
coronavirus,outbreak,ygepostponefansigns,129,2020-01-31T00:00:00Z
airlines,suspend,flights,128,2020-01-31T00:00:00Z
hhs,secretary,alex,128,2020-01-31T00:00:00Z
uk,test,positive,126,2020-01-31T00:00:00Z
us,declares,coronavirus,124,2020-01-31T00:00:00Z
delta,american,airlines,122,2020-01-31T00:00:00Z
wuhan,corona,virus,119,2020-01-31T00:00:00Z
coronavirus,fears,grow,115,2020-01-31T00:00:00Z
issues,mandatory,quarantine,115,2020-01-31T00:00:00Z
news,coronavirus,worldwide,115,2020-01-31T00:00:00Z
coronavirus,hit,wuhan,113,2020-01-31T00:00:00Z
health,emergency,declared,112,2020-01-31T00:00:00Z
live,updates,us,112,2020-01-31T00:00:00Z
coronavirus,deaths,soar,109,2020-01-31T00:00:00Z
canadian,coronavirus,patient,108,2020-01-31T00:00:00Z
cdc,issues,mandatory,108,2020-01-31T00:00:00Z
remove,coronavirus,misinformation,107,2020-01-31T00:00:00Z
mask,confusion,spreads,106,2020-01-31T00:00:00Z
2019,ncov,outbreak,105,2020-01-31T00:00:00Z
