word1,word2,word3,n,date
covid,19,vaccine,6976,2021-10-12T00:00:00Z
covid,19,pandemic,2179,2021-10-12T00:00:00Z
19,vaccine,mandates,1869,2021-10-12T00:00:00Z
public,health,failures,1810,2021-10-12T00:00:00Z
covid,19,vaccines,1641,2021-10-12T00:00:00Z
covid,19,vaccination,1442,2021-10-12T00:00:00Z
aseanrejectsac,whatshappeninginmyanmar,oct12coup,1355,2021-10-12T00:00:00Z
worst,public,health,1259,2021-10-12T00:00:00Z
gov,greg,abbott,1150,2021-10-12T00:00:00Z
public,health,failure,1105,2021-10-12T00:00:00Z
texas,gov,greg,994,2021-10-12T00:00:00Z
19,vaccine,mandate,902,2021-10-12T00:00:00Z
covid,19,period,874,2021-10-12T00:00:00Z
basic,food,shortages,866,2021-10-12T00:00:00Z
facing,basic,food,866,2021-10-12T00:00:00Z
food,shortages,due,863,2021-10-12T00:00:00Z
putao,township,kachin,850,2021-10-12T00:00:00Z
zinfandel,village,people,850,2021-10-12T00:00:00Z
village,people,fleeing,849,2021-10-12T00:00:00Z
people,fleeing,war,848,2021-10-12T00:00:00Z
refugee,camp,aseanrejectsac,846,2021-10-12T00:00:00Z
camp,aseanrejectsac,whatshappeninginmyanmar,844,2021-10-12T00:00:00Z
covid,19,infection,739,2021-10-12T00:00:00Z
bans,covid,19,729,2021-10-12T00:00:00Z
covid,19,deaths,722,2021-10-12T00:00:00Z
covid19,coronavirus,covid19,721,2021-10-12T00:00:00Z
coviddata,smcanalytics,covid19,720,2021-10-12T00:00:00Z
covidvislualizations,coviddata,smcanalytics,720,2021-10-12T00:00:00Z
smcanalytics,covid19,coronavirus,720,2021-10-12T00:00:00Z
usafacts,covidvislualizations,coviddata,720,2021-10-12T00:00:00Z
2021,10,08,719,2021-10-12T00:00:00Z
08,covid,visualizations,712,2021-10-12T00:00:00Z
10,08,covid,712,2021-10-12T00:00:00Z
texas,governor,bans,699,2021-10-12T00:00:00Z
greg,abbott,bans,690,2021-10-12T00:00:00Z
pandemic,worst,public,551,2021-10-12T00:00:00Z
governor,bans,covid,517,2021-10-12T00:00:00Z
