word1,word2,word3,n,date
covid,19,pandemic,6729,2020-07-17T00:00:00Z
covid,19,vaccine,3396,2020-07-17T00:00:00Z
covid,19,deaths,1930,2020-07-17T00:00:00Z
covid,19,patients,1739,2020-07-17T00:00:00Z
covid,19,death,1716,2020-07-17T00:00:00Z
covid,19,data,1568,2020-07-17T00:00:00Z
covid,19,crisis,1522,2020-07-17T00:00:00Z
covid,19,testing,1426,2020-07-17T00:00:00Z
covid,19,test,1387,2020-07-17T00:00:00Z
covid,19,response,1348,2020-07-17T00:00:00Z
coronavirus,red,zone,1336,2020-07-17T00:00:00Z
covid,19,relief,1079,2020-07-17T00:00:00Z
covid,19,recovery,1021,2020-07-17T00:00:00Z
covid,19,outbreak,1010,2020-07-17T00:00:00Z
amid,covid,19,971,2020-07-17T00:00:00Z
bbc,news,coronavirus,970,2020-07-17T00:00:00Z
july,17,2020,921,2020-07-17T00:00:00Z
post,covid,19,913,2020-07-17T00:00:00Z
task,force,report,889,2020-07-17T00:00:00Z
covid,19,tests,879,2020-07-17T00:00:00Z
covid,19,virus,835,2020-07-17T00:00:00Z
covid,19,update,818,2020-07-17T00:00:00Z
covid,19,positive,766,2020-07-17T00:00:00Z
motorcycle,crash,listed,766,2020-07-17T00:00:00Z
positive,covid,19,687,2020-07-17T00:00:00Z
single,day,record,684,2020-07-17T00:00:00Z
covid,19,infections,663,2020-07-17T00:00:00Z
coronavirus,live,updates,651,2020-07-17T00:00:00Z
sars,cov,2,635,2020-07-17T00:00:00Z
coronavirus,covid,19,631,2020-07-17T00:00:00Z
covid,19,related,618,2020-07-17T00:00:00Z
negative,test,results,614,2020-07-17T00:00:00Z
realdonaldtrump,nra,nrapvf,610,2020-07-17T00:00:00Z
white,house,document,588,2020-07-17T00:00:00Z
reporting,negative,test,582,2020-07-17T00:00:00Z
test,results,report,572,2020-07-17T00:00:00Z
coronavirus,update,florida,565,2020-07-17T00:00:00Z
update,florida,labs,564,2020-07-17T00:00:00Z
coronavirus,task,force,539,2020-07-17T00:00:00Z
coronavirus,vaccine,research,535,2020-07-17T00:00:00Z
covid,19,infection,522,2020-07-17T00:00:00Z
public,health,crises,513,2020-07-17T00:00:00Z
