word1,word2,word3,n,date
covid,19,vaccine,5060,2021-08-19T00:00:00Z
covid,19,vaccines,2356,2021-08-19T00:00:00Z
covid,19,pandemic,2270,2021-08-19T00:00:00Z
whereistheburmabill,aug19coup,whatshappeninginmyanmar,1805,2021-08-19T00:00:00Z
covid,19,vaccination,1702,2021-08-19T00:00:00Z
covid,19,booster,1173,2021-08-19T00:00:00Z
600,illegally,detained,1025,2021-08-19T00:00:00Z
illegally,detained,people,1025,2021-08-19T00:00:00Z
covid,19,unyanwin,1024,2021-08-19T00:00:00Z
died,whereistheburmabill,aug19coup,1015,2021-08-19T00:00:00Z
covid,19,patients,812,2021-08-19T00:00:00Z
whatshappeninginmyanmar,aug19coup,whereistheburmabill,807,2021-08-19T00:00:00Z
junta,whatshappeninginmyanmar,aug19coup,799,2021-08-19T00:00:00Z
covid,19,test,765,2021-08-19T00:00:00Z
sars,cov,2,750,2021-08-19T00:00:00Z
weapon,whereistheburmabill,aug19coup,728,2021-08-19T00:00:00Z
stoparrestingdoctors,sacwantscoviduncontrollable,whatshappeninginmyanmar,720,2021-08-19T00:00:00Z
weapons,stoparrestingdoctors,sacwantscoviduncontrollable,715,2021-08-19T00:00:00Z
19,booster,shots,713,2021-08-19T00:00:00Z
emergency,oxygen,tanks,708,2021-08-19T00:00:00Z
bodies,aug19coup,whatshappeninginmyanmar,700,2021-08-19T00:00:00Z
dead,bodies,aug19coup,700,2021-08-19T00:00:00Z
filling,emergency,oxygen,699,2021-08-19T00:00:00Z
sac,violently,abducted,698,2021-08-19T00:00:00Z
abducted,2,youths,691,2021-08-19T00:00:00Z
violently,abducted,2,689,2021-08-19T00:00:00Z
forced,people,queuing,681,2021-08-19T00:00:00Z
oxygen,deficit,aug19coup,678,2021-08-19T00:00:00Z
deficit,aug19coup,whatshappeninginmyanmar,677,2021-08-19T00:00:00Z
negative,covid,test,659,2021-08-19T00:00:00Z
covid,19,vaccinations,625,2021-08-19T00:00:00Z
covid,booster,shots,619,2021-08-19T00:00:00Z
covid,19,virus,530,2021-08-19T00:00:00Z
covid,19,delta,508,2021-08-19T00:00:00Z
covid,19,deaths,483,2021-08-19T00:00:00Z
covid,19,testing,483,2021-08-19T00:00:00Z
covid,19,restrictions,451,2021-08-19T00:00:00Z
negative,covid,19,431,2021-08-19T00:00:00Z
fuck,covid,19,429,2021-08-19T00:00:00Z
covid,19,infections,424,2021-08-19T00:00:00Z
courthouses,remain,closed,422,2021-08-19T00:00:00Z
myanmar,courthouses,remain,422,2021-08-19T00:00:00Z
families,whatshappeninginmyanmar,aug19coup,420,2021-08-19T00:00:00Z
health,care,workers,411,2021-08-19T00:00:00Z
vaccine,booster,shots,411,2021-08-19T00:00:00Z
covid,19,hospitalizations,407,2021-08-19T00:00:00Z
covid,19,surge,396,2021-08-19T00:00:00Z
covid,19,update,394,2021-08-19T00:00:00Z
senators,test,positive,389,2021-08-19T00:00:00Z
19,delta,variant,364,2021-08-19T00:00:00Z
covid,19,outbreak,332,2021-08-19T00:00:00Z
positive,covid,19,317,2021-08-19T00:00:00Z
covid,19,related,310,2021-08-19T00:00:00Z
gov,greg,abbott,308,2021-08-19T00:00:00Z
covid,19,response,307,2021-08-19T00:00:00Z
august,19,2021,306,2021-08-19T00:00:00Z
covid,19,complications,302,2021-08-19T00:00:00Z
19,booster,shot,300,2021-08-19T00:00:00Z
covid,19,patient,292,2021-08-19T00:00:00Z
nursing,home,staff,292,2021-08-19T00:00:00Z
anti,covid,plastic,291,2021-08-19T00:00:00Z
covid,plastic,barriers,290,2021-08-19T00:00:00Z
covid,19,infection,286,2021-08-19T00:00:00Z
covid,19,protocols,286,2021-08-19T00:00:00Z
putting,peoples,lives,285,2021-08-19T00:00:00Z
covid,vaccine,die,278,2021-08-19T00:00:00Z
19,vaccine,booster,274,2021-08-19T00:00:00Z
uncontrollable,covid,19,270,2021-08-19T00:00:00Z
covid,19,tests,269,2021-08-19T00:00:00Z
coup,putting,peoples,268,2021-08-19T00:00:00Z
military,coup,putting,268,2021-08-19T00:00:00Z
us,sen,bencardinformd,268,2021-08-19T00:00:00Z
repgregorymeeks,uncontrollable,covid,267,2021-08-19T00:00:00Z
watched,patients,reject,266,2021-08-19T00:00:00Z
doctor,watched,patients,264,2021-08-19T00:00:00Z
alabama,doctor,watched,262,2021-08-19T00:00:00Z
covid,vaccine,booster,256,2021-08-19T00:00:00Z
chiba,martial,arts,253,2021-08-19T00:00:00Z
sonny,chiba,martial,253,2021-08-19T00:00:00Z
covid19,coronavirus,covid19,252,2021-08-19T00:00:00Z
coviddata,smcanalytics,covid19,250,2021-08-19T00:00:00Z
covidvislualizations,coviddata,smcanalytics,250,2021-08-19T00:00:00Z
smcanalytics,covid19,coronavirus,250,2021-08-19T00:00:00Z
usafacts,covidvislualizations,coviddata,250,2021-08-19T00:00:00Z
2021,08,16,249,2021-08-19T00:00:00Z
08,16,covid,248,2021-08-19T00:00:00Z
16,covid,visualizations,248,2021-08-19T00:00:00Z
contracting,covid,19,233,2021-08-19T00:00:00Z
los,angeles,times,227,2021-08-19T00:00:00Z
school,board,members,225,2021-08-19T00:00:00Z
vaccine,die,leave,224,2021-08-19T00:00:00Z
south,carolina,county,223,2021-08-19T00:00:00Z
fight,covid,19,221,2021-08-19T00:00:00Z
covid,booster,shot,220,2021-08-19T00:00:00Z
19,vaccine,efficacy,217,2021-08-19T00:00:00Z
40000,infected,citizens,215,2021-08-19T00:00:00Z
641346,deaths,38072656,215,2021-08-19T00:00:00Z
board,members,covid,215,2021-08-19T00:00:00Z
deaths,38072656,covid,215,2021-08-19T00:00:00Z
monoclonal,antibody,treatment,214,2021-08-19T00:00:00Z
county,republican,party,213,2021-08-19T00:00:00Z
members,covid,misinformation,212,2021-08-19T00:00:00Z
carolina,county,republican,211,2021-08-19T00:00:00Z
covid,19,shots,211,2021-08-19T00:00:00Z
positive,covid,tests,209,2021-08-19T00:00:00Z
rf121rf,omotforest,plantmann1,208,2021-08-19T00:00:00Z
omotforest,plantmann1,curfewx,207,2021-08-19T00:00:00Z
republican,party,chair,207,2021-08-19T00:00:00Z
covid,19,data,205,2021-08-19T00:00:00Z
vaccine,efficacy,wanes,205,2021-08-19T00:00:00Z
senators,announce,positive,200,2021-08-19T00:00:00Z
party,chair,dies,197,2021-08-19T00:00:00Z
announce,positive,covid,196,2021-08-19T00:00:00Z
daily,covid,19,196,2021-08-19T00:00:00Z
positive,covid,test,195,2021-08-19T00:00:00Z
09,02,age,193,2021-08-19T00:00:00Z
covid,19,affect,193,2021-08-19T00:00:00Z
troubling,picture,emerges,192,2021-08-19T00:00:00Z
school,mask,mandates,191,2021-08-19T00:00:00Z
