hashtags,n,date
coronavirus,33365,2020-07-14
COVID19,29046,2020-07-14
Covid_19,24723,2020-07-14
Coronavirus,11525,2020-07-14
COVID,7789,2020-07-14
WearAMask,7653,2020-07-14
Covid19,5249,2020-07-14
Covid,5189,2020-07-14
covid19,4574,2020-07-14
covid,3999,2020-07-14
14Jul,2394,2020-07-14
CoronaVirus,2207,2020-07-14
facemask,1997,2020-07-14
pandemic,1961,2020-07-14
lockdown,1561,2020-07-14
COVID_19,1501,2020-07-14
COVIDー19,1487,2020-07-14
wearamask,1309,2020-07-14
SmartNews,1295,2020-07-14
Corona,1292,2020-07-14
COVID__19,1292,2020-07-14
Trump,1222,2020-07-14
PrevenciónEsVida,1130,2020-07-14
WearADamnMask,1093,2020-07-14
QuedateEnCasa,1065,2020-07-14
covid_19,1011,2020-07-14
QuédateEnCasa,1009,2020-07-14
CoronavirusPandemic,1000,2020-07-14
14juillet,998,2020-07-14
coronavaccine,982,2020-07-14
facemasks,965,2020-07-14
TMobileTuesdays,941,2020-07-14
news,881,2020-07-14
Florida,860,2020-07-14
SayNoToCovidDegree,848,2020-07-14
TrumpVirus,841,2020-07-14
tuesdayvibes,836,2020-07-14
contest,820,2020-07-14
pandemia,807,2020-07-14
FoxNews,803,2020-07-14
MásDecesosYContagios,722,2020-07-14
USA,714,2020-07-14
China,711,2020-07-14
StaySafe,681,2020-07-14
corona,679,2020-07-14
Venezuela,668,2020-07-14
health,651,2020-07-14
COVIDIOTS,638,2020-07-14
TuesdayThoughts,635,2020-07-14
virus,632,2020-07-14
India,628,2020-07-14
SocialDistancing,619,2020-07-14
COVIDIDIOTS,618,2020-07-14
CoronaVirusUpdates,609,2020-07-14
NuevaNormalidad,596,2020-07-14
FANB,594,2020-07-14
StayHome,585,2020-07-14
QuitoConPrueba,576,2020-07-14
NoMasks,570,2020-07-14
NoTeRelajes,569,2020-07-14
13Jul,560,2020-07-14
California,554,2020-07-14
BREAKING,546,2020-07-14
News,545,2020-07-14
mask,536,2020-07-14
WHO,524,2020-07-14
vaccine,517,2020-07-14
MAGA,505,2020-07-14
SNTEsalud,499,2020-07-14
Coronavírus,497,2020-07-14
healthcare,494,2020-07-14
Salud,487,2020-07-14
México,485,2020-07-14
Masks,480,2020-07-14
StayAtHome,477,2020-07-14
WearAMaskSaveALife,474,2020-07-14
IndiaFightsCorona,470,2020-07-14
CORONAVIRUS,460,2020-07-14
Cuba,457,2020-07-14
โควิด19,449,2020-07-14
Pandemia,444,2020-07-14
Veracruz,441,2020-07-14
MaskUp,425,2020-07-14
Texas,417,2020-07-14
SARSCoV2,411,2020-07-14
auspol,408,2020-07-14
CoronaVirusUpdate,408,2020-07-14
business,406,2020-07-14
PakeMaskerHargaMati,405,2020-07-14
