hashtags,n,date
Covid_19,46021,2020-07-13
coronavirus,31821,2020-07-13
COVID19,25720,2020-07-13
Coronavirus,11764,2020-07-13
COVID,7488,2020-07-13
Covid19,5233,2020-07-13
covid19,4893,2020-07-13
Covid,3612,2020-07-13
covid,3532,2020-07-13
coronavaccine,3292,2020-07-13
pandemic,2169,2020-07-13
CoronaVirus,2160,2020-07-13
13Jul,2090,2020-07-13
COVID__19,1559,2020-07-13
Trump,1535,2020-07-13
COVID_19,1521,2020-07-13
TiempoDeElegir,1337,2020-07-13
Corona,1297,2020-07-13
lockdown,1277,2020-07-13
COVIDー19,1275,2020-07-13
WearAMask,1211,2020-07-13
SmartNews,1192,2020-07-13
QuedateEnCasa,1100,2020-07-13
covid_19,1094,2020-07-13
news,1069,2020-07-13
Florida,1036,2020-07-13
COVIDIOTS,1029,2020-07-13
mondaythoughts,991,2020-07-13
QuédateEnCasa,985,2020-07-13
CoronavirusPandemic,953,2020-07-13
MondayMotivaton,894,2020-07-13
facemasks,870,2020-07-13
corona,798,2020-07-13
FoxNews,791,2020-07-13
USA,789,2020-07-13
pandemia,786,2020-07-13
TrumpVirus,747,2020-07-13
Fauci,733,2020-07-13
Venezuela,710,2020-07-13
India,692,2020-07-13
BlackLivesMatter,671,2020-07-13
FANB,668,2020-07-13
COVIDIDIOTS,664,2020-07-13
CoronaVirusUpdates,645,2020-07-13
MondayMotivation,637,2020-07-13
China,636,2020-07-13
virus,627,2020-07-13
StaySafe,610,2020-07-13
NuevaNormalidad,606,2020-07-13
trump,602,2020-07-13
DrFauci,585,2020-07-13
FelizLunes,576,2020-07-13
health,576,2020-07-13
13Julio,569,2020-07-13
WearADamnMask,561,2020-07-13
Texas,546,2020-07-13
México,543,2020-07-13
SocialDistancing,534,2020-07-13
Pandemic,533,2020-07-13
MAGA,529,2020-07-13
healthcare,511,2020-07-13
12Jul,506,2020-07-13
AmitabhBachchan,505,2020-07-13
California,502,2020-07-13
TrumpGolfsAmericansDie,502,2020-07-13
BREAKING,498,2020-07-13
CoronaDon,493,2020-07-13
vaccine,493,2020-07-13
News,491,2020-07-13
WHO,490,2020-07-13
StayHome,478,2020-07-13
business,476,2020-07-13
Salud,476,2020-07-13
Cuba,470,2020-07-13
SchoolReopening,469,2020-07-13
โควิด19,463,2020-07-13
CORONAVIRUS,462,2020-07-13
Russia,454,2020-07-13
Health,443,2020-07-13
SNTEsalud,439,2020-07-13
CoronaVirusUpdate,435,2020-07-13
