hashtags,n,date
COVID19,11065,2021-01-01
coronavirus,10066,2021-01-01
Covid,5060,2021-01-01
Coronavirus,3449,2021-01-01
HappyNewYear2021,3427,2021-01-01
covid,3335,2021-01-01
Covid_19,2759,2021-01-01
WearAMask,2707,2021-01-01
COVID,2670,2021-01-01
pandemic,2078,2021-01-01
Covid19,2006,2021-01-01
lockdown,1943,2021-01-01
covid19,1718,2021-01-01
NewYear2021,1447,2021-01-01
NewYearWithPLT,1447,2021-01-01
NewYear,1440,2021-01-01
Wuhan,1193,2021-01-01
HappyNewYear,1174,2021-01-01
HAPPYNEWYEAR,1136,2021-01-01
NewYearsEve,878,2021-01-01
Hello2021,834,2021-01-01
vaccine,821,2021-01-01
Bye2020,818,2021-01-01
Corona,800,2021-01-01
Welcome2021,730,2021-01-01
SmartNews,726,2021-01-01
GoodBye2020,713,2021-01-01
COVIDー19,682,2021-01-01
Lockdown,633,2021-01-01
covid_19,619,2021-01-01
StayHome,619,2021-01-01
vaccination,604,2021-01-01
CNNNYE,591,2021-01-01
workfromhome,580,2021-01-01
CoronaVirus,579,2021-01-01
China,565,2021-01-01
Feliz2021,558,2021-01-01
CovidVaccine,551,2021-01-01
Pandemic,531,2021-01-01
StaySafe,491,2021-01-01
COVID_19,465,2021-01-01
COVIDIOTS,459,2021-01-01
happynewyear,450,2021-01-01
newyear,442,2021-01-01
fireworks,433,2021-01-01
news,431,2021-01-01
2021makeawish,408,2021-01-01
pandemia,397,2021-01-01
Covid19UK,392,2021-01-01
SARSCoV2,389,2021-01-01
NYE2020,382,2021-01-01
StayAtHome,371,2021-01-01
Trump,368,2021-01-01
2021year,365,2021-01-01
India,357,2021-01-01
1Ene,349,2021-01-01
TrumpVirus,339,2021-01-01
wearamask,335,2021-01-01
NHS,326,2021-01-01
Happy2021,324,2021-01-01
CloseTheSchools,314,2021-01-01
quarantine,312,2021-01-01
auspol,310,2021-01-01
COVIDIOT,307,2021-01-01
cdnpoli,305,2021-01-01
ProkesJatim,305,2021-01-01
ableg,304,2021-01-01
health,304,2021-01-01
corona,303,2021-01-01
jobs,303,2021-01-01
SMTOWN_LIVE,303,2021-01-01
poldasulsel,298,2021-01-01
UK,298,2021-01-01
kapoldasulsel,296,2021-01-01
business,294,2021-01-01
USA,293,2021-01-01
opsyustisipoldasulsel,287,2021-01-01
boohoonewyear,284,2021-01-01
newbeginnings,279,2021-01-01
FelizAñoNuevo,278,2021-01-01
dispatch,267,2021-01-01
Pfizer,267,2021-01-01
โควิด19,267,2021-01-01
Covid_19mx,264,2021-01-01
TrumpFailedAmerica,258,2021-01-01
SocialDistancing,254,2021-01-01
News,251,2021-01-01
Vaccine,248,2021-01-01
BREAKING,242,2021-01-01
2021NewYear,241,2021-01-01
Brexit,239,2021-01-01
WashYourHands,229,2021-01-01
CoronavirusStrain,228,2021-01-01
staysafe,228,2021-01-01
virus,224,2021-01-01
CoronaVaccine,220,2021-01-01
Health,219,2021-01-01
bonneannee2021,218,2021-01-01
healthcare,212,2021-01-01
abpoli,209,2021-01-01
Apple,209,2021-01-01
MaskUp,209,2021-01-01
WorkFromHome,209,2021-01-01
FelizAnoNuevo,205,2021-01-01
NYE,201,2021-01-01
FoxNews,199,2021-01-01
vaccines,194,2021-01-01
Venezuela,194,2021-01-01
Canada,193,2021-01-01
Quarantine,193,2021-01-01
ForceTheVote,187,2021-01-01
Salud,187,2021-01-01
Florida,184,2021-01-01
harrylouyear,183,2021-01-01
willkommen2021,183,2021-01-01
France,181,2021-01-01
Israel,180,2021-01-01
love,176,2021-01-01
CovidMemorialDay,175,2021-01-01
COVIDSecondWave,175,2021-01-01
wuhan,175,2021-01-01
California,174,2021-01-01
LastDanceSABC1,173,2021-01-01
COVID19Vic,172,2021-01-01
WHO,171,2021-01-01
SocialDistance,167,2021-01-01
Bangladesh,166,2021-01-01
Coronavirusvaccine,164,2021-01-01
ForaBolsonaro,164,2021-01-01
stayhome,164,2021-01-01
1gennaio,162,2021-01-01
EU,160,2021-01-01
Cuba,159,2021-01-01
新型コロナウイルス,159,2021-01-01
Iran,158,2021-01-01
travel,158,2021-01-01
onpoli,157,2021-01-01
1ocak2021,154,2021-01-01
remotejobs,153,2021-01-01
money,150,2021-01-01
Covid19vaccine,149,2021-01-01
COVID__19,147,2021-01-01
masks,147,2021-01-01
digitalnomad,146,2021-01-01
BlackLivesMatter,145,2021-01-01
Mundo,145,2021-01-01
コロナ,145,2021-01-01
BreakingNews,144,2021-01-01
Georgia,144,2021-01-01
Internacional,143,2021-01-01
IndiaFightsCorona,141,2021-01-01
mentalhealth,141,2021-01-01
africansarenotlabrats,140,2021-01-01
