word1,word2,n,date
covid,19,160056,2020-06-17T00:00:00Z
19,pandemic,7215,2020-06-17T00:00:00Z
coronavirus,pandemic,5995,2020-06-17T00:00:00Z
post,covid,4214,2020-06-17T00:00:00Z
social,distancing,3760,2020-06-17T00:00:00Z
tested,positive,3601,2020-06-17T00:00:00Z
nursing,homes,2694,2020-06-17T00:00:00Z
19,patients,2571,2020-06-17T00:00:00Z
covid,patients,2504,2020-06-17T00:00:00Z
test,positive,2463,2020-06-17T00:00:00Z
coronavirus,outbreak,2373,2020-06-17T00:00:00Z
public,health,2299,2020-06-17T00:00:00Z
covid,deaths,2134,2020-06-17T00:00:00Z
mike,pence,2100,2020-06-17T00:00:00Z
covid19,coronavirus,1973,2020-06-17T00:00:00Z
coronavirus,covid19,1942,2020-06-17T00:00:00Z
19,deaths,1896,2020-06-17T00:00:00Z
19,crisis,1883,2020-06-17T00:00:00Z
death,toll,1855,2020-06-17T00:00:00Z
trump,rally,1721,2020-06-17T00:00:00Z
aubrey,huff,1648,2020-06-17T00:00:00Z
june,17,1647,2020-06-17T00:00:00Z
wear,masks,1587,2020-06-17T00:00:00Z
health,care,1582,2020-06-17T00:00:00Z
bbc,news,1557,2020-06-17T00:00:00Z
wearing,masks,1512,2020-06-17T00:00:00Z
coronavirus,crisis,1509,2020-06-17T00:00:00Z
contact,tracing,1507,2020-06-17T00:00:00Z
news,coronavirus,1438,2020-06-17T00:00:00Z
covid,test,1433,2020-06-17T00:00:00Z
coronavirus,covid,1409,2020-06-17T00:00:00Z
amidst,covid,1379,2020-06-17T00:00:00Z
white,house,1308,2020-06-17T00:00:00Z
19,testing,1295,2020-06-17T00:00:00Z
wuhan,virus,1286,2020-06-17T00:00:00Z
19,relief,1272,2020-06-17T00:00:00Z
tests,positive,1258,2020-06-17T00:00:00Z
music,amidst,1250,2020-06-17T00:00:00Z
life,saving,1243,2020-06-17T00:00:00Z
19,outbreak,1241,2020-06-17T00:00:00Z
coronavirus,deaths,1235,2020-06-17T00:00:00Z
stay,safe,1211,2020-06-17T00:00:00Z
mental,health,1210,2020-06-17T00:00:00Z
petition,offer,1204,2020-06-17T00:00:00Z
19,vaccine,1196,2020-06-17T00:00:00Z
catch,covid,1182,2020-06-17T00:00:00Z
24,hours,1148,2020-06-17T00:00:00Z
amid,coronavirus,1131,2020-06-17T00:00:00Z
task,force,1085,2020-06-17T00:00:00Z
stay,home,1082,2020-06-17T00:00:00Z
19,response,1081,2020-06-17T00:00:00Z
covid,positive,1033,2020-06-17T00:00:00Z
live,updates,1025,2020-06-17T00:00:00Z
coronavirus,infections,1020,2020-06-17T00:00:00Z
death,rate,1015,2020-06-17T00:00:00Z
spread,covid,1013,2020-06-17T00:00:00Z
donald,trump,1011,2020-06-17T00:00:00Z
nursing,home,1001,2020-06-17T00:00:00Z
june,2020,948,2020-06-17T00:00:00Z
19,lockdown,929,2020-06-17T00:00:00Z
health,officials,929,2020-06-17T00:00:00Z
amid,covid,924,2020-06-17T00:00:00Z
covid,crisis,921,2020-06-17T00:00:00Z
single,day,917,2020-06-17T00:00:00Z
coronavirus,vaccine,899,2020-06-17T00:00:00Z
17,2020,898,2020-06-17T00:00:00Z
covid19,covid,896,2020-06-17T00:00:00Z
trump,administration,889,2020-06-17T00:00:00Z
3,months,880,2020-06-17T00:00:00Z
16,friends,879,2020-06-17T00:00:00Z
covid,death,878,2020-06-17T00:00:00Z
1,2,849,2020-06-17T00:00:00Z
19,update,845,2020-06-17T00:00:00Z
covid,testing,845,2020-06-17T00:00:00Z
coronavirus,update,830,2020-06-17T00:00:00Z
fight,covid,830,2020-06-17T00:00:00Z
covid,related,811,2020-06-17T00:00:00Z
tulsa,rally,809,2020-06-17T00:00:00Z
president,trump,808,2020-06-17T00:00:00Z
19,test,801,2020-06-17T00:00:00Z
2,weeks,790,2020-06-17T00:00:00Z
