word1,word2,n,date
covid,19,72016,2021-03-24T00:00:00Z
covid,vaccine,10486,2021-03-24T00:00:00Z
19,vaccine,8346,2021-03-24T00:00:00Z
19,pandemic,4028,2021-03-24T00:00:00Z
19,vaccines,3056,2021-03-24T00:00:00Z
post,covid,2753,2021-03-24T00:00:00Z
covid,test,2532,2021-03-24T00:00:00Z
mental,health,2359,2021-03-24T00:00:00Z
global,pandemic,2226,2021-03-24T00:00:00Z
19,vaccination,2214,2021-03-24T00:00:00Z
public,health,2137,2021-03-24T00:00:00Z
post,pandemic,2133,2021-03-24T00:00:00Z
covid,vaccines,1905,2021-03-24T00:00:00Z
covid,deaths,1876,2021-03-24T00:00:00Z
whatshappeninginmyanmar,mar24silencestrike,1702,2021-03-24T00:00:00Z
silence,revolution,1696,2021-03-24T00:00:00Z
19,broke,1693,2021-03-24T00:00:00Z
military,regime,1691,2021-03-24T00:00:00Z
revolution,whatshappeninginmyanmar,1690,2021-03-24T00:00:00Z
overthrow,military,1683,2021-03-24T00:00:00Z
covid,relief,1679,2021-03-24T00:00:00Z
regime,silence,1662,2021-03-24T00:00:00Z
covid,shot,1552,2021-03-24T00:00:00Z
tested,positive,1535,2021-03-24T00:00:00Z
coronavirus,pandemic,1452,2021-03-24T00:00:00Z
boris,johnson,1445,2021-03-24T00:00:00Z
covid19,pandemic,1391,2021-03-24T00:00:00Z
covid,restrictions,1345,2021-03-24T00:00:00Z
covid,vaccination,1300,2021-03-24T00:00:00Z
social,distancing,1244,2021-03-24T00:00:00Z
march,24,1109,2021-03-24T00:00:00Z
mass,shootings,1094,2021-03-24T00:00:00Z
coronavirus,vaccine,1084,2021-03-24T00:00:00Z
24,2021,1059,2021-03-24T00:00:00Z
ー,19,993,2021-03-24T00:00:00Z
covid,ー,987,2021-03-24T00:00:00Z
availability,walgreens,959,2021-03-24T00:00:00Z
walgreens,walgreen,959,2021-03-24T00:00:00Z
drug,store,958,2021-03-24T00:00:00Z
walgreen,drug,956,2021-03-24T00:00:00Z
health,care,943,2021-03-24T00:00:00Z
covid,pandemic,938,2021-03-24T00:00:00Z
covid,patients,925,2021-03-24T00:00:00Z
covid,related,910,2021-03-24T00:00:00Z
covid,testing,895,2021-03-24T00:00:00Z
double,mutant,881,2021-03-24T00:00:00Z
covid,positive,822,2021-03-24T00:00:00Z
spring,break,801,2021-03-24T00:00:00Z
pre,covid,785,2021-03-24T00:00:00Z
vaccine,rollout,785,2021-03-24T00:00:00Z
social,media,776,2021-03-24T00:00:00Z
gt,gt,775,2021-03-24T00:00:00Z
gun,violence,765,2021-03-24T00:00:00Z
health,officials,765,2021-03-24T00:00:00Z
easter,lockdown,760,2021-03-24T00:00:00Z
vaccine,exports,759,2021-03-24T00:00:00Z
pandemic,response,752,2021-03-24T00:00:00Z
1,2,744,2021-03-24T00:00:00Z
2,weeks,734,2021-03-24T00:00:00Z
covid,tests,734,2021-03-24T00:00:00Z
hong,kong,727,2021-03-24T00:00:00Z
covid,jab,722,2021-03-24T00:00:00Z
12,months,707,2021-03-24T00:00:00Z
19,vaccinations,683,2021-03-24T00:00:00Z
24,hours,680,2021-03-24T00:00:00Z
nursing,homes,678,2021-03-24T00:00:00Z
mar,24,662,2021-03-24T00:00:00Z
march,2021,659,2021-03-24T00:00:00Z
pandemic,started,655,2021-03-24T00:00:00Z
stay,safe,655,2021-03-24T00:00:00Z
vaccine,success,654,2021-03-24T00:00:00Z
covid,death,642,2021-03-24T00:00:00Z
vaccine,doses,636,2021-03-24T00:00:00Z
19,testing,634,2021-03-24T00:00:00Z
death,toll,632,2021-03-24T00:00:00Z
post,lockdown,627,2021-03-24T00:00:00Z
covid,crisis,621,2021-03-24T00:00:00Z
covid,rules,617,2021-03-24T00:00:00Z
covid,lockdown,616,2021-03-24T00:00:00Z
19,deaths,615,2021-03-24T00:00:00Z
covid,response,607,2021-03-24T00:00:00Z
19,restrictions,605,2021-03-24T00:00:00Z
march,23,605,2021-03-24T00:00:00Z
sars,cov,601,2021-03-24T00:00:00Z
stay,home,601,2021-03-24T00:00:00Z
single,day,594,2021-03-24T00:00:00Z
covid,free,589,2021-03-24T00:00:00Z
hotel,quarantine,579,2021-03-24T00:00:00Z
cov,2,572,2021-03-24T00:00:00Z
relief,bill,567,2021-03-24T00:00:00Z
herd,immunity,565,2021-03-24T00:00:00Z
million,people,563,2021-03-24T00:00:00Z
tests,positive,561,2021-03-24T00:00:00Z
climate,change,559,2021-03-24T00:00:00Z
pre,pandemic,552,2021-03-24T00:00:00Z
march,2020,542,2021-03-24T00:00:00Z
krispy,kreme,538,2021-03-24T00:00:00Z
test,positive,526,2021-03-24T00:00:00Z
positive,covid,519,2021-03-24T00:00:00Z
19,update,518,2021-03-24T00:00:00Z
covid19,vaccine,517,2021-03-24T00:00:00Z
aamir,khan,516,2021-03-24T00:00:00Z
coronavirus,covid19,514,2021-03-24T00:00:00Z
wear,masks,512,2021-03-24T00:00:00Z
coronavirus,act,511,2021-03-24T00:00:00Z
mask,mandate,508,2021-03-24T00:00:00Z
total,appointments,508,2021-03-24T00:00:00Z
19,test,502,2021-03-24T00:00:00Z
catch,covid,500,2021-03-24T00:00:00Z
wearing,masks,498,2021-03-24T00:00:00Z
joe,biden,488,2021-03-24T00:00:00Z
bbc,news,485,2021-03-24T00:00:00Z
immune,system,485,2021-03-24T00:00:00Z
anti,lockdown,482,2021-03-24T00:00:00Z
angela,merkel,481,2021-03-24T00:00:00Z
covid,variant,477,2021-03-24T00:00:00Z
covid,symptoms,470,2021-03-24T00:00:00Z
save,lives,470,2021-03-24T00:00:00Z
19,relief,468,2021-03-24T00:00:00Z
pandemic,hit,468,2021-03-24T00:00:00Z
lockdown,1,464,2021-03-24T00:00:00Z
6,weeks,462,2021-03-24T00:00:00Z
human,rights,460,2021-03-24T00:00:00Z
national,guard,460,2021-03-24T00:00:00Z
