word1,word2,n,date
covid,19,47940,2021-11-29T00:00:00Z
omicron,variant,12037,2021-11-29T00:00:00Z
covid,variant,9200,2021-11-29T00:00:00Z
omicron,covid,5096,2021-11-29T00:00:00Z
south,africa,4653,2021-11-29T00:00:00Z
19,variant,4256,2021-11-29T00:00:00Z
covid,vaccine,3827,2021-11-29T00:00:00Z
19,vaccine,3109,2021-11-29T00:00:00Z
coronavirus,variant,2585,2021-11-29T00:00:00Z
variant,omicron,2160,2021-11-29T00:00:00Z
covid,deaths,2083,2021-11-29T00:00:00Z
covid,test,2034,2021-11-29T00:00:00Z
covid,parent,1968,2021-11-29T00:00:00Z
covid,booster,1921,2021-11-29T00:00:00Z
covid,vaccines,1825,2021-11-29T00:00:00Z
19,pandemic,1749,2021-11-29T00:00:00Z
public,health,1746,2021-11-29T00:00:00Z
tested,positive,1665,2021-11-29T00:00:00Z
global,pandemic,1578,2021-11-29T00:00:00Z
omicron,coronavirus,1578,2021-11-29T00:00:00Z
travel,bans,1562,2021-11-29T00:00:00Z
natural,immunity,1522,2021-11-29T00:00:00Z
covid,variants,1512,2021-11-29T00:00:00Z
basil,ireton,1497,2021-11-29T00:00:00Z
bridgetholmstro,rockandroll432,1488,2021-11-29T00:00:00Z
boeing74,organicdot,1487,2021-11-29T00:00:00Z
ericwil06256732,wildweatherdan,1487,2021-11-29T00:00:00Z
sunsnowflowers,bridgetholmstro,1487,2021-11-29T00:00:00Z
oakden,wolf,1485,2021-11-29T00:00:00Z
gordon,dhg,1483,2021-11-29T00:00:00Z
25,cycle,1482,2021-11-29T00:00:00Z
organicdot,oakden,1479,2021-11-29T00:00:00Z
rockandroll432,massimassian,1473,2021-11-29T00:00:00Z
rln,nelson,1471,2021-11-29T00:00:00Z
thisisnothappen,basil,1442,2021-11-29T00:00:00Z
guygadboisguyg1,thisisnothappen,1439,2021-11-29T00:00:00Z
dan613,boeing74,1437,2021-11-29T00:00:00Z
narvuntien,dan613,1432,2021-11-29T00:00:00Z
iandjbrown2,narvuntien,1429,2021-11-29T00:00:00Z
south,african,1429,2021-11-29T00:00:00Z
halbrow68884227,aristotlemrs,1420,2021-11-29T00:00:00Z
massimassian,davejohn0175,1405,2021-11-29T00:00:00Z
tragiicomedy,covid,1364,2021-11-29T00:00:00Z
robmeekel,25,1353,2021-11-29T00:00:00Z
twtthisisnow,tragiicomedy,1302,2021-11-29T00:00:00Z
davidtayloryork,glenncarr6,1301,2021-11-29T00:00:00Z
post,covid,1291,2021-11-29T00:00:00Z
covid,omicron,1268,2021-11-29T00:00:00Z
bigrakadoc,chimera414,1239,2021-11-29T00:00:00Z
stephen04880258,guygadboisguyg1,1228,2021-11-29T00:00:00Z
19,vaccines,1226,2021-11-29T00:00:00Z
moderna5g,666,1225,2021-11-29T00:00:00Z
wildweatherdan,robhon,1214,2021-11-29T00:00:00Z
covid,restrictions,1208,2021-11-29T00:00:00Z
