word1,word2,n,date
covid,19,45285,2021-08-29T00:00:00Z
covid,vaccine,4618,2021-08-29T00:00:00Z
covid,patients,3353,2021-08-29T00:00:00Z
covid,deaths,2982,2021-08-29T00:00:00Z
19,vaccine,2979,2021-08-29T00:00:00Z
covid,test,2371,2021-08-29T00:00:00Z
delta,variant,2370,2021-08-29T00:00:00Z
anti,vax,2341,2021-08-29T00:00:00Z
anti,mask,2121,2021-08-29T00:00:00Z
covid,vaccines,1818,2021-08-29T00:00:00Z
radio,host,1733,2021-08-29T00:00:00Z
public,health,1594,2021-08-29T00:00:00Z
natural,immunity,1561,2021-08-29T00:00:00Z
tested,positive,1553,2021-08-29T00:00:00Z
vaccinated,people,1523,2021-08-29T00:00:00Z
caleb,wallace,1398,2021-08-29T00:00:00Z
mental,health,1355,2021-08-29T00:00:00Z
19,infection,1346,2021-08-29T00:00:00Z
prime,minister,1326,2021-08-29T00:00:00Z
19,pandemic,1258,2021-08-29T00:00:00Z
anti,vaxxers,1247,2021-08-29T00:00:00Z
global,pandemic,1185,2021-08-29T00:00:00Z
marc,bernier,1150,2021-08-29T00:00:00Z
19,vaccines,1135,2021-08-29T00:00:00Z
catch,covid,1131,2021-08-29T00:00:00Z
whatshappeninginmyanmar,aug29coup,1115,2021-08-29T00:00:00Z
obo,prison,1113,2021-08-29T00:00:00Z
underlying,leukemia,1112,2021-08-29T00:00:00Z
leukemia,disease,1111,2021-08-29T00:00:00Z
dr,zaw,1109,2021-08-29T00:00:00Z
kyawmoetunrepresentsmyanmar,whatshappeninginmyanmar,1109,2021-08-29T00:00:00Z
myint,maung,1109,2021-08-29T00:00:00Z
zaw,myint,1109,2021-08-29T00:00:00Z
amid,suffering,1108,2021-08-29T00:00:00Z
prison,amid,1108,2021-08-29T00:00:00Z
infection,kyawmoetunrepresentsmyanmar,1102,2021-08-29T00:00:00Z
hurricane,ida,999,2021-08-29T00:00:00Z
covid,death,969,2021-08-29T00:00:00Z
post,covid,944,2021-08-29T00:00:00Z
alex,berenson,939,2021-08-29T00:00:00Z
eternal,life,905,2021-08-29T00:00:00Z
caught,covid,885,2021-08-29T00:00:00Z
covid,restrictions,885,2021-08-29T00:00:00Z
spread,covid,873,2021-08-29T00:00:00Z
social,distancing,868,2021-08-29T00:00:00Z
