word1,word2,n,date
covid,19,73995,2021-02-18T00:00:00Z
19,vaccine,9494,2021-02-18T00:00:00Z
covid,vaccine,8696,2021-02-18T00:00:00Z
global,pandemic,4571,2021-02-18T00:00:00Z
19,pandemic,3943,2021-02-18T00:00:00Z
covid,test,3448,2021-02-18T00:00:00Z
life,expectancy,3307,2021-02-18T00:00:00Z
19,vaccines,3076,2021-02-18T00:00:00Z
covid,relief,3059,2021-02-18T00:00:00Z
ted,cruz,3020,2021-02-18T00:00:00Z
mental,health,2617,2021-02-18T00:00:00Z
post,covid,2529,2021-02-18T00:00:00Z
covid,deaths,2408,2021-02-18T00:00:00Z
19,vaccination,2199,2021-02-18T00:00:00Z
public,health,2180,2021-02-18T00:00:00Z
nursing,homes,1888,2021-02-18T00:00:00Z
covid,vaccines,1781,2021-02-18T00:00:00Z
coronavirus,pandemic,1748,2021-02-18T00:00:00Z
post,pandemic,1617,2021-02-18T00:00:00Z
nursing,home,1567,2021-02-18T00:00:00Z
coronavirus,vaccine,1526,2021-02-18T00:00:00Z
covid19,pandemic,1328,2021-02-18T00:00:00Z
social,distancing,1298,2021-02-18T00:00:00Z
winter,storm,1288,2021-02-18T00:00:00Z
tested,positive,1272,2021-02-18T00:00:00Z
covid,patients,1269,2021-02-18T00:00:00Z
keir,starmer,1211,2021-02-18T00:00:00Z
climate,change,1186,2021-02-18T00:00:00Z
south,african,1163,2021-02-18T00:00:00Z
covid,vaccination,1146,2021-02-18T00:00:00Z
covid,restrictions,1141,2021-02-18T00:00:00Z
vaccine,rollout,1080,2021-02-18T00:00:00Z
south,africa,1062,2021-02-18T00:00:00Z
stay,home,1031,2021-02-18T00:00:00Z
negative,covid,1019,2021-02-18T00:00:00Z
2,weeks,995,2021-02-18T00:00:00Z
covid,testing,972,2021-02-18T00:00:00Z
health,care,964,2021-02-18T00:00:00Z
covid,pandemic,951,2021-02-18T00:00:00Z
social,media,917,2021-02-18T00:00:00Z
covid,response,906,2021-02-18T00:00:00Z
pre,covid,891,2021-02-18T00:00:00Z
1,2,876,2021-02-18T00:00:00Z
covid,related,860,2021-02-18T00:00:00Z
19,testing,859,2021-02-18T00:00:00Z
health,officials,839,2021-02-18T00:00:00Z
19,vaccinations,818,2021-02-18T00:00:00Z
pandemic,started,794,2021-02-18T00:00:00Z
covid,death,793,2021-02-18T00:00:00Z
covid,jab,772,2021-02-18T00:00:00Z
boris,johnson,766,2021-02-18T00:00:00Z
stay,safe,758,2021-02-18T00:00:00Z
joe,biden,752,2021-02-18T00:00:00Z
hotel,quarantine,751,2021-02-18T00:00:00Z
14,days,743,2021-02-18T00:00:00Z
covid19,vaccine,728,2021-02-18T00:00:00Z
relief,bill,726,2021-02-18T00:00:00Z
white,house,714,2021-02-18T00:00:00Z
19,relief,708,2021-02-18T00:00:00Z
andrew,cuomo,705,2021-02-18T00:00:00Z
natural,disaster,701,2021-02-18T00:00:00Z
expectancy,drops,680,2021-02-18T00:00:00Z
vaccine,doses,675,2021-02-18T00:00:00Z
covid,hit,673,2021-02-18T00:00:00Z
19,test,663,2021-02-18T00:00:00Z
covid,crisis,659,2021-02-18T00:00:00Z
19,patients,653,2021-02-18T00:00:00Z
fucking,pandemic,652,2021-02-18T00:00:00Z
amid,pandemic,637,2021-02-18T00:00:00Z
african,variant,635,2021-02-18T00:00:00Z
death,toll,635,2021-02-18T00:00:00Z
vaccine,distribution,635,2021-02-18T00:00:00Z
19,deaths,627,2021-02-18T00:00:00Z
19,variants,620,2021-02-18T00:00:00Z
sars,cov,617,2021-02-18T00:00:00Z
bill,gates,615,2021-02-18T00:00:00Z
death,rate,607,2021-02-18T00:00:00Z
24,hours,600,2021-02-18T00:00:00Z
deadly,pandemic,598,2021-02-18T00:00:00Z
gt,gt,596,2021-02-18T00:00:00Z
cov,2,595,2021-02-18T00:00:00Z
covid,free,594,2021-02-18T00:00:00Z
10,days,593,2021-02-18T00:00:00Z
covid,tests,592,2021-02-18T00:00:00Z
pandemic,response,578,2021-02-18T00:00:00Z
herd,immunity,573,2021-02-18T00:00:00Z
feb,18,566,2021-02-18T00:00:00Z
million,people,563,2021-02-18T00:00:00Z
covid,shot,560,2021-02-18T00:00:00Z
february,18,558,2021-02-18T00:00:00Z
pandemic,hit,543,2021-02-18T00:00:00Z
100,000,537,2021-02-18T00:00:00Z
caught,covid,533,2021-02-18T00:00:00Z
catch,covid,532,2021-02-18T00:00:00Z
bbc,news,531,2021-02-18T00:00:00Z
wear,masks,531,2021-02-18T00:00:00Z
covid19,coronavirus,527,2021-02-18T00:00:00Z
500,000,521,2021-02-18T00:00:00Z
gregabbott,tx,517,2021-02-18T00:00:00Z
wearing,masks,517,2021-02-18T00:00:00Z
relief,package,515,2021-02-18T00:00:00Z
vaccine,dose,515,2021-02-18T00:00:00Z
18,2021,507,2021-02-18T00:00:00Z
severe,covid,507,2021-02-18T00:00:00Z
snow,storm,505,2021-02-18T00:00:00Z
19,update,504,2021-02-18T00:00:00Z
covid,rules,503,2021-02-18T00:00:00Z
pfizer,vaccine,501,2021-02-18T00:00:00Z
