word1,word2,n,date
covid,19,48410,2020-12-25T00:00:00Z
merry,christmas,13525,2020-12-25T00:00:00Z
covid,relief,6994,2020-12-25T00:00:00Z
covid,vaccine,3828,2020-12-25T00:00:00Z
19,vaccine,3680,2020-12-25T00:00:00Z
relief,bill,3563,2020-12-25T00:00:00Z
christmas,day,3105,2020-12-25T00:00:00Z
christmas,eve,2933,2020-12-25T00:00:00Z
tested,positive,2351,2020-12-25T00:00:00Z
covid,test,2182,2020-12-25T00:00:00Z
stay,safe,2035,2020-12-25T00:00:00Z
covid,christmas,1898,2020-12-25T00:00:00Z
19,pandemic,1799,2020-12-25T00:00:00Z
global,pandemic,1701,2020-12-25T00:00:00Z
negative,covid,1607,2020-12-25T00:00:00Z
happy,holidays,1575,2020-12-25T00:00:00Z
covid,bill,1463,2020-12-25T00:00:00Z
covid,free,1384,2020-12-25T00:00:00Z
covid,deaths,1332,2020-12-25T00:00:00Z
2,000,1328,2020-12-25T00:00:00Z
american,people,1260,2020-12-25T00:00:00Z
holiday,season,1248,2020-12-25T00:00:00Z
coronavirus,pandemic,1193,2020-12-25T00:00:00Z
covid,patients,1138,2020-12-25T00:00:00Z
stay,home,1122,2020-12-25T00:00:00Z
19,test,1112,2020-12-25T00:00:00Z
social,distancing,1049,2020-12-25T00:00:00Z
post,covid,1046,2020-12-25T00:00:00Z
require,negative,1044,2020-12-25T00:00:00Z
happy,christmas,996,2020-12-25T00:00:00Z
covid,restrictions,932,2020-12-25T00:00:00Z
19,relief,923,2020-12-25T00:00:00Z
19,vaccines,906,2020-12-25T00:00:00Z
south,africa,871,2020-12-25T00:00:00Z
trump,golfs,862,2020-12-25T00:00:00Z
coronavirus,vaccine,856,2020-12-25T00:00:00Z
public,health,856,2020-12-25T00:00:00Z
herd,immunity,851,2020-12-25T00:00:00Z
test,positive,841,2020-12-25T00:00:00Z
black,doctor,822,2020-12-25T00:00:00Z
coronavirus,variant,815,2020-12-25T00:00:00Z
christmas,message,788,2020-12-25T00:00:00Z
fuck,covid,762,2020-12-25T00:00:00Z
covid,aid,760,2020-12-25T00:00:00Z
god,bless,737,2020-12-25T00:00:00Z
president,trump,724,2020-12-25T00:00:00Z
pandemic,christmas,673,2020-12-25T00:00:00Z
health,care,672,2020-12-25T00:00:00Z
merry,xmas,672,2020-12-25T00:00:00Z
donald,trump,670,2020-12-25T00:00:00Z
doctor,dies,662,2020-12-25T00:00:00Z
foreign,aid,654,2020-12-25T00:00:00Z
covid,related,653,2020-12-25T00:00:00Z
christmas,dinner,641,2020-12-25T00:00:00Z
covid,positive,639,2020-12-25T00:00:00Z
mental,health,639,2020-12-25T00:00:00Z
relief,package,624,2020-12-25T00:00:00Z
2,weeks,621,2020-12-25T00:00:00Z
relief,hangs,609,2020-12-25T00:00:00Z
covid,tests,608,2020-12-25T00:00:00Z
racist,treatment,608,2020-12-25T00:00:00Z
covid19,pandemic,601,2020-12-25T00:00:00Z
dr,fauci,589,2020-12-25T00:00:00Z
pope,francis,585,2020-12-25T00:00:00Z
spending,christmas,576,2020-12-25T00:00:00Z
celebrate,christmas,565,2020-12-25T00:00:00Z
covid,death,558,2020-12-25T00:00:00Z
covid,vaccines,542,2020-12-25T00:00:00Z
19,deaths,536,2020-12-25T00:00:00Z
tier,4,527,2020-12-25T00:00:00Z
death,toll,523,2020-12-25T00:00:00Z
healthcare,workers,523,2020-12-25T00:00:00Z
covid,pandemic,521,2020-12-25T00:00:00Z
boxing,day,519,2020-12-25T00:00:00Z
coronavirus,test,511,2020-12-25T00:00:00Z
post,pandemic,499,2020-12-25T00:00:00Z
gabriel,jesus,496,2020-12-25T00:00:00Z
wear,masks,496,2020-12-25T00:00:00Z
covid,strain,494,2020-12-25T00:00:00Z
spend,christmas,492,2020-12-25T00:00:00Z
gt,gt,491,2020-12-25T00:00:00Z
recovery,rate,488,2020-12-25T00:00:00Z
beat,covid,487,2020-12-25T00:00:00Z
24,hours,486,2020-12-25T00:00:00Z
stimulus,checks,484,2020-12-25T00:00:00Z
wearing,masks,484,2020-12-25T00:00:00Z
1,2,482,2020-12-25T00:00:00Z
christmas,gift,477,2020-12-25T00:00:00Z
stimulus,bill,476,2020-12-25T00:00:00Z
christmas,morning,475,2020-12-25T00:00:00Z
months,ago,473,2020-12-25T00:00:00Z
social,media,471,2020-12-25T00:00:00Z
covid19,coronavirus,468,2020-12-25T00:00:00Z
kyle,walker,468,2020-12-25T00:00:00Z
coronavirus,covid19,465,2020-12-25T00:00:00Z
quarantine,christmas,465,2020-12-25T00:00:00Z
negative,coronavirus,464,2020-12-25T00:00:00Z
catch,covid,463,2020-12-25T00:00:00Z
covid,rules,461,2020-12-25T00:00:00Z
spending,bill,457,2020-12-25T00:00:00Z
300,000,456,2020-12-25T00:00:00Z
job,due,454,2020-12-25T00:00:00Z
white,house,448,2020-12-25T00:00:00Z
santa,claus,445,2020-12-25T00:00:00Z
test,negative,442,2020-12-25T00:00:00Z
united,kingdom,440,2020-12-25T00:00:00Z
airline,passengers,435,2020-12-25T00:00:00Z
9,months,432,2020-12-25T00:00:00Z
merry,covid,431,2020-12-25T00:00:00Z
covid,stimulus,430,2020-12-25T00:00:00Z
tests,positive,430,2020-12-25T00:00:00Z
happy,birthday,421,2020-12-25T00:00:00Z
christmas,2020,420,2020-12-25T00:00:00Z
caught,covid,419,2020-12-25T00:00:00Z
test,results,414,2020-12-25T00:00:00Z
covid,20,411,2020-12-25T00:00:00Z
york,times,411,2020-12-25T00:00:00Z
covid,testing,410,2020-12-25T00:00:00Z
14,days,404,2020-12-25T00:00:00Z
million,people,403,2020-12-25T00:00:00Z
19,tests,401,2020-12-25T00:00:00Z
los,angeles,401,2020-12-25T00:00:00Z
covid,safe,400,2020-12-25T00:00:00Z
testing,positive,399,2020-12-25T00:00:00Z
positive,covid,396,2020-12-25T00:00:00Z
2,million,393,2020-12-25T00:00:00Z
coronavirus,relief,391,2020-12-25T00:00:00Z
pre,covid,390,2020-12-25T00:00:00Z
leaves,covid,388,2020-12-25T00:00:00Z
moderna,covid,378,2020-12-25T00:00:00Z
19,outbreak,375,2020-12-25T00:00:00Z
25,2020,372,2020-12-25T00:00:00Z
covid,hit,371,2020-12-25T00:00:00Z
gop,blocks,368,2020-12-25T00:00:00Z
6,months,365,2020-12-25T00:00:00Z
social,distance,364,2020-12-25T00:00:00Z
covid,symptoms,362,2020-12-25T00:00:00Z
christmas,covid,361,2020-12-25T00:00:00Z
