word1,word2,n,date
covid,19,346482,2020-04-06T00:00:00Z
boris,johnson,21550,2020-04-06T00:00:00Z
coronavirus,pandemic,19727,2020-04-06T00:00:00Z
intensive,care,15694,2020-04-06T00:00:00Z
19,pandemic,14292,2020-04-06T00:00:00Z
prime,minister,10056,2020-04-06T00:00:00Z
coronavirus,crisis,9864,2020-04-06T00:00:00Z
coronavirus,outbreak,8832,2020-04-06T00:00:00Z
social,distancing,8690,2020-04-06T00:00:00Z
coronavirus,covid19,7693,2020-04-06T00:00:00Z
tested,positive,7676,2020-04-06T00:00:00Z
bbc,news,7236,2020-04-06T00:00:00Z
19,crisis,7001,2020-04-06T00:00:00Z
johnson,moved,6889,2020-04-06T00:00:00Z
death,toll,6652,2020-04-06T00:00:00Z
covid19,coronavirus,6376,2020-04-06T00:00:00Z
news,coronavirus,6027,2020-04-06T00:00:00Z
19,patients,5766,2020-04-06T00:00:00Z
coronavirus,symptoms,5421,2020-04-06T00:00:00Z
tests,positive,5417,2020-04-06T00:00:00Z
coronavirus,lockdown,5374,2020-04-06T00:00:00Z
minister,boris,5230,2020-04-06T00:00:00Z
amid,coronavirus,5189,2020-04-06T00:00:00Z
coronavirus,covid,5132,2020-04-06T00:00:00Z
stay,home,4866,2020-04-06T00:00:00Z
coronavirus,boris,4803,2020-04-06T00:00:00Z
bronx,zoo,4792,2020-04-06T00:00:00Z
white,house,4738,2020-04-06T00:00:00Z
symptoms,worsen,4695,2020-04-06T00:00:00Z
public,health,4463,2020-04-06T00:00:00Z
coronavirus,patients,4270,2020-04-06T00:00:00Z
coronavirus,deaths,4112,2020-04-06T00:00:00Z
19,outbreak,4034,2020-04-06T00:00:00Z
health,care,3879,2020-04-06T00:00:00Z
stay,safe,3856,2020-04-06T00:00:00Z
coronavirus,response,3780,2020-04-06T00:00:00Z
task,force,3760,2020-04-06T00:00:00Z
coronavirus,death,3563,2020-04-06T00:00:00Z
president,trump,3539,2020-04-06T00:00:00Z
covid,patients,3412,2020-04-06T00:00:00Z
10,000,3339,2020-04-06T00:00:00Z
bill,gates,3334,2020-04-06T00:00:00Z
fight,covid,3274,2020-04-06T00:00:00Z
donald,trump,3030,2020-04-06T00:00:00Z
corona,virus,2955,2020-04-06T00:00:00Z
april,6,2855,2020-04-06T00:00:00Z
amid,covid,2812,2020-04-06T00:00:00Z
live,updates,2793,2020-04-06T00:00:00Z
mental,health,2704,2020-04-06T00:00:00Z
social,media,2629,2020-04-06T00:00:00Z
weeks,ago,2568,2020-04-06T00:00:00Z
19,response,2559,2020-04-06T00:00:00Z
covid19,covid,2553,2020-04-06T00:00:00Z
dr,fauci,2470,2020-04-06T00:00:00Z
coronavirus,task,2469,2020-04-06T00:00:00Z
test,positive,2462,2020-04-06T00:00:00Z
fake,news,2357,2020-04-06T00:00:00Z
19,virus,2310,2020-04-06T00:00:00Z
19,deaths,2306,2020-04-06T00:00:00Z
york,city,2306,2020-04-06T00:00:00Z
19,lockdown,2281,2020-04-06T00:00:00Z
fox,news,2231,2020-04-06T00:00:00Z
york,times,2222,2020-04-06T00:00:00Z
wuhan,virus,2199,2020-04-06T00:00:00Z
treat,covid,2176,2020-04-06T00:00:00Z
zoo,tests,2146,2020-04-06T00:00:00Z
fight,coronavirus,2144,2020-04-06T00:00:00Z
coronavirus,vaccine,2120,2020-04-06T00:00:00Z
uk,prime,2111,2020-04-06T00:00:00Z
trump,administration,2080,2020-04-06T00:00:00Z
healthcare,workers,2065,2020-04-06T00:00:00Z
coronavirus,update,2037,2020-04-06T00:00:00Z
care,unit,1985,2020-04-06T00:00:00Z
british,prime,1963,2020-04-06T00:00:00Z
malaria,drug,1959,2020-04-06T00:00:00Z
post,covid,1934,2020-04-06T00:00:00Z
death,rate,1919,2020-04-06T00:00:00Z
19,update,1897,2020-04-06T00:00:00Z
1,2,1849,2020-04-06T00:00:00Z
coronavirus,live,1801,2020-04-06T00:00:00Z
coronavirus,testing,1801,2020-04-06T00:00:00Z
covid19,pandemic,1787,2020-04-06T00:00:00Z
fighting,covid,1786,2020-04-06T00:00:00Z
gt,gt,1783,2020-04-06T00:00:00Z
19,testing,1738,2020-04-06T00:00:00Z
save,lives,1735,2020-04-06T00:00:00Z
coronavirus,treatment,1702,2020-04-06T00:00:00Z
pep,guardiola,1692,2020-04-06T00:00:00Z
19,coronavirus,1660,2020-04-06T00:00:00Z
speedy,recovery,1654,2020-04-06T00:00:00Z
south,korea,1648,2020-04-06T00:00:00Z
24,hours,1617,2020-04-06T00:00:00Z
health,workers,1612,2020-04-06T00:00:00Z
pm,boris,1575,2020-04-06T00:00:00Z
april,2020,1564,2020-04-06T00:00:00Z
coronavirus,relief,1550,2020-04-06T00:00:00Z
front,lines,1542,2020-04-06T00:00:00Z
care,workers,1537,2020-04-06T00:00:00Z
front,line,1533,2020-04-06T00:00:00Z
19,relief,1521,2020-04-06T00:00:00Z
6,2020,1512,2020-04-06T00:00:00Z
washington,post,1475,2020-04-06T00:00:00Z
1,000,1465,2020-04-06T00:00:00Z
coronavirus,victims,1433,2020-04-06T00:00:00Z
19,symptoms,1424,2020-04-06T00:00:00Z
sars,cov,1421,2020-04-06T00:00:00Z
testing,positive,1408,2020-04-06T00:00:00Z
top,story,1382,2020-04-06T00:00:00Z
world,health,1339,2020-04-06T00:00:00Z
medical,supplies,1333,2020-04-06T00:00:00Z
watch,live,1319,2020-04-06T00:00:00Z
health,officials,1310,2020-04-06T00:00:00Z
fda,approved,1296,2020-04-06T00:00:00Z
federal,government,1292,2020-04-06T00:00:00Z
19,death,1286,2020-04-06T00:00:00Z
coronavirus,related,1283,2020-04-06T00:00:00Z
19,test,1273,2020-04-06T00:00:00Z
treating,covid,1261,2020-04-06T00:00:00Z
19,related,1258,2020-04-06T00:00:00Z
press,conference,1255,2020-04-06T00:00:00Z
9,11,1246,2020-04-06T00:00:00Z
