word1,word2,n,date
covid,19,126053,2020-09-09T00:00:00Z
bob,woodward,8105,2020-09-09T00:00:00Z
19,vaccine,6815,2020-09-09T00:00:00Z
woodward,book,6756,2020-09-09T00:00:00Z
19,pandemic,5332,2020-09-09T00:00:00Z
covid,deaths,4911,2020-09-09T00:00:00Z
vaccine,trial,4690,2020-09-09T00:00:00Z
trump,admits,4071,2020-09-09T00:00:00Z
coronavirus,vaccine,3801,2020-09-09T00:00:00Z
190,000,3670,2020-09-09T00:00:00Z
covid,test,3669,2020-09-09T00:00:00Z
coronavirus,pandemic,3573,2020-09-09T00:00:00Z
american,people,3442,2020-09-09T00:00:00Z
donald,trump,3172,2020-09-09T00:00:00Z
rosie,wearamask,3089,2020-09-09T00:00:00Z
covid,vaccine,2976,2020-09-09T00:00:00Z
true,threat,2795,2020-09-09T00:00:00Z
tested,positive,2794,2020-09-09T00:00:00Z
200,000,2761,2020-09-09T00:00:00Z
post,covid,2755,2020-09-09T00:00:00Z
social,distancing,2688,2020-09-09T00:00:00Z
president,trump,2517,2020-09-09T00:00:00Z
public,health,2485,2020-09-09T00:00:00Z
nursing,homes,2483,2020-09-09T00:00:00Z
cisco,zoom,2455,2020-09-09T00:00:00Z
cool,app,2455,2020-09-09T00:00:00Z
instantly,transcribe,2455,2020-09-09T00:00:00Z
translate,webex,2455,2020-09-09T00:00:00Z
webex,cisco,2455,2020-09-09T00:00:00Z
zoom,bluejeans,2455,2020-09-09T00:00:00Z
unexplained,illness,2330,2020-09-09T00:00:00Z
covid,patients,2114,2020-09-09T00:00:00Z
trump,told,1863,2020-09-09T00:00:00Z
covid,secure,1833,2020-09-09T00:00:00Z
motorcycle,rally,1773,2020-09-09T00:00:00Z
covid,marshalls,1744,2020-09-09T00:00:00Z
book,trump,1719,2020-09-09T00:00:00Z
adverse,reaction,1656,2020-09-09T00:00:00Z
white,house,1634,2020-09-09T00:00:00Z
deadly,stuff,1628,2020-09-09T00:00:00Z
trump,admitted,1624,2020-09-09T00:00:00Z
coronavirus,covid19,1619,2020-09-09T00:00:00Z
book,rage,1616,2020-09-09T00:00:00Z
astrazeneca,pauses,1614,2020-09-09T00:00:00Z
sturgis,motorcycle,1597,2020-09-09T00:00:00Z
coronavirus,threat,1546,2020-09-09T00:00:00Z
intentionally,misleading,1518,2020-09-09T00:00:00Z
19,deaths,1485,2020-09-09T00:00:00Z
misleading,americans,1484,2020-09-09T00:00:00Z
covid,testing,1481,2020-09-09T00:00:00Z
mental,health,1479,2020-09-09T00:00:00Z
covid,marshall,1473,2020-09-09T00:00:00Z
covid,death,1468,2020-09-09T00:00:00Z
boris,johnson,1438,2020-09-09T00:00:00Z
mike,pence,1432,2020-09-09T00:00:00Z
vaccine,study,1417,2020-09-09T00:00:00Z
vaccine,trials,1405,2020-09-09T00:00:00Z
news,coronavirus,1392,2020-09-09T00:00:00Z
bbc,news,1384,2020-09-09T00:00:00Z
social,gatherings,1376,2020-09-09T00:00:00Z
covid,response,1363,2020-09-09T00:00:00Z
people,died,1360,2020-09-09T00:00:00Z
deadly,covid,1342,2020-09-09T00:00:00Z
concealing,true,1333,2020-09-09T00:00:00Z
astrazeneca,covid,1308,2020-09-09T00:00:00Z
6,months,1293,2020-09-09T00:00:00Z
covid,related,1293,2020-09-09T00:00:00Z
washington,post,1287,2020-09-09T00:00:00Z
rage,trump,1284,2020-09-09T00:00:00Z
wear,masks,1284,2020-09-09T00:00:00Z
covid19,coronavirus,1267,2020-09-09T00:00:00Z
death,rate,1226,2020-09-09T00:00:00Z
death,toll,1220,2020-09-09T00:00:00Z
19,testing,1197,2020-09-09T00:00:00Z
dr,fauci,1196,2020-09-09T00:00:00Z
covid,positive,1188,2020-09-09T00:00:00Z
trump,lied,1161,2020-09-09T00:00:00Z
covid,restrictions,1154,2020-09-09T00:00:00Z
joe,biden,1147,2020-09-09T00:00:00Z
hey,speechtrans,1136,2020-09-09T00:00:00Z
task,force,1135,2020-09-09T00:00:00Z
250,000,1124,2020-09-09T00:00:00Z
downplayed,coronavirus,1117,2020-09-09T00:00:00Z
covid,relief,1095,2020-09-09T00:00:00Z
covid,tests,1090,2020-09-09T00:00:00Z
told,bob,1048,2020-09-09T00:00:00Z
positive,covid,1040,2020-09-09T00:00:00Z
covid,pandemic,1035,2020-09-09T00:00:00Z
south,dakota,1031,2020-09-09T00:00:00Z
climate,change,1024,2020-09-09T00:00:00Z
wearing,masks,1021,2020-09-09T00:00:00Z
19,test,1007,2020-09-09T00:00:00Z
downplaying,covid,1003,2020-09-09T00:00:00Z
potentially,unexplained,1001,2020-09-09T00:00:00Z
fake,news,984,2020-09-09T00:00:00Z
pauses,covid,983,2020-09-09T00:00:00Z
health,care,973,2020-09-09T00:00:00Z
1,2,971,2020-09-09T00:00:00Z
coronavirus,cnnpolitics,970,2020-09-09T00:00:00Z
amid,covid,960,2020-09-09T00:00:00Z
pre,covid,951,2020-09-09T00:00:00Z
downplayed,covid,940,2020-09-09T00:00:00Z
24,hours,931,2020-09-09T00:00:00Z
covid,rules,930,2020-09-09T00:00:00Z
oxford,university,924,2020-09-09T00:00:00Z
months,ago,922,2020-09-09T00:00:00Z
catch,covid,919,2020-09-09T00:00:00Z
realdonaldtrump,trump,915,2020-09-09T00:00:00Z
covid,free,910,2020-09-09T00:00:00Z
coronavirus,relief,906,2020-09-09T00:00:00Z
people,die,904,2020-09-09T00:00:00Z
6,people,886,2020-09-09T00:00:00Z
covid,crisis,884,2020-09-09T00:00:00Z
american,public,880,2020-09-09T00:00:00Z
test,positive,874,2020-09-09T00:00:00Z
hold,due,873,2020-09-09T00:00:00Z
tests,positive,858,2020-09-09T00:00:00Z
trial,paused,856,2020-09-09T00:00:00Z
stay,safe,836,2020-09-09T00:00:00Z
19,crisis,831,2020-09-09T00:00:00Z
fox,news,800,2020-09-09T00:00:00Z
19,patients,795,2020-09-09T00:00:00Z
19,outbreak,780,2020-09-09T00:00:00Z
9,11,779,2020-09-09T00:00:00Z
college,football,777,2020-09-09T00:00:00Z
19,response,775,2020-09-09T00:00:00Z
told,woodward,775,2020-09-09T00:00:00Z
journalist,bob,766,2020-09-09T00:00:00Z
relief,bill,766,2020-09-09T00:00:00Z
19,tests,759,2020-09-09T00:00:00Z
coronavirus,restrictions,758,2020-09-09T00:00:00Z
matt,hancock,757,2020-09-09T00:00:00Z
covid,marshals,755,2020-09-09T00:00:00Z
coronavirus,outbreak,749,2020-09-09T00:00:00Z
covid,safe,743,2020-09-09T00:00:00Z
covid,outbreak,740,2020-09-09T00:00:00Z
covid,situation,739,2020-09-09T00:00:00Z
spread,covid,737,2020-09-09T00:00:00Z
football,player,732,2020-09-09T00:00:00Z
highly,contagious,726,2020-09-09T00:00:00Z
dead,americans,725,2020-09-09T00:00:00Z
spreading,covid,725,2020-09-09T00:00:00Z
live,updates,723,2020-09-09T00:00:00Z
contact,tracing,719,2020-09-09T00:00:00Z
cris,n3wy,716,2020-09-09T00:00:00Z
coronavirus,crisis,715,2020-09-09T00:00:00Z
nursing,home,712,2020-09-09T00:00:00Z
health,officials,710,2020-09-09T00:00:00Z
covid,virus,709,2020-09-09T00:00:00Z
2,weeks,702,2020-09-09T00:00:00Z
jamain,stephens,700,2020-09-09T00:00:00Z
covid,isn,695,2020-09-09T00:00:00Z
19,relief,690,2020-09-09T00:00:00Z
sturgis,rally,690,2020-09-09T00:00:00Z
coronavirus,deaths,689,2020-09-09T00:00:00Z
19,update,688,2020-09-09T00:00:00Z
save,lives,684,2020-09-09T00:00:00Z
anthony,fauci,680,2020-09-09T00:00:00Z
called,covid,680,2020-09-09T00:00:00Z
covid,symptoms,679,2020-09-09T00:00:00Z
feb,7,674,2020-09-09T00:00:00Z
stay,home,669,2020-09-09T00:00:00Z
scott,5d,668,2020-09-09T00:00:00Z
labor,day,666,2020-09-09T00:00:00Z
19,complications,661,2020-09-09T00:00:00Z
coronavirus,covid,653,2020-09-09T00:00:00Z
flu,season,653,2020-09-09T00:00:00Z
10,000,648,2020-09-09T00:00:00Z
wuhan,virus,647,2020-09-09T00:00:00Z
los,angeles,646,2020-09-09T00:00:00Z
suspected,adverse,643,2020-09-09T00:00:00Z
19,virus,642,2020-09-09T00:00:00Z
kerr,kurr,638,2020-09-09T00:00:00Z
bad,covid,635,2020-09-09T00:00:00Z
social,media,635,2020-09-09T00:00:00Z
dangerous,covid,634,2020-09-09T00:00:00Z
trump,interviews,634,2020-09-09T00:00:00Z
apathetic,ny,633,2020-09-09T00:00:00Z
lepapillonblu,persiflage77,633,2020-09-09T00:00:00Z
persiflage77,apathetic,633,2020-09-09T00:00:00Z
clinical,trials,632,2020-09-09T00:00:00Z
garym27,kerr,632,2020-09-09T00:00:00Z
1,000,631,2020-09-09T00:00:00Z
rage,president,631,2020-09-09T00:00:00Z
coronavirus,update,626,2020-09-09T00:00:00Z
covid,hit,625,2020-09-09T00:00:00Z
herd,immunity,622,2020-09-09T00:00:00Z
gt,gt,621,2020-09-09T00:00:00Z
coronavirus,social,618,2020-09-09T00:00:00Z
covid,doesn,617,2020-09-09T00:00:00Z
19,death,616,2020-09-09T00:00:00Z
test,results,615,2020-09-09T00:00:00Z
york,times,615,2020-09-09T00:00:00Z
covid,times,614,2020-09-09T00:00:00Z
peace,prize,605,2020-09-09T00:00:00Z
9,2020,603,2020-09-09T00:00:00Z
coronavirus,death,597,2020-09-09T00:00:00Z
president,donald,597,2020-09-09T00:00:00Z
100,000,591,2020-09-09T00:00:00Z
super,spreader,591,2020-09-09T00:00:00Z
million,people,590,2020-09-09T00:00:00Z
14,september,589,2020-09-09T00:00:00Z
angie,keathly,589,2020-09-09T00:00:00Z
september,2020,589,2020-09-09T00:00:00Z
global,pandemic,585,2020-09-09T00:00:00Z
trump,didn,580,2020-09-09T00:00:00Z
trump,downplayed,575,2020-09-09T00:00:00Z
church,leader,570,2020-09-09T00:00:00Z
september,9,570,2020-09-09T00:00:00Z
covid19,covid,567,2020-09-09T00:00:00Z
falls,ill,565,2020-09-09T00:00:00Z
stock,market,565,2020-09-09T00:00:00Z
drug,maker,562,2020-09-09T00:00:00Z
sars,cov,559,2020-09-09T00:00:00Z
covid,covid,556,2020-09-09T00:00:00Z
lanceusa70,rosie,553,2020-09-09T00:00:00Z
