word1,word2,n,date
covid,19,194645,2020-05-22T00:00:00Z
19,pandemic,9361,2020-05-22T00:00:00Z
coronavirus,pandemic,9341,2020-05-22T00:00:00Z
nursing,homes,7219,2020-05-22T00:00:00Z
covid,ー,4894,2020-05-22T00:00:00Z
ー,19,4887,2020-05-22T00:00:00Z
post,covid,4346,2020-05-22T00:00:00Z
social,distancing,4308,2020-05-22T00:00:00Z
covid,patients,4086,2020-05-22T00:00:00Z
19,patients,3609,2020-05-22T00:00:00Z
coronavirus,crisis,3262,2020-05-22T00:00:00Z
19,crisis,3211,2020-05-22T00:00:00Z
coronavirus,patients,3108,2020-05-22T00:00:00Z
coronavirus,vaccine,3083,2020-05-22T00:00:00Z
tested,positive,3022,2020-05-22T00:00:00Z
covid,deaths,2874,2020-05-22T00:00:00Z
wuhan,virus,2868,2020-05-22T00:00:00Z
memorial,day,2846,2020-05-22T00:00:00Z
president,trump,2725,2020-05-22T00:00:00Z
nursing,home,2713,2020-05-22T00:00:00Z
death,toll,2618,2020-05-22T00:00:00Z
drug,touted,2568,2020-05-22T00:00:00Z
coronavirus,covid,2551,2020-05-22T00:00:00Z
mental,health,2493,2020-05-22T00:00:00Z
increased,risk,2456,2020-05-22T00:00:00Z
19,deaths,2439,2020-05-22T00:00:00Z
public,health,2369,2020-05-22T00:00:00Z
donald,trump,2347,2020-05-22T00:00:00Z
bbc,news,2344,2020-05-22T00:00:00Z
coronavirus,covid19,2342,2020-05-22T00:00:00Z
coronavirus,outbreak,2341,2020-05-22T00:00:00Z
19,vaccine,2245,2020-05-22T00:00:00Z
white,house,2197,2020-05-22T00:00:00Z
contact,tracing,2133,2020-05-22T00:00:00Z
100,000,2101,2020-05-22T00:00:00Z
19,testing,2009,2020-05-22T00:00:00Z
coronavirus,lockdown,2005,2020-05-22T00:00:00Z
covid19,coronavirus,1973,2020-05-22T00:00:00Z
news,coronavirus,1949,2020-05-22T00:00:00Z
coronavirus,deaths,1839,2020-05-22T00:00:00Z
amid,coronavirus,1661,2020-05-22T00:00:00Z
live,updates,1605,2020-05-22T00:00:00Z
health,care,1576,2020-05-22T00:00:00Z
amid,covid,1506,2020-05-22T00:00:00Z
fox,news,1466,2020-05-22T00:00:00Z
stay,safe,1456,2020-05-22T00:00:00Z
19,response,1455,2020-05-22T00:00:00Z
bill,gates,1447,2020-05-22T00:00:00Z
death,rate,1431,2020-05-22T00:00:00Z
19,outbreak,1428,2020-05-22T00:00:00Z
coronavirus,live,1422,2020-05-22T00:00:00Z
stay,home,1420,2020-05-22T00:00:00Z
day,weekend,1401,2020-05-22T00:00:00Z
coronavirus,restrictions,1344,2020-05-22T00:00:00Z
22,2020,1301,2020-05-22T00:00:00Z
coronavirus,response,1298,2020-05-22T00:00:00Z
test,positive,1295,2020-05-22T00:00:00Z
hong,kong,1285,2020-05-22T00:00:00Z
covid,positive,1247,2020-05-22T00:00:00Z
19,test,1225,2020-05-22T00:00:00Z
coronavirus,testing,1223,2020-05-22T00:00:00Z
antimalarial,drug,1206,2020-05-22T00:00:00Z
19,lockdown,1198,2020-05-22T00:00:00Z
patients,study,1193,2020-05-22T00:00:00Z
19,coronavirus,1190,2020-05-22T00:00:00Z
covid,crisis,1172,2020-05-22T00:00:00Z
19,update,1169,2020-05-22T00:00:00Z
fight,covid,1156,2020-05-22T00:00:00Z
coronavirus,update,1147,2020-05-22T00:00:00Z
covid,related,1141,2020-05-22T00:00:00Z
24,hours,1138,2020-05-22T00:00:00Z
1,2,1135,2020-05-22T00:00:00Z
19,virus,1122,2020-05-22T00:00:00Z
coronavirus,relief,1098,2020-05-22T00:00:00Z
19,relief,1074,2020-05-22T00:00:00Z
death,study,1071,2020-05-22T00:00:00Z
care,homes,1060,2020-05-22T00:00:00Z
york,times,1051,2020-05-22T00:00:00Z
covid,death,1049,2020-05-22T00:00:00Z
covid,test,1028,2020-05-22T00:00:00Z
half,staff,1024,2020-05-22T00:00:00Z
washington,post,1022,2020-05-22T00:00:00Z
1,000,1005,2020-05-22T00:00:00Z
social,media,954,2020-05-22T00:00:00Z
14,days,951,2020-05-22T00:00:00Z
gt,gt,949,2020-05-22T00:00:00Z
19,death,937,2020-05-22T00:00:00Z
covid19,pandemic,935,2020-05-22T00:00:00Z
herd,immunity,899,2020-05-22T00:00:00Z
coronavirus,death,886,2020-05-22T00:00:00Z
corona,virus,885,2020-05-22T00:00:00Z
19,positive,875,2020-05-22T00:00:00Z
19,related,864,2020-05-22T00:00:00Z
climate,change,849,2020-05-22T00:00:00Z
spread,easily,846,2020-05-22T00:00:00Z
realdonaldtrump,foxnews,841,2020-05-22T00:00:00Z
trump,linked,840,2020-05-22T00:00:00Z
coronavirus,tests,837,2020-05-22T00:00:00Z
covid,pandemic,835,2020-05-22T00:00:00Z
task,force,831,2020-05-22T00:00:00Z
hydroxychloroquine,linked,819,2020-05-22T00:00:00Z
36,000,808,2020-05-22T00:00:00Z
19,treatment,782,2020-05-22T00:00:00Z
treat,coronavirus,781,2020-05-22T00:00:00Z
10,000,776,2020-05-22T00:00:00Z
joe,biden,772,2020-05-22T00:00:00Z
sars,cov,772,2020-05-22T00:00:00Z
96,000,760,2020-05-22T00:00:00Z
covid,response,757,2020-05-22T00:00:00Z
health,officials,757,2020-05-22T00:00:00Z
positive,patients,750,2020-05-22T00:00:00Z
wear,masks,749,2020-05-22T00:00:00Z
dominic,cummings,747,2020-05-22T00:00:00Z
tests,positive,747,2020-05-22T00:00:00Z
2,months,742,2020-05-22T00:00:00Z
fake,news,737,2020-05-22T00:00:00Z
19,hydroxychloroquine,736,2020-05-22T00:00:00Z
dr,fauci,736,2020-05-22T00:00:00Z
coronavirus,infections,735,2020-05-22T00:00:00Z
covid,free,729,2020-05-22T00:00:00Z
conspiracy,theories,728,2020-05-22T00:00:00Z
total,deaths,710,2020-05-22T00:00:00Z
house,butler,708,2020-05-22T00:00:00Z
19,tests,699,2020-05-22T00:00:00Z
single,day,698,2020-05-22T00:00:00Z
increased,rate,697,2020-05-22T00:00:00Z
million,people,690,2020-05-22T00:00:00Z
cov,2,686,2020-05-22T00:00:00Z
top,story,683,2020-05-22T00:00:00Z
patrick,ewing,682,2020-05-22T00:00:00Z
coronavirus,lockdowns,679,2020-05-22T00:00:00Z
pre,covid,675,2020-05-22T00:00:00Z
positive,covid,672,2020-05-22T00:00:00Z
wearing,masks,671,2020-05-22T00:00:00Z
boris,johnson,670,2020-05-22T00:00:00Z
2nd,wave,667,2020-05-22T00:00:00Z
3,months,663,2020-05-22T00:00:00Z
healthcare,workers,658,2020-05-22T00:00:00Z
19,restrictions,656,2020-05-22T00:00:00Z
2,weeks,653,2020-05-22T00:00:00Z
antibody,tests,652,2020-05-22T00:00:00Z
test,results,652,2020-05-22T00:00:00Z
south,africa,651,2020-05-22T00:00:00Z
covid,vaccine,650,2020-05-22T00:00:00Z
weeks,ago,643,2020-05-22T00:00:00Z
trump,administration,638,2020-05-22T00:00:00Z
19,data,634,2020-05-22T00:00:00Z
covid,testing,629,2020-05-22T00:00:00Z
holiday,weekend,624,2020-05-22T00:00:00Z
treat,covid,621,2020-05-22T00:00:00Z
19,situation,616,2020-05-22T00:00:00Z
coronavirus,news,612,2020-05-22T00:00:00Z
coronavirus,related,603,2020-05-22T00:00:00Z
post,coronavirus,603,2020-05-22T00:00:00Z
19,impact,599,2020-05-22T00:00:00Z
confirmed,covid,598,2020-05-22T00:00:00Z
coronavirus,test,595,2020-05-22T00:00:00Z
mortality,rate,594,2020-05-22T00:00:00Z
covid,world,592,2020-05-22T00:00:00Z
coronavirus,quarantine,591,2020-05-22T00:00:00Z
covid19,covid,588,2020-05-22T00:00:00Z
essential,workers,587,2020-05-22T00:00:00Z
worship,essential,586,2020-05-22T00:00:00Z
coronavirus,trump,584,2020-05-22T00:00:00Z
abc,news,581,2020-05-22T00:00:00Z
fighting,covid,581,2020-05-22T00:00:00Z
days,ago,580,2020-05-22T00:00:00Z
president,donald,580,2020-05-22T00:00:00Z
wuhan,china,576,2020-05-22T00:00:00Z
95,000,572,2020-05-22T00:00:00Z
economic,recovery,567,2020-05-22T00:00:00Z
vaccine,trial,567,2020-05-22T00:00:00Z
june,1,565,2020-05-22T00:00:00Z
common,sense,564,2020-05-22T00:00:00Z
immune,system,563,2020-05-22T00:00:00Z
prime,minister,559,2020-05-22T00:00:00Z
california,doctors,556,2020-05-22T00:00:00Z
19,contact,548,2020-05-22T00:00:00Z
double,counted,545,2020-05-22T00:00:00Z
york,city,542,2020-05-22T00:00:00Z
19,infections,538,2020-05-22T00:00:00Z
5,million,538,2020-05-22T00:00:00Z
social,distance,537,2020-05-22T00:00:00Z
south,korea,536,2020-05-22T00:00:00Z
black,people,535,2020-05-22T00:00:00Z
care,home,534,2020-05-22T00:00:00Z
ford,plant,533,2020-05-22T00:00:00Z
catch,covid,532,2020-05-22T00:00:00Z
coronavirus,updates,531,2020-05-22T00:00:00Z
real,estate,531,2020-05-22T00:00:00Z
coronavirus,disease,529,2020-05-22T00:00:00Z
covid,situation,529,2020-05-22T00:00:00Z
covid,relief,527,2020-05-22T00:00:00Z
front,line,526,2020-05-22T00:00:00Z
save,lives,526,2020-05-22T00:00:00Z
covid,lockdown,524,2020-05-22T00:00:00Z
chinese,coronavirus,522,2020-05-22T00:00:00Z
uk,arrivals,522,2020-05-22T00:00:00Z
coronavirus,spread,521,2020-05-22T00:00:00Z
social,security,521,2020-05-22T00:00:00Z
andrew,cuomo,520,2020-05-22T00:00:00Z
tested,negative,520,2020-05-22T00:00:00Z
antibody,test,518,2020-05-22T00:00:00Z
foxnews,cnn,518,2020-05-22T00:00:00Z
2020,05,514,2020-05-22T00:00:00Z
term,care,514,2020-05-22T00:00:00Z
care,workers,511,2020-05-22T00:00:00Z
covid,australia,511,2020-05-22T00:00:00Z
phase,2,511,2020-05-22T00:00:00Z
4,300,509,2020-05-22T00:00:00Z
watch,live,508,2020-05-22T00:00:00Z
covid,symptoms,507,2020-05-22T00:00:00Z
treating,covid,506,2020-05-22T00:00:00Z
coronavirus,hits,503,2020-05-22T00:00:00Z
testing,data,501,2020-05-22T00:00:00Z
anthony,fauci,500,2020-05-22T00:00:00Z
hydroxychloroquine,drug,500,2020-05-22T00:00:00Z
19,infection,499,2020-05-22T00:00:00Z
federal,government,496,2020-05-22T00:00:00Z
19,symptoms,494,2020-05-22T00:00:00Z
uk,government,494,2020-05-22T00:00:00Z
related,deaths,491,2020-05-22T00:00:00Z
accounts,tweeting,489,2020-05-22T00:00:00Z
malaria,drug,487,2020-05-22T00:00:00Z
people,die,485,2020-05-22T00:00:00Z
1,3,484,2020-05-22T00:00:00Z
global,pandemic,482,2020-05-22T00:00:00Z
global,response,480,2020-05-22T00:00:00Z
chinese,virus,479,2020-05-22T00:00:00Z
north,carolina,479,2020-05-22T00:00:00Z
21,2020,476,2020-05-22T00:00:00Z
covid,19india,475,2020-05-22T00:00:00Z
14,day,473,2020-05-22T00:00:00Z
months,ago,472,2020-05-22T00:00:00Z
health,department,471,2020-05-22T00:00:00Z
coronavirus,victims,468,2020-05-22T00:00:00Z
officials,admit,464,2020-05-22T00:00:00Z
1,june,462,2020-05-22T00:00:00Z
coronavirus,successes,461,2020-05-22T00:00:00Z
19,covid,460,2020-05-22T00:00:00Z
coronavirus,shutdown,460,2020-05-22T00:00:00Z
health,minister,460,2020-05-22T00:00:00Z
lockdown,rules,460,2020-05-22T00:00:00Z
priti,patel,460,2020-05-22T00:00:00Z
front,lines,458,2020-05-22T00:00:00Z
world,health,457,2020-05-22T00:00:00Z
current,covid,454,2020-05-22T00:00:00Z
infectious,disease,452,2020-05-22T00:00:00Z
2,2,451,2020-05-22T00:00:00Z
19,patient,450,2020-05-22T00:00:00Z
news,poll,448,2020-05-22T00:00:00Z
relief,fund,448,2020-05-22T00:00:00Z
cancelled,due,447,2020-05-22T00:00:00Z
dr,anthony,443,2020-05-22T00:00:00Z
health,workers,440,2020-05-22T00:00:00Z
prevent,covid,438,2020-05-22T00:00:00Z
people,died,436,2020-05-22T00:00:00Z
2,3,435,2020-05-22T00:00:00Z
unemployment,benefits,431,2020-05-22T00:00:00Z
19,world,428,2020-05-22T00:00:00Z
death,rates,428,2020-05-22T00:00:00Z
planned,parenthood,428,2020-05-22T00:00:00Z
30,000,427,2020-05-22T00:00:00Z
bank,holiday,427,2020-05-22T00:00:00Z
fighting,coronavirus,426,2020-05-22T00:00:00Z
testing,positive,426,2020-05-22T00:00:00Z
week,earlier,425,2020-05-22T00:00:00Z
coronavirus,infection,424,2020-05-22T00:00:00Z
counted,officials,423,2020-05-22T00:00:00Z
coronavirus,uk,422,2020-05-22T00:00:00Z
covid,times,421,2020-05-22T00:00:00Z
covid,patient,420,2020-05-22T00:00:00Z
20,000,419,2020-05-22T00:00:00Z
care,facilities,418,2020-05-22T00:00:00Z
5,22,417,2020-05-22T00:00:00Z
free,covid,417,2020-05-22T00:00:00Z
spread,covid,413,2020-05-22T00:00:00Z
coronavirus,symptoms,411,2020-05-22T00:00:00Z
11,presidents,410,2020-05-22T00:00:00Z
illegal,immigrants,410,2020-05-22T00:00:00Z
19,recovery,409,2020-05-22T00:00:00Z
breaking,news,407,2020-05-22T00:00:00Z
unemployment,rate,407,2020-05-22T00:00:00Z
fatality,rate,406,2020-05-22T00:00:00Z
million,doses,406,2020-05-22T00:00:00Z
covid,virus,405,2020-05-22T00:00:00Z
press,conference,405,2020-05-22T00:00:00Z
tracing,app,403,2020-05-22T00:00:00Z
business,owners,402,2020-05-22T00:00:00Z
pandemic,covid,401,2020-05-22T00:00:00Z
town,hall,401,2020-05-22T00:00:00Z
economic,impact,400,2020-05-22T00:00:00Z
los,angeles,400,2020-05-22T00:00:00Z
saved,lives,400,2020-05-22T00:00:00Z
300,million,399,2020-05-22T00:00:00Z
taking,hydroxychloroquine,398,2020-05-22T00:00:00Z
cbc,news,396,2020-05-22T00:00:00Z
22,05,395,2020-05-22T00:00:00Z
