word1,word2,n,date
covid,19,70517,2021-01-16T00:00:00Z
covid,vaccine,9821,2021-01-16T00:00:00Z
19,vaccine,9083,2021-01-16T00:00:00Z
19,vaccination,4231,2021-01-16T00:00:00Z
vaccination,drive,3763,2021-01-16T00:00:00Z
covid,test,3047,2021-01-16T00:00:00Z
covid,deaths,2781,2021-01-16T00:00:00Z
tested,positive,2747,2021-01-16T00:00:00Z
global,pandemic,2638,2021-01-16T00:00:00Z
19,vaccines,2550,2021-01-16T00:00:00Z
19,pandemic,2221,2021-01-16T00:00:00Z
covid,vaccination,2166,2021-01-16T00:00:00Z
post,covid,1826,2021-01-16T00:00:00Z
public,health,1670,2021-01-16T00:00:00Z
covid,patients,1624,2021-01-16T00:00:00Z
covid,vaccines,1594,2021-01-16T00:00:00Z
400,000,1549,2021-01-16T00:00:00Z
bow,wow,1532,2021-01-16T00:00:00Z
mental,health,1528,2021-01-16T00:00:00Z
coronavirus,vaccine,1520,2021-01-16T00:00:00Z
ice,cream,1472,2021-01-16T00:00:00Z
social,distancing,1426,2021-01-16T00:00:00Z
covid,relief,1337,2021-01-16T00:00:00Z
death,toll,1317,2021-01-16T00:00:00Z
stay,home,1313,2021-01-16T00:00:00Z
stay,safe,1266,2021-01-16T00:00:00Z
health,care,1215,2021-01-16T00:00:00Z
coronavirus,pandemic,1206,2021-01-16T00:00:00Z
pfizer,covid,1146,2021-01-16T00:00:00Z
joe,biden,1070,2021-01-16T00:00:00Z
covid,free,1064,2021-01-16T00:00:00Z
2,weeks,1053,2021-01-16T00:00:00Z
loews,hotels,1014,2021-01-16T00:00:00Z
covid,death,1012,2021-01-16T00:00:00Z
covid,tests,994,2021-01-16T00:00:00Z
covid,restrictions,982,2021-01-16T00:00:00Z
vaccine,rollout,967,2021-01-16T00:00:00Z
covid,related,945,2021-01-16T00:00:00Z
14,days,944,2021-01-16T00:00:00Z
covid,response,941,2021-01-16T00:00:00Z
trump,administration,938,2021-01-16T00:00:00Z
2,million,907,2021-01-16T00:00:00Z
wear,masks,902,2021-01-16T00:00:00Z
tests,positive,900,2021-01-16T00:00:00Z
19,deaths,898,2021-01-16T00:00:00Z
post,pandemic,880,2021-01-16T00:00:00Z
pan,india,877,2021-01-16T00:00:00Z
minimum,wage,870,2021-01-16T00:00:00Z
social,media,868,2021-01-16T00:00:00Z
23,die,864,2021-01-16T00:00:00Z
pm,narendramodi,864,2021-01-16T00:00:00Z
narendramodi,ji,843,2021-01-16T00:00:00Z
wearing,masks,841,2021-01-16T00:00:00Z
covid19,pandemic,836,2021-01-16T00:00:00Z
covid,testing,835,2021-01-16T00:00:00Z
catch,covid,826,2021-01-16T00:00:00Z
covid,positive,825,2021-01-16T00:00:00Z
10,months,823,2021-01-16T00:00:00Z
india,rollout,823,2021-01-16T00:00:00Z
pre,covid,823,2021-01-16T00:00:00Z
1,2,816,2021-01-16T00:00:00Z
positive,covid,814,2021-01-16T00:00:00Z
healthcare,workers,810,2021-01-16T00:00:00Z
anti,lockdown,809,2021-01-16T00:00:00Z
receiving,pfizer,797,2021-01-16T00:00:00Z
million,people,789,2021-01-16T00:00:00Z
lockdown,rules,784,2021-01-16T00:00:00Z
president,elect,780,2021-01-16T00:00:00Z
prime,minister,777,2021-01-16T00:00:00Z
frontline,workers,771,2021-01-16T00:00:00Z
people,died,729,2021-01-16T00:00:00Z
covid,pandemic,725,2021-01-16T00:00:00Z
pandemic,started,715,2021-01-16T00:00:00Z
save,lives,715,2021-01-16T00:00:00Z
negative,covid,705,2021-01-16T00:00:00Z
health,workers,701,2021-01-16T00:00:00Z
19,patients,700,2021-01-16T00:00:00Z
pandemic,response,696,2021-01-16T00:00:00Z
pm,modi,689,2021-01-16T00:00:00Z
caught,covid,682,2021-01-16T00:00:00Z
test,positive,667,2021-01-16T00:00:00Z
lockdown,3,664,2021-01-16T00:00:00Z
hotel,quarantine,661,2021-01-16T00:00:00Z
tennis,players,658,2021-01-16T00:00:00Z
hot,dog,655,2021-01-16T00:00:00Z
covid,rules,652,2021-01-16T00:00:00Z
vaccination,programme,649,2021-01-16T00:00:00Z
cameo,tala,641,2021-01-16T00:00:00Z
chalk,granny,641,2021-01-16T00:00:00Z
dog,vendor,641,2021-01-16T00:00:00Z
happiest,hot,641,2021-01-16T00:00:00Z
sars,cov,641,2021-01-16T00:00:00Z
january,2021,630,2021-01-16T00:00:00Z
months,ago,629,2021-01-16T00:00:00Z
roman,baber,629,2021-01-16T00:00:00Z
herd,immunity,628,2021-01-16T00:00:00Z
federal,government,611,2021-01-16T00:00:00Z
catching,covid,608,2021-01-16T00:00:00Z
uk,variant,607,2021-01-16T00:00:00Z
vaccine,doses,607,2021-01-16T00:00:00Z
10,days,605,2021-01-16T00:00:00Z
vaccine,distribution,601,2021-01-16T00:00:00Z
28,days,599,2021-01-16T00:00:00Z
los,angeles,596,2021-01-16T00:00:00Z
wuhan,institute,594,2021-01-16T00:00:00Z
york,times,591,2021-01-16T00:00:00Z
fuck,covid,590,2021-01-16T00:00:00Z
covid19,coronavirus,583,2021-01-16T00:00:00Z
death,rate,573,2021-01-16T00:00:00Z
coronavirus,variant,566,2021-01-16T00:00:00Z
immune,system,561,2021-01-16T00:00:00Z
covid,deniers,559,2021-01-16T00:00:00Z
people,don,558,2021-01-16T00:00:00Z
white,house,552,2021-01-16T00:00:00Z
national,lockdown,549,2021-01-16T00:00:00Z
people,die,547,2021-01-16T00:00:00Z
vaccine,drive,547,2021-01-16T00:00:00Z
1,3,546,2021-01-16T00:00:00Z
24,hours,544,2021-01-16T00:00:00Z
namo,app,544,2021-01-16T00:00:00Z
covid,lockdown,543,2021-01-16T00:00:00Z
19,test,542,2021-01-16T00:00:00Z
front,line,541,2021-01-16T00:00:00Z
shri,narendramodi,538,2021-01-16T00:00:00Z
cov,2,536,2021-01-16T00:00:00Z
covid19,vaccine,535,2021-01-16T00:00:00Z
bbc,news,531,2021-01-16T00:00:00Z
largest,covid,530,2021-01-16T00:00:00Z
nursing,home,528,2021-01-16T00:00:00Z
narendra,modi,526,2021-01-16T00:00:00Z
health,officials,523,2021-01-16T00:00:00Z
3,crore,519,2021-01-16T00:00:00Z
day,1,517,2021-01-16T00:00:00Z
gt,gt,517,2021-01-16T00:00:00Z
spread,covid,515,2021-01-16T00:00:00Z
donald,trump,514,2021-01-16T00:00:00Z
travel,corridors,512,2021-01-16T00:00:00Z
1,1,511,2021-01-16T00:00:00Z
19,vaccinations,505,2021-01-16T00:00:00Z
deadly,pandemic,505,2021-01-16T00:00:00Z
essential,workers,502,2021-01-16T00:00:00Z
covid,protocols,501,2021-01-16T00:00:00Z
nikkihaley,standamericanow,500,2021-01-16T00:00:00Z
karl,anthony,493,2021-01-16T00:00:00Z
pm,shri,490,2021-01-16T00:00:00Z
3,days,488,2021-01-16T00:00:00Z
anthony,towns,487,2021-01-16T00:00:00Z
coronavirus,covid19,485,2021-01-16T00:00:00Z
lockdown,1,485,2021-01-16T00:00:00Z
covid,times,482,2021-01-16T00:00:00Z
100,000,479,2021-01-16T00:00:00Z
covid,situation,479,2021-01-16T00:00:00Z
spreading,covid,478,2021-01-16T00:00:00Z
national,guard,477,2021-01-16T00:00:00Z
covid,safe,475,2021-01-16T00:00:00Z
hon,ble,471,2021-01-16T00:00:00Z
covid,hit,465,2021-01-16T00:00:00Z
covid,virus,464,2021-01-16T00:00:00Z
wuhan,lab,464,2021-01-16T00:00:00Z
health,minister,459,2021-01-16T00:00:00Z
boris,johnson,457,2021-01-16T00:00:00Z
climate,change,457,2021-01-16T00:00:00Z
covid,crisis,455,2021-01-16T00:00:00Z
covid,doesn,454,2021-01-16T00:00:00Z
fucking,pandemic,454,2021-01-16T00:00:00Z
19,death,453,2021-01-16T00:00:00Z
14,day,451,2021-01-16T00:00:00Z
covid,jab,450,2021-01-16T00:00:00Z
india,begins,450,2021-01-16T00:00:00Z
march,2020,449,2021-01-16T00:00:00Z
covid,symptoms,446,2021-01-16T00:00:00Z
people,dying,445,2021-01-16T00:00:00Z
pfizer,vaccine,444,2021-01-16T00:00:00Z
covid,variant,442,2021-01-16T00:00:00Z
covid,shit,441,2021-01-16T00:00:00Z
vaccination,program,440,2021-01-16T00:00:00Z
7,days,438,2021-01-16T00:00:00Z
covid,isn,436,2021-01-16T00:00:00Z
relief,plan,430,2021-01-16T00:00:00Z
covid,outbreak,429,2021-01-16T00:00:00Z
largest,vaccination,429,2021-01-16T00:00:00Z
social,distance,428,2021-01-16T00:00:00Z
2,3,426,2021-01-16T00:00:00Z
launches,pan,424,2021-01-16T00:00:00Z
19,variant,423,2021-01-16T00:00:00Z
black,people,423,2021-01-16T00:00:00Z
health,services,423,2021-01-16T00:00:00Z
phase,3,423,2021-01-16T00:00:00Z
vaccine,officials,423,2021-01-16T00:00:00Z
coronavirus,vaccines,420,2021-01-16T00:00:00Z
6,months,418,2021-01-16T00:00:00Z
3,weeks,415,2021-01-16T00:00:00Z
care,homes,414,2021-01-16T00:00:00Z
community,transmission,413,2021-01-16T00:00:00Z
2,000,412,2021-01-16T00:00:00Z
january,16,411,2021-01-16T00:00:00Z
pcr,test,408,2021-01-16T00:00:00Z
testing,positive,408,2021-01-16T00:00:00Z
vaccination,campaign,406,2021-01-16T00:00:00Z
task,force,405,2021-01-16T00:00:00Z
care,workers,404,2021-01-16T00:00:00Z
lockdown,sceptics,404,2021-01-16T00:00:00Z
care,home,401,2021-01-16T00:00:00Z
days,ago,399,2021-01-16T00:00:00Z
covid,lockdowns,398,2021-01-16T00:00:00Z
dpjhodges,clarkemicah,398,2021-01-16T00:00:00Z
excess,deaths,398,2021-01-16T00:00:00Z
5,days,395,2021-01-16T00:00:00Z
cdc,warns,393,2021-01-16T00:00:00Z
jan,16,392,2021-01-16T00:00:00Z
joebiden,ablinken,390,2021-01-16T00:00:00Z
public,private,388,2021-01-16T00:00:00Z
19,testing,387,2021-01-16T00:00:00Z
tested,negative,387,2021-01-16T00:00:00Z
keir,starmer,385,2021-01-16T00:00:00Z
common,sense,382,2021-01-16T00:00:00Z
positive,test,382,2021-01-16T00:00:00Z
covid,ward,379,2021-01-16T00:00:00Z
pandemic,hit,376,2021-01-16T00:00:00Z
ablinken,samanthajpower,375,2021-01-16T00:00:00Z
samanthajpower,yohannesabraham,375,2021-01-16T00:00:00Z
tigray,bidentakeaction,375,2021-01-16T00:00:00Z
unhindered,humanitariancorridor,373,2021-01-16T00:00:00Z
biggest,vaccination,372,2021-01-16T00:00:00Z
private,looting,372,2021-01-16T00:00:00Z
sheet,activity,372,2021-01-16T00:00:00Z
coronavirus,variants,371,2021-01-16T00:00:00Z
