word1,word2,n,date
covid,19,61623,2021-09-16T00:00:00Z
covid,vaccine,8040,2021-09-16T00:00:00Z
19,vaccine,6098,2021-09-16T00:00:00Z
covid,free,3835,2021-09-16T00:00:00Z
covid,deaths,3510,2021-09-16T00:00:00Z
covid,test,3089,2021-09-16T00:00:00Z
covid,patients,3045,2021-09-16T00:00:00Z
nicki,minaj,2927,2021-09-16T00:00:00Z
covid,vaccines,2609,2021-09-16T00:00:00Z
public,health,2604,2021-09-16T00:00:00Z
19,vaccines,2414,2021-09-16T00:00:00Z
19,pandemic,2387,2021-09-16T00:00:00Z
natural,immunity,2035,2021-09-16T00:00:00Z
health,care,1775,2021-09-16T00:00:00Z
vaccinated,people,1754,2021-09-16T00:00:00Z
tested,positive,1639,2021-09-16T00:00:00Z
delta,variant,1593,2021-09-16T00:00:00Z
global,pandemic,1588,2021-09-16T00:00:00Z
19,vaccination,1506,2021-09-16T00:00:00Z
covid,vaccination,1344,2021-09-16T00:00:00Z
18,months,1292,2021-09-16T00:00:00Z
catch,covid,1290,2021-09-16T00:00:00Z
white,house,1286,2021-09-16T00:00:00Z
post,covid,1241,2021-09-16T00:00:00Z
covid,death,1198,2021-09-16T00:00:00Z
500,americans,1170,2021-09-16T00:00:00Z
mental,health,1155,2021-09-16T00:00:00Z
anti,vaxxers,1118,2021-09-16T00:00:00Z
anti,vax,1114,2021-09-16T00:00:00Z
coronavirus,covid,1098,2021-09-16T00:00:00Z
covid,restrictions,1097,2021-09-16T00:00:00Z
covid,related,1094,2021-09-16T00:00:00Z
spread,covid,1082,2021-09-16T00:00:00Z
covid,pandemic,1071,2021-09-16T00:00:00Z
post,pandemic,1063,2021-09-16T00:00:00Z
unvaccinated,people,1057,2021-09-16T00:00:00Z
vaccine,mandates,1009,2021-09-16T00:00:00Z
vaccine,mandate,989,2021-09-16T00:00:00Z
covid19,coronavirus,982,2021-09-16T00:00:00Z
climate,change,979,2021-09-16T00:00:00Z
covid,shot,969,2021-09-16T00:00:00Z
immune,system,966,2021-09-16T00:00:00Z
booster,shots,963,2021-09-16T00:00:00Z
caught,covid,881,2021-09-16T00:00:00Z
covid,response,878,2021-09-16T00:00:00Z
19,patients,871,2021-09-16T00:00:00Z
social,media,866,2021-09-16T00:00:00Z
spreading,covid,865,2021-09-16T00:00:00Z
2021,09,858,2021-09-16T00:00:00Z
pandemic,games,834,2021-09-16T00:00:00Z
health,minister,830,2021-09-16T00:00:00Z
covid,tests,826,2021-09-16T00:00:00Z
covid,positive,806,2021-09-16T00:00:00Z
1,2,793,2021-09-16T00:00:00Z
2,weeks,788,2021-09-16T00:00:00Z
negative,covid,784,2021-09-16T00:00:00Z
covid,vax,756,2021-09-16T00:00:00Z
catching,covid,745,2021-09-16T00:00:00Z
death,rate,745,2021-09-16T00:00:00Z
6,months,734,2021-09-16T00:00:00Z
chitaglorya,pandemic,733,2021-09-16T00:00:00Z
fox,news,729,2021-09-16T00:00:00Z
wearing,masks,728,2021-09-16T00:00:00Z
13,covid,723,2021-09-16T00:00:00Z
09,13,717,2021-09-16T00:00:00Z
data,scientists,717,2021-09-16T00:00:00Z
covid,visualizations,715,2021-09-16T00:00:00Z
coviddata,smcanalytics,714,2021-09-16T00:00:00Z
covidvislualizations,coviddata,714,2021-09-16T00:00:00Z
smcanalytics,covid19,714,2021-09-16T00:00:00Z
usafacts,covidvislualizations,714,2021-09-16T00:00:00Z
jason,kenney,713,2021-09-16T00:00:00Z
19,deaths,711,2021-09-16T00:00:00Z
swollen,testicles,708,2021-09-16T00:00:00Z
stay,home,702,2021-09-16T00:00:00Z
covid,jab,699,2021-09-16T00:00:00Z
mask,mandates,699,2021-09-16T00:00:00Z
wear,masks,698,2021-09-16T00:00:00Z
covid,testing,694,2021-09-16T00:00:00Z
health,workers,691,2021-09-16T00:00:00Z
biden,administration,687,2021-09-16T00:00:00Z
