word1,word2,n,date
covid,19,62451,2021-09-17T00:00:00Z
covid,vaccine,7323,2021-09-17T00:00:00Z
19,vaccine,5978,2021-09-17T00:00:00Z
covid,deaths,3802,2021-09-17T00:00:00Z
booster,shots,3290,2021-09-17T00:00:00Z
covid,test,3149,2021-09-17T00:00:00Z
covid,patients,3083,2021-09-17T00:00:00Z
covid,vaccines,2637,2021-09-17T00:00:00Z
public,health,2277,2021-09-17T00:00:00Z
19,pandemic,2271,2021-09-17T00:00:00Z
tested,positive,1993,2021-09-17T00:00:00Z
fda,panel,1908,2021-09-17T00:00:00Z
19,vaccination,1893,2021-09-17T00:00:00Z
health,care,1867,2021-09-17T00:00:00Z
natural,immunity,1832,2021-09-17T00:00:00Z
laura,loomer,1818,2021-09-17T00:00:00Z
advisory,panel,1809,2021-09-17T00:00:00Z
19,vaccines,1804,2021-09-17T00:00:00Z
vaccinated,people,1709,2021-09-17T00:00:00Z
19,booster,1566,2021-09-17T00:00:00Z
covid,booster,1536,2021-09-17T00:00:00Z
global,pandemic,1483,2021-09-17T00:00:00Z
covid,vaccination,1437,2021-09-17T00:00:00Z
fda,advisory,1427,2021-09-17T00:00:00Z
delta,variant,1366,2021-09-17T00:00:00Z
covid,death,1311,2021-09-17T00:00:00Z
post,covid,1297,2021-09-17T00:00:00Z
pfizer,booster,1287,2021-09-17T00:00:00Z
catch,covid,1262,2021-09-17T00:00:00Z
mental,health,1129,2021-09-17T00:00:00Z
18,months,1119,2021-09-17T00:00:00Z
anti,vax,1118,2021-09-17T00:00:00Z
anti,vaxxers,1093,2021-09-17T00:00:00Z
spread,covid,1078,2021-09-17T00:00:00Z
nicki,minaj,1055,2021-09-17T00:00:00Z
covid,restrictions,1051,2021-09-17T00:00:00Z
covid,pandemic,1021,2021-09-17T00:00:00Z
covid,shot,1021,2021-09-17T00:00:00Z
covid,related,1015,2021-09-17T00:00:00Z
home,quarantine,1004,2021-09-17T00:00:00Z
covid,positive,989,2021-09-17T00:00:00Z
booster,shot,978,2021-09-17T00:00:00Z
immune,system,967,2021-09-17T00:00:00Z
covid,tests,962,2021-09-17T00:00:00Z
coronavirus,covid,958,2021-09-17T00:00:00Z
vaccine,mandates,956,2021-09-17T00:00:00Z
vaccine,mandate,943,2021-09-17T00:00:00Z
covid,testing,914,2021-09-17T00:00:00Z
severe,covid,911,2021-09-17T00:00:00Z
19,deaths,907,2021-09-17T00:00:00Z
unvaccinated,people,902,2021-09-17T00:00:00Z
caught,covid,897,2021-09-17T00:00:00Z
covid19,pandemic,882,2021-09-17T00:00:00Z
post,pandemic,882,2021-09-17T00:00:00Z
vaccine,booster,881,2021-09-17T00:00:00Z
panel,rejects,880,2021-09-17T00:00:00Z
mask,mandates,879,2021-09-17T00:00:00Z
covid19,coronavirus,872,2021-09-17T00:00:00Z
19,patients,835,2021-09-17T00:00:00Z
19,positive,834,2021-09-17T00:00:00Z
death,rate,824,2021-09-17T00:00:00Z
spreading,covid,821,2021-09-17T00:00:00Z
1,2,810,2021-09-17T00:00:00Z
pfizer,covid,804,2021-09-17T00:00:00Z
negative,covid,801,2021-09-17T00:00:00Z
2,weeks,789,2021-09-17T00:00:00Z
quarantine,center,787,2021-09-17T00:00:00Z
covid,pass,782,2021-09-17T00:00:00Z
climate,change,780,2021-09-17T00:00:00Z
2021,09,779,2021-09-17T00:00:00Z
biden,administration,779,2021-09-17T00:00:00Z
catching,covid,778,2021-09-17T00:00:00Z
white,house,776,2021-09-17T00:00:00Z
social,media,749,2021-09-17T00:00:00Z
healthcare,workers,748,2021-09-17T00:00:00Z
flu,shot,733,2021-09-17T00:00:00Z
7,day,727,2021-09-17T00:00:00Z
people,including,726,2021-09-17T00:00:00Z
covid,vax,722,2021-09-17T00:00:00Z
stay,home,718,2021-09-17T00:00:00Z
red,list,712,2021-09-17T00:00:00Z
vaccine,doses,700,2021-09-17T00:00:00Z
joe,biden,693,2021-09-17T00:00:00Z
social,distancing,691,2021-09-17T00:00:00Z
covid,treatment,688,2021-09-17T00:00:00Z
including,children,673,2021-09-17T00:00:00Z
covid,relief,670,2021-09-17T00:00:00Z
wear,masks,656,2021-09-17T00:00:00Z
covid,free,655,2021-09-17T00:00:00Z
found,covid,654,2021-09-17T00:00:00Z
45,people,653,2021-09-17T00:00:00Z
children,2,653,2021-09-17T00:00:00Z
covid,symptoms,647,2021-09-17T00:00:00Z
pre,covid,645,2021-09-17T00:00:00Z
whatshappeninginmyanmar,sep17coup,645,2021-09-17T00:00:00Z
2,monks,644,2021-09-17T00:00:00Z
2,novices,644,2021-09-17T00:00:00Z
50,000,643,2021-09-17T00:00:00Z
covid,response,641,2021-09-17T00:00:00Z
warcrimesofjunta,whatshappeninginmyanmar,638,2021-09-17T00:00:00Z
300,45,637,2021-09-17T00:00:00Z
49,refugees,637,2021-09-17T00:00:00Z
center,warcrimesofjunta,634,2021-09-17T00:00:00Z
6,months,633,2021-09-17T00:00:00Z
13,covid,632,2021-09-17T00:00:00Z
09,13,628,2021-09-17T00:00:00Z
data,scientists,626,2021-09-17T00:00:00Z
covid,visualizations,624,2021-09-17T00:00:00Z
coviddata,smcanalytics,624,2021-09-17T00:00:00Z
covidvislualizations,coviddata,624,2021-09-17T00:00:00Z
smcanalytics,covid19,624,2021-09-17T00:00:00Z
usafacts,covidvislualizations,624,2021-09-17T00:00:00Z
pandemic,started,623,2021-09-17T00:00:00Z
care,workers,618,2021-09-17T00:00:00Z
travel,rules,616,2021-09-17T00:00:00Z
17,2021,612,2021-09-17T00:00:00Z
covid,isn,609,2021-09-17T00:00:00Z
panel,votes,602,2021-09-17T00:00:00Z
10,000,600,2021-09-17T00:00:00Z
10,days,597,2021-09-17T00:00:00Z
people,65,597,2021-09-17T00:00:00Z
icu,beds,593,2021-09-17T00:00:00Z
wearing,masks,587,2021-09-17T00:00:00Z
death,toll,586,2021-09-17T00:00:00Z
anti,mask,582,2021-09-17T00:00:00Z
covid,infection,577,2021-09-17T00:00:00Z
unvaccinated,covid,573,2021-09-17T00:00:00Z
health,officials,569,2021-09-17T00:00:00Z
treat,covid,563,2021-09-17T00:00:00Z
anti,vaxxer,561,2021-09-17T00:00:00Z
people,die,560,2021-09-17T00:00:00Z
covid,crisis,551,2021-09-17T00:00:00Z
vaccine,passports,549,2021-09-17T00:00:00Z
covid,virus,548,2021-09-17T00:00:00Z
herd,immunity,547,2021-09-17T00:00:00Z
september,17,547,2021-09-17T00:00:00Z
prime,minister,546,2021-09-17T00:00:00Z
gregabbott,tx,541,2021-09-17T00:00:00Z
mask,mandate,541,2021-09-17T00:00:00Z
coronavirus,pandemic,538,2021-09-17T00:00:00Z
severe,disease,538,2021-09-17T00:00:00Z
health,system,537,2021-09-17T00:00:00Z
vaccination,rates,537,2021-09-17T00:00:00Z
24,hours,533,2021-09-17T00:00:00Z
test,positive,531,2021-09-17T00:00:00Z
offer,pfizer,528,2021-09-17T00:00:00Z
positive,covid,527,2021-09-17T00:00:00Z
covid,boosters,526,2021-09-17T00:00:00Z
sars,cov,526,2021-09-17T00:00:00Z
vaccination,rate,525,2021-09-17T00:00:00Z
covid,jab,522,2021-09-17T00:00:00Z
monoclonal,antibody,521,2021-09-17T00:00:00Z
राष,ट,517,2021-09-17T00:00:00Z
hotel,quarantine,514,2021-09-17T00:00:00Z
life,saving,514,2021-09-17T00:00:00Z
weeks,ago,514,2021-09-17T00:00:00Z
ron,desantis,513,2021-09-17T00:00:00Z
covid,doesn,510,2021-09-17T00:00:00Z
pfizer,biontech,509,2021-09-17T00:00:00Z
cov,2,507,2021-09-17T00:00:00Z
million,people,507,2021-09-17T00:00:00Z
months,ago,505,2021-09-17T00:00:00Z
covid,rules,504,2021-09-17T00:00:00Z
pregnant,women,503,2021-09-17T00:00:00Z
covid,passports,501,2021-09-17T00:00:00Z
coronavirus,vaccine,500,2021-09-17T00:00:00Z
anti,vaccine,498,2021-09-17T00:00:00Z
people,died,498,2021-09-17T00:00:00Z
people,dying,498,2021-09-17T00:00:00Z
double,jabbed,496,2021-09-17T00:00:00Z
monoclonal,antibodies,493,2021-09-17T00:00:00Z
covid,safe,490,2021-09-17T00:00:00Z
people,don,489,2021-09-17T00:00:00Z
booster,doses,488,2021-09-17T00:00:00Z
march,2020,488,2021-09-17T00:00:00Z
pandemic,response,481,2021-09-17T00:00:00Z
food,poisoning,474,2021-09-17T00:00:00Z
single,day,474,2021-09-17T00:00:00Z
stay,safe,473,2021-09-17T00:00:00Z
2,crore,471,2021-09-17T00:00:00Z
fox,news,470,2021-09-17T00:00:00Z
anti,lockdown,468,2021-09-17T00:00:00Z
pcr,test,468,2021-09-17T00:00:00Z
save,lives,468,2021-09-17T00:00:00Z
14,days,462,2021-09-17T00:00:00Z
day,covid,454,2021-09-17T00:00:00Z
stop,covid,454,2021-09-17T00:00:00Z
september,2021,453,2021-09-17T00:00:00Z
federal,advisory,451,2021-09-17T00:00:00Z
negative,test,451,2021-09-17T00:00:00Z
19,test,450,2021-09-17T00:00:00Z
crore,indians,447,2021-09-17T00:00:00Z
covid,outbreak,446,2021-09-17T00:00:00Z
covid,hit,445,2021-09-17T00:00:00Z
3,weeks,442,2021-09-17T00:00:00Z
provide,support,441,2021-09-17T00:00:00Z
covid,situation,439,2021-09-17T00:00:00Z
dbt,directly,439,2021-09-17T00:00:00Z
covid,protocols,437,2021-09-17T00:00:00Z
helped,provide,436,2021-09-17T00:00:00Z
jan,dhan,436,2021-09-17T00:00:00Z
pre,pandemic,435,2021-09-17T00:00:00Z
43,crore,434,2021-09-17T00:00:00Z
covid,happybdaymodiji,433,2021-09-17T00:00:00Z
common,sense,430,2021-09-17T00:00:00Z
health,workers,430,2021-09-17T00:00:00Z
dhan,accounts,429,2021-09-17T00:00:00Z
contracted,covid,427,2021-09-17T00:00:00Z
contracting,covid,427,2021-09-17T00:00:00Z
health,issues,427,2021-09-17T00:00:00Z
100,000,426,2021-09-17T00:00:00Z
covid,pneumonia,422,2021-09-17T00:00:00Z
healthcare,system,418,2021-09-17T00:00:00Z
term,effects,416,2021-09-17T00:00:00Z
vaccine,passport,414,2021-09-17T00:00:00Z
19,testing,413,2021-09-17T00:00:00Z
600,000,412,2021-09-17T00:00:00Z
19,boosters,410,2021-09-17T00:00:00Z
covid,times,409,2021-09-17T00:00:00Z
uttar,pradesh,409,2021-09-17T00:00:00Z
supply,chain,408,2021-09-17T00:00:00Z
deadly,pandemic,407,2021-09-17T00:00:00Z
antibody,treatment,406,2021-09-17T00:00:00Z
covid,shots,406,2021-09-17T00:00:00Z
anti,covid,405,2021-09-17T00:00:00Z
confirmed,covid,405,2021-09-17T00:00:00Z
crore,covid,404,2021-09-17T00:00:00Z
pakistan,toured,403,2021-09-17T00:00:00Z
health,minister,402,2021-09-17T00:00:00Z
2,5,399,2021-09-17T00:00:00Z
500,americans,398,2021-09-17T00:00:00Z
white,flags,398,2021-09-17T00:00:00Z
19,update,394,2021-09-17T00:00:00Z
feel,lonely,392,2021-09-17T00:00:00Z
bad,fajitas,390,2021-09-17T00:00:00Z
prevent,covid,388,2021-09-17T00:00:00Z
booster,dose,383,2021-09-17T00:00:00Z
19,response,382,2021-09-17T00:00:00Z
contract,covid,379,2021-09-17T00:00:00Z
national,mall,379,2021-09-17T00:00:00Z
funeral,director,376,2021-09-17T00:00:00Z
medical,care,376,2021-09-17T00:00:00Z
survival,rate,375,2021-09-17T00:00:00Z
vaccination,status,374,2021-09-17T00:00:00Z
covid,deniers,372,2021-09-17T00:00:00Z
3,days,371,2021-09-17T00:00:00Z
vaccine,doesn,371,2021-09-17T00:00:00Z
9,11,370,2021-09-17T00:00:00Z
underlying,health,370,2021-09-17T00:00:00Z
fight,covid,369,2021-09-17T00:00:00Z
gt,gt,366,2021-09-17T00:00:00Z
7,days,364,2021-09-17T00:00:00Z
lives,lost,363,2021-09-17T00:00:00Z
federal,government,359,2021-09-17T00:00:00Z
covid,passes,358,2021-09-17T00:00:00Z
covid,surge,358,2021-09-17T00:00:00Z
president,biden,355,2021-09-17T00:00:00Z
covid,infections,354,2021-09-17T00:00:00Z
covid,passport,354,2021-09-17T00:00:00Z
covid,vaccinations,354,2021-09-17T00:00:00Z
national,zoo,354,2021-09-17T00:00:00Z
care,homes,352,2021-09-17T00:00:00Z
daily,covid,351,2021-09-17T00:00:00Z
donwinslow,govrondesantis,351,2021-09-17T00:00:00Z
advisory,committee,350,2021-09-17T00:00:00Z
jason,kenney,350,2021-09-17T00:00:00Z
19,vaccinations,349,2021-09-17T00:00:00Z
york,city,347,2021-09-17T00:00:00Z
southern,border,346,2021-09-17T00:00:00Z
2,3,344,2021-09-17T00:00:00Z
free,covid,344,2021-09-17T00:00:00Z
super,spreader,344,2021-09-17T00:00:00Z
sept,17,343,2021-09-17T00:00:00Z
3,months,342,2021-09-17T00:00:00Z
covid,patient,342,2021-09-17T00:00:00Z
fake,news,341,2021-09-17T00:00:00Z
pfizer,vaccine,339,2021-09-17T00:00:00Z
vaccinated,person,336,2021-09-17T00:00:00Z
covid,jabs,335,2021-09-17T00:00:00Z
international,travel,334,2021-09-17T00:00:00Z
1,5,331,2021-09-17T00:00:00Z
covid,travel,330,2021-09-17T00:00:00Z
1,000,328,2021-09-17T00:00:00Z
covid,hospitalizations,328,2021-09-17T00:00:00Z
tested,negative,328,2021-09-17T00:00:00Z
abc,news,327,2021-09-17T00:00:00Z
killing,people,327,2021-09-17T00:00:00Z
covid,covid,326,2021-09-17T00:00:00Z
real,pandemic,326,2021-09-17T00:00:00Z
covid,misinformation,325,2021-09-17T00:00:00Z
covid,safety,324,2021-09-17T00:00:00Z
fda,approved,324,2021-09-17T00:00:00Z
2,2,323,2021-09-17T00:00:00Z
2,days,323,2021-09-17T00:00:00Z
current,covid,321,2021-09-17T00:00:00Z
panel,endorses,318,2021-09-17T00:00:00Z
amid,covid,317,2021-09-17T00:00:00Z
19,related,314,2021-09-17T00:00:00Z
vaccine,dose,314,2021-09-17T00:00:00Z
1,4,313,2021-09-17T00:00:00Z
drug,administration,313,2021-09-17T00:00:00Z
pcr,tests,312,2021-09-17T00:00:00Z
test,results,312,2021-09-17T00:00:00Z
underlying,conditions,312,2021-09-17T00:00:00Z
1k,population,309,2021-09-17T00:00:00Z
testing,positive,307,2021-09-17T00:00:00Z
alabama,pickers,306,2021-09-17T00:00:00Z
fake,covid,306,2021-09-17T00:00:00Z
