word1,word2,n,date
covid,19,41297,2021-09-18T00:00:00Z
covid,vaccine,4779,2021-09-18T00:00:00Z
19,vaccine,3141,2021-09-18T00:00:00Z
covid,deaths,2580,2021-09-18T00:00:00Z
covid,patients,2316,2021-09-18T00:00:00Z
covid,vaccines,2224,2021-09-18T00:00:00Z
covid,test,2132,2021-09-18T00:00:00Z
anti,lockdown,2047,2021-09-18T00:00:00Z
19,vaccines,1602,2021-09-18T00:00:00Z
public,health,1531,2021-09-18T00:00:00Z
natural,immunity,1499,2021-09-18T00:00:00Z
tested,positive,1484,2021-09-18T00:00:00Z
19,pandemic,1342,2021-09-18T00:00:00Z
covid,vaccination,1338,2021-09-18T00:00:00Z
booster,shots,1326,2021-09-18T00:00:00Z
sep18coup,whatshappeninginmyanmar,1260,2021-09-18T00:00:00Z
warcrimesofjunta,sep18coup,1256,2021-09-18T00:00:00Z
vaccinated,people,1215,2021-09-18T00:00:00Z
19,vaccination,1185,2021-09-18T00:00:00Z
global,pandemic,1140,2021-09-18T00:00:00Z
bbcstrictly,covid,1133,2021-09-18T00:00:00Z
toryboypierce,bbcstrictly,1122,2021-09-18T00:00:00Z
covid,restrictions,1087,2021-09-18T00:00:00Z
anti,vaxxers,1031,2021-09-18T00:00:00Z
post,covid,989,2021-09-18T00:00:00Z
catch,covid,975,2021-09-18T00:00:00Z
health,care,974,2021-09-18T00:00:00Z
anti,vax,956,2021-09-18T00:00:00Z
2,5,926,2021-09-18T00:00:00Z
test,positive,916,2021-09-18T00:00:00Z
delta,variant,912,2021-09-18T00:00:00Z
covid,death,905,2021-09-18T00:00:00Z
18,months,878,2021-09-18T00:00:00Z
spread,covid,848,2021-09-18T00:00:00Z
fda,panel,834,2021-09-18T00:00:00Z
social,distancing,783,2021-09-18T00:00:00Z
covid,booster,757,2021-09-18T00:00:00Z
mental,health,746,2021-09-18T00:00:00Z
covid,related,730,2021-09-18T00:00:00Z
covid,pandemic,721,2021-09-18T00:00:00Z
immune,system,715,2021-09-18T00:00:00Z
19,infection,689,2021-09-18T00:00:00Z
stay,home,681,2021-09-18T00:00:00Z
vaccine,mandates,674,2021-09-18T00:00:00Z
caught,covid,668,2021-09-18T00:00:00Z
covid,shot,664,2021-09-18T00:00:00Z
healthcare,workers,662,2021-09-18T00:00:00Z
2,weeks,661,2021-09-18T00:00:00Z
unvaccinated,people,659,2021-09-18T00:00:00Z
laura,loomer,658,2021-09-18T00:00:00Z
19,deaths,648,2021-09-18T00:00:00Z
anti,mask,644,2021-09-18T00:00:00Z
covid,tests,625,2021-09-18T00:00:00Z
spreading,covid,622,2021-09-18T00:00:00Z
19,booster,619,2021-09-18T00:00:00Z
weapon,warcrimesofjunta,619,2021-09-18T00:00:00Z
19,warcrimesofjunta,617,2021-09-18T00:00:00Z
1,2,609,2021-09-18T00:00:00Z
lockdown,protesters,609,2021-09-18T00:00:00Z
49,refugees,605,2021-09-18T00:00:00Z
lockdown,protests,595,2021-09-18T00:00:00Z
pre,covid,595,2021-09-18T00:00:00Z
covid,positive,589,2021-09-18T00:00:00Z
catching,covid,582,2021-09-18T00:00:00Z
india,sets,576,2021-09-18T00:00:00Z
boris,johnson,564,2021-09-18T00:00:00Z
quarantine,centre,564,2021-09-18T00:00:00Z
whatshappeninginmyanmar,sep18coup,564,2021-09-18T00:00:00Z
gavin,newsom,561,2021-09-18T00:00:00Z
climate,change,560,2021-09-18T00:00:00Z
davidestcourt,theage,560,2021-09-18T00:00:00Z
severe,covid,556,2021-09-18T00:00:00Z
social,media,554,2021-09-18T00:00:00Z
sep18coup,warcrimesofjunta,549,2021-09-18T00:00:00Z
loikaw,tsp,548,2021-09-18T00:00:00Z
tsp,kayah,548,2021-09-18T00:00:00Z
negative,covid,547,2021-09-18T00:00:00Z
pandemic,started,546,2021-09-18T00:00:00Z
centre,whatshappeninginmyanmar,542,2021-09-18T00:00:00Z
covid,infection,535,2021-09-18T00:00:00Z
vaccine,mandate,527,2021-09-18T00:00:00Z
post,pandemic,526,2021-09-18T00:00:00Z
covid,hospitalizations,524,2021-09-18T00:00:00Z
crore,jabs,522,2021-09-18T00:00:00Z
death,rate,519,2021-09-18T00:00:00Z
covid,vax,518,2021-09-18T00:00:00Z
covid,testing,514,2021-09-18T00:00:00Z
antibody,treatment,513,2021-09-18T00:00:00Z
wear,masks,512,2021-09-18T00:00:00Z
covid,free,507,2021-09-18T00:00:00Z
unvaccinated,covid,507,2021-09-18T00:00:00Z
wearing,masks,498,2021-09-18T00:00:00Z
surviving,covid,493,2021-09-18T00:00:00Z
nicki,minaj,477,2021-09-18T00:00:00Z
sars,cov,477,2021-09-18T00:00:00Z
6,months,475,2021-09-18T00:00:00Z
24,hours,472,2021-09-18T00:00:00Z
advisory,panel,468,2021-09-18T00:00:00Z
covid,jab,463,2021-09-18T00:00:00Z
mask,mandates,463,2021-09-18T00:00:00Z
19,patients,462,2021-09-18T00:00:00Z
herd,immunity,460,2021-09-18T00:00:00Z
cov,2,457,2021-09-18T00:00:00Z
booster,shot,456,2021-09-18T00:00:00Z
covid,symptoms,452,2021-09-18T00:00:00Z
pm,modi,449,2021-09-18T00:00:00Z
covid,hit,448,2021-09-18T00:00:00Z
children,test,444,2021-09-18T00:00:00Z
covid,shots,444,2021-09-18T00:00:00Z
covid,isn,442,2021-09-18T00:00:00Z
10,days,436,2021-09-18T00:00:00Z
gregabbott,tx,433,2021-09-18T00:00:00Z
people,don,433,2021-09-18T00:00:00Z
stay,safe,431,2021-09-18T00:00:00Z
covid,treatment,420,2021-09-18T00:00:00Z
pcr,test,419,2021-09-18T00:00:00Z
pregnant,women,419,2021-09-18T00:00:00Z
months,ago,418,2021-09-18T00:00:00Z
covid,doesn,417,2021-09-18T00:00:00Z
covid,relief,413,2021-09-18T00:00:00Z
covid,response,413,2021-09-18T00:00:00Z
icu,beds,412,2021-09-18T00:00:00Z
flu,shot,408,2021-09-18T00:00:00Z
march,2020,407,2021-09-18T00:00:00Z
3,weeks,403,2021-09-18T00:00:00Z
memorable,thread,400,2021-09-18T00:00:00Z
vaccination,rates,400,2021-09-18T00:00:00Z
common,sense,397,2021-09-18T00:00:00Z
preventing,covid,392,2021-09-18T00:00:00Z
joe,biden,391,2021-09-18T00:00:00Z
covid,virus,390,2021-09-18T00:00:00Z
life,saving,390,2021-09-18T00:00:00Z
covid,protocols,385,2021-09-18T00:00:00Z
death,toll,384,2021-09-18T00:00:00Z
covid,situation,381,2021-09-18T00:00:00Z
million,people,380,2021-09-18T00:00:00Z
pre,pandemic,379,2021-09-18T00:00:00Z
covid19,pandemic,378,2021-09-18T00:00:00Z
people,die,378,2021-09-18T00:00:00Z
treat,covid,378,2021-09-18T00:00:00Z
14,days,376,2021-09-18T00:00:00Z
covid,crisis,370,2021-09-18T00:00:00Z
vaccination,programme,370,2021-09-18T00:00:00Z
contracted,covid,368,2021-09-18T00:00:00Z
people,died,368,2021-09-18T00:00:00Z
birthday,india,367,2021-09-18T00:00:00Z
double,jabbed,367,2021-09-18T00:00:00Z
survival,rate,367,2021-09-18T00:00:00Z
weeks,ago,366,2021-09-18T00:00:00Z
vaccine,doses,362,2021-09-18T00:00:00Z
coronavirus,pandemic,358,2021-09-18T00:00:00Z
pfizer,moderna,358,2021-09-18T00:00:00Z
california,gov,356,2021-09-18T00:00:00Z
people,dying,356,2021-09-18T00:00:00Z
covid,token,355,2021-09-18T00:00:00Z
lockdown,protest,353,2021-09-18T00:00:00Z
national,zoo,350,2021-09-18T00:00:00Z
fda,advisory,349,2021-09-18T00:00:00Z
vaccination,rate,348,2021-09-18T00:00:00Z
vaccination,status,347,2021-09-18T00:00:00Z
gov,gavin,346,2021-09-18T00:00:00Z
anti,vaccine,344,2021-09-18T00:00:00Z
sarah,palin,344,2021-09-18T00:00:00Z
covid,deniers,341,2021-09-18T00:00:00Z
safe,flight,340,2021-09-18T00:00:00Z
vaccine,passports,339,2021-09-18T00:00:00Z
18,2021,337,2021-09-18T00:00:00Z
monoclonal,antibodies,336,2021-09-18T00:00:00Z
red,list,336,2021-09-18T00:00:00Z
deadly,pandemic,334,2021-09-18T00:00:00Z
anti,covid,332,2021-09-18T00:00:00Z
silver,lining,329,2021-09-18T00:00:00Z
health,issues,328,2021-09-18T00:00:00Z
mask,mandate,326,2021-09-18T00:00:00Z
covid,jabs,325,2021-09-18T00:00:00Z
white,house,320,2021-09-18T00:00:00Z
witnessed,enha,320,2021-09-18T00:00:00Z
9,17,317,2021-09-18T00:00:00Z
care,workers,315,2021-09-18T00:00:00Z
health,workers,314,2021-09-18T00:00:00Z
moderna,vaccines,314,2021-09-18T00:00:00Z
covid,boosters,313,2021-09-18T00:00:00Z
mask,wearing,312,2021-09-18T00:00:00Z
funeral,director,311,2021-09-18T00:00:00Z
456trainmama,govkathyhochul,309,2021-09-18T00:00:00Z
covid,outbreak,309,2021-09-18T00:00:00Z
single,day,309,2021-09-18T00:00:00Z
17,2021,308,2021-09-18T00:00:00Z
covid,rules,305,2021-09-18T00:00:00Z
september,2021,304,2021-09-18T00:00:00Z
100,000,302,2021-09-18T00:00:00Z
lord,sumption,302,2021-09-18T00:00:00Z
pandemic,response,302,2021-09-18T00:00:00Z
stop,covid,301,2021-09-18T00:00:00Z
nytimes,bbc,300,2021-09-18T00:00:00Z
pfizer,booster,300,2021-09-18T00:00:00Z
prime,minister,300,2021-09-18T00:00:00Z
usembassyaddis,joebiden,300,2021-09-18T00:00:00Z
joebiden,reuters,299,2021-09-18T00:00:00Z
reuters,nytimes,299,2021-09-18T00:00:00Z
anti,vaxxer,297,2021-09-18T00:00:00Z
ethiopians,sanctiontplfterrorists,296,2021-09-18T00:00:00Z
guardian,afp,296,2021-09-18T00:00:00Z
joebidenbackoff,usembassyaddis,296,2021-09-18T00:00:00Z
lost,disunity,296,2021-09-18T00:00:00Z
treacherous,pressure,296,2021-09-18T00:00:00Z
10,000,295,2021-09-18T00:00:00Z
bbc,guardian,295,2021-09-18T00:00:00Z
handsoffethiopia,joebidenbackoff,295,2021-09-18T00:00:00Z
sanctiontplfterrorists,handsoffethiopia,295,2021-09-18T00:00:00Z
doses,administered,294,2021-09-18T00:00:00Z
official,dies,294,2021-09-18T00:00:00Z
term,effects,294,2021-09-18T00:00:00Z
biden,administration,291,2021-09-18T00:00:00Z
contract,covid,291,2021-09-18T00:00:00Z
feel,lonely,289,2021-09-18T00:00:00Z
software,secrets,289,2021-09-18T00:00:00Z
takes,gop,289,2021-09-18T00:00:00Z
covid,longhaulers,288,2021-09-18T00:00:00Z
mask,florida,288,2021-09-18T00:00:00Z
uttar,pradesh,288,2021-09-18T00:00:00Z
gop,software,287,2021-09-18T00:00:00Z
los,angeles,286,2021-09-18T00:00:00Z
ui,benefits,286,2021-09-18T00:00:00Z
emergency,status,285,2021-09-18T00:00:00Z
debilitated,unable,284,2021-09-18T00:00:00Z
gt,gt,284,2021-09-18T00:00:00Z
reinstate,ui,284,2021-09-18T00:00:00Z
wuhan,lab,284,2021-09-18T00:00:00Z
tested,negative,283,2021-09-18T00:00:00Z
pfizer,covid,282,2021-09-18T00:00:00Z
home,quarantine,280,2021-09-18T00:00:00Z
panel,recommends,280,2021-09-18T00:00:00Z
3,days,277,2021-09-18T00:00:00Z
health,system,277,2021-09-18T00:00:00Z
3,months,275,2021-09-18T00:00:00Z
contracting,covid,275,2021-09-18T00:00:00Z
record,covid,275,2021-09-18T00:00:00Z
vaccine,booster,272,2021-09-18T00:00:00Z
covid,measures,271,2021-09-18T00:00:00Z
vaccine,doesn,271,2021-09-18T00:00:00Z
real,pandemic,270,2021-09-18T00:00:00Z
anti,vaxx,269,2021-09-18T00:00:00Z
florida,official,268,2021-09-18T00:00:00Z
save,lives,268,2021-09-18T00:00:00Z
negative,test,265,2021-09-18T00:00:00Z
fox,news,264,2021-09-18T00:00:00Z
hotel,quarantine,263,2021-09-18T00:00:00Z
health,officials,262,2021-09-18T00:00:00Z
killing,people,261,2021-09-18T00:00:00Z
19,test,260,2021-09-18T00:00:00Z
moderna,vaccine,259,2021-09-18T00:00:00Z
18,09,258,2021-09-18T00:00:00Z
covid,pass,258,2021-09-18T00:00:00Z
covid,times,258,2021-09-18T00:00:00Z
19,testing,256,2021-09-18T00:00:00Z
covid,lockdown,256,2021-09-18T00:00:00Z
pandemic,hit,255,2021-09-18T00:00:00Z
medical,care,254,2021-09-18T00:00:00Z
people,65,254,2021-09-18T00:00:00Z
positive,covid,254,2021-09-18T00:00:00Z
10,02,253,2021-09-18T00:00:00Z
02,age,252,2021-09-18T00:00:00Z
19,boosters,252,2021-09-18T00:00:00Z
covid,vaccinations,252,2021-09-18T00:00:00Z
york,times,251,2021-09-18T00:00:00Z
federal,government,250,2021-09-18T00:00:00Z
school,district,250,2021-09-18T00:00:00Z
fight,covid,249,2021-09-18T00:00:00Z
liberal,party,247,2021-09-18T00:00:00Z
19,virus,246,2021-09-18T00:00:00Z
makes,sense,246,2021-09-18T00:00:00Z
september,18,246,2021-09-18T00:00:00Z
jee,mains,245,2021-09-18T00:00:00Z
1,5,244,2021-09-18T00:00:00Z
prevent,covid,244,2021-09-18T00:00:00Z
youtube,channel,244,2021-09-18T00:00:00Z
covid,safe,243,2021-09-18T00:00:00Z
healthcare,system,243,2021-09-18T00:00:00Z
pfizer,biontech,243,2021-09-18T00:00:00Z
india,achieved,242,2021-09-18T00:00:00Z
jim,jordan,242,2021-09-18T00:00:00Z
sep,18,242,2021-09-18T00:00:00Z
heart,attack,241,2021-09-18T00:00:00Z
license,revoked,241,2021-09-18T00:00:00Z
covid,infections,240,2021-09-18T00:00:00Z
double,vaccinated,240,2021-09-18T00:00:00Z
achieved,record,239,2021-09-18T00:00:00Z
embraced,antibody,239,2021-09-18T00:00:00Z
466,doses,238,2021-09-18T00:00:00Z
shunned,covid,238,2021-09-18T00:00:00Z
amid,covid,235,2021-09-18T00:00:00Z
health,minister,234,2021-09-18T00:00:00Z
vanessa,rn,234,2021-09-18T00:00:00Z
vast,majority,234,2021-09-18T00:00:00Z
2,3,233,2021-09-18T00:00:00Z
