word1,word2,n,date
covid,19,84448,2020-11-26T00:00:00Z
tier,3,10099,2020-11-26T00:00:00Z
happy,thanksgiving,9063,2020-11-26T00:00:00Z
supreme,court,7521,2020-11-26T00:00:00Z
tier,2,5790,2020-11-26T00:00:00Z
19,pandemic,4422,2020-11-26T00:00:00Z
covid,test,4338,2020-11-26T00:00:00Z
global,pandemic,3806,2020-11-26T00:00:00Z
covid,deaths,3664,2020-11-26T00:00:00Z
public,health,3587,2020-11-26T00:00:00Z
tested,positive,3526,2020-11-26T00:00:00Z
19,vaccine,3523,2020-11-26T00:00:00Z
covid,vaccine,3472,2020-11-26T00:00:00Z
tier,1,3048,2020-11-26T00:00:00Z
amy,covid,2990,2020-11-26T00:00:00Z
covid,restrictions,2990,2020-11-26T00:00:00Z
covid,barrett,2777,2020-11-26T00:00:00Z
national,lockdown,2702,2020-11-26T00:00:00Z
stay,safe,2696,2020-11-26T00:00:00Z
stay,home,2579,2020-11-26T00:00:00Z
social,distancing,2475,2020-11-26T00:00:00Z
covid,patients,2304,2020-11-26T00:00:00Z
coronavirus,pandemic,2204,2020-11-26T00:00:00Z
post,covid,2200,2020-11-26T00:00:00Z
mental,health,2179,2020-11-26T00:00:00Z
19,restrictions,2043,2020-11-26T00:00:00Z
black,friday,2023,2020-11-26T00:00:00Z
lockdown,2,1629,2020-11-26T00:00:00Z
covid,free,1616,2020-11-26T00:00:00Z
covid,related,1571,2020-11-26T00:00:00Z
coronavirus,restrictions,1555,2020-11-26T00:00:00Z
thanksgiving,day,1530,2020-11-26T00:00:00Z
health,care,1522,2020-11-26T00:00:00Z
2,weeks,1463,2020-11-26T00:00:00Z
covid,death,1459,2020-11-26T00:00:00Z
covid19,pandemic,1430,2020-11-26T00:00:00Z
tier,system,1357,2020-11-26T00:00:00Z
covid,relief,1326,2020-11-26T00:00:00Z
death,rate,1322,2020-11-26T00:00:00Z
spread,covid,1284,2020-11-26T00:00:00Z
holiday,season,1283,2020-11-26T00:00:00Z
covid,positive,1250,2020-11-26T00:00:00Z
pandemic,response,1250,2020-11-26T00:00:00Z
catch,covid,1242,2020-11-26T00:00:00Z
5,4,1202,2020-11-26T00:00:00Z
wear,masks,1200,2020-11-26T00:00:00Z
covid,pandemic,1196,2020-11-26T00:00:00Z
covid,rules,1194,2020-11-26T00:00:00Z
positive,covid,1164,2020-11-26T00:00:00Z
religious,services,1159,2020-11-26T00:00:00Z
healthcare,workers,1158,2020-11-26T00:00:00Z
1,2,1132,2020-11-26T00:00:00Z
won,covid,1114,2020-11-26T00:00:00Z
pro,life,1097,2020-11-26T00:00:00Z
court,blocks,1096,2020-11-26T00:00:00Z
whatsapp,message,1093,2020-11-26T00:00:00Z
neighbour,won,1088,2020-11-26T00:00:00Z
test,kit,1077,2020-11-26T00:00:00Z
test,positive,1065,2020-11-26T00:00:00Z
wearing,masks,1058,2020-11-26T00:00:00Z
deadly,pandemic,1044,2020-11-26T00:00:00Z
spreading,covid,1039,2020-11-26T00:00:00Z
19,vaccines,1035,2020-11-26T00:00:00Z
thanksgiving,dinner,1034,2020-11-26T00:00:00Z
19,deaths,1033,2020-11-26T00:00:00Z
14,days,986,2020-11-26T00:00:00Z
lockdown,rules,972,2020-11-26T00:00:00Z
joe,biden,969,2020-11-26T00:00:00Z
common,sense,967,2020-11-26T00:00:00Z
boris,johnson,962,2020-11-26T00:00:00Z
post,lockdown,956,2020-11-26T00:00:00Z
super,spreader,956,2020-11-26T00:00:00Z
covid,tests,953,2020-11-26T00:00:00Z
tests,positive,941,2020-11-26T00:00:00Z
