word1,word2,n,date
covid,19,114823,2020-10-13T00:00:00Z
19,vaccine,6167,2020-10-13T00:00:00Z
tested,positive,5906,2020-10-13T00:00:00Z
19,pandemic,4653,2020-10-13T00:00:00Z
unexplained,illness,4548,2020-10-13T00:00:00Z
covid,deaths,4103,2020-10-13T00:00:00Z
vaccine,trial,4101,2020-10-13T00:00:00Z
covid,test,4064,2020-10-13T00:00:00Z
cristiano,ronaldo,3818,2020-10-13T00:00:00Z
covid,relief,3636,2020-10-13T00:00:00Z
coronavirus,pandemic,2977,2020-10-13T00:00:00Z
donald,trump,2894,2020-10-13T00:00:00Z
mitch,mcconnell,2786,2020-10-13T00:00:00Z
herd,immunity,2738,2020-10-13T00:00:00Z
johnson,pauses,2580,2020-10-13T00:00:00Z
tests,positive,2566,2020-10-13T00:00:00Z
post,covid,2487,2020-10-13T00:00:00Z
covid,patients,2448,2020-10-13T00:00:00Z
white,house,2366,2020-10-13T00:00:00Z
pauses,covid,2221,2020-10-13T00:00:00Z
social,distancing,2216,2020-10-13T00:00:00Z
public,health,2213,2020-10-13T00:00:00Z
covid,vaccine,2110,2020-10-13T00:00:00Z
super,spreader,1888,2020-10-13T00:00:00Z
mental,health,1775,2020-10-13T00:00:00Z
positive,covid,1734,2020-10-13T00:00:00Z
president,trump,1724,2020-10-13T00:00:00Z
keir,starmer,1707,2020-10-13T00:00:00Z
coronavirus,vaccine,1636,2020-10-13T00:00:00Z
215,000,1628,2020-10-13T00:00:00Z
ronaldo,tests,1621,2020-10-13T00:00:00Z
supreme,court,1604,2020-10-13T00:00:00Z
boris,johnson,1580,2020-10-13T00:00:00Z
covid,positive,1541,2020-10-13T00:00:00Z
covid,restrictions,1492,2020-10-13T00:00:00Z
nursing,homes,1427,2020-10-13T00:00:00Z
covid,response,1387,2020-10-13T00:00:00Z
rosie,wearamask,1373,2020-10-13T00:00:00Z
covid,death,1352,2020-10-13T00:00:00Z
tested,negative,1318,2020-10-13T00:00:00Z
health,care,1294,2020-10-13T00:00:00Z
eli,lilly,1267,2020-10-13T00:00:00Z
test,positive,1256,2020-10-13T00:00:00Z
covid19,coronavirus,1241,2020-10-13T00:00:00Z
catch,covid,1239,2020-10-13T00:00:00Z
weeks,ago,1230,2020-10-13T00:00:00Z
coronavirus,covid19,1187,2020-10-13T00:00:00Z
testing,positive,1179,2020-10-13T00:00:00Z
wear,masks,1156,2020-10-13T00:00:00Z
covid,related,1155,2020-10-13T00:00:00Z
mcconnell,laughs,1155,2020-10-13T00:00:00Z
19,deaths,1147,2020-10-13T00:00:00Z
american,people,1133,2020-10-13T00:00:00Z
bbc,news,1119,2020-10-13T00:00:00Z
relief,bill,1103,2020-10-13T00:00:00Z
spreading,covid,1086,2020-10-13T00:00:00Z
death,toll,1065,2020-10-13T00:00:00Z
covid,free,1059,2020-10-13T00:00:00Z
wearing,masks,1059,2020-10-13T00:00:00Z
vaccine,study,1052,2020-10-13T00:00:00Z
vaccine,trials,1050,2020-10-13T00:00:00Z
200,000,1048,2020-10-13T00:00:00Z
dr,fauci,1025,2020-10-13T00:00:00Z
pre,covid,1025,2020-10-13T00:00:00Z
covid,tests,993,2020-10-13T00:00:00Z
coronavirus,restrictions,990,2020-10-13T00:00:00Z
death,rate,986,2020-10-13T00:00:00Z
19,test,985,2020-10-13T00:00:00Z
28,days,977,2020-10-13T00:00:00Z
covid,testing,968,2020-10-13T00:00:00Z
paused,due,963,2020-10-13T00:00:00Z
19,reinfection,955,2020-10-13T00:00:00Z
caught,covid,947,2020-10-13T00:00:00Z
19,testing,946,2020-10-13T00:00:00Z
19,relief,933,2020-10-13T00:00:00Z
2,weeks,928,2020-10-13T00:00:00Z
lindsey,graham,924,2020-10-13T00:00:00Z
covid,pandemic,911,2020-10-13T00:00:00Z
covid,reinfection,893,2020-10-13T00:00:00Z
pre,existing,866,2020-10-13T00:00:00Z
trial,paused,863,2020-10-13T00:00:00Z
covid,treatments,846,2020-10-13T00:00:00Z
joe,biden,835,2020-10-13T00:00:00Z
clinical,trials,827,2020-10-13T00:00:00Z
mike,lee,827,2020-10-13T00:00:00Z
amid,covid,826,2020-10-13T00:00:00Z
stay,safe,823,2020-10-13T00:00:00Z
million,people,822,2020-10-13T00:00:00Z
19,response,817,2020-10-13T00:00:00Z
amy,covid,817,2020-10-13T00:00:00Z
covid,rules,808,2020-10-13T00:00:00Z
coronavirus,relief,807,2020-10-13T00:00:00Z
october,13,805,2020-10-13T00:00:00Z
24,hours,799,2020-10-13T00:00:00Z
1,2,795,2020-10-13T00:00:00Z
19,patients,795,2020-10-13T00:00:00Z
spread,covid,789,2020-10-13T00:00:00Z
mask,wearing,765,2020-10-13T00:00:00Z
covid,crisis,763,2020-10-13T00:00:00Z
circuit,breaker,761,2020-10-13T00:00:00Z
covid,barrett,760,2020-10-13T00:00:00Z
19,restrictions,756,2020-10-13T00:00:00Z
6,months,744,2020-10-13T00:00:00Z
oct,13,744,2020-10-13T00:00:00Z
realdonaldtrump,breitbartnews,744,2020-10-13T00:00:00Z
realdonaldtrump,covid,740,2020-10-13T00:00:00Z
trump,supporters,736,2020-10-13T00:00:00Z
realdonaldtrump,trump,731,2020-10-13T00:00:00Z
19,crisis,729,2020-10-13T00:00:00Z
catching,covid,726,2020-10-13T00:00:00Z
covid,safe,722,2020-10-13T00:00:00Z
johnson,covid,713,2020-10-13T00:00:00Z
3,weeks,708,2020-10-13T00:00:00Z
safety,concerns,705,2020-10-13T00:00:00Z
19,outbreak,701,2020-10-13T00:00:00Z
19,lockdowns,699,2020-10-13T00:00:00Z
people,don,697,2020-10-13T00:00:00Z
13,2020,694,2020-10-13T00:00:00Z
sars,cov,694,2020-10-13T00:00:00Z
covid,alert,692,2020-10-13T00:00:00Z
study,paused,684,2020-10-13T00:00:00Z
people,die,676,2020-10-13T00:00:00Z
campaign,trail,675,2020-10-13T00:00:00Z
cov,2,670,2020-10-13T00:00:00Z
recovery,rate,669,2020-10-13T00:00:00Z
wore,masks,666,2020-10-13T00:00:00Z
test,results,663,2020-10-13T00:00:00Z
climate,change,653,2020-10-13T00:00:00Z
months,ago,651,2020-10-13T00:00:00Z
contact,tracing,650,2020-10-13T00:00:00Z
coney,barrett,649,2020-10-13T00:00:00Z
senate,coronavirus,636,2020-10-13T00:00:00Z
coronavirus,coverup,635,2020-10-13T00:00:00Z
