word1,word2,n,date
covid,19,30160,2021-10-16T00:00:00Z
covid,vaccine,4434,2021-10-16T00:00:00Z
19,vaccine,2829,2021-10-16T00:00:00Z
covid,deaths,1933,2021-10-16T00:00:00Z
covid,test,1816,2021-10-16T00:00:00Z
19,pandemic,1399,2021-10-16T00:00:00Z
covid,vaccines,1240,2021-10-16T00:00:00Z
public,health,1140,2021-10-16T00:00:00Z
covid,patients,1110,2021-10-16T00:00:00Z
vaccine,mandates,1055,2021-10-16T00:00:00Z
19,vaccines,1053,2021-10-16T00:00:00Z
robert,durst,1050,2021-10-16T00:00:00Z
covid,patient,1033,2021-10-16T00:00:00Z
treating,covid,1024,2021-10-16T00:00:00Z
natural,immunity,925,2021-10-16T00:00:00Z
tested,positive,914,2021-10-16T00:00:00Z
3rd,wave,906,2021-10-16T00:00:00Z
covid,booster,888,2021-10-16T00:00:00Z
oct16coup,whatshappeninginmyanmar,879,2021-10-16T00:00:00Z
oct,4,877,2021-10-16T00:00:00Z
seikkhun,village,877,2021-10-16T00:00:00Z
cdm,doctor,876,2021-10-16T00:00:00Z
vaccine,mandate,870,2021-10-16T00:00:00Z
noflyzoneinmyanmar,oct16coup,869,2021-10-16T00:00:00Z
8,civilians,867,2021-10-16T00:00:00Z
doctor,treating,867,2021-10-16T00:00:00Z
forcibly,abducted,867,2021-10-16T00:00:00Z
village,shwebo,867,2021-10-16T00:00:00Z
shwebo,tsp,865,2021-10-16T00:00:00Z
sac,terrorists,864,2021-10-16T00:00:00Z
pdf,noflyzoneinmyanmar,861,2021-10-16T00:00:00Z
post,covid,835,2021-10-16T00:00:00Z
global,pandemic,833,2021-10-16T00:00:00Z
covid19,coronavirus,830,2021-10-16T00:00:00Z
coronavirus,covid,777,2021-10-16T00:00:00Z
19,vaccination,770,2021-10-16T00:00:00Z
covid,death,765,2021-10-16T00:00:00Z
covid,data,764,2021-10-16T00:00:00Z
vaccinated,people,764,2021-10-16T00:00:00Z
2021,10,760,2021-10-16T00:00:00Z
10,13,664,2021-10-16T00:00:00Z
police,officers,663,2021-10-16T00:00:00Z
data,scientists,650,2021-10-16T00:00:00Z
data,insights,649,2021-10-16T00:00:00Z
datascience,analytics,649,2021-10-16T00:00:00Z
analytics,datavisualizations,648,2021-10-16T00:00:00Z
coviddata,datascience,648,2021-10-16T00:00:00Z
datavisualizations,covid19,648,2021-10-16T00:00:00Z
usafacts,coviddata,648,2021-10-16T00:00:00Z
covid,shot,644,2021-10-16T00:00:00Z
catch,covid,641,2021-10-16T00:00:00Z
mental,health,635,2021-10-16T00:00:00Z
pre,covid,633,2021-10-16T00:00:00Z
covid,related,625,2021-10-16T00:00:00Z
supply,chain,625,2021-10-16T00:00:00Z
1,000,619,2021-10-16T00:00:00Z
spread,covid,619,2021-10-16T00:00:00Z
health,care,600,2021-10-16T00:00:00Z
covid,rates,598,2021-10-16T00:00:00Z
flu,shot,592,2021-10-16T00:00:00Z
post,pandemic,589,2021-10-16T00:00:00Z
19,deaths,538,2021-10-16T00:00:00Z
immune,system,529,2021-10-16T00:00:00Z
covid,crisis,528,2021-10-16T00:00:00Z
covid,restrictions,527,2021-10-16T00:00:00Z
covid,vaccination,527,2021-10-16T00:00:00Z
covid,vax,526,2021-10-16T00:00:00Z
caught,covid,512,2021-10-16T00:00:00Z
anti,vax,501,2021-10-16T00:00:00Z
death,rate,491,2021-10-16T00:00:00Z
covid,positive,489,2021-10-16T00:00:00Z
anti,vaxxers,488,2021-10-16T00:00:00Z
24,hours,481,2021-10-16T00:00:00Z
covid,pandemic,473,2021-10-16T00:00:00Z
climate,change,465,2021-10-16T00:00:00Z
18,months,440,2021-10-16T00:00:00Z
1,2,431,2021-10-16T00:00:00Z
covid,tests,431,2021-10-16T00:00:00Z
daily,covid,430,2021-10-16T00:00:00Z
6,months,425,2021-10-16T00:00:00Z
negative,covid,421,2021-10-16T00:00:00Z
confirmed,covid,415,2021-10-16T00:00:00Z
oct,15,413,2021-10-16T00:00:00Z
catching,covid,402,2021-10-16T00:00:00Z
booster,shot,401,2021-10-16T00:00:00Z
contracting,covid,401,2021-10-16T00:00:00Z
booster,shots,394,2021-10-16T00:00:00Z
pcr,test,394,2021-10-16T00:00:00Z
spreading,covid,391,2021-10-16T00:00:00Z
covid,treatment,383,2021-10-16T00:00:00Z
delta,variant,381,2021-10-16T00:00:00Z
wearing,masks,381,2021-10-16T00:00:00Z
pandemic,started,374,2021-10-16T00:00:00Z
2,weeks,373,2021-10-16T00:00:00Z
social,distancing,373,2021-10-16T00:00:00Z
american,laws,372,2021-10-16T00:00:00Z
death,toll,367,2021-10-16T00:00:00Z
kliff,kingsbury,351,2021-10-16T00:00:00Z
covid,infection,350,2021-10-16T00:00:00Z
frontline,workers,349,2021-10-16T00:00:00Z
herd,immunity,348,2021-10-16T00:00:00Z
covid,pass,347,2021-10-16T00:00:00Z
covid,testing,347,2021-10-16T00:00:00Z
tolerating,sky,347,2021-10-16T00:00:00Z
1,week,343,2021-10-16T00:00:00Z
unvaccinated,people,342,2021-10-16T00:00:00Z
covid,free,341,2021-10-16T00:00:00Z
covid,isn,340,2021-10-16T00:00:00Z
vaccination,rates,339,2021-10-16T00:00:00Z
test,results,336,2021-10-16T00:00:00Z
wear,masks,334,2021-10-16T00:00:00Z
matt,hancock,333,2021-10-16T00:00:00Z
covid,hit,330,2021-10-16T00:00:00Z
months,ago,330,2021-10-16T00:00:00Z
whatshappeninginmyanmar,oct16coup,329,2021-10-16T00:00:00Z
covid,response,327,2021-10-16T00:00:00Z
social,media,326,2021-10-16T00:00:00Z
covid19,pandemic,322,2021-10-16T00:00:00Z
health,canada,318,2021-10-16T00:00:00Z
blood,clots,317,2021-10-16T00:00:00Z
covid,killing,316,2021-10-16T00:00:00Z
19,test,313,2021-10-16T00:00:00Z
pre,pandemic,313,2021-10-16T00:00:00Z
amidst,covid,312,2021-10-16T00:00:00Z
millions,due,312,2021-10-16T00:00:00Z
senior,officer,312,2021-10-16T00:00:00Z
agenda,tedrosresign,311,2021-10-16T00:00:00Z
corrupt,communist,311,2021-10-16T00:00:00Z
terrorist,agenda,311,2021-10-16T00:00:00Z
tplf,terrorist,311,2021-10-16T00:00:00Z
communist,tplf,310,2021-10-16T00:00:00Z
sars,cov,309,2021-10-16T00:00:00Z
coronavirus,pandemic,307,2021-10-16T00:00:00Z
covid,shots,307,2021-10-16T00:00:00Z
crisis,reportedly,301,2021-10-16T00:00:00Z
shanchaung,village,301,2021-10-16T00:00:00Z
village,eastern,301,2021-10-16T00:00:00Z
week,amidst,301,2021-10-16T00:00:00Z
eastern,hlaingtharyar,300,2021-10-16T00:00:00Z
11,times,299,2021-10-16T00:00:00Z
canadian,companies,299,2021-10-16T00:00:00Z
companies,zen,299,2021-10-16T00:00:00Z
covid,rules,299,2021-10-16T00:00:00Z
graphene,solutions,299,2021-10-16T00:00:00Z
hlaingtharyar,tsp,299,2021-10-16T00:00:00Z
juntas,issued,299,2021-10-16T00:00:00Z
killing,masks,299,2021-10-16T00:00:00Z
masks,approved,299,2021-10-16T00:00:00Z
related,deaths,299,2021-10-16T00:00:00Z
reportedly,whatshappeninginmyanmar,299,2021-10-16T00:00:00Z
trebor,rx,299,2021-10-16T00:00:00Z
tsp,yangon,299,2021-10-16T00:00:00Z
vitalhealthsupplies,ca,299,2021-10-16T00:00:00Z
workers,vitalhealthsupplies,299,2021-10-16T00:00:00Z
zen,graphene,299,2021-10-16T00:00:00Z
covid,lockdown,298,2021-10-16T00:00:00Z
mask,kills,298,2021-10-16T00:00:00Z
oct16coup,noflyzoneinmyanmar,296,2021-10-16T00:00:00Z
cov,2,292,2021-10-16T00:00:00Z
covid,symptoms,287,2021-10-16T00:00:00Z
million,people,286,2021-10-16T00:00:00Z
cdc,data,285,2021-10-16T00:00:00Z
covid,jab,285,2021-10-16T00:00:00Z
labor,shortages,283,2021-10-16T00:00:00Z
vaccine,doses,280,2021-10-16T00:00:00Z
stay,home,277,2021-10-16T00:00:00Z
people,died,273,2021-10-16T00:00:00Z
real,estate,270,2021-10-16T00:00:00Z
test,positive,270,2021-10-16T00:00:00Z
dom,perrottet,269,2021-10-16T00:00:00Z
oct,16,267,2021-10-16T00:00:00Z
people,don,265,2021-10-16T00:00:00Z
joe,rogan,264,2021-10-16T00:00:00Z
term,effects,262,2021-10-16T00:00:00Z
covid,vaccinations,258,2021-10-16T00:00:00Z
survival,rate,258,2021-10-16T00:00:00Z
tests,positive,258,2021-10-16T00:00:00Z
people,die,257,2021-10-16T00:00:00Z
positive,covid,257,2021-10-16T00:00:00Z
treat,covid,257,2021-10-16T00:00:00Z
march,2020,256,2021-10-16T00:00:00Z
people,dying,256,2021-10-16T00:00:00Z
testing,positive,255,2021-10-16T00:00:00Z
october,2021,254,2021-10-16T00:00:00Z
